,norfolk_male,norfolk_female,tuple,southern_male,southern_female,corp_male,corp_female,average_male,average_female,female-male
23,-0.31881976,-0.21474773,"('insincere', 'sincere')",-1.1582538,-1.1736056,5.848068,5.7278733,1.4569982,1.4465067,-0.0104915
24,0.18766314,0.15843078,"('dishonest', 'honest')",-0.6758744,-0.70924103,0.42632693,0.44279754,-0.0206281,-0.0360042,-0.0153761
25,0.9395022,0.9661801,"('egoistic', 'altruistic')",2.0134792,1.9220508,1.879852,1.81825,1.6109444,1.568827,-0.0421174
26,1.6183577,1.5519804,"('hardhearted', 'benevolent')",1.3924395,1.2920157,1.792405,1.7124431,1.6010674,1.5188131,-0.0822543
27,0.4273302,0.39735413,"('hardhearted', 'softhearted')",0.56558883,0.5656153,1.3948445,1.3179969,0.7959212,0.7603221,-0.0355991
28,0.77625334,0.6587329,"('disloyal', 'loyal')",-0.3829216,-0.49856856,1.2047094,1.0796996,0.5326804,0.413288,-0.1193924
29,-0.1681925,-0.24956425,"('unfair', 'fair')",-0.10903516,-0.20027694,0.030072168,-0.047842298,-0.0823852,-0.1658945,-0.0835093
30,0.029438816,0.07175602,"('intolerant', 'tolerant')",-1.0186889,-0.9042964,0.43165594,0.51183337,-0.1858647,-0.1069023,0.0789624
31,-0.045035686,0.037191205,"('evil', 'good')",0.40728033,0.46195227,-0.53396666,-0.68896604,-0.0572407,-0.0632742,-0.0060335
32,0.6721634,0.6013005,"('unkind', 'kind')",-0.42285994,-0.46139103,0.796629,0.725514,0.3486442,0.2884745,-0.0601697
33,1.3154238,1.1822548,"('wrong', 'right')",1.6559093,1.5785378,-0.39927524,-0.47252712,0.8573526,0.7627552,-0.0945974
34,-0.56982905,-0.35953057,"('mean', 'honorable')",0.07561466,0.1967515,5.433732,5.446153,1.6465058,1.7611248,0.114619
35,0.110590436,-0.017102614,"('corrupt', 'incorrupt')",0.6364343,0.4714566,-0.18013126,-0.39196762,0.1889645,0.0207955,-0.168169
36,-0.10590397,-0.072432846,"('hostile', 'amicable')",0.8849464,0.77308065,0.020743906,-0.23761499,0.2665954,0.1543443,-0.1122511
37,1.1270131,1.1166145,"('fake', 'genuine')",0.33270556,0.3406158,0.1295554,0.1290169,0.5297581,0.5287491,-0.001009
38,-0.47091684,-0.4973123,"('untruthful', 'truthful')",-0.6845441,-0.7310547,-0.08740499,-0.06865229,-0.4142886,-0.4323398,-0.0180512
39,0.61475873,0.7279275,"('exploitative', 'cooperative')",-0.10785068,0.07475038,0.15491325,0.2679503,0.2206071,0.3568761,0.136269
40,1.8226622,1.8682022,"('stingy', 'generous')",0.8874199,0.8693459,-1.5960351,-1.6778253,0.371349,0.3532409,-0.0181081
41,-0.16850354,-0.005451462,"('unforgiving', 'forgiving')",-0.18015707,-0.15844664,-0.008379888,-0.022463268,-0.1190135,-0.0621205,0.056893
42,0.4021781,0.48538038,"('unreliable', 'reliable')",-0.2459149,-0.22704355,-3.4232068,-3.320824,-1.0889812,-1.020829,0.0681522
43,-0.25820637,-0.21906796,"('irresponsible', 'responsible')",-1.626309,-1.5225389,0.2761582,0.3992555,-0.5361191,-0.4474504,0.0886687
44,-0.43357265,-0.46900338,"('prejudiced', 'unprejudiced')",-0.6181549,-0.4836641,-1.4928269,-1.4947149,-0.8481848,-0.8157942,0.0323906
45,-0.43101802,-0.37494954,"('incompetent', 'competent')",-1.9192187,-1.8337234,-0.5001533,-0.4514587,-0.95013,-0.8867106,0.0634194
46,-0.31602132,-0.25990313,"('uncompetitive', 'competitive')",-0.54836684,-0.4263366,-1.2458646,-1.1039593,-0.7034176,-0.596733,0.1066846
47,-0.23459679,-0.066352874,"('stupid', 'smart')",-0.46725655,-0.36135876,5.1955457,5.2188745,1.4978975,1.5970543,0.0991568
48,0.48933458,0.4692658,"('unintelligent', 'intelligent')",-0.09937594,-0.095025524,0.7937453,0.84982026,0.394568,0.4080202,0.0134522
49,-1.1159606,-1.0295932,"('unable', 'able')",-1.167354,-1.0642499,-0.38231656,-0.33437163,-0.8885438,-0.8094049,0.0791389
50,0.13263483,0.041881133,"('clumsy', 'skillful')",-0.22674155,-0.37310416,-0.13181502,-0.3290037,-0.0753072,-0.2200756,-0.1447684
51,-0.027480528,-0.059312195,"('uneducated', 'educated')",-0.4188838,-0.40673995,0.039740935,-0.0028914213,-0.1355411,-0.1563145,-0.0207734
52,0.27752155,0.1560502,"('irrational', 'rational')",0.95512414,0.71861315,0.4691375,0.29398078,0.5672611,0.3895481,-0.177713
53,0.10927792,0.14972891,"('uncreative', 'creative')",-0.80333984,-0.8162427,0.6369503,0.5071243,-0.0190372,-0.0531298,-0.0340926
54,-1.0396832,-1.0694554,"('incapable', 'capable')",-1.0596578,-1.0893302,0.4593963,0.43688798,-0.5466482,-0.5739659,-0.0273177
55,-0.0068226866,0.0902556,"('incompetent', 'clever')",-1.733784,-1.5559983,0.01925806,0.15440312,-0.5737829,-0.4371132,0.1366697
56,-0.3125441,-0.27256197,"('impractical', 'practical')",-0.80272055,-0.74725336,-0.6902368,-0.560878,-0.6018338,-0.5268977,0.0749361
57,-0.20617071,-0.12165,"('unimaginative', 'imaginative')",-1.5099041,-1.4852816,-3.3294213,-3.228563,-1.681832,-1.6118315,0.0700005
58,-0.45877534,-0.40089467,"('undiscriminating', 'discriminating')",-0.14912856,-0.09137472,-0.0011553243,0.013505101,-0.2030197,-0.1595881,0.0434316
59,0.5634528,0.43364692,"('foolish', 'wise')",0.23718503,0.13600379,0.1793585,0.08190237,0.3266654,0.2171844,-0.109481
60,-0.3255209,-0.2465995,"('inefficient', 'efficient')",-1.3534414,-1.2062644,-0.54589057,-0.26861197,-0.7416176,-0.5738253,0.1677923
61,0.19103971,0.12944901,"('illogical', 'logical')",-0.5992958,-0.605488,0.7507819,0.6687247,0.1141753,0.0642286,-0.0499467
62,-0.42350003,-0.3247219,"('incompetent', 'brilliant')",-1.1585594,-1.0229423,0.012932535,0.21635252,-0.5230423,-0.3771039,0.1459384
63,0.022953061,0.05003874,"('unperceptive', 'insightful')",-0.3023734,-0.2983892,0.23402338,0.32984903,-0.0151323,0.0271662,0.0422985
64,0.27679747,0.19849506,"('shy', 'confident')",-0.940858,-0.8867632,-6.4664803,-6.201857,-2.3768469,-2.2967084,0.0801385
65,0.057496157,0.068274125,"('insecure', 'secure')",-1.1333158,-1.0541489,-0.34409484,-0.16049041,-0.4733048,-0.3821217,0.0911831
66,0.076082855,0.06112452,"('inactive', 'active')",0.32194698,0.2913574,0.65420866,0.5914267,0.3507462,0.3146362,-0.03611
67,0.37898877,0.37550884,"('doubtful', 'determined')",0.48631635,0.47226313,-0.43562037,-0.41011798,0.1432283,0.1458847,0.0026564
68,-0.66311973,-0.7060854,"('dependent', 'independent')",-0.87029785,-0.85088813,-0.935782,-0.9503199,-0.8230666,-0.8357644,-0.0126978
69,0.29196632,0.165708,"('lazy', 'industrious')",1.3360517,1.2075237,-0.3270893,-0.36087236,0.4336429,0.3374531,-0.0961898
70,-0.45645025,-0.39247638,"('lethargic', 'energetic')",-0.8576591,-0.75238824,-0.3688697,-0.23286626,-0.560993,-0.4592436,0.1017494
71,0.5408853,0.61593544,"('diffident', 'self-confident')",0.90060997,0.9292454,0.5199815,0.4058166,0.6538256,0.6503325,-0.0034931
72,-0.16075996,-0.16074957,"('unambitious', 'ambitious')",-0.44398475,-0.5097435,-0.59463453,-0.60862803,-0.3997931,-0.4263737,-0.0265806
73,0.35726762,0.26830208,"('helpless', 'self-reliant')",-0.19282088,-0.2962519,-3.4952207,-3.5245357,-1.1102579,-1.1841618,-0.0739039
74,0.847256,0.9826176,"('undedicated', 'dedicated')",-0.67547864,-0.7010213,-0.6116832,-0.64777434,-0.1466353,-0.1220593,0.024576
75,-0.40671852,-0.38991576,"('meek', 'impulsive')",0.2645617,0.24759926,-0.7421769,-0.7343056,-0.2947779,-0.2922074,0.0025705
76,-1.1770858,-1.0227259,"('anxious', 'daring')",-1.2611034,-1.1510756,-0.6660535,-0.53524446,-1.0347475,-0.9030153,0.1317322
77,-1.3310263,-1.2760003,"('unmotivated', 'motivated')",-0.65396786,-0.5835791,-1.2264601,-1.035076,-1.0704848,-0.9648851,0.1055997
78,-0.71515805,-0.65711534,"('nonresilient', 'resilient')",0.26268673,0.27638683,0.48981202,0.4955906,0.0124469,0.0382874,0.0258405
79,-0.790577,-0.86182946,"('wavering', 'unwavering')",0.09486015,-0.06683064,-0.38487414,-0.50934976,-0.360197,-0.4793366,-0.1191396
80,0.16420001,0.062770024,"('dominated', 'dominating')",-0.5124132,-0.5182114,-0.6879018,-0.4986388,-0.3453716,-0.3180267,0.0273449
81,-0.6784999,-0.65131533,"('submissive', 'aggressive')",-1.5643209,-1.4927318,-1.1369786,-0.8264032,-1.1265998,-0.9901501,0.1364497
82,-0.29567832,-0.21906355,"('poor', 'rich')",-0.8457831,-0.79494166,5.9479933,5.7575865,1.6021773,1.5811938,-0.0209835
83,0.29974437,0.28308284,"('powerless', 'powerful')",0.37387675,0.44722253,-1.0464988,-0.96707875,-0.1242926,-0.0789245,0.0453681
84,0.617729,0.5346089,"('inferior', 'superior')",-0.07272175,-0.13293676,0.73983186,0.67698073,0.4282797,0.359551,-0.0687287
85,0.8108919,0.7598467,"('insignificant', 'prestigious')",1.9077555,1.8021346,0.1899421,-0.017495155,0.9695299,0.848162,-0.1213679
86,0.07758057,0.015276909,"('uninfluential', 'influential')",-0.41604322,-0.5827211,-0.5080867,-0.55520964,-0.2821831,-0.3742179,-0.0920348
87,-0.43421674,-0.5179841,"('unsuccessful', 'successful')",-0.7624006,-0.88276285,0.6224718,0.6561899,-0.1913819,-0.2481857,-0.0568038
88,0.33154938,0.24939087,"('low', 'eminent')",-0.55605346,-0.6661608,-0.6085473,-0.63549656,-0.2776838,-0.3507555,-0.0730717
