,home_male,home_female,tuple,depot_male,depot_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.466957,-0.47931978,"('unsociable', 'sociable')",0.39702764,0.41458434,-0.42122912,-0.5297785,-0.1637195,-0.1981713,-0.0344518
1,-0.50802636,-0.4252679,"('unfriendly', 'friendly')",0.15851076,0.076531485,2.2752264,2.2889297,0.6419036,0.6467311,0.0048275
2,0.4444476,0.6075063,"('unlikable', 'likable')",0.632175,0.7342342,0.34138,0.38028318,0.4726675,0.5740079,0.1013404
3,-0.8714671,-0.7220953,"('repellent', 'pleasant')",-0.3662215,-0.20933321,0.23892145,0.24436952,-0.3329224,-0.2290197,0.1039027
4,-0.023550253,-0.11807497,"('disliked', 'liked')",-0.5531328,-0.59414077,-6.7417564,-6.898943,-2.4394798,-2.5370529,-0.0975731
5,-0.9619269,-0.86503637,"('distant', 'outgoing')",-0.6506925,-0.70904964,-0.13388832,-0.101894476,-0.5821693,-0.5586601,0.0235092
6,-0.58647025,-0.41405642,"('distant', 'open')",-0.86393493,-0.9010813,0.60854954,0.62260693,-0.2806185,-0.2308436,0.0497749
7,0.21988371,0.3582007,"('insensitive', 'sensitive')",0.42749467,0.5438237,0.9668725,0.9608371,0.5380836,0.6209538,0.0828702
8,-0.4625004,-0.45873347,"('unaffectionate', 'affectionate')",-0.31034556,-0.37614,1.3263305,1.2562225,0.1844949,0.1404497,-0.0440452
9,0.21332996,0.35577714,"('unaffectionate', 'caring')",0.090211466,0.07449645,1.4723884,1.4813039,0.5919766,0.6371925,0.0452159
10,-0.67095673,-0.4909507,"('unsympathetic', 'sympathetic')",-0.582211,-0.44955742,-0.38409775,-0.38787884,-0.5457551,-0.4427957,0.1029594
11,0.17615551,0.2701527,"('unhelpful', 'helpful')",0.33971226,0.43972185,1.4662888,1.5899072,0.6607188,0.7665939,0.1058751
12,0.36214358,0.749034,"('unsupportive', 'supportive')",-0.1392958,0.10561115,-1.902656,-1.8743203,-0.559936,-0.3398917,0.2200443
13,0.49195164,0.53439134,"('impolite', 'polite')",1.0770304,1.1810368,-0.97596043,-0.9524438,0.1976739,0.2543281,0.0566542
14,0.5055522,0.50679094,"('antisocial', 'social')",0.56837577,0.6117914,-0.5181301,-0.58022845,0.1852659,0.1794513,-0.0058146
15,0.850394,0.58670187,"('boring', 'funny')",0.5451728,0.33472183,0.53224176,0.48253205,0.6426028,0.4679852,-0.1746176
