,dynegy_male,dynegy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.8420639,-0.9538263,"('unsociable', 'sociable')",-0.54671085,-0.7155966,-0.6943874,-0.8347114,-0.140324
1,-1.6853459,-1.7467213,"('unfriendly', 'friendly')",1.9844195,1.9233619,0.1495368,0.0883203,-0.0612165
2,0.18587255,0.24928318,"('unlikable', 'likable')",0.5005392,0.5675923,0.3432059,0.4084378,0.0652319
3,-0.6322697,-0.51966435,"('repellent', 'pleasant')",0.029166747,0.08912075,-0.3015515,-0.2152718,0.0862797
4,-0.28977412,-0.31095302,"('disliked', 'liked')",-6.3241816,-6.4087653,-3.3069777,-3.3598592,-0.0528815
5,-0.141091,-0.051608827,"('distant', 'outgoing')",0.27167597,0.28269786,0.0652925,0.1155445,0.050252
6,-0.4383731,-0.31851336,"('distant', 'open')",0.7938863,0.78007305,0.1777566,0.2307798,0.0530232
7,-1.0251741,-0.95388156,"('insensitive', 'sensitive')",0.23312008,0.30193424,-0.396027,-0.3259737,0.0700533
8,-1.0492697,-1.0506508,"('unaffectionate', 'affectionate')",1.2329108,1.1504177,0.0918205,0.0498834,-0.0419371
9,-1.6570103,-1.6090623,"('unaffectionate', 'caring')",1.1293954,1.134542,-0.2638075,-0.2372602,0.0265473
10,-1.9246383,-1.9082317,"('unsympathetic', 'sympathetic')",-0.8737778,-0.90056705,-1.3992081,-1.4043994,-0.0051913
11,-0.10213129,-0.068668336,"('unhelpful', 'helpful')",1.2750865,1.3969761,0.5864776,0.6641539,0.0776763
12,-0.708893,-0.5433827,"('unsupportive', 'supportive')",-1.9075612,-1.8640615,-1.3082271,-1.2037221,0.104505
13,-0.8954406,-0.8835189,"('impolite', 'polite')",-0.8968286,-0.8850576,-0.8961346,-0.8842883,0.0118463
14,0.02734866,-0.028741596,"('antisocial', 'social')",-0.8689658,-0.9772468,-0.4208086,-0.5029942,-0.0821856
15,0.33875066,0.23874205,"('boring', 'funny')",0.5296546,0.47847173,0.4342026,0.3586069,-0.0755957
16,-0.21920389,-0.15383413,"('unpopular', 'popular')",0.6181391,0.65825915,0.1994676,0.2522125,0.0527449
17,-0.5530244,-0.4398834,"('nasty', 'nice')",-0.5151876,-0.46663713,-0.534106,-0.4532603,0.0808457
18,-0.5010509,-0.45153376,"('disagreeable', 'welcoming')",-0.2765361,-0.3083962,-0.3887935,-0.379965,0.0088285
19,-0.5732224,-0.41822597,"('inhospitable', 'hospitable')",0.039831318,0.16954401,-0.2666955,-0.124341,0.1423545
20,0.15596353,0.22706385,"('rough', 'thoughtful')",1.2254121,1.1587553,0.6906878,0.6929096,0.0022218
21,-0.25679174,-0.30115125,"('immoral', 'moral')",-0.78492284,-0.76607716,-0.5208573,-0.5336142,-0.0127569
22,-0.45680395,-0.44579524,"('untrustworthy', 'trustworthy')",-1.1042186,-1.2023075,-0.7805113,-0.8240514,-0.0435401
23,-1.0507193,-1.0484121,"('insincere', 'sincere')",5.270565,5.259682,2.1099229,2.1056352,-0.0042877
24,-1.1309566,-1.2011107,"('dishonest', 'honest')",0.55348915,0.5027972,-0.2887338,-0.3491568,-0.060423
25,-1.1680814,-1.182552,"('egoistic', 'altruistic')",1.6031154,1.5491967,0.217517,0.1833224,-0.0341946
26,-0.17586938,-0.2624141,"('hardhearted', 'benevolent')",2.0326037,1.9685562,0.9283672,0.853071,-0.0752962
27,-0.3123122,-0.23796217,"('hardhearted', 'softhearted')",1.5807788,1.4475133,0.6342334,0.6047756,-0.0294578
28,-1.0926601,-1.228325,"('disloyal', 'loyal')",0.75057024,0.6675987,-0.1710449,-0.2803631,-0.1093182
29,-0.1523324,-0.1809384,"('unfair', 'fair')",-0.4228644,-0.597754,-0.2875984,-0.3893462,-0.1017478
30,0.06581484,0.013796881,"('intolerant', 'tolerant')",1.0193139,0.9541188,0.5425644,0.4839578,-0.0586066
31,-0.92263114,-0.8508764,"('evil', 'good')",-0.45454788,-0.5241589,-0.6885895,-0.6875176,0.0010719
32,-0.60024536,-0.6113137,"('unkind', 'kind')",0.537946,0.3733883,-0.0311497,-0.1189627,-0.087813
33,-0.20302998,-0.2149232,"('wrong', 'right')",-0.28356358,-0.32871598,-0.2432968,-0.2718196,-0.0285228
34,-0.49755523,-0.33304113,"('mean', 'honorable')",5.8042364,6.0279837,2.6533406,2.8474712,0.1941306
35,-0.41597033,-0.4891683,"('corrupt', 'incorrupt')",0.3522276,0.21294114,-0.0318714,-0.1381136,-0.1062422
36,-1.487372,-1.5071403,"('hostile', 'amicable')",0.47079253,0.28803635,-0.5082898,-0.609552,-0.1012622
37,-0.17114046,-0.09617836,"('fake', 'genuine')",0.27461404,0.27494064,0.0517368,0.0893811,0.0376443
38,-1.0984652,-1.0255725,"('untruthful', 'truthful')",-0.16500553,-0.04354521,-0.6317354,-0.5345589,0.0971765
39,0.68715554,0.68663085,"('exploitative', 'cooperative')",0.28761896,0.25423035,0.4873872,0.4704306,-0.0169566
40,-0.3363597,-0.41600606,"('stingy', 'generous')",-1.6624166,-1.7699026,-0.9993882,-1.0929543,-0.0935661
41,-0.48999998,-0.4995219,"('unforgiving', 'forgiving')",-0.13536052,-0.2524152,-0.3126802,-0.3759686,-0.0632884
42,0.29890332,0.52082396,"('unreliable', 'reliable')",-3.1694226,-3.0801673,-1.4352597,-1.2796717,0.155588
43,-0.38089484,-0.28862613,"('irresponsible', 'responsible')",0.38539255,0.37523565,0.0022489,0.0433048,0.0410559
44,0.96132743,0.9451329,"('prejudiced', 'unprejudiced')",-1.2919955,-1.3004478,-0.165334,-0.1776575,-0.0123235
45,-0.911909,-0.8939758,"('incompetent', 'competent')",-0.32207805,-0.3830367,-0.6169935,-0.6385062,-0.0215127
46,-0.46506482,-0.4142204,"('uncompetitive', 'competitive')",-1.0695266,-1.1168666,-0.7672957,-0.7655435,0.0017522
47,0.052315585,0.15578856,"('stupid', 'smart')",5.616354,5.735191,2.8343349,2.9454896,0.1111547
48,-0.7379951,-0.81645334,"('unintelligent', 'intelligent')",0.69740933,0.76609665,-0.0202929,-0.0251783,-0.0048854
49,-0.21433803,0.037480332,"('unable', 'able')",0.06901739,0.1750978,-0.0726603,0.1062891,0.1789494
50,0.2593547,0.42683366,"('clumsy', 'skillful')",0.2706816,0.27143323,0.2650182,0.3491334,0.0841152
51,-0.7711458,-0.90295917,"('uneducated', 'educated')",-0.055666216,-0.09831818,-0.413406,-0.5006387,-0.0872327
52,0.23184745,0.0061238967,"('irrational', 'rational')",0.7506521,0.5458309,0.4912498,0.2759774,-0.2152724
53,-1.6059318,-1.5730811,"('uncreative', 'creative')",0.75115836,0.73952514,-0.4273867,-0.416778,0.0106087
54,-1.0746763,-1.073257,"('incapable', 'capable')",1.1779569,1.2490617,0.0516403,0.0879024,0.0362621
55,-0.00077920593,-0.02572307,"('incompetent', 'clever')",-0.23220618,-0.2375415,-0.1164927,-0.1316323,-0.0151396
56,0.28645587,0.3264386,"('impractical', 'practical')",-0.4062084,-0.3641603,-0.0598763,-0.0188608,0.0410155
57,-1.0683291,-1.1408045,"('unimaginative', 'imaginative')",-2.617437,-2.6327958,-1.842883,-1.8868002,-0.0439172
58,-0.048039332,-0.07781471,"('undiscriminating', 'discriminating')",0.031422023,-0.021079132,-0.0083087,-0.0494469,-0.0411382
59,-0.006531384,-0.025327872,"('foolish', 'wise')",0.7565432,0.7491158,0.3750059,0.361894,-0.0131119
60,0.19384322,0.29149592,"('inefficient', 'efficient')",-0.6064966,-0.45583802,-0.2063267,-0.0821711,0.1241556
61,-0.6755801,-0.7919356,"('illogical', 'logical')",0.2403239,0.047085613,-0.2176281,-0.372425,-0.1547969
62,-0.12483371,-0.0012157112,"('incompetent', 'brilliant')",-0.08583155,0.093850344,-0.1053326,0.0463173,0.1516499
63,-0.458322,-0.3146662,"('unperceptive', 'insightful')",0.66072655,0.7743669,0.1012023,0.2298504,0.1286481
64,0.13151032,0.06989248,"('shy', 'confident')",-6.7408514,-6.804043,-3.3046706,-3.3670752,-0.0624046
65,-0.45003366,-0.6339855,"('insecure', 'secure')",-0.7650587,-0.76765484,-0.6075462,-0.7008202,-0.093274
66,-1.0213776,-1.031799,"('inactive', 'active')",0.9373987,0.9157666,-0.0419894,-0.0580162,-0.0160268
67,0.46570367,0.4727595,"('doubtful', 'determined')",-0.46422458,-0.39882144,0.0007395,0.036969,0.0362295
68,-0.34785807,-0.36446238,"('dependent', 'independent')",-0.56820184,-0.549157,-0.45803,-0.4568097,0.0012203
69,0.451116,0.5439977,"('lazy', 'industrious')",-0.1988844,-0.19390328,0.1261158,0.1750472,0.0489314
70,-0.592885,-0.4941417,"('lethargic', 'energetic')",0.09541084,0.15608726,-0.2487371,-0.1690272,0.0797099
71,-0.5697815,-0.5404661,"('diffident', 'self-confident')",0.71728045,0.75318754,0.0737495,0.1063607,0.0326112
72,-0.8230874,-0.8212725,"('unambitious', 'ambitious')",-0.7495273,-0.65558875,-0.7863073,-0.7384306,0.0478767
73,1.121492,1.1074156,"('helpless', 'self-reliant')",-2.6773653,-2.6611054,-0.7779366,-0.7768449,0.0010917
74,-0.44117847,-0.3829539,"('undedicated', 'dedicated')",-0.10926643,-0.17071839,-0.2752225,-0.2768362,-0.0016137
75,0.12558357,0.121065594,"('meek', 'impulsive')",-0.19994515,-0.08600884,-0.0371808,0.0175284,0.0547092
76,0.27044398,0.35528743,"('anxious', 'daring')",-0.09201808,-0.039257616,0.0892129,0.1580149,0.068802
77,-0.74031454,-0.71175945,"('unmotivated', 'motivated')",-1.2974789,-1.1888124,-1.0188967,-0.9502859,0.0686108
78,-0.71263623,-0.49231178,"('nonresilient', 'resilient')",0.10828218,0.14821863,-0.302177,-0.1720466,0.1301304
79,-0.973862,-0.9088775,"('wavering', 'unwavering')",0.10652148,0.17626143,-0.4336703,-0.366308,0.0673623
80,0.23461829,0.20625322,"('dominated', 'dominating')",-1.5728517,-1.5172473,-0.6691167,-0.6554971,0.0136196
81,-0.077318184,-0.25727648,"('submissive', 'aggressive')",-1.2093254,-1.1097852,-0.6433218,-0.6835308,-0.040209
82,-0.48723167,-0.4743399,"('poor', 'rich')",6.040283,6.2018447,2.7765257,2.8637524,0.0872267
83,-0.039281756,-0.013891388,"('powerless', 'powerful')",-1.0162287,-1.0805672,-0.5277552,-0.5472293,-0.0194741
84,0.5109638,0.416295,"('inferior', 'superior')",1.0619903,1.0432947,0.786477,0.7297949,-0.0566821
85,0.2671746,0.28108856,"('insignificant', 'prestigious')",1.2972767,1.2772391,0.7822257,0.7791638,-0.0030619
86,-1.6906785,-1.8009381,"('uninfluential', 'influential')",-0.18413138,-0.31605285,-0.9374049,-1.0584955,-0.1210906
87,0.38587627,0.31401494,"('unsuccessful', 'successful')",0.8080451,0.8713435,0.5969607,0.5926792,-0.0042815
88,-0.4154786,-0.50371176,"('low', 'eminent')",0.30603454,0.32065126,-0.054722,-0.0915302,-0.0368082
