,aon_male,aon_female,tuple,plc_male,plc_female,average_male,average_female,female-male
18,-1.2288768,-1.1503289,"('disagreeable', 'welcoming')",-0.71985877,-0.7862742,-0.9743678,-0.9683015,0.0060663
19,-0.6322235,-0.62375826,"('inhospitable', 'hospitable')",0.025272403,-0.07727046,-0.3034755,-0.3505144,-0.0470389
20,0.1637544,0.23969325,"('rough', 'thoughtful')",1.1098508,1.0713831,0.6368026,0.6555382,0.0187356
21,-0.7791195,-0.5870274,"('immoral', 'moral')",-1.3231578,-1.1549621,-1.0511386,-0.8709947,0.1801439
22,0.14745875,0.09841038,"('untrustworthy', 'trustworthy')",-0.40956175,-0.33683366,-0.1310515,-0.1192116,0.0118399
23,-0.48493493,-0.52987933,"('insincere', 'sincere')",4.8536396,4.5699224,2.1843524,2.0200214,-0.164331
24,-0.0013652816,0.024506308,"('dishonest', 'honest')",0.70081854,0.6437696,0.3497266,0.334138,-0.0155886
25,-0.38520795,-0.4833802,"('egoistic', 'altruistic')",1.671246,1.5179781,0.6430191,0.5172989,-0.1257202
26,0.69227844,0.49469087,"('hardhearted', 'benevolent')",2.6352196,2.5303743,1.663749,1.5125326,-0.1512164
27,-0.03490622,-0.1561998,"('hardhearted', 'softhearted')",0.92735654,0.6178891,0.4462252,0.2308446,-0.2153806
28,-0.47558728,-0.48008198,"('disloyal', 'loyal')",1.1344132,1.001148,0.329413,0.260533,-0.06888
29,-0.110255405,-0.17576264,"('unfair', 'fair')",-0.29024705,-0.46788937,-0.2002512,-0.321826,-0.1215748
30,-0.19885755,-0.1307387,"('intolerant', 'tolerant')",0.3271682,0.3933274,0.0641553,0.1312943,0.067139
31,-0.3284158,-0.35379624,"('evil', 'good')",0.17659664,0.039978717,-0.0759096,-0.1569088,-0.0809992
32,-0.34130272,-0.41987592,"('unkind', 'kind')",0.60922796,0.38986275,0.1339626,-0.0150066,-0.1489692
33,0.63142985,0.504269,"('wrong', 'right')",0.41028264,0.27893937,0.5208563,0.3916042,-0.1292521
34,-0.020233572,0.18669179,"('mean', 'honorable')",4.008896,4.016127,1.9943311,2.1014094,0.1070783
35,0.24629223,0.05139195,"('corrupt', 'incorrupt')",-0.107983194,-0.3756064,0.0691545,-0.1621072,-0.2312617
36,-0.5222348,-0.6375281,"('hostile', 'amicable')",1.2556541,1.0033702,0.3667096,0.182921,-0.1837886
37,0.97088104,0.94964343,"('fake', 'genuine')",0.9517401,0.90406394,0.9613106,0.9268537,-0.0344569
38,-0.17551745,-0.12656687,"('untruthful', 'truthful')",0.3856477,0.4556908,0.1050651,0.164562,0.0594969
39,0.7889969,0.8960888,"('exploitative', 'cooperative')",0.42876,0.44870153,0.6088784,0.6723952,0.0635168
40,0.31547964,0.25554073,"('stingy', 'generous')",-1.2781125,-1.3594419,-0.4813164,-0.5519506,-0.0706342
41,-0.43713796,-0.3808885,"('unforgiving', 'forgiving')",0.7586985,0.7147043,0.1607803,0.1669079,0.0061276
42,0.41714716,0.5574995,"('unreliable', 'reliable')",-2.2785358,-2.1202579,-0.9306943,-0.7813792,0.1493151
43,0.26098925,0.36024326,"('irresponsible', 'responsible')",1.1217828,1.1807684,0.691386,0.7705058,0.0791198
44,-0.09263064,-0.090297595,"('prejudiced', 'unprejudiced')",-1.7114832,-1.7198914,-0.9020569,-0.9050945,-0.0030376
45,0.026844956,0.08693136,"('incompetent', 'competent')",0.8623047,0.9728333,0.4445748,0.5298823,0.0853075
46,-0.17452133,-0.04472775,"('uncompetitive', 'competitive')",-0.6670343,-0.5569968,-0.4207778,-0.3008623,0.1199155
47,-0.26820922,-0.23018634,"('stupid', 'smart')",4.428775,4.364807,2.0802827,2.0673103,-0.0129724
48,-0.23407015,-0.16086133,"('unintelligent', 'intelligent')",-0.17203021,-0.09835997,-0.2030502,-0.1296107,0.0734395
49,-0.792873,-0.6339679,"('unable', 'able')",-0.6244748,-0.5099466,-0.708674,-0.5719572,0.1367168
50,-0.0023391321,-0.058644287,"('clumsy', 'skillful')",-0.34776056,-0.5509917,-0.1750498,-0.304818,-0.1297682
51,-0.5601038,-0.6147352,"('uneducated', 'educated')",-0.008444939,0.01967629,-0.2842744,-0.2975295,-0.0132551
52,0.020169653,-0.19708984,"('irrational', 'rational')",0.41409737,0.15670288,0.2171335,-0.0201935,-0.237327
53,-1.097586,-1.1262704,"('uncreative', 'creative')",1.1413137,1.0495564,0.0218638,-0.038357,-0.0602208
54,-0.33307022,-0.47047928,"('incapable', 'capable')",0.948204,0.78598195,0.3075669,0.1577513,-0.1498156
55,-0.28882423,-0.14137727,"('incompetent', 'clever')",-0.32074836,-0.110655546,-0.3047863,-0.1260164,0.1787699
56,0.45594585,0.56558925,"('impractical', 'practical')",0.22270313,0.47633824,0.3393245,0.5209637,0.1816392
57,-0.19096595,-0.27970636,"('unimaginative', 'imaginative')",-1.2292761,-0.9817139,-0.710121,-0.6307101,0.0794109
58,0.072130516,0.06967421,"('undiscriminating', 'discriminating')",1.112871,1.1818837,0.5925008,0.625779,0.0332782
59,-0.06641129,-0.18006961,"('foolish', 'wise')",0.29646575,0.1328112,0.1150272,-0.0236292,-0.1386564
60,0.12352014,0.41464037,"('inefficient', 'efficient')",-0.57190305,-0.18826397,-0.2241915,0.1131882,0.3373797
61,0.43839082,0.3660131,"('illogical', 'logical')",0.94073915,0.8223403,0.689565,0.5941767,-0.0953883
62,0.37396118,0.4851499,"('incompetent', 'brilliant')",0.23748592,0.46456072,0.3057235,0.4748553,0.1691318
63,0.11721321,0.19558719,"('unperceptive', 'insightful')",1.0621448,1.1704363,0.589679,0.6830117,0.0933327
64,0.23606148,0.30417308,"('shy', 'confident')",-5.3102627,-4.9604335,-2.5371006,-2.3281302,0.2089704
65,0.177398,0.19132832,"('insecure', 'secure')",-0.062392235,0.0928364,0.0575029,0.1420824,0.0845795
66,-0.1802262,-0.32393792,"('inactive', 'active')",0.91353506,0.7239925,0.3666544,0.2000273,-0.1666271
67,0.2995185,0.32921496,"('doubtful', 'determined')",-0.85878146,-0.78523433,-0.2796315,-0.2280097,0.0516218
68,-0.45292807,-0.40967685,"('dependent', 'independent')",-1.0069298,-0.949746,-0.7299289,-0.6797115,0.0502174
69,0.8476574,0.809604,"('lazy', 'industrious')",-0.15434141,-0.21112967,0.346658,0.2992372,-0.0474208
70,0.32403857,0.3664121,"('lethargic', 'energetic')",0.33838964,0.4086974,0.3312141,0.3875548,0.0563407
71,0.08290975,0.082658425,"('diffident', 'self-confident')",0.7082505,0.5782796,0.3955801,0.330469,-0.0651111
72,-0.19267525,-0.22418709,"('unambitious', 'ambitious')",0.7001228,0.7935891,0.2537238,0.284701,0.0309772
73,1.0053067,0.9891036,"('helpless', 'self-reliant')",-2.2438226,-2.1602988,-0.6192579,-0.5855976,0.0336603
74,0.64279354,0.67609245,"('undedicated', 'dedicated')",0.8299021,0.8851651,0.7363478,0.7806288,0.044281
75,0.43726745,0.4116997,"('meek', 'impulsive')",-0.67312443,-0.6304556,-0.1179285,-0.109378,0.0085505
76,-0.1412313,0.021922458,"('anxious', 'daring')",-0.6153108,-0.4880338,-0.378271,-0.2330557,0.1452153
77,-0.90870756,-0.69342035,"('unmotivated', 'motivated')",-1.1227922,-0.91409385,-1.0157499,-0.8037571,0.2119928
78,-0.5723181,-0.5092531,"('nonresilient', 'resilient')",0.5476819,0.566184,-0.0123181,0.0284654,0.0407835
79,-0.16974322,-0.28383076,"('wavering', 'unwavering')",0.23206002,0.09195733,0.0311584,-0.0959367,-0.1270951
80,0.4212935,0.41444057,"('dominated', 'dominating')",-0.15925393,0.056304898,0.1310198,0.2353727,0.1043529
81,-0.39384568,-0.26843944,"('submissive', 'aggressive')",-1.4004836,-1.1001687,-0.8971646,-0.6843041,0.2128605
82,-0.45845523,-0.42572993,"('poor', 'rich')",5.022487,4.8756285,2.282016,2.2249494,-0.0570666
83,-0.5835545,-0.5215558,"('powerless', 'powerful')",-0.8169582,-0.7026166,-0.7002563,-0.6120862,0.0881701
84,-0.04046067,-0.036506772,"('inferior', 'superior')",0.4672797,0.44767633,0.2134095,0.2055848,-0.0078247
85,0.15819772,0.09303479,"('insignificant', 'prestigious')",0.8275757,0.5682228,0.4928867,0.3306288,-0.1622579
86,-0.7853753,-0.8090057,"('uninfluential', 'influential')",0.3884204,0.45148605,-0.1984774,-0.1787598,0.0197176
87,0.39619943,0.35007063,"('unsuccessful', 'successful')",1.4605498,1.5400035,0.9283746,0.9450371,0.0166625
88,-0.8630425,-0.8938316,"('low', 'eminent')",0.10342576,0.14972238,-0.3798084,-0.3720546,0.0077538
