,broadridge_male,broadridge_female,tuple,financial_male,financial_female,solutns_male,solutns_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7780555,-0.94300747,"('unsociable', 'sociable')",1.0675039,0.85910964,-0.4134783,-0.4300518,-0.4689051,-0.58723783,-0.1482337,-0.2752969,-0.1270632
1,-2.4532962,-2.5430186,"('unfriendly', 'friendly')",0.2880696,0.10122353,-1.89759,-1.9238697,1.8554782,1.6500325,-0.5518346,-0.6789081,-0.1270735
2,0.05608548,0.051962014,"('unlikable', 'likable')",2.231511,2.3024256,1.0238885,1.0922943,0.57443625,0.72346234,0.9714804,1.042536,0.0710556
3,0.48704153,0.53668517,"('repellent', 'pleasant')",0.17177583,0.18086724,-0.25715694,-0.20361716,0.37010804,0.45043492,0.1929421,0.2410925,0.0481504
4,-0.35453966,-0.37738657,"('disliked', 'liked')",-1.2464741,-1.1695863,-0.65577036,-0.6369431,-5.6252556,-5.6032553,-1.97051,-1.9467928,0.0237172
5,-0.9660285,-0.9245403,"('distant', 'outgoing')",-0.7719625,-0.66454136,-1.4168776,-1.3204874,-0.5351369,-0.52007985,-0.9225014,-0.8574122,0.0650892
6,-1.124184,-1.026651,"('distant', 'open')",-1.5399295,-1.4336357,-2.083595,-1.998866,-0.0043411367,-0.017666237,-1.1880124,-1.1192048,0.0688076
7,0.20432998,0.19414313,"('insensitive', 'sensitive')",1.0563451,1.0799229,0.2515052,0.3348334,0.9497272,0.9622066,0.6154768,0.6427765,0.0272997
8,-1.6699458,-1.6783985,"('unaffectionate', 'affectionate')",-0.44016057,-0.49270552,-2.6497302,-2.6696167,0.5472922,0.39603359,-1.0531361,-1.1111717,-0.0580356
9,-1.4988121,-1.4999719,"('unaffectionate', 'caring')",0.90141606,0.80666924,-2.3135543,-2.3022547,1.0043619,0.89172083,-0.4766471,-0.5259591,-0.049312
10,-0.13106117,-0.12437868,"('unsympathetic', 'sympathetic')",0.19546774,0.16434717,-0.9420851,-0.885989,-0.049136266,-0.072499506,-0.2317037,-0.22963,0.0020737
11,-0.29140946,-0.30993775,"('unhelpful', 'helpful')",1.0950965,1.0429358,-0.5138854,-0.4772548,1.8478849,1.9250971,0.5344216,0.5452101,0.0107885
12,-0.04810746,0.0043461192,"('unsupportive', 'supportive')",1.6989559,1.8117703,-1.2916431,-1.1824063,-1.5482198,-1.4767421,-0.2972536,-0.210758,0.0864956
13,0.38850734,0.30277738,"('impolite', 'polite')",1.5958855,1.5412347,0.9407394,0.95619655,-0.20039117,-0.21233708,0.6811852,0.6469679,-0.0342173
14,0.32241824,0.29526436,"('antisocial', 'social')",2.3408473,2.3370264,0.8470196,0.9303185,-0.66597414,-0.60422283,0.7110777,0.7395966,0.0285189
15,-0.9056787,-1.0120418,"('boring', 'funny')",0.005035989,0.017469823,0.49971247,0.45009813,0.31568435,0.3644778,-0.0213115,-0.044999,-0.0236875
16,-0.619183,-0.6008332,"('unpopular', 'popular')",-1.3463557,-1.2752651,-1.0935038,-1.0587611,0.13732776,0.23059748,-0.7304287,-0.6760654,0.0543633
17,-0.099875405,-0.072031304,"('nasty', 'nice')",-0.51046634,-0.3594956,0.29972526,0.41511282,-0.64238966,-0.50411206,-0.2382515,-0.1301315,0.10812
18,-0.37223467,-0.37320367,"('disagreeable', 'welcoming')",-0.28161263,-0.22272281,-0.6158629,-0.5454261,-0.3711727,-0.34306282,-0.4102207,-0.3711038,0.0391169
19,-0.17269872,-0.12805432,"('inhospitable', 'hospitable')",-0.69657516,-0.6957972,-1.1747699,-1.1138068,-0.05614073,-0.0044111926,-0.5250461,-0.4855174,0.0395287
20,0.22599223,0.30260828,"('rough', 'thoughtful')",0.053957343,0.075284585,-0.3526251,-0.31838012,0.88474953,0.87332237,0.2030185,0.2332088,0.0301903
21,0.6453988,0.6093746,"('immoral', 'moral')",1.7114302,1.7419674,0.37717322,0.43366855,-0.85311484,-0.74663466,0.4702218,0.509594,0.0393722
22,1.0057578,0.9583944,"('untrustworthy', 'trustworthy')",0.6420915,0.59781754,0.61255765,0.66690505,-0.6649869,-0.6254175,0.398855,0.3994249,0.0005699
23,0.057039782,0.009616112,"('insincere', 'sincere')",1.9551206,1.7845532,-0.50485,-0.48154807,5.317394,5.190814,1.706176,1.6258588,-0.0803172
24,-0.12951565,-0.18425222,"('dishonest', 'honest')",0.8052484,0.79391336,-0.61167777,-0.6025139,0.73444396,0.64823365,0.1996247,0.1638452,-0.0357795
25,-0.86373484,-0.90641946,"('egoistic', 'altruistic')",-0.8047776,-0.80301243,-0.25730088,-0.26487422,1.338384,1.263994,-0.1468573,-0.177578,-0.0307207
26,-1.44287,-1.5380651,"('hardhearted', 'benevolent')",0.7938674,0.70977247,0.3647101,0.29608545,1.6314945,1.4680334,0.3368005,0.2339566,-0.1028439
27,-1.0081781,-0.95956963,"('hardhearted', 'softhearted')",-0.80899024,-0.7978811,-0.4232109,-0.42179474,1.3528403,1.2270991,-0.2218848,-0.2380366,-0.0161518
28,-0.5668973,-0.7413828,"('disloyal', 'loyal')",0.45244944,0.24227042,-1.3134989,-1.3878294,0.7653367,0.55415374,-0.1656525,-0.333197,-0.1675445
29,0.21359803,0.21292639,"('unfair', 'fair')",-0.17017388,-0.14846814,-0.45533398,-0.45815468,-0.4263295,-0.58749586,-0.2095598,-0.2452981,-0.0357383
30,-0.0007462036,-0.067761995,"('intolerant', 'tolerant')",1.1120743,1.1101494,0.7989036,0.83592546,1.0768105,1.1621764,0.7467605,0.7601223,0.0133618
31,-0.9125929,-0.85354614,"('evil', 'good')",-1.7836694,-1.6646826,-1.3716079,-1.3120494,-0.9627487,-0.9837931,-1.2576547,-1.2035178,0.0541369
32,-0.61307555,-0.6920234,"('unkind', 'kind')",0.7625435,0.61305916,0.49806413,0.47261104,1.4311484,1.2930386,0.5196701,0.4216714,-0.0979987
33,-0.27184993,-0.2977342,"('wrong', 'right')",1.0499151,1.1109775,0.2866827,0.26452246,-0.5830233,-0.70952433,0.1204311,0.0920604,-0.0283707
