,philip_male,philip_female,tuple,morris_male,morris_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.37985504,0.102230676,"('unsociable', 'sociable')",0.3020581,0.16612187,-0.34712228,-0.4995196,-0.41952598,-0.566346,-0.0211838,-0.1993783,-0.1781945
1,-0.3452846,-0.59250313,"('unfriendly', 'friendly')",1.7067935,1.677978,-0.14333618,-0.18478242,1.595766,1.4352466,0.7034847,0.5839848,-0.1194999
2,1.2272266,1.1244987,"('unlikable', 'likable')",1.0740577,0.99406266,1.4795717,1.5162016,0.4446399,0.54507744,1.056374,1.04496,-0.011414
3,-0.66738725,-0.6707004,"('repellent', 'pleasant')",-1.449721,-1.4226944,-0.14946054,-0.2165371,0.050607644,0.08722389,-0.5539903,-0.5556769,-0.0016866
4,-0.6195068,-0.6823221,"('disliked', 'liked')",0.14592244,0.10568109,-0.357058,-0.39228776,-6.3338,-6.4529047,-1.7911105,-1.8554584,-0.0643479
5,-0.8633605,-0.8548854,"('distant', 'outgoing')",0.7251649,0.72062737,-0.14690468,-0.10955283,-0.24993575,-0.23442042,-0.133759,-0.1195578,0.0142012
6,-0.7554762,-0.7760225,"('distant', 'open')",0.8531012,0.90841264,-0.3658299,-0.28895575,0.33270442,0.3153659,0.0161249,0.0397001,0.0235752
7,-0.3472285,-0.5046353,"('insensitive', 'sensitive')",-0.7618179,-0.75056493,-0.46764407,-0.5465169,0.55940086,0.5236053,-0.2543224,-0.3195279,-0.0652055
8,0.2865342,0.18825701,"('unaffectionate', 'affectionate')",1.6586272,1.6416867,-0.22748722,-0.25166434,0.36130315,0.22576044,0.5197443,0.4510099,-0.0687344
9,-0.11798588,-0.3378213,"('unaffectionate', 'caring')",1.035856,1.002045,0.14752476,0.08254658,0.7974585,0.69955754,0.4657134,0.361582,-0.1041314
10,-0.6242133,-0.9707651,"('unsympathetic', 'sympathetic')",-1.401368,-1.4911298,-1.22009,-1.3212917,-0.44085383,-0.55846465,-0.9216313,-1.0854129,-0.1637816
11,-0.66464496,-0.70442563,"('unhelpful', 'helpful')",-1.3023583,-1.3608936,-0.1493343,-0.20576635,1.9364823,1.9060204,-0.0449638,-0.0912663,-0.0463025
12,0.343116,0.32528657,"('unsupportive', 'supportive')",0.58661103,0.61371464,0.0074385777,0.12234762,-1.6443007,-1.6532152,-0.1767838,-0.1479666,0.0288172
13,0.15177938,0.06654234,"('impolite', 'polite')",-0.60563,-0.7116062,0.49033228,0.4294249,-0.31387854,-0.3208791,-0.0693492,-0.1341295,-0.0647803
