,northern_male,northern_female,tuple,trust_male,trust_female,corp_male,corp_female,average_male,average_female,female-male
18,0.707724,0.9431113,"('disagreeable', 'welcoming')",-0.66893846,-0.37984183,-0.74829274,-0.6859969,-0.2365024,-0.0409091,0.1955933
19,-1.3276393,-1.2716297,"('inhospitable', 'hospitable')",-1.3573627,-1.3731462,-0.92653835,-0.8383085,-1.2038468,-1.1610281,0.0428187
20,-0.23605129,-0.18301235,"('rough', 'thoughtful')",0.59520185,0.6388814,0.56600785,0.5508799,0.3083861,0.335583,0.0271969
21,0.9208851,1.0025487,"('immoral', 'moral')",1.2638856,1.4004912,-0.37592906,-0.2248885,0.6029472,0.7260505,0.1231033
22,0.7605682,0.7309571,"('untrustworthy', 'trustworthy')",0.89829123,0.8441091,-0.69636697,-0.7399673,0.3208308,0.2783663,-0.0424645
23,0.6583348,0.7755467,"('insincere', 'sincere')",2.0920355,2.0948334,6.721524,6.683731,3.1572981,3.1847038,0.0274057
24,0.9889817,1.0227244,"('dishonest', 'honest')",0.85399693,0.8511221,0.960736,0.94163305,0.9345716,0.9384932,0.0039216
25,-0.2179043,-0.35588813,"('egoistic', 'altruistic')",-0.6433462,-0.655448,0.80013764,0.7617626,-0.020371,-0.0831912,-0.0628202
26,0.7480915,0.5357278,"('hardhearted', 'benevolent')",2.0947196,1.8780097,1.5441546,1.3063252,1.4623219,1.2400209,-0.222301
27,-0.012250464,0.1549761,"('hardhearted', 'softhearted')",0.3039369,0.35670757,0.8059246,0.8058423,0.3658704,0.4391753,0.0733049
28,0.6665405,0.5504643,"('disloyal', 'loyal')",0.490543,0.34637377,1.5353581,1.3661611,0.8974805,0.754333,-0.1431475
29,-0.24891804,-0.25506485,"('unfair', 'fair')",-0.34318113,-0.3604528,-0.26428032,-0.4143745,-0.2854598,-0.3432974,-0.0578376
30,0.75662404,0.9150095,"('intolerant', 'tolerant')",1.7356893,1.8325015,0.91310716,0.99328697,1.1351402,1.2469327,0.1117925
31,-1.7493234,-1.7701821,"('evil', 'good')",-1.6809273,-1.6295332,-1.4110117,-1.4993589,-1.6137541,-1.6330249,-0.0192708
32,0.85673505,0.7733367,"('unkind', 'kind')",1.4248104,1.3208365,1.1436895,0.95529455,1.1417449,1.0164893,-0.1252556
33,0.3011259,0.3530123,"('wrong', 'right')",-0.03214361,-0.02080258,-1.0049357,-1.0311316,-0.2453178,-0.232974,0.0123438
34,-0.18260138,0.049236864,"('mean', 'honorable')",0.77822036,0.93563867,5.718053,5.9878283,2.1045574,2.3242346,0.2196772
35,-1.3961473,-1.6085112,"('corrupt', 'incorrupt')",-1.8388404,-2.1387882,-1.0556813,-1.1637255,-1.430223,-1.6370083,-0.2067853
36,-2.5766127,-2.70016,"('hostile', 'amicable')",-1.5224701,-1.6604834,-0.92754316,-1.0316049,-1.675542,-1.7974161,-0.1218741
37,0.56110835,0.52171606,"('fake', 'genuine')",-0.0026124325,-0.114315554,0.104094446,0.13961245,0.2208635,0.1823376,-0.0385259
38,0.16231228,0.18086806,"('untruthful', 'truthful')",0.5230615,0.46861947,0.048503038,0.105846494,0.2446256,0.251778,0.0071524
39,0.8319389,1.0088545,"('exploitative', 'cooperative')",1.3081306,1.4520506,0.1781573,0.26419422,0.7727423,0.9083664,0.1356241
40,0.8577417,0.80453014,"('stingy', 'generous')",0.036328424,0.15671754,-2.511681,-2.602383,-0.5392036,-0.5470451,-0.0078415
41,0.21709096,0.34783602,"('unforgiving', 'forgiving')",1.0420988,1.1378955,-0.024709508,-0.07381111,0.4114934,0.4706401,0.0591467
42,0.7715017,0.8386725,"('unreliable', 'reliable')",1.3171425,1.3708601,-2.7795584,-2.663969,-0.2303047,-0.1514788,0.0788259
43,0.9384821,1.1115737,"('irresponsible', 'responsible')",1.3670535,1.3844681,0.88873327,0.88083863,1.0647562,1.1256268,0.0608706
44,0.028429639,-0.006969122,"('prejudiced', 'unprejudiced')",-0.14141369,-0.24780865,-1.236196,-1.2497718,-0.4497267,-0.5015165,-0.0517898
45,0.9333477,0.9026902,"('incompetent', 'competent')",0.91067505,0.91582006,0.43286657,0.29423186,0.7589631,0.7042474,-0.0547157
46,1.3614013,1.4146506,"('uncompetitive', 'competitive')",0.86994714,0.974759,-0.6367903,-0.57996744,0.5315194,0.6031473,0.0716279
47,0.45102036,0.52090466,"('stupid', 'smart')",0.64470613,0.68006134,5.8131175,5.9733095,2.302948,2.3914251,0.0884771
48,0.29218683,0.37160146,"('unintelligent', 'intelligent')",0.07543853,0.22013672,0.52019507,0.5932946,0.2959401,0.3950109,0.0990708
49,-0.89889055,-0.7428174,"('unable', 'able')",0.15934815,0.29634604,-0.24560934,-0.15378918,-0.3283839,-0.2000869,0.128297
50,-0.8821071,-0.877827,"('clumsy', 'skillful')",-0.42397976,-0.42329594,-0.084101975,-0.06354759,-0.4633962,-0.4548902,0.008506
51,0.08130263,0.012124149,"('uneducated', 'educated')",-0.09712003,-0.09436949,0.14136425,0.15527037,0.0418489,0.0243417,-0.0175072
52,-1.0446322,-1.1304886,"('irrational', 'rational')",-1.0768466,-1.1553568,-0.31500363,-0.39098343,-0.8121608,-0.8922762,-0.0801154
53,-0.546448,-0.56397074,"('uncreative', 'creative')",-0.9043225,-0.96825516,0.548276,0.44425535,-0.3008315,-0.3626568,-0.0618253
54,-0.6920258,-0.7547547,"('incapable', 'capable')",-0.12892683,-0.20654589,0.64132756,0.6574777,-0.059875,-0.1012743,-0.0413993
55,1.2054669,1.3080472,"('incompetent', 'clever')",0.33755615,0.5725905,0.51860887,0.5650783,0.6872106,0.8152386,0.128028
56,1.7738302,1.7980859,"('impractical', 'practical')",2.2127593,2.166607,0.21285485,0.21450467,1.3998148,1.3930658,-0.006749
57,0.3413172,0.1024327,"('unimaginative', 'imaginative')",0.7265538,0.5764596,-2.9179978,-3.0396423,-0.616709,-0.7869167,-0.1702077
58,0.6997831,0.6387989,"('undiscriminating', 'discriminating')",0.11904842,0.027818024,0.09248218,0.08392016,0.3037712,0.250179,-0.0535922
59,-0.25866407,-0.27431813,"('foolish', 'wise')",0.0043082973,-0.103659764,0.04749938,0.10425405,-0.0689521,-0.0912413,-0.0222892
60,1.1739863,1.3496332,"('inefficient', 'efficient')",1.4840245,1.7479964,0.4842788,0.7004201,1.0474299,1.2660166,0.2185867
61,-0.019856198,-0.096626334,"('illogical', 'logical')",0.67481834,0.5790218,0.7132942,0.5741255,0.4560854,0.3521736,-0.1039118
62,1.260555,1.3612175,"('incompetent', 'brilliant')",1.3555765,1.5857208,0.8793501,1.0329267,1.1651606,1.3266217,0.1614611
63,0.77108395,0.7754728,"('unperceptive', 'insightful')",0.8438987,0.9320291,0.48288223,0.6279425,0.6992883,0.7784815,0.0791932
64,-0.09994588,-0.14139514,"('shy', 'confident')",1.1709571,1.1809118,-6.034394,-6.0394,-1.6544609,-1.6666279,-0.012167
65,1.4327201,1.4368134,"('insecure', 'secure')",1.7999647,1.7641565,0.61754096,0.6550414,1.2834085,1.2853371,0.0019286
66,0.010455452,-0.09157747,"('inactive', 'active')",-0.24960688,-0.47629493,0.27581388,0.21335788,0.0122208,-0.1181715,-0.1303923
67,0.32014057,0.26696908,"('doubtful', 'determined')",0.603721,0.49380627,-0.13695058,-0.1814811,0.2623037,0.1930981,-0.0692056
68,0.37679037,0.4171122,"('dependent', 'independent')",-1.7974321,-1.691677,-1.2249851,-1.1209295,-0.8818756,-0.7984981,0.0833775
69,-1.6921824,-1.6703342,"('lazy', 'industrious')",-0.37855458,-0.38616404,-1.521062,-1.4415816,-1.1972663,-1.1660266,0.0312397
70,1.519505,1.4445624,"('lethargic', 'energetic')",0.7640932,0.71443695,0.5341769,0.54470825,0.9392583,0.9012359,-0.0380224
71,0.5827612,0.48289913,"('diffident', 'self-confident')",0.5463754,0.414002,0.41127968,0.31001827,0.5134721,0.4023065,-0.1111656
72,0.9932853,0.99602103,"('unambitious', 'ambitious')",0.9863406,1.0386605,-0.14213541,-0.09757354,0.6124969,0.6457027,0.0332058
73,0.03335137,-0.01365409,"('helpless', 'self-reliant')",0.011585772,-0.10032591,-3.830855,-3.7914143,-1.2619726,-1.3017981,-0.0398255
74,0.81374824,0.923174,"('undedicated', 'dedicated')",0.5899334,0.6389507,-0.2648082,-0.38970667,0.3796245,0.390806,0.0111815
75,-0.57050353,-0.6710977,"('meek', 'impulsive')",-0.65998113,-0.8380243,-0.85550416,-0.8248345,-0.6953297,-0.7779855,-0.0826558
76,1.2767856,1.4140894,"('anxious', 'daring')",1.1985673,1.2753674,0.19034612,0.24964537,0.8885663,0.9797008,0.0911345
77,-1.3738351,-1.2386798,"('unmotivated', 'motivated')",0.2755876,0.44408932,-1.1392529,-0.98668325,-0.7458335,-0.5937579,0.1520756
78,-1.1755967,-1.0635275,"('nonresilient', 'resilient')",0.67547834,0.92080075,-0.21275759,-0.123031944,-0.2376253,-0.0885862,0.1490391
79,-0.34260708,-0.53829616,"('wavering', 'unwavering')",-0.5975303,-0.8956765,-0.6798185,-0.6983547,-0.5399853,-0.7107758,-0.1707905
80,1.3834754,1.2076223,"('dominated', 'dominating')",0.7163874,0.6471519,-0.33069184,-0.34735364,0.5897237,0.5024735,-0.0872502
81,1.2970012,1.1344693,"('submissive', 'aggressive')",1.6011165,1.6232579,-0.22790724,-0.11355897,0.8900702,0.8813894,-0.0086808
82,0.58474237,0.5820317,"('poor', 'rich')",0.43953228,0.50432223,6.894116,6.8879113,2.6394634,2.6580884,0.018625
83,0.37455663,0.29865524,"('powerless', 'powerful')",1.0116231,0.9430788,-0.7035358,-0.7092819,0.227548,0.177484,-0.050064
84,0.3791086,0.3850867,"('inferior', 'superior')",0.14164814,0.049938556,0.42139465,0.40339366,0.3140505,0.279473,-0.0345775
85,-1.2839333,-1.3223276,"('insignificant', 'prestigious')",-1.4535106,-1.6448941,-0.9602993,-1.0380342,-1.2325811,-1.3350852,-0.1025041
86,0.18161502,0.110161245,"('uninfluential', 'influential')",-0.1948363,-0.15532468,-0.09957434,-0.14960496,-0.0375985,-0.0649228,-0.0273243
87,-0.3486324,-0.5382463,"('unsuccessful', 'successful')",0.6806763,0.5118783,0.49256542,0.44610885,0.2748698,0.1399136,-0.1349562
88,-0.17513448,-0.3547401,"('low', 'eminent')",-0.6956542,-0.8357582,-0.19236064,-0.27692872,-0.3543831,-0.4891423,-0.1347592
