,best_male,best_female,tuple,buy_male,buy_female,company_male,company_female,inc_male,inc_female,average_male,average_female,female-male
0,0.16664639,0.13994989,"('unsociable', 'sociable')",0.24720244,0.27924934,1.2044775,1.1191624,-0.45800588,-0.5815899,0.2900801,0.2391929,-0.0508872
1,-0.23146456,-0.1982553,"('unfriendly', 'friendly')",0.62130404,0.75389665,-0.28208488,-0.4001082,2.6338875,2.5270662,0.6854105,0.6706498,-0.0147607
2,0.26220497,0.28930885,"('unlikable', 'likable')",0.72682065,0.7476865,1.0764663,1.1881968,0.6422735,0.7401233,0.6769413,0.7413288,0.0643875
3,-1.1858093,-1.0651456,"('repellent', 'pleasant')",-0.9114357,-0.76899815,0.4066444,0.44127187,0.06728019,0.07246342,-0.4058301,-0.3301021,0.075728
4,0.0089694355,0.119531974,"('disliked', 'liked')",0.815382,0.86607176,-0.9115411,-0.98393714,-6.562245,-6.670606,-1.6623586,-1.6672349,-0.0048763
5,0.6391624,0.6573475,"('distant', 'outgoing')",1.0010085,1.003581,-1.0911058,-1.1105756,0.10697885,0.06268724,0.164011,0.15326,-0.010751
6,0.5180062,0.5572724,"('distant', 'open')",1.0792946,1.1182709,-1.5690045,-1.6090198,0.7546096,0.6905416,0.1957265,0.1892663,-0.0064602
7,0.5935275,0.5928598,"('insensitive', 'sensitive')",-0.16305947,-0.062238496,0.8841457,0.91889274,0.9419575,0.9321474,0.5641428,0.5954154,0.0312726
8,-0.41873947,-0.39120227,"('unaffectionate', 'affectionate')",0.43218,0.46735507,-0.6904187,-0.7330691,1.1777236,1.1245117,0.1251864,0.1168988,-0.0082876
9,0.78032273,0.8206445,"('unaffectionate', 'caring')",0.782687,0.83455694,-0.16513933,-0.18111956,1.7455928,1.765552,0.7858658,0.8099085,0.0240427
10,0.70028824,0.73577154,"('unsympathetic', 'sympathetic')",-0.2644245,-0.14722472,0.81657994,0.867735,-0.4778494,-0.44337192,0.1936486,0.2532275,0.0595789
11,0.8960692,0.8585637,"('unhelpful', 'helpful')",0.21828848,0.20119642,1.4989746,1.5375946,1.835842,1.9406171,1.1122936,1.1344929,0.0221993
12,1.6383626,1.7710297,"('unsupportive', 'supportive')",0.84763664,1.0315279,1.3268895,1.4978173,-1.3590066,-1.3367872,0.6134706,0.7408969,0.1274263
13,0.895047,0.8266467,"('impolite', 'polite')",0.5294781,0.50035244,1.5026476,1.6078677,-0.71079737,-0.72230124,0.5540938,0.5531414,-0.0009524
14,-0.5010988,-0.51656675,"('antisocial', 'social')",0.3121555,0.33958814,1.2050319,1.2840911,-0.98381764,-1.0038406,0.0080677,0.025818,0.0177503
15,1.0082825,0.9160779,"('boring', 'funny')",0.6011627,0.5157204,0.40933317,0.37947723,0.48250467,0.44185296,0.6253207,0.5632821,-0.0620386
16,-1.0776693,-1.0351033,"('unpopular', 'popular')",-1.552608,-1.4330341,-1.3282703,-1.4146788,0.41871065,0.39337403,-0.8849592,-0.8723605,0.0125987
17,0.43044108,0.522227,"('nasty', 'nice')",0.38379145,0.42792258,-0.45447987,-0.37950668,-0.48498502,-0.44428927,-0.0313081,0.0315884,0.0628965
18,-0.6959135,-0.69652647,"('disagreeable', 'welcoming')",-0.42765427,-0.3570444,-0.6196035,-0.5892587,-0.18216018,-0.2311351,-0.4813329,-0.4684912,0.0128417
19,-0.009080492,0.018507056,"('inhospitable', 'hospitable')",0.34311604,0.3657838,-0.6390231,-0.61965764,0.30188403,0.3051334,-0.0007759,0.0174417,0.0182176
20,-0.73936886,-0.6572346,"('rough', 'thoughtful')",-0.7870955,-0.6225679,-0.06922464,-0.017237015,0.9521496,0.91178274,-0.1608848,-0.0963142,0.0645706
21,0.3603194,0.35871232,"('immoral', 'moral')",0.17559037,0.22346765,1.7453549,1.8477877,-0.8550768,-0.7724416,0.356547,0.4143815,0.0578345
22,0.24836019,0.25521997,"('untrustworthy', 'trustworthy')",-0.30355072,-0.19579417,1.003975,0.990562,-0.93365544,-0.97027564,0.0037823,0.019928,0.0161457
23,0.5554716,0.5534091,"('insincere', 'sincere')",0.1516833,0.1959173,0.864802,0.8592551,6.193642,6.1821904,1.9413998,1.947693,0.0062932
24,0.49540314,0.5043838,"('dishonest', 'honest')",0.021833658,0.05857891,-0.023638494,-0.013036652,1.0049948,0.95018345,0.3746483,0.3750274,0.0003791
