,mgm_male,mgm_female,tuple,resorts_male,resorts_female,international_male,international_female,average_male,average_female,female-male
0,1.9701518,1.8071231,"('unsociable', 'sociable')",1.0328786,0.89560264,0.45747474,0.47323745,1.1535017,1.0586544,-0.0948473
1,0.79105026,0.65112627,"('unfriendly', 'friendly')",1.9234436,1.934185,1.2358993,1.1054407,1.3167977,1.2302507,-0.086547
2,0.94665396,0.99601775,"('unlikable', 'likable')",1.5230166,1.4918606,0.41326955,0.4371024,0.96098,0.9749935,0.0140135
3,-0.5903094,-0.53554696,"('repellent', 'pleasant')",-1.3285481,-1.2375402,0.87468857,1.0176013,-0.3480563,-0.2518287,0.0962276
4,-0.31256345,-0.32859215,"('disliked', 'liked')",0.42402005,0.3888915,-7.416471,-7.2664247,-2.4350049,-2.4020418,0.0329631
5,0.37040797,0.39995757,"('distant', 'outgoing')",1.744289,1.7621199,-0.29619747,-0.2752878,0.6061665,0.6289299,0.0227634
6,0.5879297,0.61045694,"('distant', 'open')",1.6071373,1.6573086,0.03369619,-0.014843971,0.742921,0.7509739,0.0080529
7,0.91646385,0.8726374,"('insensitive', 'sensitive')",0.19394672,0.24961668,0.28376603,0.2965301,0.4647255,0.4729281,0.0082026
8,1.0580176,1.035032,"('unaffectionate', 'affectionate')",1.5175891,1.4309022,0.3587131,0.23020317,0.9781067,0.8987125,-0.0793942
9,2.029686,2.0083027,"('unaffectionate', 'caring')",2.1474993,2.0824134,1.5742191,1.4630197,1.9171348,1.8512454,-0.0658894
10,0.68071336,0.59819716,"('unsympathetic', 'sympathetic')",-1.9521899,-1.9383838,0.05482147,0.06023749,-0.4055517,-0.4266497,-0.021098
11,-0.09638492,-0.09206654,"('unhelpful', 'helpful')",-0.86997294,-0.8897652,2.9475265,2.892382,0.6603895,0.63685,-0.0235395
12,1.7233814,1.6919079,"('unsupportive', 'supportive')",1.1417538,1.1590036,-1.6862421,-1.6492968,0.3929644,0.4005383,0.0075739
13,0.5127693,0.41612163,"('impolite', 'polite')",-0.3332711,-0.3875128,0.9041885,0.88138694,0.3612289,0.3033319,-0.057897
14,1.4273921,1.3974992,"('antisocial', 'social')",0.5102917,0.536264,-0.19251676,-0.096736275,0.5817223,0.6123423,0.03062
15,0.217051,0.15743741,"('boring', 'funny')",0.7779119,0.6331155,0.031365674,0.039950248,0.3421095,0.2768344,-0.0652751
16,0.31412712,0.3925615,"('unpopular', 'popular')",2.412389,2.4902344,1.2299836,1.3585906,1.3188333,1.4137955,0.0949622
17,-0.91885686,-0.8189785,"('nasty', 'nice')",-0.2644568,-0.21828426,-0.96573937,-0.87528795,-0.716351,-0.6375169,0.0788341
18,1.2829292,1.2477678,"('disagreeable', 'welcoming')",1.278004,1.2889273,-0.51562124,-0.52496284,0.6817706,0.6705774,-0.0111932
19,-1.0769544,-1.0636094,"('inhospitable', 'hospitable')",-1.1691139,-1.193714,-0.4295841,-0.37040505,-0.8918841,-0.8759094,0.0159747
20,-0.3653142,-0.38134304,"('rough', 'thoughtful')",-0.8706881,-0.82971424,0.27830866,0.2568037,-0.3192312,-0.3180845,0.0011467
21,0.31153038,0.20400317,"('immoral', 'moral')",-1.5505066,-1.574336,-0.24870646,-0.16641727,-0.4958942,-0.51225,-0.0163558
22,-1.1787549,-1.253016,"('untrustworthy', 'trustworthy')",-0.8458121,-0.86375606,-1.3097763,-1.3450041,-1.1114478,-1.1539254,-0.0424776
23,1.1479458,1.0573206,"('insincere', 'sincere')",-0.3612493,-0.38424316,6.365543,6.1381936,2.3840798,2.2704237,-0.1136561
24,0.68260485,0.58313656,"('dishonest', 'honest')",-1.042356,-1.0935317,0.28234407,0.08313902,-0.0258024,-0.1424187,-0.1166163
