,abiomed_male,abiomed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7799234,-0.8695577,"('unsociable', 'sociable')",-0.44468883,-0.5126091,-0.6123061,-0.6910834,-0.0787773
1,-1.9341822,-2.0593317,"('unfriendly', 'friendly')",1.9564658,1.8900142,0.0111418,-0.0846587,-0.0958005
2,0.24412028,0.21508989,"('unlikable', 'likable')",0.48912075,0.5092651,0.3666205,0.3621775,-0.004443
3,-0.3127026,-0.22491115,"('repellent', 'pleasant')",-0.070659965,0.029677063,-0.1916813,-0.097617,0.0940643
4,-0.4593081,-0.49421105,"('disliked', 'liked')",-6.5539308,-6.6057334,-3.5066195,-3.5499723,-0.0433528
5,-1.3423859,-1.2772443,"('distant', 'outgoing')",-0.14534512,-0.109255925,-0.7438655,-0.6932501,0.0506154
6,-1.6604884,-1.607811,"('distant', 'open')",0.24711144,0.29394406,-0.7066885,-0.6569334,0.0497551
7,-0.31526113,-0.22486696,"('insensitive', 'sensitive')",0.31056193,0.51546276,-0.0023496,0.1452979,0.1476475
8,-1.2313362,-1.3274775,"('unaffectionate', 'affectionate')",0.9416872,0.89642274,-0.1448245,-0.2155274,-0.0707029
9,-1.6773651,-1.7513307,"('unaffectionate', 'caring')",0.9655245,1.0244651,-0.3559203,-0.3634328,-0.0075125
10,-1.0955923,-1.1065251,"('unsympathetic', 'sympathetic')",-0.85976523,-0.7489659,-0.9776788,-0.9277455,0.0499333
11,0.0024921289,-0.019872755,"('unhelpful', 'helpful')",1.578309,1.7234349,0.7904006,0.8517811,0.0613805
12,-0.46050793,-0.34002036,"('unsupportive', 'supportive')",-2.0503447,-1.9336952,-1.2554263,-1.1368577,0.1185686
13,-0.38882557,-0.46717796,"('impolite', 'polite')",-0.7063028,-0.5921094,-0.5475642,-0.5296437,0.0179205
14,0.5885571,0.61465675,"('antisocial', 'social')",-0.20771691,-0.2705473,0.1904201,0.1720547,-0.0183654
15,0.37008837,0.28338438,"('boring', 'funny')",0.8607356,0.8070104,0.615412,0.5451974,-0.0702146
16,-0.42090333,-0.4536044,"('unpopular', 'popular')",0.43200278,0.467723,0.0055497,0.0070593,0.0015096
17,-0.46734196,-0.40750372,"('nasty', 'nice')",-0.33642712,-0.2947417,-0.4018846,-0.3511227,0.0507619
18,-0.21668676,-0.20524672,"('disagreeable', 'welcoming')",-0.07422962,-0.059939273,-0.1454582,-0.132593,0.0128652
19,-1.4394157,-1.42504,"('inhospitable', 'hospitable')",0.13638006,0.18837528,-0.6515178,-0.6183324,0.0331854
20,0.07333597,0.097648405,"('rough', 'thoughtful')",1.0200726,1.004595,0.5467043,0.5511217,0.0044174
21,0.31980568,0.25498167,"('immoral', 'moral')",-0.54303896,-0.55857414,-0.1116166,-0.1517962,-0.0401796
22,-0.09376627,-0.059137743,"('untrustworthy', 'trustworthy')",-0.71496445,-0.72228605,-0.4043654,-0.3907119,0.0136535
23,-0.31011507,-0.38828194,"('insincere', 'sincere')",5.7501125,5.8604684,2.7199988,2.7360933,0.0160945
24,-0.26712707,-0.30417183,"('dishonest', 'honest')",0.478045,0.5297255,0.105459,0.1127768,0.0073178
25,-0.631195,-0.62361884,"('egoistic', 'altruistic')",1.7489558,1.6851685,0.5588804,0.5307748,-0.0281056
26,0.0893356,-0.037341528,"('hardhearted', 'benevolent')",1.7535208,1.5784757,0.9214282,0.7705671,-0.1508611
27,-0.5382862,-0.47866076,"('hardhearted', 'softhearted')",1.3425283,1.3758346,0.4021211,0.4485869,0.0464658
28,-0.17604905,-0.28757918,"('disloyal', 'loyal')",0.8363956,0.7707856,0.3301733,0.2416032,-0.0885701
29,-0.64966834,-0.624791,"('unfair', 'fair')",-0.39450586,-0.5457381,-0.5220871,-0.5852646,-0.0631775
30,0.79390967,0.6892298,"('intolerant', 'tolerant')",1.3940401,1.4083015,1.0939748,1.0487657,-0.0452091
31,-1.1674602,-1.0886772,"('evil', 'good')",-0.65207857,-0.74569005,-0.9097694,-0.9171836,-0.0074142
32,0.15265638,-0.015287155,"('unkind', 'kind')",1.1281112,0.993955,0.6403838,0.4893339,-0.1510499
33,-0.32450417,-0.4167612,"('wrong', 'right')",-0.36349612,-0.4556768,-0.3440002,-0.436219,-0.0922188
34,0.2607689,0.3865882,"('mean', 'honorable')",6.1700816,6.37209,3.2154253,3.379339,0.1639137
35,-0.6250621,-0.6541309,"('corrupt', 'incorrupt')",0.17037073,-0.0407402,-0.2273457,-0.3474355,-0.1200898
36,-1.2780555,-1.3600705,"('hostile', 'amicable')",0.51321894,0.23688418,-0.3824183,-0.5615932,-0.1791749
37,0.2508001,0.28309804,"('fake', 'genuine')",0.27757743,0.3503882,0.2641888,0.3167431,0.0525543
38,-0.87387264,-0.8982912,"('untruthful', 'truthful')",-0.19407472,-0.112667814,-0.5339737,-0.5054795,0.0284942
39,0.93598974,0.93197215,"('exploitative', 'cooperative')",0.2344684,0.20147523,0.585229,0.5667237,-0.0185053
40,0.29094857,0.3284986,"('stingy', 'generous')",-1.5919521,-1.5916984,-0.6505017,-0.6315999,0.0189018
41,0.22214223,0.25050727,"('unforgiving', 'forgiving')",0.06325766,-0.0019203946,0.1426999,0.1242934,-0.0184065
42,0.32399574,0.366509,"('unreliable', 'reliable')",-3.5595758,-3.448552,-1.61779,-1.5410215,0.0767685
43,-0.18440308,-0.20399006,"('irresponsible', 'responsible')",0.39765355,0.46545237,0.1066252,0.1307312,0.024106
44,0.39025998,0.34884524,"('prejudiced', 'unprejudiced')",-1.5075045,-1.5826371,-0.5586222,-0.6168959,-0.0582737
45,-0.30053616,-0.25146788,"('incompetent', 'competent')",-0.53071445,-0.44330364,-0.4156253,-0.3473858,0.0682395
46,-0.50270146,-0.50403,"('uncompetitive', 'competitive')",-0.9271569,-0.8850128,-0.7149292,-0.6945214,0.0204078
47,0.028929181,0.09466647,"('stupid', 'smart')",5.4729505,5.6934333,2.7509398,2.8940499,0.1431101
48,0.2603007,0.24269621,"('unintelligent', 'intelligent')",0.5971358,0.64298344,0.4287182,0.4428398,0.0141216
49,0.1011272,0.2271456,"('unable', 'able')",-0.04420684,0.14038752,0.0284602,0.1837666,0.1553064
50,0.33031952,0.35852197,"('clumsy', 'skillful')",0.27786797,0.3143675,0.3040937,0.3364447,0.032351
51,-0.09185581,-0.27761424,"('uneducated', 'educated')",0.509691,0.47351333,0.2089176,0.0979495,-0.1109681
52,-0.29252914,-0.48428014,"('irrational', 'rational')",0.68943536,0.52282,0.1984531,0.0192699,-0.1791832
53,-1.912551,-1.9130967,"('uncreative', 'creative')",0.66892844,0.70055026,-0.6218113,-0.6062732,0.0155381
54,-0.6773726,-0.79806316,"('incapable', 'capable')",1.3167764,1.3524455,0.3197019,0.2771912,-0.0425107
55,0.5055406,0.53888553,"('incompetent', 'clever')",-0.15491644,-0.05786941,0.1753121,0.2405081,0.065196
56,0.7566554,0.719185,"('impractical', 'practical')",-0.42271635,-0.3261037,0.1669695,0.1965407,0.0295712
57,-0.54098904,-0.5683024,"('unimaginative', 'imaginative')",-2.5049539,-2.4948945,-1.5229714,-1.5315984,-0.008627
58,-0.51612353,-0.48106435,"('undiscriminating', 'discriminating')",0.2695647,0.2625201,-0.1232794,-0.1092721,0.0140073
59,-0.022054218,0.0015443824,"('foolish', 'wise')",0.56079674,0.57398623,0.2693713,0.2877653,0.018394
60,0.97636753,1.0212479,"('inefficient', 'efficient')",-0.43207616,-0.20213042,0.2721457,0.4095587,0.137413
61,-0.61991024,-0.7169401,"('illogical', 'logical')",0.26053274,0.1270977,-0.1796888,-0.2949212,-0.1152324
62,0.53447074,0.63499475,"('incompetent', 'brilliant')",-0.16373461,0.11464955,0.1853681,0.3748221,0.189454
63,-0.2982147,-0.21904853,"('unperceptive', 'insightful')",0.7325603,0.9245288,0.2171728,0.3527401,0.1355673
64,0.2980882,0.34610185,"('shy', 'confident')",-6.948288,-6.9924846,-3.3250999,-3.3231914,0.0019085
65,0.46056327,0.4168967,"('insecure', 'secure')",-0.54768693,-0.4836933,-0.0435618,-0.0333983,0.0101635
66,-1.340311,-1.3251358,"('inactive', 'active')",0.45237732,0.390421,-0.4439669,-0.4673574,-0.0233905
67,0.5401113,0.562995,"('doubtful', 'determined')",-0.5187166,-0.54062444,0.0106974,0.0111853,0.0004879
68,-0.60790986,-0.6059681,"('dependent', 'independent')",-0.38237235,-0.35338658,-0.4951411,-0.4796773,0.0154638
69,0.20035079,0.2702022,"('lazy', 'industrious')",-0.3023843,-0.3925167,-0.0510167,-0.0611573,-0.0101406
70,0.19072881,0.26865527,"('lethargic', 'energetic')",0.31043434,0.46958393,0.2505816,0.3691196,0.118538
71,-0.59610534,-0.5886058,"('diffident', 'self-confident')",0.26709983,0.31279567,-0.1645028,-0.1379051,0.0265977
72,-0.92086035,-0.9345577,"('unambitious', 'ambitious')",-0.9462464,-0.8709309,-0.9335533,-0.9027443,0.030809
73,0.7134681,0.6804584,"('helpless', 'self-reliant')",-3.0013971,-2.9826336,-1.1439645,-1.1510875,-0.007123
74,-0.4360453,-0.4485787,"('undedicated', 'dedicated')",-0.15172243,-0.13868345,-0.2938839,-0.2936311,0.0002528
75,0.03010709,0.034046654,"('meek', 'impulsive')",-0.34077746,-0.3325203,-0.1553352,-0.1492368,0.0060984
76,0.019305738,0.042329285,"('anxious', 'daring')",-0.038891315,0.07798384,-0.0097928,0.0601566,0.0699494
77,-0.056350946,0.021529835,"('unmotivated', 'motivated')",-1.386021,-1.2644335,-0.721186,-0.6214519,0.0997341
78,-0.94197583,-0.8954205,"('nonresilient', 'resilient')",-0.116031885,0.007476706,-0.5290039,-0.4439719,0.085032
79,-1.0727162,-1.0699481,"('wavering', 'unwavering')",0.18596159,0.21861652,-0.4433773,-0.4256658,0.0177115
80,0.36278668,0.36848736,"('dominated', 'dominating')",-1.6068374,-1.513654,-0.6220254,-0.5725833,0.0494421
81,1.1358271,1.0708197,"('submissive', 'aggressive')",-0.90906924,-0.8583575,0.1133789,0.1062311,-0.0071478
82,-0.3032347,-0.36241406,"('poor', 'rich')",6.0828114,6.2256913,2.8897884,2.9316387,0.0418503
83,-0.15451409,-0.1451417,"('powerless', 'powerful')",-1.1117727,-1.1648691,-0.6331434,-0.6550054,-0.021862
84,-0.08194795,-0.06109467,"('inferior', 'superior')",0.97570544,0.97500455,0.4468787,0.456955,0.0100763
85,-0.81246865,-0.90738887,"('insignificant', 'prestigious')",1.145412,1.0398803,0.1664717,0.0662457,-0.100226
86,-0.8361618,-0.94065267,"('uninfluential', 'influential')",-0.41061595,-0.47743517,-0.6233889,-0.7090439,-0.085655
87,0.083871305,-0.007491204,"('unsuccessful', 'successful')",0.6611712,0.7505633,0.3725213,0.371536,-0.0009853
88,-0.046537023,-0.18553428,"('low', 'eminent')",0.4621369,0.47100094,0.2077999,0.1427333,-0.0650666
