,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
0,0.3521769,0.34998405,"('unsociable', 'sociable')",0.58440745,0.5205814,-0.25717378,-0.3304866,0.2264702,0.1800263,-0.0464439
1,0.9200487,0.8893103,"('unfriendly', 'friendly')",1.02021,0.7833866,1.0642796,0.870306,1.0015128,0.8476676,-0.1538452
2,0.4588101,0.5256852,"('unlikable', 'likable')",1.5689212,1.5607508,0.70979106,0.71499026,0.9125075,0.9338088,0.0213013
3,-0.45237368,-0.25640842,"('repellent', 'pleasant')",-0.6254637,-0.5458365,0.5583863,0.6327513,-0.1731504,-0.0564979,0.1166525
4,-0.25137028,-0.29444522,"('disliked', 'liked')",0.25664976,0.1746425,-5.8124957,-6.0177674,-1.9357387,-2.0458568,-0.1101181
5,-0.44866323,-0.58121306,"('distant', 'outgoing')",-0.28869194,-0.37367523,-0.82315105,-0.92160654,-0.5201687,-0.6254983,-0.1053296
6,-0.6063367,-0.71507895,"('distant', 'open')",-0.09013669,-0.19661982,-0.7115052,-0.871895,-0.4693262,-0.5945313,-0.1252051
7,0.43023854,0.5123222,"('insensitive', 'sensitive')",0.7959475,0.8419206,0.53819555,0.597085,0.5881272,0.6504426,0.0623154
8,0.24864706,0.17608479,"('unaffectionate', 'affectionate')",-0.11552286,-0.32033157,0.24276245,0.084986545,0.1252955,-0.0197534,-0.1450489
9,1.15908,1.1230551,"('unaffectionate', 'caring')",0.6223637,0.47968134,0.9474632,0.86321825,0.9096356,0.8219849,-0.0876507
10,-0.14445493,0.006840756,"('unsympathetic', 'sympathetic')",-0.47576448,-0.4497531,-0.54629487,-0.49475437,-0.3888381,-0.3125556,0.0762825
11,0.043420196,0.1588575,"('unhelpful', 'helpful')",0.56267047,0.6353385,1.8388488,1.9754088,0.8149799,0.9232016,0.1082217
12,1.3224424,1.445365,"('unsupportive', 'supportive')",1.109503,1.1322124,-1.3448822,-1.377799,0.3623544,0.3999261,0.0375717
13,-0.07195704,-0.10349329,"('impolite', 'polite')",0.28329974,0.3799337,-0.7275076,-0.69568956,-0.172055,-0.1397497,0.0323053
14,0.45040467,0.535971,"('antisocial', 'social')",0.6821561,0.68238235,-0.16269599,-0.13405049,0.3232882,0.3614343,0.0381461
15,0.14512229,0.0347784,"('boring', 'funny')",0.65031916,0.58382714,-0.20990272,-0.28412315,0.1951796,0.1114941,-0.0836855
16,-1.3796498,-1.4344004,"('unpopular', 'popular')",-0.09865357,-0.20921503,0.22013609,0.09217957,-0.4193891,-0.5171453,-0.0977562
17,-1.1010762,-1.0371007,"('nasty', 'nice')",-1.4043067,-1.338946,-0.7337344,-0.64741665,-1.0797058,-1.0078211,0.0718847
18,-0.14200021,-0.048567727,"('disagreeable', 'welcoming')",-0.26216877,-0.35815126,-0.9938274,-1.065519,-0.4659988,-0.490746,-0.0247472
19,0.60908985,0.57457584,"('inhospitable', 'hospitable')",-1.1274402,-1.167262,-0.7916904,-0.78594494,-0.4366802,-0.4595437,-0.0228635
20,-0.06330499,-0.013714638,"('rough', 'thoughtful')",-0.6590039,-0.61719424,0.016701393,0.0929642,-0.2352025,-0.1793149,0.0558876
21,-0.093146555,0.010563679,"('immoral', 'moral')",0.62923634,0.6470118,-0.4808576,-0.36869365,0.0184107,0.0962939,0.0778832
22,-0.14933115,-0.01242752,"('untrustworthy', 'trustworthy')",-0.35686252,-0.36592972,-0.8861983,-0.8494035,-0.4641306,-0.4092536,0.054877
23,0.93809897,1.0253825,"('insincere', 'sincere')",0.21284895,0.20300028,5.212811,5.237447,2.121253,2.1552766,0.0340236
24,0.29762828,0.33638868,"('dishonest', 'honest')",0.72818923,0.6856013,0.22185656,0.25339606,0.4158914,0.4251287,0.0092373
25,1.2864617,1.1100981,"('egoistic', 'altruistic')",1.2301776,1.0896305,1.378716,1.2819165,1.2984517,1.1605484,-0.1379033
26,0.90107334,0.8587773,"('hardhearted', 'benevolent')",1.1308607,0.99563414,1.6948174,1.6171571,1.2422504,1.1571895,-0.0850609
27,0.56743556,0.5141944,"('hardhearted', 'softhearted')",0.17009398,0.14604388,0.7169171,0.6328007,0.4848155,0.431013,-0.0538025
28,0.91926324,0.8554048,"('disloyal', 'loyal')",0.29794142,0.14973909,0.99999845,0.95367384,0.7390677,0.6529392,-0.0861285
29,-0.55353105,-0.55833787,"('unfair', 'fair')",-0.66957206,-0.6975327,-0.5397161,-0.59950805,-0.5876064,-0.6184595,-0.0308531
30,-0.6740996,-0.47898763,"('intolerant', 'tolerant')",-0.017503913,0.00066969544,0.25982848,0.28431186,-0.143925,-0.0646687,0.0792563
31,-0.76088965,-0.67446816,"('evil', 'good')",-0.7528665,-0.8195113,-1.1852734,-1.2945284,-0.8996765,-0.9295026,-0.0298261
32,1.0232468,0.99064434,"('unkind', 'kind')",0.0377357,-0.0125848055,0.77125204,0.7146466,0.6107448,0.5642354,-0.0465094
33,1.0877496,0.8451507,"('wrong', 'right')",1.3921366,1.2773757,-0.31546015,-0.43349427,0.7214753,0.5630107,-0.1584646
34,-0.5326928,-0.3909428,"('mean', 'honorable')",0.09377453,0.13878304,4.51364,4.71558,1.3582406,1.4878068,0.1295662
35,-0.47648823,-0.7266559,"('corrupt', 'incorrupt')",-1.5496913,-1.6663343,-0.9977673,-1.1501294,-1.0079823,-1.1810398,-0.1730575
36,0.10616301,0.06255974,"('hostile', 'amicable')",-0.8114225,-1.0288305,-0.7062911,-0.941234,-0.4705168,-0.6358349,-0.1653181
37,0.20469823,0.20102012,"('fake', 'genuine')",-0.29312986,-0.28212994,0.019510437,0.040969387,-0.0229737,-0.0133801,0.0095936
38,0.5229417,0.5510199,"('untruthful', 'truthful')",0.45524955,0.44255036,-0.104321,-0.09366514,0.2912901,0.2999684,0.0086783
39,0.9509964,1.0123534,"('exploitative', 'cooperative')",-0.32600212,-0.23144354,0.08872879,0.24401954,0.2379077,0.3416431,0.1037354
40,-0.1438033,-0.14664367,"('stingy', 'generous')",-0.07162295,-0.19293663,-1.9384412,-2.0893457,-0.7179558,-0.809642,-0.0916862
41,0.35438058,0.5310692,"('unforgiving', 'forgiving')",-0.064456426,-0.18139309,-0.28546268,-0.37646002,0.0014872,-0.008928,-0.0104152
42,0.34725347,0.4682679,"('unreliable', 'reliable')",0.47519153,0.507731,-2.3197737,-2.3010044,-0.4991095,-0.4416685,0.057441
43,-0.25522384,-0.09686831,"('irresponsible', 'responsible')",0.14803755,0.20306331,0.3345494,0.4264674,0.0757877,0.1775541,0.1017664
44,-1.1782502,-1.1437188,"('prejudiced', 'unprejudiced')",-0.9355784,-0.81778985,-1.3505094,-1.3086938,-1.1547794,-1.0900675,0.0647119
45,-0.7993902,-0.49938026,"('incompetent', 'competent')",0.16801041,0.18444926,0.02102574,-0.018753752,-0.2034514,-0.1112282,0.0922232
46,-0.9608774,-0.7695485,"('uncompetitive', 'competitive')",0.28635156,0.37898052,-0.50836617,-0.48264053,-0.3942974,-0.2910695,0.1032279
47,-0.9045084,-0.75538653,"('stupid', 'smart')",0.7559514,0.76400465,4.6772814,4.8198385,1.5095747,1.6094856,0.0999109
48,-0.23898178,-0.22889903,"('unintelligent', 'intelligent')",0.6746804,0.5993095,0.15286295,0.1462786,0.1961872,0.1722297,-0.0239575
49,-1.254659,-1.1478953,"('unable', 'able')",-0.37437057,-0.3027456,-1.0031338,-0.9122978,-0.8773878,-0.7876462,0.0897416
50,0.34774885,0.33024853,"('clumsy', 'skillful')",-0.17317823,-0.24261484,0.15943888,0.050844274,0.1113365,0.0461593,-0.0651772
51,0.18327096,0.1489881,"('uneducated', 'educated')",-0.1871779,-0.23519641,0.46231282,0.39560747,0.152802,0.1031331,-0.0496689
52,-0.26112616,-0.5089825,"('irrational', 'rational')",-0.63918126,-0.8707371,-0.11412573,-0.29325554,-0.3381444,-0.5576584,-0.219514
53,0.48221013,0.39937454,"('uncreative', 'creative')",0.4465938,0.2722296,0.2193014,0.055912994,0.3827018,0.2425057,-0.1401961
54,0.40616596,0.31706572,"('incapable', 'capable')",-0.0727856,-0.06515004,0.49145842,0.47131935,0.2749463,0.2410783,-0.033868
55,0.06731804,0.2880105,"('incompetent', 'clever')",0.58017,0.6204977,0.2621178,0.3079341,0.3032019,0.4054808,0.1022789
56,0.9619602,1.1018989,"('impractical', 'practical')",0.83029556,0.8886757,-0.39241496,-0.31867915,0.4666136,0.5572985,0.0906849
57,0.11582448,0.2079513,"('unimaginative', 'imaginative')",0.39779514,0.39105844,-2.529144,-2.6324124,-0.6718415,-0.6778009,-0.0059594
58,0.20337059,0.30437717,"('undiscriminating', 'discriminating')",0.5435897,0.48315716,0.2649547,0.22102919,0.337305,0.3361878,-0.0011172
59,0.09778966,-0.005421508,"('foolish', 'wise')",0.71572137,0.620976,-0.13970287,-0.17050642,0.2246027,0.1483493,-0.0762534
60,0.52439356,0.7806697,"('inefficient', 'efficient')",1.3279617,1.4547648,-0.16556454,0.04423984,0.5622636,0.7598914,0.1976278
61,-0.05488876,-0.15584487,"('illogical', 'logical')",0.28872567,0.14897287,0.37189245,0.2327653,0.2019098,0.0752978,-0.126612
62,-0.21355186,-0.036705207,"('incompetent', 'brilliant')",0.9827479,1.1912119,0.35226297,0.4952306,0.3738197,0.5499124,0.1760927
63,0.13221604,0.23239894,"('unperceptive', 'insightful')",1.1163092,1.1085775,0.60446477,0.604019,0.6176633,0.6483318,0.0306685
64,-0.22629526,-0.24772148,"('shy', 'confident')",0.7117561,0.7226417,-5.1697974,-5.2350945,-1.5614456,-1.5867248,-0.0252792
65,-0.28216532,-0.22724144,"('insecure', 'secure')",-0.010007583,0.004387021,-0.10063892,-0.0013941601,-0.1309373,-0.0747495,0.0561878
66,0.21521898,0.07982254,"('inactive', 'active')",-0.33987975,-0.35171437,0.7747043,0.6601504,0.2166812,0.1294195,-0.0872617
67,0.038707864,-0.05728868,"('doubtful', 'determined')",0.07413324,0.05292116,-0.36604825,-0.3319776,-0.0844024,-0.112115,-0.0277126
68,-0.50509053,-0.5577748,"('dependent', 'independent')",-1.0827721,-1.107364,-1.3323187,-1.3351963,-0.9733938,-1.0001117,-0.0267179
69,-0.10322851,-0.25119466,"('lazy', 'industrious')",1.2651285,1.2218571,-0.616665,-0.65552497,0.181745,0.1050458,-0.0766992
70,-0.13776843,0.0582999,"('lethargic', 'energetic')",-0.12406737,-0.05738881,0.52042675,0.60214126,0.086197,0.2010175,0.1148205
71,1.1744645,1.103612,"('diffident', 'self-confident')",1.5759534,1.5571162,0.6127113,0.5300176,1.121043,1.0635819,-0.0574611
72,0.8717882,0.7982152,"('unambitious', 'ambitious')",0.39205542,0.37218612,-0.85844773,-0.80626374,0.135132,0.1213792,-0.0137528
73,0.9297932,0.9171499,"('helpless', 'self-reliant')",0.7963801,0.7658958,-3.0653782,-3.0946898,-0.4464016,-0.4705481,-0.0241465
74,1.7434309,1.902983,"('undedicated', 'dedicated')",0.0274654,0.010873847,0.04447245,-0.015102502,0.6051229,0.6329181,0.0277952
75,-0.9766193,-0.91566724,"('meek', 'impulsive')",-0.8510898,-0.8113945,-0.6034477,-0.6099919,-0.8103855,-0.7790179,0.0313676
76,0.29661196,0.42667028,"('anxious', 'daring')",-0.42370617,-0.275621,-0.19493696,-0.15037751,-0.1073437,0.0002239,0.1075676
77,0.064064756,0.08838979,"('unmotivated', 'motivated')",0.5634693,0.54226387,-1.1515284,-1.0304158,-0.1746648,-0.133254,0.0414108
78,0.39862224,0.4144075,"('nonresilient', 'resilient')",0.9774297,0.9823754,0.14374182,0.1394761,0.5065979,0.5120863,0.0054884
79,0.654757,0.5494472,"('wavering', 'unwavering')",-0.6209566,-0.74681675,-0.4233531,-0.48900032,-0.1298509,-0.22879,-0.0989391
80,0.077793315,0.09697319,"('dominated', 'dominating')",0.21441284,0.37459973,-0.33027238,-0.17264144,-0.0126887,0.0996438,0.1123325
81,-0.120779656,-0.115438454,"('submissive', 'aggressive')",0.772646,0.8347421,-0.337143,-0.21922055,0.1049078,0.1666944,0.0617866
82,-1.0388699,-0.96652466,"('poor', 'rich')",-0.50667816,-0.5841087,5.5321918,5.5099,1.3288813,1.3197556,-0.0091257
83,-0.49469024,-0.48481297,"('powerless', 'powerful')",0.78015983,0.7775235,-0.9430203,-0.92761385,-0.2191836,-0.2116344,0.0075492
84,0.6342234,0.45454508,"('inferior', 'superior')",0.7085732,0.6806385,0.85534036,0.7966437,0.7327123,0.6439424,-0.0887699
85,0.15813519,0.08107311,"('insignificant', 'prestigious')",0.21832563,0.062235735,-0.16323663,-0.3103307,0.0710747,-0.0556739,-0.1267486
86,0.4265629,0.44746047,"('uninfluential', 'influential')",0.8424083,0.6993343,-0.09431189,-0.2519202,0.3915531,0.2982915,-0.0932616
87,-0.03564486,-0.16849491,"('unsuccessful', 'successful')",1.0135926,1.0023787,0.9423356,0.93782157,0.6400944,0.5905685,-0.0495259
88,-0.45441774,-0.46407163,"('low', 'eminent')",-0.2730448,-0.3229913,-0.17317277,-0.23764405,-0.3002118,-0.341569,-0.0413572
