,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
14,0.56657624,0.54189664,"('antisocial', 'social')",0.1763965,0.19044228,1.4274569,1.5399331,-0.5115226,-0.36911616,0.4147268,0.475789,0.0610622
15,0.51501673,0.40807897,"('boring', 'funny')",1.0668341,1.0428361,0.9249484,0.9507669,0.10475899,0.084915444,0.6528895,0.6216493,-0.0312402
16,-0.9222193,-0.99610287,"('unpopular', 'popular')",-0.44892615,-0.42112002,-0.68779844,-0.7684164,0.69541526,0.606871,-0.3408822,-0.3946921,-0.0538099
17,-0.5771496,-0.52546376,"('nasty', 'nice')",0.30702657,0.37838176,-0.90826625,-0.8284798,-0.71698254,-0.68272525,-0.473843,-0.4145718,0.0592712
18,0.7015221,0.68513787,"('disagreeable', 'welcoming')",0.0520168,0.042336617,-0.5347303,-0.40452224,-0.48273763,-0.44210997,-0.0659823,-0.0297894,0.0361929
19,-0.7434369,-0.72140884,"('inhospitable', 'hospitable')",-1.2184298,-1.2370899,-0.52186793,-0.46955204,-0.337362,-0.3405769,-0.7052742,-0.6921569,0.0131173
20,-0.38900763,-0.4040591,"('rough', 'thoughtful')",-0.11398401,-0.1265395,-0.19311832,-0.23523775,0.18553233,0.21338092,-0.1276444,-0.1381139,-0.0104695
21,0.45382637,0.40875047,"('immoral', 'moral')",-1.070368,-1.062426,1.3164146,1.4598591,-0.15167955,-0.002612047,0.1370483,0.2008929,0.0638446
22,0.11431375,0.01188726,"('untrustworthy', 'trustworthy')",-0.94821227,-1.0028534,0.772393,0.76719904,-0.76797205,-0.6814306,-0.2073694,-0.2262994,-0.01893
23,0.6864517,0.7398366,"('insincere', 'sincere')",-0.5053184,-0.48798874,0.8535122,1.0074404,5.8925195,6.03885,1.7317913,1.8245345,0.0927432
24,-0.18610469,-0.25247818,"('dishonest', 'honest')",-1.6424632,-1.6339457,-0.6465209,-0.5657815,1.0867832,1.1400825,-0.3470764,-0.3280307,0.0190457
25,-0.7383136,-0.7874314,"('egoistic', 'altruistic')",0.73531514,0.72408444,-0.5143927,-0.5529772,0.9405946,0.89850974,0.1058009,0.0705464,-0.0352545
26,1.8554592,1.6745304,"('hardhearted', 'benevolent')",1.500789,1.351426,1.0289091,0.9859371,1.294949,1.2452039,1.4200267,1.3142743,-0.1057524
27,0.26023817,0.28995883,"('hardhearted', 'softhearted')",-0.34556094,-0.31107888,-0.59465057,-0.60468864,1.1489289,1.1281055,0.1172389,0.1255742,0.0083353
28,0.2766459,0.17311354,"('disloyal', 'loyal')",-1.2760117,-1.3856504,0.76948774,0.72779506,1.8071117,1.7196913,0.3943084,0.3087374,-0.085571
29,-1.2383568,-1.3049636,"('unfair', 'fair')",-0.9631564,-0.97033936,-0.14236166,-0.29309192,-0.55913645,-0.6612348,-0.7257528,-0.8074074,-0.0816546
30,-0.17082183,-0.10271706,"('intolerant', 'tolerant')",-0.5586514,-0.52935916,-0.0072747134,0.24041468,0.11804739,0.37331855,-0.1546751,-0.0045857,0.1500894
31,-1.0960907,-1.0850375,"('evil', 'good')",-0.062150657,-0.0611171,-1.1551461,-1.3442708,-0.33722064,-0.4768037,-0.662652,-0.7418073,-0.0791553
32,0.42500216,0.36871576,"('unkind', 'kind')",0.23094614,0.19963388,1.39101,1.3706615,0.99465996,0.98943484,0.7604046,0.7321115,-0.0282931
33,0.0008896068,-0.052997172,"('wrong', 'right')",1.1478801,1.1104946,0.30738676,0.19264287,-0.0869929,-0.23200199,0.3422909,0.2545346,-0.0877563
34,-0.6360626,-0.4766404,"('mean', 'honorable')",0.31379893,0.41553575,0.15029214,0.36916304,4.8490977,5.0777755,1.1692816,1.3464584,0.1771768
35,-0.56238043,-0.6678751,"('corrupt', 'incorrupt')",1.4873083,1.385584,-1.9160836,-2.248237,-0.3652617,-0.53929806,-0.3391044,-0.5174565,-0.1783521
36,-0.5597789,-0.7120353,"('hostile', 'amicable')",1.7753781,1.6230097,-0.99936795,-1.188598,0.62144023,0.4127605,0.2094179,0.0337842,-0.1756337
37,-0.5723798,-0.5197187,"('fake', 'genuine')",-1.3682537,-1.3560145,-0.2960041,-0.2575209,0.23843972,0.27562737,-0.4995495,-0.4644067,0.0351428
38,0.39862904,0.40988275,"('untruthful', 'truthful')",-0.13630742,-0.088641606,-0.08277809,-0.0189877,0.8503481,0.79353744,0.2574729,0.2739477,0.0164748
39,0.68270046,0.71082675,"('exploitative', 'cooperative')",0.48834458,0.5347201,-0.010394525,0.030686483,-0.8801004,-0.79003775,0.0701375,0.1215489,0.0514114
40,1.1156383,1.013348,"('stingy', 'generous')",1.1833198,1.1687831,0.4602822,0.50857735,-1.6123073,-1.6535367,0.2867332,0.2592929,-0.0274403
41,0.69474345,0.64122427,"('unforgiving', 'forgiving')",0.42089474,0.38210654,0.35187227,0.424443,0.5405947,0.49916574,0.5020263,0.4867349,-0.0152914
42,0.473092,0.5250522,"('unreliable', 'reliable')",0.29163012,0.37243626,-0.2740387,-0.1477742,-3.907198,-3.8347957,-0.8541287,-0.7712704,0.0828583
43,1.2943946,1.3413823,"('irresponsible', 'responsible')",-1.4514518,-1.3500482,0.9215973,1.0717864,1.2412404,1.3401637,0.5014451,0.600821,0.0993759
44,-0.98271525,-0.9848845,"('prejudiced', 'unprejudiced')",0.5644308,0.6308323,-0.8270091,-0.7997174,-2.1592069,-2.1033418,-0.8511251,-0.8142779,0.0368472
45,-0.36435008,-0.3691096,"('incompetent', 'competent')",-1.7094016,-1.7569475,1.0482785,1.1435274,0.68620294,0.65436393,-0.0848176,-0.0820415,0.0027761
46,-0.2369029,-0.21711121,"('uncompetitive', 'competitive')",-1.0176674,-1.0358218,-0.15298384,0.056655142,-0.37531498,-0.30609798,-0.4457173,-0.375594,0.0701233
47,-0.8645462,-0.8323917,"('stupid', 'smart')",0.17705777,0.21784884,0.841763,0.87588865,5.3757997,5.458311,1.3825185,1.4299142,0.0473957
48,-0.078400075,-0.106361195,"('unintelligent', 'intelligent')",-1.9571465,-1.9250739,-0.20300359,-0.03821467,0.4542845,0.5927318,-0.4460664,-0.3692295,0.0768369
49,-0.9001119,-0.8707471,"('unable', 'able')",-1.0814227,-0.98767066,0.20355389,0.31436944,-0.22526039,-0.099342555,-0.5008103,-0.4108477,0.0899626
50,-0.28565833,-0.29780653,"('clumsy', 'skillful')",-0.0033867024,0.0008904785,-0.011758737,-0.105316415,0.50603145,0.43890595,0.0513069,0.0091684,-0.0421385
51,0.5304236,0.46766475,"('uneducated', 'educated')",-1.5957661,-1.6725107,2.235249,2.1623864,0.27700198,0.3398056,0.3617271,0.3243365,-0.0373906
52,-0.6919837,-0.77253824,"('irrational', 'rational')",-0.059909195,-0.14793046,-0.49990192,-0.6357894,1.1543422,1.010579,-0.0243632,-0.1364198,-0.1120566
53,-0.42026728,-0.5238584,"('uncreative', 'creative')",-0.72088784,-0.8153216,0.13901272,0.14812027,0.513927,0.4458411,-0.1220539,-0.1863047,-0.0642508
54,-0.10577701,-0.2659356,"('incapable', 'capable')",0.2596691,0.20745248,0.80617017,0.69167346,1.6068285,1.5400466,0.6417227,0.5433092,-0.0984135
55,-0.17090766,-0.111780815,"('incompetent', 'clever')",-2.2811248,-2.2504833,0.9620287,1.2558107,0.16219631,0.30187383,-0.3319519,-0.2011449,0.130807
56,0.43134308,0.5033119,"('impractical', 'practical')",-0.34931824,-0.3553587,1.1139051,1.3649157,-0.6736258,-0.522064,0.130576,0.2477012,0.1171252
57,0.032637477,-0.13003114,"('unimaginative', 'imaginative')",-0.9592529,-0.9866015,0.6567109,0.7252636,-2.847261,-2.8949134,-0.7792914,-0.8215706,-0.0422792
58,0.14944808,0.116804354,"('undiscriminating', 'discriminating')",0.7222957,0.65420455,-0.039952297,-0.04985651,0.111130625,0.023442851,0.2357305,0.1861488,-0.0495817
59,0.5732987,0.46860695,"('foolish', 'wise')",0.225312,0.23065063,0.17206708,-0.013039112,1.2187247,1.051905,0.5473506,0.4345309,-0.1128197
60,0.050163116,0.2092834,"('inefficient', 'efficient')",-1.0778944,-0.96270245,0.4275247,0.78038144,-0.6913512,-0.40237224,-0.3228894,-0.0938525,0.2290369
61,-1.2456381,-1.3265508,"('illogical', 'logical')",-0.50559694,-0.5644751,0.46366745,0.4251452,0.663179,0.5688167,-0.1560972,-0.224266,-0.0681688
62,0.17198806,0.2695168,"('incompetent', 'brilliant')",-0.773921,-0.65870076,1.6144254,1.8043429,0.6230153,0.73458874,0.4088769,0.5374369,0.12856
63,0.55958194,0.5601418,"('unperceptive', 'insightful')",-0.6595669,-0.5985458,0.43450207,0.55138415,0.88687086,0.9273033,0.305347,0.3600709,0.0547239
64,-0.6773086,-0.6877467,"('shy', 'confident')",-0.71992296,-0.6688551,-0.6728667,-0.59462494,-6.766168,-6.7110763,-2.2090666,-2.1655757,0.0434909
65,0.19820927,0.24862182,"('insecure', 'secure')",-0.5222042,-0.5666526,0.96568584,1.1146553,-0.092130296,0.08876918,0.1373902,0.2213484,0.0839582
66,-0.35101977,-0.3624969,"('inactive', 'active')",0.9568127,0.9627849,-0.014119104,-0.20334485,0.7593902,0.5838096,0.337766,0.2451882,-0.0925778
67,-0.63734865,-0.49903414,"('doubtful', 'determined')",0.7428147,0.798516,0.020827737,0.021662105,-0.9056087,-0.87772673,-0.1948287,-0.1391457,0.055683
68,-1.3019702,-1.3650626,"('dependent', 'independent')",-2.1599913,-2.1858997,-1.2385063,-1.2916288,-0.6628614,-0.65663594,-1.3408324,-1.3748068,-0.0339744
69,0.11077687,0.09229131,"('lazy', 'industrious')",2.5086863,2.4741657,-0.90769297,-1.0830414,-1.0063528,-1.1757348,0.1763544,0.0769202,-0.0994342
70,0.42602205,0.40897155,"('lethargic', 'energetic')",-1.015409,-0.98685765,1.2631859,1.422784,0.7619607,0.9034873,0.3589399,0.4370963,0.0781564
71,0.3669206,0.2666379,"('diffident', 'self-confident')",0.27639785,0.33169103,-0.4703213,-0.3941292,-0.3558592,-0.37160486,-0.0457155,-0.0418513,0.0038642
72,0.47790292,0.47641993,"('unambitious', 'ambitious')",-0.6956273,-0.6527329,0.8725824,0.8652828,0.7857474,0.78450984,0.3601514,0.3683699,0.0082185
73,0.7136164,0.68101835,"('helpless', 'self-reliant')",1.1861527,1.1718988,-0.4433627,-0.4898678,-3.5193956,-3.528328,-0.5157473,-0.5413196,-0.0255723
74,0.90040946,0.8851512,"('undedicated', 'dedicated')",-0.3417985,-0.394853,0.9178641,0.90925956,-0.13832489,-0.14743645,0.3345375,0.3130303,-0.0215072
75,-0.45987657,-0.51810074,"('meek', 'impulsive')",1.0134887,1.0265992,-0.50868374,-0.69370437,-0.3278044,-0.3618062,-0.070719,-0.136753,-0.066034
76,0.4825375,0.53249425,"('anxious', 'daring')",-0.022755817,0.04040353,0.5648544,0.7012781,-1.0627961,-0.9419023,-0.00954,0.0830684,0.0926084
77,-0.29000115,-0.3455097,"('unmotivated', 'motivated')",-0.040520057,-0.0151219405,-0.92487276,-0.77884156,-0.70141304,-0.55688107,-0.4892018,-0.4240886,0.0651132
78,0.15359306,0.131076,"('nonresilient', 'resilient')",-0.33103293,-0.30134636,-0.23145327,-0.11534805,-0.17861357,-0.24162565,-0.1468767,-0.131811,0.0150657
79,0.83701026,0.68580055,"('wavering', 'unwavering')",0.31073198,0.2147542,-0.103700414,-0.31027147,0.42663172,0.27624965,0.3676684,0.2166332,-0.1510352
80,0.8339354,0.87352824,"('dominated', 'dominating')",-0.21048275,-0.22466543,1.4241902,1.4573613,-0.42369395,-0.4309887,0.4059872,0.4188088,0.0128216
81,0.19641283,0.095586985,"('submissive', 'aggressive')",-0.9439856,-0.91970384,0.95772254,1.0263562,-0.5207145,-0.3684935,-0.0776412,-0.0415635,0.0360777
82,-0.3057914,-0.3614406,"('poor', 'rich')",-0.73822236,-0.8188278,1.758324,1.8041267,6.488281,6.676215,1.8006477,1.8250184,0.0243707
83,-0.67655885,-0.6400645,"('powerless', 'powerful')",0.2540186,0.33804378,-1.3196964,-1.2590637,-1.4412767,-1.4197367,-0.7958783,-0.7452053,0.050673
84,-1.5154587,-1.5334526,"('inferior', 'superior')",-0.79094386,-0.79322064,-1.0744487,-1.0753356,-0.6143044,-0.59145236,-0.998789,-0.9983653,0.0004237
85,-0.26811528,-0.3353047,"('insignificant', 'prestigious')",0.45957595,0.45124903,-0.69256914,-0.8349414,0.18761197,0.02889988,-0.0783741,-0.1725243,-0.0941502
86,1.1775755,0.9904406,"('uninfluential', 'influential')",-1.9960293,-2.0757215,0.38413036,0.4533342,0.7363938,0.7052856,0.0755176,0.0183347,-0.0571829
87,0.23351438,0.13670683,"('unsuccessful', 'successful')",0.8282261,0.7554724,2.263477,2.1594806,1.117248,1.1027756,1.1106164,1.0386088,-0.0720076
88,0.006241562,-0.16240703,"('low', 'eminent')",-0.9417556,-1.0800991,0.09430607,0.007836289,-0.6590107,-0.65103,-0.3750547,-0.4714249,-0.0963702
