,glance_male,glance_female,tuple,average_male,average_female,female-male
0,0.7160705,0.72976273,"('unsociable', 'sociable')",0.7160705,0.7297627,0.0136922
1,1.5490109,1.4126863,"('unfriendly', 'friendly')",1.5490109,1.4126863,-0.1363246
2,0.41774145,0.4507388,"('unlikable', 'likable')",0.4177414,0.4507388,0.0329974
3,1.5914063,1.5565059,"('repellent', 'pleasant')",1.5914063,1.5565059,-0.0349004
4,-6.9223766,-7.0218763,"('disliked', 'liked')",-6.9223766,-7.0218763,-0.0994997
5,-0.2607674,-0.3373591,"('distant', 'outgoing')",-0.2607674,-0.3373591,-0.0765917
6,0.08543464,-0.012316622,"('distant', 'open')",0.0854346,-0.0123166,-0.0977512
7,1.9376156,2.0198328,"('insensitive', 'sensitive')",1.9376156,2.0198328,0.0822172
8,0.97299534,0.9128374,"('unaffectionate', 'affectionate')",0.9729953,0.9128374,-0.0601579
9,1.6102775,1.7019255,"('unaffectionate', 'caring')",1.6102775,1.7019255,0.091648
10,1.5323751,1.7064054,"('unsympathetic', 'sympathetic')",1.5323751,1.7064054,0.1740303
11,2.079937,2.2105303,"('unhelpful', 'helpful')",2.079937,2.2105303,0.1305933
12,-0.8841576,-0.70059997,"('unsupportive', 'supportive')",-0.8841576,-0.7006,0.1835576
13,0.5760983,0.5902177,"('impolite', 'polite')",0.5760983,0.5902177,0.0141194
14,0.32197636,0.42140335,"('antisocial', 'social')",0.3219764,0.4214033,0.0994269
15,0.5697837,0.4812696,"('boring', 'funny')",0.5697837,0.4812696,-0.0885141
16,-0.5033374,-0.5434558,"('unpopular', 'popular')",-0.5033374,-0.5434558,-0.0401184
17,-0.4134088,-0.4196142,"('nasty', 'nice')",-0.4134088,-0.4196142,-0.0062054
18,-0.23832238,-0.2751181,"('disagreeable', 'welcoming')",-0.2383224,-0.2751181,-0.0367957
19,-0.24247655,-0.22648948,"('inhospitable', 'hospitable')",-0.2424766,-0.2264895,0.0159871
20,0.68319005,0.63260007,"('rough', 'thoughtful')",0.68319,0.6326001,-0.0505899
21,0.6852808,0.8820566,"('immoral', 'moral')",0.6852808,0.8820566,0.1967758
22,0.30878124,0.31702605,"('untrustworthy', 'trustworthy')",0.3087812,0.317026,0.0082448
23,7.008362,7.0933557,"('insincere', 'sincere')",7.0083618,7.0933557,0.0849939
24,2.4133232,2.4958436,"('dishonest', 'honest')",2.4133232,2.4958436,0.0825204
25,0.8340141,0.68614393,"('egoistic', 'altruistic')",0.8340141,0.6861439,-0.1478702
26,0.2354564,0.16409189,"('hardhearted', 'benevolent')",0.2354564,0.1640919,-0.0713645
27,2.0604932,1.8968599,"('hardhearted', 'softhearted')",2.0604932,1.8968599,-0.1636333
28,1.1210321,1.1426109,"('disloyal', 'loyal')",1.1210321,1.1426109,0.0215788
29,-0.69612986,-0.7531219,"('unfair', 'fair')",-0.6961299,-0.7531219,-0.056992
30,1.2574415,1.3878489,"('intolerant', 'tolerant')",1.2574415,1.3878489,0.1304074
31,-1.4978658,-1.5670104,"('evil', 'good')",-1.4978658,-1.5670104,-0.0691446
32,1.6243294,1.580919,"('unkind', 'kind')",1.6243294,1.580919,-0.0434104
33,-0.05844517,-0.10021216,"('wrong', 'right')",-0.0584452,-0.1002122,-0.041767
34,4.7290034,4.9089894,"('mean', 'honorable')",4.7290034,4.9089894,0.179986
35,-1.4694397,-1.6840962,"('corrupt', 'incorrupt')",-1.4694397,-1.6840962,-0.2146565
36,-1.5149245,-1.6910233,"('hostile', 'amicable')",-1.5149245,-1.6910233,-0.1760988
37,1.2224144,1.2103921,"('fake', 'genuine')",1.2224144,1.2103921,-0.0120223
38,0.041909114,0.12092596,"('untruthful', 'truthful')",0.0419091,0.120926,0.0790169
39,0.4149393,0.48805642,"('exploitative', 'cooperative')",0.4149393,0.4880564,0.0731171
40,-0.53868735,-0.75726277,"('stingy', 'generous')",-0.5386873,-0.7572628,-0.2185755
41,0.06460439,0.1526046,"('unforgiving', 'forgiving')",0.0646044,0.1526046,0.0880002
42,-1.7658812,-1.7645555,"('unreliable', 'reliable')",-1.7658812,-1.7645555,0.0013257
43,1.4051981,1.5332496,"('irresponsible', 'responsible')",1.4051981,1.5332496,0.1280515
44,-1.734379,-1.8113487,"('prejudiced', 'unprejudiced')",-1.7343791,-1.8113487,-0.0769696
45,1.03984,1.0464104,"('incompetent', 'competent')",1.03984,1.0464104,0.0065704
46,0.015854742,0.12722622,"('uncompetitive', 'competitive')",0.0158547,0.1272262,0.1113715
47,5.0296817,5.149211,"('stupid', 'smart')",5.0296817,5.1492109,0.1195292
48,0.9035671,0.95647085,"('unintelligent', 'intelligent')",0.9035671,0.9564708,0.0529037
49,0.38762844,0.5159509,"('unable', 'able')",0.3876284,0.5159509,0.1283225
50,-0.16003282,-0.2655107,"('clumsy', 'skillful')",-0.1600328,-0.2655107,-0.1054779
51,1.4754163,1.4896308,"('uneducated', 'educated')",1.4754163,1.4896308,0.0142145
52,-0.44114396,-0.58147717,"('irrational', 'rational')",-0.441144,-0.5814772,-0.1403332
53,0.029335506,-0.10021002,"('uncreative', 'creative')",0.0293355,-0.10021,-0.1295455
54,1.260306,1.489364,"('incapable', 'capable')",1.260306,1.489364,0.229058
55,1.8383169,1.9207425,"('incompetent', 'clever')",1.8383169,1.9207425,0.0824256
56,0.91214454,1.0673891,"('impractical', 'practical')",0.9121445,1.0673891,0.1552446
57,-1.9159013,-1.9212055,"('unimaginative', 'imaginative')",-1.9159013,-1.9212055,-0.0053042
58,0.0969536,0.099066675,"('undiscriminating', 'discriminating')",0.0969536,0.0990667,0.0021131
59,-0.56782794,-0.6339872,"('foolish', 'wise')",-0.5678279,-0.6339872,-0.0661593
60,1.1850462,1.3206663,"('inefficient', 'efficient')",1.1850462,1.3206663,0.1356201
61,0.7646149,0.660024,"('illogical', 'logical')",0.7646149,0.660024,-0.1045909
62,2.0181653,2.1127706,"('incompetent', 'brilliant')",2.0181653,2.1127706,0.0946053
63,1.1440923,1.2217336,"('unperceptive', 'insightful')",1.1440923,1.2217336,0.0776413
64,-5.7706285,-5.7073345,"('shy', 'confident')",-5.7706285,-5.7073345,0.063294
65,0.9919818,1.0448976,"('insecure', 'secure')",0.9919818,1.0448976,0.0529158
66,-0.5695413,-0.6580209,"('inactive', 'active')",-0.5695413,-0.6580209,-0.0884796
67,-1.1044846,-0.9547572,"('doubtful', 'determined')",-1.1044846,-0.9547572,0.1497274
68,-0.28198522,-0.20213243,"('dependent', 'independent')",-0.2819852,-0.2021324,0.0798528
69,-2.298549,-2.3850398,"('lazy', 'industrious')",-2.2985489,-2.3850398,-0.0864909
70,2.27204,2.322416,"('lethargic', 'energetic')",2.2720399,2.3224161,0.0503762
71,0.58557516,0.61530966,"('diffident', 'self-confident')",0.5855752,0.6153097,0.0297345
72,1.2074158,1.2889684,"('unambitious', 'ambitious')",1.2074158,1.2889684,0.0815526
73,-2.4388149,-2.4277606,"('helpless', 'self-reliant')",-2.4388149,-2.4277606,0.0110543
74,0.4439384,0.37706393,"('undedicated', 'dedicated')",0.4439384,0.3770639,-0.0668745
75,-1.112237,-1.1210717,"('meek', 'impulsive')",-1.112237,-1.1210717,-0.0088347
76,0.7656026,0.7851268,"('anxious', 'daring')",0.7656026,0.7851268,0.0195242
77,-1.0476168,-0.87094736,"('unmotivated', 'motivated')",-1.0476168,-0.8709474,0.1766694
78,-0.46572167,-0.47026196,"('nonresilient', 'resilient')",-0.4657217,-0.470262,-0.0045403
79,-0.6658519,-0.72623265,"('wavering', 'unwavering')",-0.6658519,-0.7262326,-0.0603807
80,0.49488112,0.575661,"('dominated', 'dominating')",0.4948811,0.575661,0.0807799
81,0.40377748,0.5986774,"('submissive', 'aggressive')",0.4037775,0.5986774,0.1948999
82,6.716559,6.764187,"('poor', 'rich')",6.7165589,6.7641869,0.047628
83,-0.3445164,-0.21603678,"('powerless', 'powerful')",-0.3445164,-0.2160368,0.1284796
84,0.024161872,0.08109903,"('inferior', 'superior')",0.0241619,0.081099,0.0569371
85,-1.9249923,-2.091015,"('insignificant', 'prestigious')",-1.9249923,-2.0910151,-0.1660228
86,1.2060385,1.212609,"('uninfluential', 'influential')",1.2060385,1.2126091,0.0065706
87,0.795571,0.92721695,"('unsuccessful', 'successful')",0.795571,0.9272169,0.1316459
88,0.1719521,0.2220264,"('low', 'eminent')",0.1719521,0.2220264,0.0500743
