,bestseller_male,bestseller_female,tuple,average_male,average_female,female-male
0,0.56660026,0.48139426,"('unsociable', 'sociable')",0.5666003,0.4813943,-0.085206
1,0.68880266,0.7063415,"('unfriendly', 'friendly')",0.6888027,0.7063415,0.0175388
2,0.41880164,0.5195445,"('unlikable', 'likable')",0.4188016,0.5195445,0.1007429
3,1.1653018,1.1730819,"('repellent', 'pleasant')",1.1653018,1.1730819,0.0077801
4,-7.630785,-7.581774,"('disliked', 'liked')",-7.630785,-7.5817742,0.0490108
5,-1.0062599,-0.8979755,"('distant', 'outgoing')",-1.0062599,-0.8979755,0.1082844
6,-0.6876669,-0.62990034,"('distant', 'open')",-0.6876669,-0.6299003,0.0577666
7,1.7480694,1.723345,"('insensitive', 'sensitive')",1.7480694,1.723345,-0.0247244
8,0.69406104,0.70023364,"('unaffectionate', 'affectionate')",0.694061,0.7002336,0.0061726
9,0.99510694,1.0939628,"('unaffectionate', 'caring')",0.9951069,1.0939628,0.0988559
10,2.1001456,2.002257,"('unsympathetic', 'sympathetic')",2.1001456,2.0022571,-0.0978885
11,1.9099346,1.9229745,"('unhelpful', 'helpful')",1.9099346,1.9229745,0.0130399
12,-1.019103,-0.9648166,"('unsupportive', 'supportive')",-1.0191031,-0.9648166,0.0542865
13,0.4933327,0.44161868,"('impolite', 'polite')",0.4933327,0.4416187,-0.051714
14,0.6200773,0.60101676,"('antisocial', 'social')",0.6200773,0.6010168,-0.0190605
15,0.014369726,0.017824424,"('boring', 'funny')",0.0143697,0.0178244,0.0034547
16,-0.90413314,-0.7705119,"('unpopular', 'popular')",-0.9041331,-0.7705119,0.1336212
17,-0.27163935,-0.26160228,"('nasty', 'nice')",-0.2716393,-0.2616023,0.010037
18,-0.6005597,-0.56891173,"('disagreeable', 'welcoming')",-0.6005597,-0.5689117,0.031648
19,-0.86269826,-0.7771546,"('inhospitable', 'hospitable')",-0.8626983,-0.7771546,0.0855437
20,0.995823,0.8534806,"('rough', 'thoughtful')",0.995823,0.8534806,-0.1423424
21,0.8076147,0.8225553,"('immoral', 'moral')",0.8076147,0.8225553,0.0149406
22,0.52256656,0.45277816,"('untrustworthy', 'trustworthy')",0.5225666,0.4527782,-0.0697884
23,6.5269885,6.5525246,"('insincere', 'sincere')",6.5269885,6.5525246,0.0255361
24,1.8864123,1.8618395,"('dishonest', 'honest')",1.8864123,1.8618395,-0.0245728
25,0.15606758,0.2058932,"('egoistic', 'altruistic')",0.1560676,0.2058932,0.0498256
26,0.097128175,0.024023585,"('hardhearted', 'benevolent')",0.0971282,0.0240236,-0.0731046
27,1.5297676,1.3796624,"('hardhearted', 'softhearted')",1.5297676,1.3796624,-0.1501052
28,0.8773233,0.8238259,"('disloyal', 'loyal')",0.8773233,0.8238259,-0.0534974
29,-0.44169667,-0.5615905,"('unfair', 'fair')",-0.4416967,-0.5615905,-0.1198938
30,1.5681412,1.5138055,"('intolerant', 'tolerant')",1.5681412,1.5138055,-0.0543357
31,-2.0285296,-1.9585756,"('evil', 'good')",-2.0285296,-1.9585756,0.069954
32,1.2839924,1.2411073,"('unkind', 'kind')",1.2839924,1.2411073,-0.0428851
33,-0.93417156,-0.8361617,"('wrong', 'right')",-0.9341716,-0.8361617,0.0980099
34,4.1948786,4.3485746,"('mean', 'honorable')",4.1948786,4.3485746,0.153696
35,-1.8165667,-1.87188,"('corrupt', 'incorrupt')",-1.8165667,-1.8718801,-0.0553134
36,-1.3285844,-1.3654736,"('hostile', 'amicable')",-1.3285844,-1.3654736,-0.0368892
37,0.73731434,0.6956613,"('fake', 'genuine')",0.7373143,0.6956613,-0.041653
38,-0.28527275,-0.22705138,"('untruthful', 'truthful')",-0.2852727,-0.2270514,0.0582213
39,0.20679593,0.17221211,"('exploitative', 'cooperative')",0.2067959,0.1722121,-0.0345838
40,-1.033802,-1.1207455,"('stingy', 'generous')",-1.033802,-1.1207455,-0.0869435
41,0.32887918,0.21080007,"('unforgiving', 'forgiving')",0.3288792,0.2108001,-0.1180791
42,-1.3066214,-1.3388232,"('unreliable', 'reliable')",-1.3066214,-1.3388232,-0.0322018
43,2.013966,1.9777201,"('irresponsible', 'responsible')",2.0139661,1.9777201,-0.036246
44,-1.0492011,-1.1280913,"('prejudiced', 'unprejudiced')",-1.0492011,-1.1280913,-0.0788902
45,0.5096915,0.42207596,"('incompetent', 'competent')",0.5096915,0.422076,-0.0876155
46,0.21381432,0.15037039,"('uncompetitive', 'competitive')",0.2138143,0.1503704,-0.0634439
47,5.686335,5.8510714,"('stupid', 'smart')",5.6863351,5.8510714,0.1647363
48,1.1645976,1.0602363,"('unintelligent', 'intelligent')",1.1645976,1.0602363,-0.1043613
49,-0.32825875,-0.2182887,"('unable', 'able')",-0.3282588,-0.2182887,0.1099701
50,-0.32459295,-0.2686209,"('clumsy', 'skillful')",-0.3245929,-0.2686209,0.055972
51,0.77032846,0.734071,"('uneducated', 'educated')",0.7703285,0.734071,-0.0362575
52,-1.1060178,-1.0969439,"('irrational', 'rational')",-1.1060178,-1.0969439,0.0090739
53,0.15569432,0.15922184,"('uncreative', 'creative')",0.1556943,0.1592218,0.0035275
54,0.7617816,0.90864944,"('incapable', 'capable')",0.7617816,0.9086494,0.1468678
55,1.3892468,1.3292009,"('incompetent', 'clever')",1.3892468,1.3292009,-0.0600459
56,0.9368956,0.93392587,"('impractical', 'practical')",0.9368956,0.9339259,-0.0029697
