,allergan_male,allergan_female,tuple,inc_male,inc_female,average_male,average_female,female-male
73,0.77392596,0.7852818,"('helpless', 'self-reliant')",-2.8466702,-2.7034278,-1.0363721,-0.959073,0.0772991
74,-0.6618348,-0.6610469,"('undedicated', 'dedicated')",-0.1510859,-0.30653298,-0.4064603,-0.48379,-0.0773297
75,0.1429249,0.17670676,"('meek', 'impulsive')",-0.52093846,-0.4132012,-0.1890068,-0.1182472,0.0707596
76,0.01161797,0.06845111,"('anxious', 'daring')",0.5274314,0.5775524,0.2695247,0.3230017,0.053477
77,-0.74308515,-0.76234096,"('unmotivated', 'motivated')",-0.71939963,-0.6402147,-0.7312424,-0.7012779,0.0299645
78,-0.712396,-0.51296556,"('nonresilient', 'resilient')",0.497421,0.5825817,-0.1074875,0.0348081,0.1422956
79,-0.7635659,-0.7703652,"('wavering', 'unwavering')",-0.2429333,-0.23579723,-0.5032496,-0.5030812,0.0001684
80,1.1110197,1.1234471,"('dominated', 'dominating')",-1.108562,-0.9678942,0.0012289,0.0777764,0.0765475
81,1.0139258,0.80962,"('submissive', 'aggressive')",-0.007948145,0.11734247,0.5029888,0.4634812,-0.0395076
82,-0.65661734,-0.6681878,"('poor', 'rich')",5.7968693,5.765809,2.5701261,2.5488107,-0.0213154
83,0.27815267,0.1941857,"('powerless', 'powerful')",-0.77873266,-0.8544995,-0.25029,-0.3301569,-0.0798669
84,0.25528464,0.22468807,"('inferior', 'superior')",1.0714107,1.0621514,0.6633477,0.6434197,-0.019928
85,-1.1376728,-1.0433037,"('insignificant', 'prestigious')",0.21913569,0.15759486,-0.4592685,-0.4428544,0.0164141
86,-1.6752634,-1.8223953,"('uninfluential', 'influential')",-0.11650443,-0.2758761,-0.8958839,-1.0491357,-0.1532518
87,-0.39648968,-0.42231607,"('unsuccessful', 'successful')",0.7424609,0.84801036,0.1729856,0.2128471,0.0398615
88,-0.5544751,-0.6509229,"('low', 'eminent')",0.29258555,0.21805738,-0.1309448,-0.2164328,-0.085488
