,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,female-male
0,1.2344986,1.1602882,"('unsociable', 'sociable')",0.45256934,0.23711774,1.5561566,1.4693917,0.30418855,0.098686084,0.48622188,0.33464298,0.806727,0.6600253,-0.1467017
1,-2.036318,-1.9698547,"('unfriendly', 'friendly')",0.4471881,0.41713357,-0.31664005,-0.23994362,-0.8741271,-0.83398557,1.1171477,1.1723512,-0.3325499,-0.2908598,0.0416901
2,0.0049389973,0.07634233,"('unlikable', 'likable')",2.1676505,2.2513008,1.8573351,1.9157135,1.3535532,1.4302354,0.82338244,0.92229533,1.241372,1.3191774,0.0778054
3,0.17110786,0.35507223,"('repellent', 'pleasant')",0.20367424,0.26784655,1.0942941,1.1700337,-0.16758443,-0.11250573,0.66716987,0.7164795,0.3937323,0.4793853,0.085653
4,-1.2414179,-1.2293158,"('disliked', 'liked')",-0.045563653,0.0053800773,-0.5825844,-0.5718137,-0.21901758,-0.17442876,-6.8009524,-6.8227134,-1.7779072,-1.7585783,0.0193289
5,-1.0210698,-1.0031422,"('distant', 'outgoing')",0.23097752,0.35207546,-1.3139387,-1.1371657,-0.50447667,-0.32823566,-0.99165434,-0.87813294,-0.7200324,-0.5989202,0.1211122
6,-1.2620064,-1.1689425,"('distant', 'open')",0.22140749,0.4096598,-1.5908958,-1.3495812,-0.53967816,-0.32021803,-0.7094924,-0.5689764,-0.776133,-0.5996117,0.1765213
7,1.2926463,1.2831595,"('insensitive', 'sensitive')",1.7769262,1.756885,2.006957,2.0004888,1.172989,1.1415035,0.5687996,0.61989015,1.3636636,1.3603853,-0.0032783
8,-1.0173527,-1.0103105,"('unaffectionate', 'affectionate')",-0.08057831,-0.11559689,-1.4848132,-1.3799489,-0.376899,-0.31936905,0.14209558,0.18254274,-0.5635095,-0.5285365,0.034973
9,-0.0012878664,0.067241445,"('unaffectionate', 'caring')",1.3291765,1.302008,-0.25648808,-0.16405137,-0.26264706,-0.21757436,0.90165204,0.9649968,0.3420811,0.3905241,0.048443
10,0.91554356,1.0112605,"('unsympathetic', 'sympathetic')",0.5714195,0.5202192,1.3421713,1.3316802,0.16340055,0.06830426,0.37267157,0.40575492,0.6730413,0.6674438,-0.0055975
11,1.0881661,1.0852275,"('unhelpful', 'helpful')",0.93535846,0.799286,1.9641876,1.9252158,0.14196424,0.018829267,2.3340778,2.35791,1.2927508,1.2372937,-0.0554571
12,1.3161829,1.5300231,"('unsupportive', 'supportive')",1.6204903,1.7165301,0.83511555,1.0531205,0.6402034,0.77107644,-1.9591652,-1.8157148,0.4905654,0.6510071,0.1604417
13,1.3108569,1.2605593,"('impolite', 'polite')",0.8314101,0.71649635,1.0412412,1.0330946,0.411763,0.2689362,-0.02263796,-0.052793585,0.7145267,0.6452586,-0.0692681
14,2.1806722,2.0648186,"('antisocial', 'social')",2.2244103,2.123185,2.1506639,1.9772439,1.0441872,0.8700158,0.2647789,0.16382267,1.5729425,1.4398171,-0.1331254
