,te_male,te_female,tuple,connectivity_male,connectivity_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.29345992,-0.37063053,"('unsociable', 'sociable')",1.1303992,1.032889,0.24013253,0.15391551,0.359024,0.272058,-0.086966
1,0.033941843,-0.13701613,"('unfriendly', 'friendly')",0.6604829,0.5391935,1.4714037,1.2947533,0.7219428,0.5656435,-0.1562993
2,0.73251486,0.842277,"('unlikable', 'likable')",1.0996352,1.1244045,0.44295976,0.47467873,0.7583699,0.8137867,0.0554168
3,-0.07274396,0.122434475,"('repellent', 'pleasant')",0.0051259603,0.097952195,0.2864618,0.399915,0.0729479,0.2067672,0.1338193
4,-0.18736911,-0.1371386,"('disliked', 'liked')",-0.506406,-0.54778427,-4.0366654,-4.2483444,-1.5768135,-1.6444224,-0.0676089
5,-0.97514105,-0.96083474,"('distant', 'outgoing')",-0.22463728,-0.17492141,-0.20445243,-0.2979176,-0.4680769,-0.4778912,-0.0098143
6,-1.3256122,-1.3775848,"('distant', 'open')",-0.22308338,-0.23668589,0.024481803,-0.12543014,-0.5080713,-0.5799003,-0.071829
7,0.2798208,0.25760996,"('insensitive', 'sensitive')",0.7783876,0.7439492,0.42140684,0.5112092,0.4932051,0.5042561,0.011051
8,-1.7964503,-1.847414,"('unaffectionate', 'affectionate')",-0.7182736,-0.7490841,0.5733216,0.50043696,-0.6471341,-0.698687,-0.0515529
9,-0.5241847,-0.6124644,"('unaffectionate', 'caring')",0.125025,0.06996266,0.659076,0.61624986,0.0866388,0.0245827,-0.0620561
10,-0.11107664,-0.06655809,"('unsympathetic', 'sympathetic')",0.12491792,0.1348018,0.11259182,0.27343598,0.0421444,0.1138932,0.0717488
11,0.63937426,0.65501434,"('unhelpful', 'helpful')",1.4179617,1.3904073,2.2682974,2.3101661,1.4418777,1.4518627,0.009985
12,0.36778587,0.44306672,"('unsupportive', 'supportive')",1.0634375,1.0758073,-0.84182036,-0.89568526,0.1964677,0.2077296,0.0112619
13,0.36122045,0.35353398,"('impolite', 'polite')",0.78949374,0.75238377,-0.37066522,-0.31464761,0.2600163,0.2637567,0.0037404
14,1.31154,1.4113467,"('antisocial', 'social')",1.514449,1.4976456,-0.13818261,0.0387728,0.8959355,0.9825884,0.0866529
15,1.0091372,0.83887625,"('boring', 'funny')",0.67887443,0.6322859,0.8073435,0.760077,0.831785,0.7437464,-0.0880386
16,-0.34857142,-0.45131108,"('unpopular', 'popular')",0.06690377,0.044192288,0.62157613,0.5660737,0.1133028,0.052985,-0.0603178
17,-0.96115243,-0.8913255,"('nasty', 'nice')",0.034884136,0.10116368,0.073086284,0.0596872,-0.284394,-0.2434915,0.0409025
18,-0.24191642,-0.18961164,"('disagreeable', 'welcoming')",-0.27695492,-0.20478924,-0.9122249,-0.9609671,-0.4770321,-0.4517893,0.0252428
19,-0.03278368,-0.041623455,"('inhospitable', 'hospitable')",-0.986729,-1.0026078,-0.174645,-0.26007444,-0.3980525,-0.4347686,-0.0367161
20,-0.13372573,-0.11721767,"('rough', 'thoughtful')",-0.18328644,-0.19130176,0.4976413,0.5512838,0.0602097,0.0809215,0.0207118
21,1.1498133,1.2874919,"('immoral', 'moral')",-0.03554382,5.1829964e-05,-0.6024054,-0.45644462,0.1706214,0.2770331,0.1064117
22,0.1926975,0.30458614,"('untrustworthy', 'trustworthy')",0.76632667,0.67485327,-0.17755519,-0.13329725,0.2604897,0.2820474,0.0215577
23,0.81836295,0.7237715,"('insincere', 'sincere')",0.94353783,0.8837729,4.8038917,4.8426056,2.1885975,2.15005,-0.0385475
24,0.9431449,0.88891804,"('dishonest', 'honest')",0.6466072,0.6146121,0.258494,0.3273411,0.6160821,0.6102904,-0.0057917
25,-0.5994675,-0.69776595,"('egoistic', 'altruistic')",0.5198835,0.5365787,0.83571106,0.7529048,0.2520424,0.1972392,-0.0548032
26,0.8966982,0.713927,"('hardhearted', 'benevolent')",0.48979425,0.43015465,1.8430765,1.8247527,1.076523,0.9896115,-0.0869115
27,-0.83348376,-0.8704774,"('hardhearted', 'softhearted')",0.45237848,0.42012456,0.5334877,0.43651277,0.0507941,-0.0046133,-0.0554074
28,-0.22446097,-0.44601798,"('disloyal', 'loyal')",0.39687717,0.2757661,0.7376506,0.6140052,0.3033556,0.1479178,-0.1554378
29,0.2378887,0.2221672,"('unfair', 'fair')",-0.13875675,-0.25193223,-0.7256938,-0.8237709,-0.208854,-0.284512,-0.075658
30,1.0040371,1.0423126,"('intolerant', 'tolerant')",2.293708,2.2759087,1.501168,1.5585023,1.5996377,1.6255746,0.0259369
31,-1.1646751,-1.0665414,"('evil', 'good')",-0.97981346,-0.9082147,-0.6075431,-0.7051219,-0.9173439,-0.8932927,0.0240512
32,0.85946953,0.7105039,"('unkind', 'kind')",0.6502487,0.5973372,1.1920193,1.0756582,0.9005791,0.7944997,-0.1060794
33,0.023318185,-0.06476941,"('wrong', 'right')",0.88113797,0.82663465,-0.39043286,-0.50996995,0.1713411,0.0839651,-0.087376
34,0.25342694,0.35924438,"('mean', 'honorable')",0.80024445,0.86538863,4.8839746,5.1324224,1.9792153,2.1190186,0.1398033
35,-1.136357,-1.3191397,"('corrupt', 'incorrupt')",-1.2958517,-1.4314358,-0.055897467,-0.32846412,-0.8293687,-1.0263465,-0.1969778
36,-0.63325614,-0.7248754,"('hostile', 'amicable')",-0.118927866,-0.22094181,0.468091,0.19758186,-0.0946977,-0.2494118,-0.1547141
37,-0.5827684,-0.57129747,"('fake', 'genuine')",0.027451437,-0.045435373,0.11695059,0.11487144,-0.1461221,-0.1672871,-0.021165
38,-0.056440428,-0.1610385,"('untruthful', 'truthful')",0.18630761,0.17394526,0.9559177,0.94272727,0.3619283,0.3185447,-0.0433836
39,1.4431286,1.4679501,"('exploitative', 'cooperative')",1.1915967,1.2375252,-0.14060347,-0.06549467,0.8313739,0.8799935,0.0486196
40,0.075588435,0.10579254,"('stingy', 'generous')",0.3526927,0.3462999,-1.5816351,-1.6554918,-0.3844513,-0.4011331,-0.0166818
41,0.0154007,0.07268305,"('unforgiving', 'forgiving')",-0.25549304,-0.3003469,0.509761,0.43018225,0.0898895,0.0675061,-0.0223834
42,0.385291,0.47495884,"('unreliable', 'reliable')",0.53312683,0.45379692,-2.2656693,-2.2736752,-0.4490838,-0.4483065,0.0007773
43,1.0650057,1.088015,"('irresponsible', 'responsible')",0.7777817,0.73092055,0.7691662,0.85857797,0.8706512,0.8925045,0.0218533
44,-0.13758008,-0.022649828,"('prejudiced', 'unprejudiced')",-0.20145144,-0.13755536,-1.6783242,-1.6349221,-0.6724519,-0.5983758,0.0740761
45,0.06813918,0.20831618,"('incompetent', 'competent')",0.5802713,0.5989543,0.30711553,0.3808364,0.3185087,0.3960356,0.0775269
46,-0.2055867,-0.03748203,"('uncompetitive', 'competitive')",1.0400842,1.0382566,0.23306006,0.30001155,0.3558525,0.4335954,0.0777429
47,0.56547403,0.6316327,"('stupid', 'smart')",0.3929285,0.46319294,4.4064093,4.6027975,1.7882706,1.8992078,0.1109372
48,0.12943059,0.030558323,"('unintelligent', 'intelligent')",0.52920026,0.51038474,0.41541794,0.4276955,0.3580163,0.3228795,-0.0351368
49,-0.37403327,-0.33237728,"('unable', 'able')",-0.8249494,-0.77962947,-0.42195117,-0.35150132,-0.5403113,-0.487836,0.0524753
50,0.18608506,0.1045789,"('clumsy', 'skillful')",0.36482254,0.29358065,-0.35007414,-0.48049465,0.0669445,-0.027445,-0.0943895
51,0.9012603,0.81466246,"('uneducated', 'educated')",-0.06888788,-0.19919315,0.4296979,0.37007487,0.4206901,0.3285147,-0.0921754
52,0.84480995,0.654737,"('irrational', 'rational')",0.50193614,0.4387078,-0.43473205,-0.63122797,0.3040047,0.1540723,-0.1499324
53,0.2403976,0.0633468,"('uncreative', 'creative')",-0.53569937,-0.6183335,0.052707605,-0.064359434,-0.0808647,-0.2064487,-0.125584
54,-0.08286581,-0.24638674,"('incapable', 'capable')",-0.13211028,-0.23629406,0.6225501,0.59994936,0.135858,0.0390895,-0.0967685
55,-0.23855084,-0.07161988,"('incompetent', 'clever')",0.47973853,0.50774014,0.22605152,0.42828053,0.1557464,0.2881336,0.1323872
56,1.2803671,1.3229582,"('impractical', 'practical')",0.96931994,0.9727391,0.45464945,0.5279965,0.9014455,0.9412313,0.0397858
57,-0.023396809,-0.030452754,"('unimaginative', 'imaginative')",0.09084666,0.10256791,-0.8661295,-0.91607726,-0.2662265,-0.2813207,-0.0150942
58,-0.30053636,-0.24402936,"('undiscriminating', 'discriminating')",0.5645565,0.53461593,0.4764217,0.5173804,0.2468139,0.2693223,0.0225084
59,1.1771153,1.1039032,"('foolish', 'wise')",0.09332099,0.054053873,0.35529137,0.24762292,0.5419092,0.4685267,-0.0733825
60,1.0094175,1.1360449,"('inefficient', 'efficient')",1.7706431,1.8911475,-0.28218526,-0.055514783,0.8326252,0.9905592,0.157934
61,1.9256577,1.7867543,"('illogical', 'logical')",1.8398013,1.7157481,0.0038202554,-0.118900195,1.2564264,1.1278674,-0.128559
62,0.7920183,0.94357735,"('incompetent', 'brilliant')",1.2585995,1.3532308,0.09614349,0.26261646,0.7155871,0.8531415,0.1375544
63,-0.09241756,-0.057119984,"('unperceptive', 'insightful')",0.6605382,0.6468872,1.0393772,1.1041808,0.5358326,0.5646493,0.0288167
64,0.5131922,0.5727857,"('shy', 'confident')",0.6848504,0.6906692,-4.545972,-4.6158643,-1.1159764,-1.1174698,-0.0014934
65,0.38125095,0.4163304,"('insecure', 'secure')",0.83282256,0.82920027,0.087581754,0.27134198,0.4338851,0.5056242,0.0717391
66,-0.98834735,-1.0940651,"('inactive', 'active')",-0.887165,-0.9916053,0.7405034,0.69960845,-0.3783364,-0.4620207,-0.0836843
67,-0.11399141,-0.08691959,"('doubtful', 'determined')",0.5792333,0.57604843,-0.61292255,-0.57964516,-0.0492269,-0.0301721,0.0190548
68,-0.16719767,-0.14946644,"('dependent', 'independent')",-0.5580342,-0.6727523,-0.5761257,-0.57028604,-0.4337858,-0.4641683,-0.0303825
69,-0.41236627,-0.40339348,"('lazy', 'industrious')",0.39136368,0.4163301,-0.030148733,-0.105539694,-0.0170504,-0.0308677,-0.0138173
70,0.5955858,0.7140778,"('lethargic', 'energetic')",1.489695,1.4845698,1.0097306,1.1503736,1.0316705,1.1163403,0.0846698
71,1.3294574,1.296019,"('diffident', 'self-confident')",2.0312307,1.9169054,0.28834277,0.17791128,1.2163436,1.1302786,-0.086065
72,0.5584501,0.5222035,"('unambitious', 'ambitious')",-0.6070057,-0.5992376,-0.38905308,-0.30954373,-0.1458696,-0.1288593,0.0170103
73,1.0604024,1.0743378,"('helpless', 'self-reliant')",0.22991836,0.17742696,-2.6097207,-2.6753697,-0.4398,-0.474535,-0.034735
74,0.7405493,0.84164006,"('undedicated', 'dedicated')",0.5909656,0.5552333,0.4241289,0.34097397,0.5852146,0.5792824,-0.0059322
75,-0.83629346,-0.8059405,"('meek', 'impulsive')",0.105251834,0.08734428,-0.16766626,-0.19321069,-0.2995693,-0.3039356,-0.0043663
76,0.19472745,0.31336388,"('anxious', 'daring')",0.21830419,0.25316203,-0.36518252,-0.21226324,0.0159497,0.1180876,0.1021379
77,-0.48657522,-0.39713585,"('unmotivated', 'motivated')",0.3073236,0.34885597,-1.013882,-0.9035358,-0.3977112,-0.3172719,0.0804393
78,-0.98987997,-0.92439216,"('nonresilient', 'resilient')",-0.17785515,-0.22912344,0.06482165,0.076621436,-0.3676378,-0.3589647,0.0086731
79,0.21854046,0.11238275,"('wavering', 'unwavering')",-0.8466912,-0.92344284,0.22691034,0.086465046,-0.1337468,-0.2415317,-0.1077849
80,0.35931548,0.42225152,"('dominated', 'dominating')",0.0122839585,-0.061692476,-0.47503322,-0.3410902,-0.0344779,0.0064896,0.0409675
81,0.37108305,0.37017116,"('submissive', 'aggressive')",0.80171865,0.80538267,-0.63941205,-0.39408487,0.1777966,0.2604896,0.082693
82,0.7748836,0.7207587,"('poor', 'rich')",1.2204666,1.1736554,5.3015924,5.4185257,2.4323142,2.4376465,0.0053323
83,-0.3383066,-0.3219567,"('powerless', 'powerful')",-0.15568689,-0.14079906,-1.3146809,-1.3492749,-0.6028915,-0.6040102,-0.0011187
84,0.33868924,0.23122299,"('inferior', 'superior')",0.32656214,0.26314065,0.59000975,0.51895463,0.4184204,0.3377728,-0.0806476
85,0.24977788,0.15027598,"('insignificant', 'prestigious')",-0.095441245,-0.19160813,0.45244306,0.20670366,0.2022599,0.0551238,-0.1471361
86,-0.19281405,-0.1879952,"('uninfluential', 'influential')",0.2850032,0.2648133,0.12511382,0.1614901,0.0724343,0.0794361,0.0070018
87,0.28679228,0.19062555,"('unsuccessful', 'successful')",0.6705071,0.5621048,0.5174981,0.6193088,0.4915992,0.4573464,-0.0342528
88,0.68500835,0.47650325,"('low', 'eminent')",1.582563,1.4821922,1.4102696,1.1451026,1.2259471,1.0345993,-0.1913478
