,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.9195645,-0.9774779,"('unsociable', 'sociable')",-0.52987725,-0.61312777,-0.42422146,-0.5532056,-0.6245544,-0.7146037,-0.0900493
1,-1.2725298,-1.1865768,"('unfriendly', 'friendly')",-0.06874365,-0.0095791835,1.5115474,1.4189197,0.056758,0.0742546,0.0174966
2,0.9579312,0.97429985,"('unlikable', 'likable')",1.15123,1.2291974,0.8690633,0.8756085,0.9927415,1.0263685,0.033627
3,-0.1237897,-0.035575822,"('repellent', 'pleasant')",-0.9626534,-0.87659675,0.7044925,0.7065517,-0.1273169,-0.0685403,0.0587766
4,-0.3688302,-0.28456768,"('disliked', 'liked')",0.74821717,0.7112427,-6.929348,-7.003396,-2.1833204,-2.1922404,-0.00892
5,0.06896335,0.17707568,"('distant', 'outgoing')",0.6623702,0.7440291,-0.24373774,-0.19642602,0.1625319,0.2415596,0.0790277
6,-0.6233158,-0.44700104,"('distant', 'open')",0.5127378,0.63813865,-0.2431071,-0.22131598,-0.117895,-0.0100595,0.1078355
7,-0.2419253,-0.19508372,"('insensitive', 'sensitive')",-0.6331579,-0.5881299,0.34821558,0.34151065,-0.1756225,-0.1472343,0.0283882
8,-0.5256299,-0.47509992,"('unaffectionate', 'affectionate')",0.11726219,0.17680435,0.8558636,0.8346893,0.1491653,0.1787979,0.0296326
9,-0.7872284,-0.7425594,"('unaffectionate', 'caring')",0.22607097,0.28317645,1.3366431,1.3293723,0.2584952,0.2899965,0.0315013
10,-0.6071237,-0.54916334,"('unsympathetic', 'sympathetic')",-2.1737518,-2.1999633,-0.732846,-0.761229,-1.1712405,-1.1701186,0.0011219
11,0.086578414,0.076952584,"('unhelpful', 'helpful')",-0.78255147,-0.80286765,1.7459621,1.7690706,0.3499964,0.3477185,-0.0022779
12,-0.11355918,0.07616066,"('unsupportive', 'supportive')",0.24486935,0.36470962,-1.9476646,-1.9428304,-0.6054515,-0.5006534,0.1047981
13,0.03524283,-0.024199253,"('impolite', 'polite')",-0.5673128,-0.6294895,-0.5727243,-0.62506884,-0.3682648,-0.4262525,-0.0579877
14,-0.53974944,-0.533225,"('antisocial', 'social')",-0.008106242,-0.023916375,-0.29130256,-0.39594245,-0.2797194,-0.3176946,-0.0379752
15,0.43689996,0.3106222,"('boring', 'funny')",0.9345672,0.85838455,-0.03013538,-0.02395232,0.4471106,0.3816848,-0.0654258
16,-0.65174806,-0.58206713,"('unpopular', 'popular')",0.5627194,0.57006514,0.58150035,0.52921134,0.1641572,0.1724031,0.0082459
17,-0.015609843,0.048528433,"('nasty', 'nice')",0.8365549,0.8872963,-0.22976972,-0.20955743,0.1970584,0.2420891,0.0450307
18,-0.71049637,-0.58293426,"('disagreeable', 'welcoming')",0.35335943,0.43725863,-0.52938676,-0.57187086,-0.2955079,-0.2391822,0.0563257
19,-0.4724022,-0.33843088,"('inhospitable', 'hospitable')",-0.5281751,-0.4413776,-0.35115042,-0.27173164,-0.4505759,-0.3505134,0.1000625
20,-0.7637251,-0.7115546,"('rough', 'thoughtful')",-0.088046186,-0.06943397,0.6760302,0.6971412,-0.0585804,-0.0279491,0.0306313
21,0.16629691,0.14587055,"('immoral', 'moral')",-0.4766493,-0.5132478,-0.6806918,-0.7042958,-0.3303481,-0.3572243,-0.0268762
22,0.079411,0.15210617,"('untrustworthy', 'trustworthy')",-1.3672376,-1.3453354,-1.069218,-1.0968953,-0.7856816,-0.7633748,0.0223068
23,-0.29041442,-0.35161796,"('insincere', 'sincere')",-0.3376274,-0.38396657,5.9839797,5.9011426,1.7853127,1.7218526,-0.0634601
24,0.66039467,0.63511026,"('dishonest', 'honest')",-1.1040428,-1.089648,0.46228576,0.4796654,0.0062126,0.0083759,0.0021633
25,-0.37413588,-0.3419857,"('egoistic', 'altruistic')",0.53416693,0.60257524,1.3131624,1.3101839,0.4910645,0.5235911,0.0325266
26,-0.91472703,-0.89874345,"('hardhearted', 'benevolent')",1.4676613,1.4525169,1.5754873,1.490117,0.7094738,0.6812968,-0.028177
27,0.019389482,0.11346758,"('hardhearted', 'softhearted')",-0.39738548,-0.33964023,1.3092881,1.2452822,0.3104307,0.3397032,0.0292725
