,el_male,el_female,tuple,paso_male,paso_female,corp_male,corp_female,average_male,average_female,female-male
18,-0.042708304,0.081353724,"('disagreeable', 'welcoming')",0.6553548,0.7178453,-0.77701926,-0.8363812,-0.0547909,-0.0123941,0.0423968
19,-0.7941207,-0.8721957,"('inhospitable', 'hospitable')",0.37898904,0.3421819,-0.98085,-0.89843035,-0.4653272,-0.476148,-0.0108208
20,-0.77500653,-0.574226,"('rough', 'thoughtful')",0.1344434,0.105059676,0.4762467,0.45547932,-0.0547721,-0.0045623,0.0502098
21,-0.73522437,-0.69549954,"('immoral', 'moral')",-1.1658963,-1.1777115,-0.35915408,-0.37875706,-0.7534249,-0.750656,0.0027689
22,-1.4296868,-1.3056655,"('untrustworthy', 'trustworthy')",-0.7078206,-0.6221424,-1.3216252,-1.3146849,-1.1530442,-1.0808309,0.0722133
23,-0.57689655,-0.60367286,"('insincere', 'sincere')",0.056887012,-0.018264174,5.3157287,5.243812,1.598573,1.5406249,-0.0579481
24,-1.0065925,-0.8540279,"('dishonest', 'honest')",0.35258877,0.40835485,0.49621546,0.5461167,-0.0525961,0.0334812,0.0860773
25,-0.30673796,-0.4617326,"('egoistic', 'altruistic')",1.175137,1.0836018,1.4976232,1.4338039,0.7886741,0.6852244,-0.1034497
26,-1.421084,-1.516652,"('hardhearted', 'benevolent')",0.61326385,0.35490337,1.7152317,1.6120547,0.3024705,0.150102,-0.1523685
27,-1.1199844,-0.8462267,"('hardhearted', 'softhearted')",-0.87121123,-0.86169094,0.5216019,0.52134264,-0.4898646,-0.395525,0.0943396
28,-1.7251978,-1.7495474,"('disloyal', 'loyal')",0.30863062,0.19675502,0.69926417,0.57769984,-0.239101,-0.3250308,-0.0859298
29,-0.6020787,-0.631104,"('unfair', 'fair')",0.23085082,0.22442098,-0.21520054,-0.24196726,-0.1954761,-0.2162168,-0.0207407
30,-0.89971966,-0.80885994,"('intolerant', 'tolerant')",-0.45260948,-0.39164352,0.7657361,0.77588415,-0.195531,-0.1415398,0.0539912
31,-1.0421137,-1.1525792,"('evil', 'good')",0.24708861,0.2972104,-0.8227129,-0.8533245,-0.539246,-0.5695644,-0.0303184
32,-0.78253984,-0.89170784,"('unkind', 'kind')",-0.04488134,-0.16507204,0.63042176,0.5047489,-0.0656665,-0.1840103,-0.1183438
33,-0.1926425,-0.30782717,"('wrong', 'right')",1.3074111,1.2020043,-0.1979776,-0.19299436,0.305597,0.2337276,-0.0718694
34,-0.14015472,-0.029295918,"('mean', 'honorable')",-0.030833393,0.03048345,4.9623466,5.126156,1.5971195,1.7091144,0.1119949
35,-0.1810999,-0.2926937,"('corrupt', 'incorrupt')",0.41633093,0.46025217,-0.7275405,-0.76241326,-0.1641032,-0.1982849,-0.0341817
36,-0.6894015,-0.9423659,"('hostile', 'amicable')",0.06087855,-0.081076846,-0.6562573,-0.79467213,-0.4282601,-0.6060383,-0.1777782
37,-1.194939,-1.0109115,"('fake', 'genuine')",-0.057909522,0.020113552,-0.38962737,-0.3450969,-0.5474919,-0.4452983,0.1021936
38,0.1876598,0.12864321,"('untruthful', 'truthful')",1.002037,0.963448,0.22998105,0.28177482,0.473226,0.4579554,-0.0152706
39,-0.6848607,-0.62084025,"('exploitative', 'cooperative')",0.41139275,0.41192824,0.3479269,0.42602557,0.0248197,0.0723712,0.0475515
40,-0.09610993,0.08749916,"('stingy', 'generous')",0.6424385,0.6905188,-2.3374865,-2.4175777,-0.5970527,-0.5465199,0.0505328
41,-1.2110974,-1.1231652,"('unforgiving', 'forgiving')",-0.43042234,-0.4358892,-0.21283837,-0.3188489,-0.6181194,-0.6259678,-0.0078484
42,-0.1634292,-0.10155758,"('unreliable', 'reliable')",0.2880217,0.29970616,-3.2893796,-3.2479277,-1.054929,-1.0165931,0.0383359
43,-1.0971088,-0.8416717,"('irresponsible', 'responsible')",-0.5274664,-0.52125514,0.17913434,0.19904555,-0.4818136,-0.3879604,0.0938532
44,0.84756625,0.9676233,"('prejudiced', 'unprejudiced')",-0.5938937,-0.5309315,-1.5360426,-1.518635,-0.4274567,-0.3606478,0.0668089
45,-2.0863388,-1.8750259,"('incompetent', 'competent')",-1.0723766,-1.0057837,-0.43764326,-0.4921506,-1.1987862,-1.12432,0.0744662
46,-0.096995205,0.059258375,"('uncompetitive', 'competitive')",0.14096911,0.13575554,-1.2054988,-1.2270411,-0.387175,-0.3440091,0.0431659
47,-1.1304679,-1.0116142,"('stupid', 'smart')",-1.2532513,-1.1908062,4.7847323,4.8842535,0.8003377,0.8939444,0.0936067
48,-1.2174534,-1.177622,"('unintelligent', 'intelligent')",0.1748721,0.13047288,0.9182014,0.8685019,-0.04146,-0.0595491,-0.0180891
49,-0.6619928,-0.45027363,"('unable', 'able')",0.08377005,0.058465432,-0.41653067,-0.32206535,-0.3315845,-0.2379579,0.0936266
50,0.061193734,-0.0111249015,"('clumsy', 'skillful')",0.40591198,0.3512664,-0.32289135,-0.45904624,0.0480715,-0.0396349,-0.0877064
51,0.5434137,0.26207274,"('uneducated', 'educated')",-0.022430696,-0.086781316,-0.17706701,-0.23619522,0.1146387,-0.0203013,-0.13494
52,-0.71953785,-1.0581963,"('irrational', 'rational')",0.51716655,0.30581358,0.3796317,0.28114656,0.0590868,-0.1570787,-0.2161655
53,-0.5496433,-0.6105831,"('uncreative', 'creative')",-0.43299022,-0.57188123,0.08375848,-0.029713089,-0.299625,-0.4040591,-0.1044341
54,-0.25305265,-0.45343506,"('incapable', 'capable')",0.2030344,0.1412725,0.51046187,0.57112813,0.1534812,0.0863219,-0.0671593
55,-1.3089534,-1.0774143,"('incompetent', 'clever')",-0.44367868,-0.40344498,0.15670788,0.1356998,-0.5319748,-0.4483865,0.0835883
56,-0.11271684,-0.09676501,"('impractical', 'practical')",0.37818724,0.39240983,0.1312083,0.11710897,0.1322262,0.1375846,0.0053584
57,-0.5690823,-0.54641473,"('unimaginative', 'imaginative')",-0.6513096,-0.7123213,-3.1001542,-3.1342762,-1.4401821,-1.4643373,-0.0241552
58,-1.0166323,-0.94188166,"('undiscriminating', 'discriminating')",0.17704108,0.18959524,-0.036232702,-0.044031724,-0.2919413,-0.2654394,0.0265019
59,0.04619109,-0.16507907,"('foolish', 'wise')",0.7341383,0.64278555,0.27475992,0.30831358,0.3516965,0.2620067,-0.0896898
60,-0.76411426,-0.51208895,"('inefficient', 'efficient')",0.033493537,0.105323635,0.014883094,0.11356677,-0.2385792,-0.0977328,0.1408464
61,-1.2024326,-1.2377458,"('illogical', 'logical')",-0.22615747,-0.3140752,0.639154,0.5055077,-0.2631453,-0.3487711,-0.0856258
62,-0.25448585,-0.04520273,"('incompetent', 'brilliant')",-0.7451304,-0.6840721,0.6706844,0.7922061,-0.109644,0.0209771,0.1306211
63,-1.1231812,-1.0524968,"('unperceptive', 'insightful')",0.17945224,0.14376321,0.035394326,0.053466268,-0.3027782,-0.2850891,0.0176891
64,-0.104635105,-0.2086631,"('shy', 'confident')",-0.38853186,-0.41457087,-5.64174,-5.611584,-2.0449689,-2.0782727,-0.0333038
65,-1.1736835,-1.2947985,"('insecure', 'secure')",-0.25619435,-0.33788118,-0.30995846,-0.26911366,-0.5799454,-0.6339311,-0.0539857
66,-0.28694743,-0.32919174,"('inactive', 'active')",0.23913953,0.22566085,-0.064480856,-0.030697241,-0.0374296,-0.0447427,-0.0073131
67,0.23250923,0.15201123,"('doubtful', 'determined')",0.20240353,0.16431849,-0.14004692,-0.20839691,0.0982886,0.0359776,-0.062311
68,0.2022727,0.22945678,"('dependent', 'independent')",0.054565765,0.050446212,-1.2514564,-1.2164358,-0.3315393,-0.3121776,0.0193617
69,0.025705952,0.05024673,"('lazy', 'industrious')",1.077091,1.0829176,-0.049967084,-0.010087088,0.3509433,0.3743591,0.0234158
70,-0.42642274,-0.2847792,"('lethargic', 'energetic')",-0.80205023,-0.6438725,-0.60548776,-0.5737473,-0.6113203,-0.5007997,0.1105206
71,-0.4439953,-0.5413652,"('diffident', 'self-confident')",0.8236438,0.71660674,0.47348806,0.4317478,0.2843788,0.2023298,-0.082049
72,-0.11170219,-0.13278483,"('unambitious', 'ambitious')",0.8818357,0.7778681,-0.2828935,-0.21775538,0.1624133,0.1424426,-0.0199707
73,0.7275214,0.7619602,"('helpless', 'self-reliant')",0.72252524,0.6609387,-2.7557263,-2.6571014,-0.4352266,-0.4114008,0.0238258
74,0.030166307,0.13151346,"('undedicated', 'dedicated')",1.1775345,1.1666734,-0.5940514,-0.6629773,0.2045498,0.2117365,0.0071867
75,0.9511918,0.852432,"('meek', 'impulsive')",-0.28841153,-0.24872614,-0.5262344,-0.44353324,0.0455153,0.0533909,0.0078756
76,0.65171057,0.86093354,"('anxious', 'daring')",-0.081924915,0.016597195,-0.31205738,-0.27446032,0.0859094,0.2010235,0.1151141
77,-0.90541196,-0.9875069,"('unmotivated', 'motivated')",0.10872185,0.06942879,-0.9224961,-0.88591945,-0.5730621,-0.6013325,-0.0282704
78,-0.43201518,-0.2448536,"('nonresilient', 'resilient')",0.14919959,0.10533142,-0.21199308,-0.27207285,-0.1649362,-0.1371983,0.0277379
79,0.05652632,-0.14327006,"('wavering', 'unwavering')",0.7189327,0.59199697,-0.6754281,-0.66890234,0.0333436,-0.0733918,-0.1067354
80,0.51168144,0.5381623,"('dominated', 'dominating')",-0.5050201,-0.51485455,-0.61803186,-0.54419595,-0.2037902,-0.1736294,0.0301608
81,-0.112524725,-0.33203065,"('submissive', 'aggressive')",-1.1791192,-1.132754,-0.506241,-0.4088086,-0.599295,-0.6245311,-0.0252361
82,-0.32566372,-0.3477024,"('poor', 'rich')",-0.4357601,-0.41493088,5.224994,5.1626525,1.4878569,1.4666731,-0.0211838
83,-0.5647545,-0.6465635,"('powerless', 'powerful')",-0.19887632,-0.33315063,-0.6070377,-0.5799522,-0.4568895,-0.5198888,-0.0629993
84,0.085420564,0.009368744,"('inferior', 'superior')",0.5045353,0.34112534,0.44446513,0.4369186,0.344807,0.2624709,-0.0823361
85,0.022819761,-0.1415922,"('insignificant', 'prestigious')",1.707511,1.5847874,-0.5073278,-0.59163874,0.4076676,0.2838521,-0.1238155
86,-1.8994778,-1.9576212,"('uninfluential', 'influential')",-0.791935,-0.8955638,-0.51849115,-0.6306269,-1.0699681,-1.1612706,-0.0913025
87,-0.40963966,-0.55448467,"('unsuccessful', 'successful')",-0.09573152,-0.193992,0.87771064,0.8896643,0.1241132,0.0470625,-0.0770507
88,-0.4636055,-0.65883553,"('low', 'eminent')",-0.050707676,-0.13895878,-0.34096235,-0.41495654,-0.2850918,-0.4042503,-0.1191585
