,hilton_male,hilton_female,tuple,worldwide_male,worldwide_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,1.5055968,1.3844486,"('unsociable', 'sociable')",0.69962436,0.6207582,-0.030256622,-0.23838687,-0.27446622,-0.4047775,0.4751246,0.3405106,-0.134614
1,1.7705688,1.915115,"('unfriendly', 'friendly')",0.17645194,0.09565036,0.50540656,0.29507613,1.9215666,1.7688241,1.0934985,1.0186664,-0.0748321
2,1.9899861,2.0826344,"('unlikable', 'likable')",1.4284093,1.4770386,2.2193933,2.30442,0.91049105,1.0751563,1.6370699,1.7348123,0.0977424
3,-1.0700938,-0.9313359,"('repellent', 'pleasant')",-0.34742168,-0.21058887,0.23877831,0.29701278,0.16760866,0.18745783,-0.2527821,-0.1643636,0.0884185
4,-0.50490546,-0.43424624,"('disliked', 'liked')",0.1496259,0.10403528,0.1539603,0.07648762,-6.4019547,-6.4412913,-1.6508185,-1.6737536,-0.0229351
5,0.40883684,0.56676114,"('distant', 'outgoing')",0.22695518,0.21545047,0.27560183,0.24905477,0.08923737,0.15337114,0.2501578,0.2961594,0.0460016
6,0.21333429,0.4403587,"('distant', 'open')",-0.59370536,-0.59750915,-0.11377248,-0.15846546,0.83034784,0.84289503,0.0840511,0.1318198,0.0477687
7,0.37244838,0.3999652,"('insensitive', 'sensitive')",-0.2824813,-0.23285551,0.047836497,0.0025986275,0.6024289,0.4561935,0.1850581,0.1564755,-0.0285826
8,1.3591759,1.426223,"('unaffectionate', 'affectionate')",-0.6797193,-0.7624103,-0.48055786,-0.546436,0.71349037,0.66515046,0.2280973,0.1956318,-0.0324655
9,1.8071878,1.8780453,"('unaffectionate', 'caring')",-0.02689144,-0.052065164,0.20541048,0.0841706,1.1980546,1.1860912,0.7959403,0.7740605,-0.0218798
10,0.22853845,0.16160494,"('unsympathetic', 'sympathetic')",-0.6797476,-0.6290617,-1.1145037,-1.1899996,-0.07772286,-0.21890351,-0.410859,-0.46909,-0.058231
11,-1.2444274,-1.2506818,"('unhelpful', 'helpful')",-0.2477893,-0.21313998,-1.1796117,-1.2221496,1.8083044,1.819041,-0.215881,-0.2167326,-0.0008516
12,2.1046479,2.2320747,"('unsupportive', 'supportive')",2.0721335,2.131226,0.28906167,0.34126437,-1.4971887,-1.532725,0.7421637,0.79296,0.0507963
13,0.13309135,0.041896563,"('impolite', 'polite')",-0.18451294,-0.19799727,-0.3277517,-0.38069555,0.1269731,0.022727922,-0.06305,-0.1285171,-0.0654671
14,2.3050315,2.1930292,"('antisocial', 'social')",1.7428102,1.7156783,1.895094,1.8479326,-0.6715269,-0.7267188,1.3178523,1.2574804,-0.0603719
15,-0.2710192,-0.3303362,"('boring', 'funny')",-0.9036173,-0.96970177,-1.108158,-1.1285948,0.28883475,0.2602168,-0.4984899,-0.542104,-0.0436141
16,-0.21661684,-0.071585,"('unpopular', 'popular')",0.7769845,0.8222276,0.092996165,0.18058294,0.6514598,0.6511619,0.3262059,0.3955969,0.069391
17,-0.29201642,-0.22094634,"('nasty', 'nice')",-1.7668862,-1.7239383,-0.90118694,-0.85241276,-0.63463587,-0.56556654,-0.8986814,-0.840716,0.0579654
18,0.80917364,0.9075935,"('disagreeable', 'welcoming')",0.73648953,0.8183651,0.17505902,0.2390796,-0.097764105,-0.09215872,0.4057395,0.4682199,0.0624804
