,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6337406,-0.713848,"('unsociable', 'sociable')",-0.41865098,-0.52111435,-0.37779337,-0.5309165,-0.3265354,-0.48779544,-0.4391801,-0.5634186,-0.1242385
1,1.3848503,1.2828692,"('unfriendly', 'friendly')",1.4857427,1.4146475,0.3619805,0.10016471,1.6108615,1.4565877,1.2108588,1.0635673,-0.1472915
2,-0.35718983,-0.24221063,"('unlikable', 'likable')",0.43755096,0.53961366,1.7128258,1.8004464,0.4679622,0.6036183,0.5652873,0.6753669,0.1100796
3,-1.1558485,-1.0573839,"('repellent', 'pleasant')",-1.1287761,-1.1032003,0.6059644,0.64142424,0.33705577,0.317619,-0.3354011,-0.3003853,0.0350158
4,-0.9289046,-0.9766943,"('disliked', 'liked')",0.62588346,0.5545834,-0.073424734,-0.15200703,-6.1809516,-6.3273506,-1.6393493,-1.7253672,-0.0860179
5,0.8725206,0.93455523,"('distant', 'outgoing')",1.3852943,1.5642288,-0.529403,-0.526562,-0.3040494,-0.22752027,0.3560906,0.4361755,0.0800849
6,0.28845263,0.34639907,"('distant', 'open')",1.1254846,1.2554773,-0.77198195,-0.7969332,0.40764052,0.4641687,0.262399,0.317278,0.054879
7,0.1569587,0.1724455,"('insensitive', 'sensitive')",-0.5934809,-0.5733487,0.35350302,0.26312256,0.70526975,0.62493265,0.1555626,0.121788,-0.0337746
8,0.45418096,0.46944052,"('unaffectionate', 'affectionate')",1.0475572,1.0902746,-0.40992185,-0.50524604,0.4564088,0.38401905,0.3870563,0.359622,-0.0274343
9,1.7080704,1.7476183,"('unaffectionate', 'caring')",1.7006938,1.7268025,0.30410486,0.15688084,1.184034,1.1242028,1.2242258,1.1888762,-0.0353496
10,0.5289074,0.5944773,"('unsympathetic', 'sympathetic')",-1.1907847,-1.2021515,-1.0731052,-1.1273001,-0.23924446,-0.34633192,-0.4935567,-0.5203266,-0.0267699
11,0.5081419,0.64181215,"('unhelpful', 'helpful')",0.13689964,0.22972842,-0.81860614,-0.82863677,1.714428,1.7689468,0.3852158,0.4529626,0.0677468
12,1.4668659,1.5842538,"('unsupportive', 'supportive')",1.1854554,1.3167453,0.23250984,0.26872694,-1.5401855,-1.6244678,0.3361614,0.3863145,0.0501531
13,0.32931545,0.29615352,"('impolite', 'polite')",-0.74161506,-0.694464,0.03809101,0.034525886,0.1477096,0.090996616,-0.0566248,-0.068197,-0.0115722
14,-0.08338569,-0.11130079,"('antisocial', 'social')",-0.8299823,-0.9152273,1.2971015,1.3100137,-0.60296553,-0.6785951,-0.054808,-0.0987774,-0.0439694
15,0.20604002,0.14436293,"('boring', 'funny')",0.38628748,0.3382038,-0.8512371,-0.8912465,0.34678715,0.34020877,0.0219694,-0.0171178,-0.0390872
16,-1.0103445,-1.019902,"('unpopular', 'popular')",-0.12961534,-0.09416561,-0.9918525,-0.9639699,0.119371764,0.12861346,-0.5031102,-0.487356,0.0157542
17,-1.0118061,-0.942173,"('nasty', 'nice')",0.03004897,0.12035522,-0.6971526,-0.62896633,-0.5839001,-0.5115736,-0.5657024,-0.4905894,0.075113
18,0.39204058,0.44558796,"('disagreeable', 'welcoming')",0.40048653,0.43067747,0.29688153,0.3114528,-0.1462253,-0.19740365,0.2357958,0.2475786,0.0117828
