,crown_male,crown_female,tuple,castle_male,castle_female,intl_male,intl_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.15698256,-0.20879684,"('unsociable', 'sociable')",0.9841971,1.0212069,-0.8991239,-1.0061558,0.11153444,-0.002510455,0.0099063,-0.0490641,-0.0589704
1,-0.98908585,-0.9619208,"('unfriendly', 'friendly')",-1.9474688,-1.9740882,-1.2444927,-1.3117071,1.4678359,1.3523744,-0.6783029,-0.7238353,-0.0455324
2,0.96002966,0.9983457,"('unlikable', 'likable')",1.2350101,1.2823137,0.6822742,0.7377167,0.35624206,0.32001284,0.8083891,0.8345972,0.0262081
3,-0.47464675,-0.37147304,"('repellent', 'pleasant')",0.4214305,0.5532939,-0.22134672,-0.20418759,0.9510226,0.96538246,0.1691149,0.2357539,0.066639
4,-0.23771505,-0.29540446,"('disliked', 'liked')",-1.2618911,-1.405942,-0.6764202,-0.65200746,-7.81425,-7.9748144,-2.4975691,-2.5820422,-0.0844731
5,-0.80647284,-0.75175506,"('distant', 'outgoing')",-2.2025282,-2.2783172,-0.45368516,-0.4273206,-0.76626074,-0.8099656,-1.0572367,-1.0668396,-0.0096029
6,-1.1832677,-1.0958802,"('distant', 'open')",-2.6860352,-2.741893,-0.48531342,-0.45826164,-0.42826638,-0.47039407,-1.1957207,-1.1916072,0.0041135
7,0.73728716,0.77621543,"('insensitive', 'sensitive')",1.6273148,1.8129933,-0.19044097,-0.14780775,0.68231195,0.69086224,0.7141183,0.7830657,0.0689474
8,0.24484429,0.288445,"('unaffectionate', 'affectionate')",-0.73049027,-0.78832436,-1.2289058,-1.2856947,0.7220997,0.66567445,-0.248113,-0.2799749,-0.0318619
9,0.4904659,0.5030813,"('unaffectionate', 'caring')",-0.7268381,-0.71804905,-1.8002937,-1.8372192,1.3253899,1.2810953,-0.177819,-0.1927729,-0.0149539
10,0.45402852,0.51110333,"('unsympathetic', 'sympathetic')",1.1858419,1.3353798,-1.8973868,-1.9086641,-0.0839563,-0.11369844,-0.0853682,-0.0439698,0.0413984
11,0.24260041,0.21250382,"('unhelpful', 'helpful')",0.12036221,0.2738401,-0.9451229,-0.93949336,1.5479201,1.5306394,0.24144,0.2693725,0.0279325
12,0.7655167,0.8726844,"('unsupportive', 'supportive')",0.6447557,0.8165537,-2.0130994,-1.9449476,-2.391309,-2.448858,-0.748534,-0.6761419,0.0723921
13,0.44268453,0.4525388,"('impolite', 'polite')",1.6813146,1.7616352,-0.0069929212,0.028887361,-0.7565978,-0.6960296,0.3401021,0.3867579,0.0466558
14,1.3432283,1.3485248,"('antisocial', 'social')",2.7080598,2.806062,0.64896774,0.6532478,0.17133433,0.105677225,1.2178975,1.2283779,0.0104804
15,0.42441767,0.31960604,"('boring', 'funny')",0.17105037,0.044795312,0.8409112,0.8489222,-0.41835675,-0.39958555,0.2545056,0.2034345,-0.0510711
16,-1.2091995,-1.2523252,"('unpopular', 'popular')",-1.0425628,-1.1451445,0.09070368,0.003450578,0.22637066,0.19655925,-0.483672,-0.5493649,-0.0656929
17,-0.04178456,0.069136545,"('nasty', 'nice')",-0.3079661,-0.22305363,-0.72650087,-0.68595433,-0.90138155,-0.841969,-0.4944082,-0.4204601,0.0739481
18,0.03459914,0.11636041,"('disagreeable', 'welcoming')",-0.38692293,-0.28618842,-0.47443658,-0.41581637,-0.6603962,-0.7440427,-0.3717892,-0.3324218,0.0393674
19,-0.8866441,-0.8366367,"('inhospitable', 'hospitable')",-1.1758826,-1.1703582,-0.9488885,-0.9140478,-0.97367454,-0.9586672,-0.9962724,-0.9699275,0.0263449
20,-0.068853796,-0.020830415,"('rough', 'thoughtful')",-0.039553396,0.07609674,-0.029674422,-0.024923688,0.72647244,0.73714477,0.1470977,0.1918719,0.0447742
21,0.5532373,0.5853069,"('immoral', 'moral')",1.825327,2.0017614,-0.60584253,-0.52203035,-0.73451763,-0.6984622,0.259551,0.3416439,0.0820929
22,0.36854997,0.43900698,"('untrustworthy', 'trustworthy')",0.8133207,0.91394484,-0.7011009,-0.689119,-1.0929008,-1.1897507,-0.1530327,-0.1314795,0.0215532
23,0.62486804,0.6346425,"('insincere', 'sincere')",0.7236022,0.8309816,-0.7865967,-0.8782044,6.38535,6.37686,1.7368059,1.7410699,0.004264
24,0.6632952,0.71636844,"('dishonest', 'honest')",0.59329027,0.6376481,-0.7408113,-0.7024638,0.72543836,0.6624574,0.3103032,0.3285025,0.0181993
25,-1.3729292,-1.3642285,"('egoistic', 'altruistic')",-0.9307962,-0.9686556,0.28018522,0.23952377,1.3761504,1.3309616,-0.1618475,-0.1905997,-0.0287522
26,0.88146603,0.8586241,"('hardhearted', 'benevolent')",-0.4584316,-0.48024842,1.0908393,1.0254098,1.5926334,1.5265038,0.7766268,0.7325723,-0.0440545
27,-0.5582374,-0.5178918,"('hardhearted', 'softhearted')",-1.4625134,-1.4105896,-0.36529893,-0.39780226,1.2002758,1.1312176,-0.2964435,-0.2987665,-0.002323
28,0.50440323,0.43280792,"('disloyal', 'loyal')",0.6049012,0.58815366,-1.1460155,-1.2505168,1.4475403,1.3128213,0.3527073,0.2708165,-0.0818908
29,-0.63684577,-0.60193086,"('unfair', 'fair')",-0.88899034,-0.8743098,-1.230789,-1.2405607,-0.64095527,-0.76823586,-0.8493951,-0.8712593,-0.0218642
30,1.2025118,1.2277168,"('intolerant', 'tolerant')",2.2021294,2.2931194,-0.07927919,-0.12044265,0.7210314,0.7268265,1.0115983,1.031805,0.0202067
31,-1.0957379,-0.98015594,"('evil', 'good')",-2.367581,-2.4543796,-0.878769,-0.8452767,-0.9740449,-1.0606201,-1.3290331,-1.335108,-0.0060749
32,0.35870638,0.29743016,"('unkind', 'kind')",0.35841298,0.3403792,-0.14911386,-0.18773684,0.84460646,0.7270628,0.353153,0.2942838,-0.0588692
33,0.29542592,0.30277053,"('wrong', 'right')",-0.32910585,-0.37980103,0.28355855,0.31685078,-0.80319124,-0.7876545,-0.1383282,-0.1369586,0.0013696
34,-0.16826701,-0.037308037,"('mean', 'honorable')",0.13693269,0.2668659,0.14128639,0.20598328,5.808535,5.9750586,1.4796218,1.6026499,0.1230281
35,-0.89928913,-0.9886066,"('corrupt', 'incorrupt')",-1.9504962,-2.1341288,0.3046328,0.25204444,-0.64274293,-0.68595904,-0.7969738,-0.8891625,-0.0921887
36,-0.7924359,-0.74219054,"('hostile', 'amicable')",-2.6158953,-2.7529962,-0.4284266,-0.48378026,-0.09592719,-0.20921303,-0.9831712,-1.0470451,-0.0638739
37,-0.20562531,-0.19051908,"('fake', 'genuine')",0.24755317,0.310958,0.11762363,0.1945227,0.18768501,0.19300038,0.0868091,0.1269905,0.0401814
38,-0.2841575,-0.23676254,"('untruthful', 'truthful')",-0.77160496,-0.72385705,-1.5912758,-1.5817195,-0.3773392,-0.36251998,-0.7560944,-0.7262148,0.0298796
39,1.9737333,2.0559094,"('exploitative', 'cooperative')",2.0938656,2.1601682,0.5561162,0.65570986,0.20888768,0.2333333,1.2081506,1.2762802,0.0681296
40,0.12747157,0.11470885,"('stingy', 'generous')",-0.14830843,-0.11241713,-0.58075887,-0.5464871,-1.9986548,-2.148532,-0.6500627,-0.6731818,-0.0231191
41,0.9776101,0.9933883,"('unforgiving', 'forgiving')",-0.12911758,-0.07412496,-0.6443374,-0.64679575,-0.19320905,-0.30355626,0.0027365,-0.0077722,-0.0105087
42,1.0957758,1.1368767,"('unreliable', 'reliable')",1.1909946,1.2938932,0.49715346,0.6123583,-3.54219,-3.5954375,-0.1895666,-0.1380773,0.0514893
43,0.8270878,0.9123366,"('irresponsible', 'responsible')",1.3119705,1.497947,-0.9843497,-0.91465926,0.4196646,0.39616036,0.3935933,0.4729462,0.0793529
44,-0.84526265,-0.8467013,"('prejudiced', 'unprejudiced')",-0.9644555,-0.99513465,0.25102225,0.28629506,-1.2733423,-1.3031459,-0.7080095,-0.7146717,-0.0066622
45,0.15361632,0.19988781,"('incompetent', 'competent')",1.27771,1.4090712,-0.15721183,-0.19386972,0.047876574,-0.054215334,0.3304978,0.3402185,0.0097207
46,0.51631874,0.5265411,"('uncompetitive', 'competitive')",2.3956149,2.4958591,-0.89944696,-0.9149637,-0.88622093,-0.8918531,0.2815664,0.3038959,0.0223295
47,0.24045488,0.31852034,"('stupid', 'smart')",0.50634384,0.6433755,0.6567899,0.6631693,5.7642374,5.8429728,1.7919565,1.8670094,0.0750529
48,0.0130362585,0.037902676,"('unintelligent', 'intelligent')",0.2052323,0.24981941,-1.2050489,-1.2101663,0.50995934,0.52818584,-0.1192053,-0.0985646,0.0206407
49,-0.31809843,-0.27660108,"('unable', 'able')",-0.59384376,-0.5472211,-0.7338307,-0.6793084,-0.6406436,-0.57565194,-0.5716041,-0.5196956,0.0519085
50,-0.57716346,-0.5789852,"('clumsy', 'skillful')",-0.255925,-0.25113568,0.16544312,0.10161693,0.039024428,-0.025374569,-0.1571552,-0.1884696,-0.0313144
51,0.280404,0.1371589,"('uneducated', 'educated')",1.7904506,1.7618344,-0.77929425,-0.8292883,0.23695952,0.19310209,0.38213,0.3157018,-0.0664282
52,-0.028118163,-0.10030091,"('irrational', 'rational')",-1.47894,-1.6775339,-0.7521706,-0.79740584,0.1616947,0.04950183,-0.5243835,-0.6314347,-0.1070512
53,0.2550156,0.24322556,"('uncreative', 'creative')",-0.71716785,-0.6782145,-0.4701677,-0.48597372,0.8126529,0.65651226,-0.0299168,-0.0661126,-0.0361958
54,-0.5754818,-0.59479254,"('incapable', 'capable')",-0.9087207,-0.9417733,-0.52339983,-0.5233472,0.74641865,0.7721923,-0.3152959,-0.3219302,-0.0066343
55,0.33709309,0.4396791,"('incompetent', 'clever')",2.4975917,2.672299,-0.59808356,-0.60387194,0.33194393,0.30839732,0.6421363,0.7041259,0.0619896
56,1.014606,1.0119513,"('impractical', 'practical')",2.3289042,2.4535341,0.30910358,0.32215023,-0.9091669,-0.9014367,0.6858617,0.7215497,0.035688
57,1.0651796,0.9958313,"('unimaginative', 'imaginative')",0.55266976,0.6265931,-0.3743037,-0.3781896,-3.3376162,-3.3933337,-0.5235176,-0.5372747,-0.0137571
58,0.4089575,0.46230385,"('undiscriminating', 'discriminating')",-0.46775508,-0.3895765,-0.29696664,-0.31792462,0.15098521,0.095850304,-0.0511947,-0.0373367,0.013858
59,0.2731528,0.27820098,"('foolish', 'wise')",-0.18762597,-0.2422834,0.5101553,0.5275028,-0.1197323,-0.14056338,0.1189875,0.1057142,-0.0132733
60,0.55693614,0.6423103,"('inefficient', 'efficient')",2.494837,2.7143443,-0.2915694,-0.25376633,0.07774314,0.18436244,0.7094867,0.8218127,0.112326
61,0.4411578,0.38374314,"('illogical', 'logical')",0.41314113,0.3728066,-0.12191589,-0.19825757,0.7255982,0.5989599,0.3644953,0.289313,-0.0751823
62,0.64129436,0.68939936,"('incompetent', 'brilliant')",1.7442045,1.9154857,-0.18649815,-0.13053711,0.23866643,0.31205726,0.6094168,0.6966013,0.0871845
63,-0.030399207,0.03044831,"('unperceptive', 'insightful')",1.2381555,1.3837665,-0.5385327,-0.49815038,0.18442607,0.22475481,0.2134124,0.2852048,0.0717924
64,0.43393576,0.44172794,"('shy', 'confident')",1.3355066,1.3214386,-0.38941306,-0.32720482,-6.8157225,-6.912903,-1.3589233,-1.3692353,-0.010312
65,0.6666618,0.6427562,"('insecure', 'secure')",2.0152593,2.0499732,-0.06544422,-0.113958105,0.12437184,0.14061916,0.6852121,0.6798476,-0.0053645
66,0.2516303,0.23459516,"('inactive', 'active')",-0.21914993,-0.305742,0.7956183,0.7724486,0.37908998,0.3946168,0.3017972,0.2739796,-0.0278176
67,0.9083195,0.85490084,"('doubtful', 'determined')",0.9559012,0.91959465,0.7660717,0.81714785,-0.3691704,-0.33016944,0.5652805,0.5653685,8.8e-05
68,-1.6853302,-1.7506561,"('dependent', 'independent')",-0.10461485,-0.09976788,-0.7078942,-0.6657651,-1.2716919,-1.2673216,-0.9423828,-0.9458777,-0.0034949
69,-1.0024548,-0.9825786,"('lazy', 'industrious')",-1.0519782,-1.1539906,1.5020667,1.5261626,-0.84654427,-0.85467184,-0.3497276,-0.3662696,-0.016542
70,0.46265584,0.4019915,"('lethargic', 'energetic')",1.5167824,1.6261642,0.15625432,0.16135272,0.37818974,0.37033582,0.6284706,0.6399611,0.0114905
71,0.17708692,0.20829828,"('diffident', 'self-confident')",0.894277,0.9112721,-0.3654838,-0.34594363,0.25065824,0.22691563,0.2391346,0.2501356,0.011001
72,1.1224753,1.2016413,"('unambitious', 'ambitious')",0.5381574,0.5581021,-1.058262,-1.027496,-0.23916249,-0.22472434,0.090802,0.1268808,0.0360788
73,0.8018503,0.83538514,"('helpless', 'self-reliant')",0.054223824,0.05417209,-0.14519534,-0.10322415,-3.8317192,-3.8250751,-0.7802101,-0.7596855,0.0205246
74,0.36933517,0.37638235,"('undedicated', 'dedicated')",0.689505,0.72778374,-0.50771743,-0.4744009,-0.5496587,-0.64638567,0.000366,-0.0041551,-0.0045211
75,-0.51727057,-0.52585185,"('meek', 'impulsive')",-1.4198614,-1.4841042,0.4960165,0.5365583,-0.7093634,-0.6606379,-0.5376197,-0.5335089,0.0041108
76,1.2986611,1.3511337,"('anxious', 'daring')",1.7939107,1.9203722,0.48262963,0.54285324,-0.43165952,-0.3800814,0.7858855,0.8585694,0.0726839
77,-0.50103337,-0.4662539,"('unmotivated', 'motivated')",0.63958496,0.6963743,-0.6335214,-0.5473496,-0.8736726,-0.74482894,-0.3421606,-0.2655145,0.0766461
78,-0.37007952,-0.33211324,"('nonresilient', 'resilient')",0.05303237,0.16690692,-0.83048975,-0.85956603,-0.04444965,-0.05084499,-0.2979966,-0.2689044,0.0290922
79,-0.37334564,-0.39959842,"('wavering', 'unwavering')",-1.093058,-1.2285814,-0.6085071,-0.6393259,-0.58346504,-0.5801442,-0.6645939,-0.7119125,-0.0473186
80,0.24450243,0.18922761,"('dominated', 'dominating')",1.2450385,1.330819,-0.1918909,-0.18112965,-0.9177226,-0.8034273,0.0949819,0.1338724,0.0388905
81,0.21320924,0.019065943,"('submissive', 'aggressive')",1.7826655,1.8173091,0.5257013,0.5447732,-0.6678023,-0.60116553,0.4634434,0.4449957,-0.0184477
82,-0.04247126,-0.017900715,"('poor', 'rich')",0.32183695,0.35399702,0.82034826,0.7447375,6.786422,6.7755995,1.9715339,1.9641083,-0.0074256
83,0.92022264,0.9216217,"('powerless', 'powerful')",1.203792,1.2085899,-0.7759302,-0.727478,-0.98737913,-0.97636557,0.0901763,0.106592,0.0164157
84,0.8790291,0.82869303,"('inferior', 'superior')",0.13466899,0.030661773,0.086381644,0.0663992,0.6534231,0.62859696,0.4383757,0.3885877,-0.049788
85,-0.078036614,-0.059152223,"('insignificant', 'prestigious')",-1.8232075,-1.9755443,-0.7373835,-0.7353314,-0.09491987,-0.0968321,-0.6833869,-0.716715,-0.0333281
86,-0.4562899,-0.48625895,"('uninfluential', 'influential')",0.18696839,0.18604413,-1.5690391,-1.6078098,-0.5350977,-0.62823397,-0.5933646,-0.6340646,-0.0407
87,0.6215964,0.52792597,"('unsuccessful', 'successful')",1.3135028,1.2081248,0.7555615,0.72718173,0.50439095,0.5100161,0.7987629,0.7433121,-0.0554508
88,-0.009370683,-0.1552212,"('low', 'eminent')",-0.5449998,-0.67882484,-0.59594643,-0.647146,-0.3587476,-0.39836112,-0.3772661,-0.4698883,-0.0926222
