,global_male,global_female,tuple,payments_male,payments_female,inc_male,inc_female,average_male,average_female,female-male
0,0.65474993,0.6211847,"('unsociable', 'sociable')",1.7657158,1.6513417,-0.08783101,-0.22131851,0.7775449,0.6837359,-0.093809
1,0.28654274,0.20300041,"('unfriendly', 'friendly')",0.89347285,0.7971049,1.7811954,1.7310891,0.9870703,0.9103982,-0.0766721
2,1.1400731,1.2153136,"('unlikable', 'likable')",0.7672911,0.81661296,0.7323727,0.81364506,0.8799123,0.9485239,0.0686116
3,-0.3739952,-0.3000736,"('repellent', 'pleasant')",-0.049340047,-0.024866376,0.043598227,0.057718273,-0.126579,-0.0890739,0.0375051
4,-0.20177075,-0.2811736,"('disliked', 'liked')",0.09944723,0.062022656,-6.189103,-6.2975225,-2.0971422,-2.1722245,-0.0750823
5,-0.2407577,-0.19873224,"('distant', 'outgoing')",0.48560375,0.49792218,0.07676044,0.101081066,0.1072022,0.1334237,0.0262215
6,-0.79265696,-0.74591285,"('distant', 'open')",-0.46070677,-0.41598558,0.47989926,0.5207413,-0.2578215,-0.213719,0.0441025
7,0.88838816,0.87818354,"('insensitive', 'sensitive')",0.6056709,0.6013825,0.31971422,0.35527372,0.6045911,0.6116133,0.0070222
8,-0.2614031,-0.2973646,"('unaffectionate', 'affectionate')",-0.4676171,-0.46902788,0.6595769,0.6658507,-0.0231478,-0.0335139,-0.0103661
9,0.96695876,0.94499105,"('unaffectionate', 'caring')",1.2223201,1.1780369,1.1152091,1.1686828,1.101496,1.097237,-0.004259
10,0.47965443,0.5341898,"('unsympathetic', 'sympathetic')",0.07364534,0.11043291,-0.49524862,-0.4731461,0.0193504,0.0571589,0.0378085
11,1.2015349,1.2446543,"('unhelpful', 'helpful')",1.2447687,1.2241874,2.0018556,2.0674295,1.4827197,1.5120904,0.0293707
12,2.4562385,2.6472857,"('unsupportive', 'supportive')",1.085035,1.1655507,-1.8556854,-1.8141336,0.5618627,0.6662343,0.1043716
13,1.1581358,1.1927298,"('impolite', 'polite')",1.1969033,1.2150128,-0.1036855,-0.11115825,0.7504512,0.765528,0.0150768
14,0.8656611,0.9015975,"('antisocial', 'social')",2.1980443,2.1924715,-0.5876975,-0.64969575,0.825336,0.814791,-0.010545
15,0.07549437,-0.048999775,"('boring', 'funny')",0.2441363,0.20423922,0.5905536,0.5213722,0.3033948,0.2255372,-0.0778576
16,-1.3605286,-1.4075077,"('unpopular', 'popular')",-1.5874314,-1.612955,0.26358423,0.2715648,-0.8947919,-0.9162993,-0.0215074
17,-1.0506032,-0.95539165,"('nasty', 'nice')",0.026426874,0.12467317,-0.21535078,-0.17156023,-0.4131757,-0.3340929,0.0790828
18,0.5733408,0.6318767,"('disagreeable', 'welcoming')",-0.022915423,0.014960244,-0.17519966,-0.16994473,0.1250752,0.1589641,0.0338889
19,-0.4529875,-0.44813636,"('inhospitable', 'hospitable')",-1.2727029,-1.2626784,-0.06223184,0.019575272,-0.595974,-0.5637465,0.0322275
20,0.30490717,0.36133122,"('rough', 'thoughtful')",-0.110691965,-0.10884139,0.8465433,0.8332472,0.3469195,0.3619123,0.0149928
