,pigeon_male,pigeon_female,tuple,average_male,average_female,female-male
0,0.20674789,0.020460231,"('unsociable', 'sociable')",0.2067479,0.0204602,-0.1862877
1,1.0585241,1.0474876,"('unfriendly', 'friendly')",1.0585241,1.0474876,-0.0110365
2,0.4321348,0.6394158,"('unlikable', 'likable')",0.4321348,0.6394158,0.207281
3,0.85993075,0.97678345,"('repellent', 'pleasant')",0.8599308,0.9767835,0.1168527
4,-7.1120667,-7.1649146,"('disliked', 'liked')",-7.1120667,-7.1649146,-0.0528479
5,-0.5400507,-0.24888337,"('distant', 'outgoing')",-0.5400507,-0.2488834,0.2911673
6,-0.2284384,0.03668292,"('distant', 'open')",-0.2284384,0.0366829,0.2651213
7,0.7254491,0.7772226,"('insensitive', 'sensitive')",0.7254491,0.7772226,0.0517735
8,0.7923179,0.829747,"('unaffectionate', 'affectionate')",0.7923179,0.829747,0.0374291
9,1.1897933,1.3626171,"('unaffectionate', 'caring')",1.1897933,1.3626171,0.1728238
10,1.5050882,1.5687981,"('unsympathetic', 'sympathetic')",1.5050882,1.5687981,0.0637099
11,2.045897,2.0953867,"('unhelpful', 'helpful')",2.045897,2.0953867,0.0494897
12,-1.5307245,-1.5107573,"('unsupportive', 'supportive')",-1.5307245,-1.5107573,0.0199672
13,0.48049572,0.43512973,"('impolite', 'polite')",0.4804957,0.4351297,-0.045366
14,-0.027380813,-0.25807047,"('antisocial', 'social')",-0.0273808,-0.2580705,-0.2306897
15,0.29429442,0.22507012,"('boring', 'funny')",0.2942944,0.2250701,-0.0692243
16,-0.50970554,-0.39371863,"('unpopular', 'popular')",-0.5097055,-0.3937186,0.1159869
17,0.01068351,0.05826608,"('nasty', 'nice')",0.0106835,0.0582661,0.0475826
18,-0.7368449,-0.76333976,"('disagreeable', 'welcoming')",-0.7368449,-0.7633398,-0.0264949
19,-0.7246839,-0.485075,"('inhospitable', 'hospitable')",-0.7246839,-0.485075,0.2396089
20,0.7498638,0.5414501,"('rough', 'thoughtful')",0.7498638,0.5414501,-0.2084137
21,0.1914773,0.38107234,"('immoral', 'moral')",0.1914773,0.3810723,0.189595
22,-0.14301512,-0.19557187,"('untrustworthy', 'trustworthy')",-0.1430151,-0.1955719,-0.0525568
23,6.107379,6.214684,"('insincere', 'sincere')",6.107379,6.214684,0.107305
24,1.690746,1.7840457,"('dishonest', 'honest')",1.6907459,1.7840457,0.0932998
25,0.2212528,0.22200607,"('egoistic', 'altruistic')",0.2212528,0.2220061,0.0007533
26,0.25931257,0.0064094737,"('hardhearted', 'benevolent')",0.2593126,0.0064095,-0.2529031
27,1.504617,1.4236038,"('hardhearted', 'softhearted')",1.504617,1.4236038,-0.0810132
28,1.1838746,1.1803986,"('disloyal', 'loyal')",1.1838746,1.1803986,-0.003476
29,-0.6025765,-0.7273288,"('unfair', 'fair')",-0.6025765,-0.7273288,-0.1247523
30,0.7018495,0.7550897,"('intolerant', 'tolerant')",0.7018495,0.7550897,0.0532402
31,-1.7230219,-1.6860466,"('evil', 'good')",-1.7230219,-1.6860466,0.0369753
32,1.3991578,1.3267119,"('unkind', 'kind')",1.3991578,1.3267119,-0.0724459
33,-0.6204149,-0.4848486,"('wrong', 'right')",-0.6204149,-0.4848486,0.1355663
34,4.284889,4.608761,"('mean', 'honorable')",4.2848892,4.6087608,0.3238716
35,-1.3446847,-1.4119505,"('corrupt', 'incorrupt')",-1.3446847,-1.4119505,-0.0672658
36,-1.2064928,-1.2027146,"('hostile', 'amicable')",-1.2064928,-1.2027146,0.0037782
