,linde_male,linde_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.67555624,-0.7377145,"('unsociable', 'sociable')",-0.40846407,-0.48189634,-0.5420102,-0.6098055,-0.0677953
1,-0.43661043,-0.7177315,"('unfriendly', 'friendly')",2.459906,2.2513077,1.0116478,0.7667881,-0.2448597
2,0.28322017,0.33675742,"('unlikable', 'likable')",0.25628233,0.27810752,0.2697513,0.3074325,0.0376812
3,-0.5312002,-0.36720106,"('repellent', 'pleasant')",-0.27929926,-0.17686094,-0.4052497,-0.272031,0.1332187
4,0.4623049,0.45226267,"('disliked', 'liked')",-4.26131,-4.376688,-1.8995026,-1.9622127,-0.0627101
5,-0.5035809,-0.6346398,"('distant', 'outgoing')",0.6017769,0.5188646,0.049098,-0.0578876,-0.1069856
6,-0.45948634,-0.53631973,"('distant', 'open')",0.49809405,0.40688118,0.0193039,-0.0647193,-0.0840232
7,0.36461863,0.39872926,"('insensitive', 'sensitive')",0.8766539,0.9217887,0.6206363,0.660259,0.0396227
8,-0.731447,-0.8666639,"('unaffectionate', 'affectionate')",1.2555995,1.0323515,0.2620763,0.0828438,-0.1792325
9,-0.8467623,-0.95656216,"('unaffectionate', 'caring')",1.517487,1.3617593,0.3353624,0.2025986,-0.1327638
10,-0.8646473,-0.7754097,"('unsympathetic', 'sympathetic')",-0.4560719,-0.38955525,-0.6603596,-0.5824825,0.0778771
11,-1.1614684,-1.1324807,"('unhelpful', 'helpful')",1.0354768,1.1183256,-0.0629958,-0.0070776,0.0559182
12,-0.37134945,-0.32709247,"('unsupportive', 'supportive')",-0.7771029,-0.74917865,-0.5742261,-0.5381355,0.0360906
13,-0.8832729,-0.8539497,"('impolite', 'polite')",-0.94644797,-0.77158564,-0.9148604,-0.8127677,0.1020927
14,0.48719835,0.5771898,"('antisocial', 'social')",0.6050703,0.71775943,0.5461344,0.6474746,0.1013402
15,0.0071674995,-0.077050865,"('boring', 'funny')",0.18780467,0.12602386,0.0974861,0.0244865,-0.0729996
16,-0.5849417,-0.572222,"('unpopular', 'popular')",-0.530857,-0.56392515,-0.5578994,-0.5680736,-0.0101742
17,-0.05473672,0.013443463,"('nasty', 'nice')",-0.87968934,-0.93007994,-0.467213,-0.4583182,0.0088948
18,-0.065791085,0.05853296,"('disagreeable', 'welcoming')",-0.79169095,-0.8310748,-0.428741,-0.3862709,0.0424701
19,-0.51545566,-0.5297674,"('inhospitable', 'hospitable')",-0.016894914,-0.09700017,-0.2661753,-0.3133838,-0.0472085
20,0.27093044,0.36763734,"('rough', 'thoughtful')",1.0762457,1.0639703,0.673588,0.7158039,0.0422159
21,-1.032557,-0.92132676,"('immoral', 'moral')",-1.1794311,-1.0358286,-1.105994,-0.9785777,0.1274163
22,0.4220602,0.47109255,"('untrustworthy', 'trustworthy')",-0.12343086,-0.100249335,0.1493147,0.1854216,0.0361069
23,-0.3036089,-0.3814724,"('insincere', 'sincere')",4.3893743,4.358194,2.0428827,1.9883608,-0.0545219
24,-0.50068206,-0.4475314,"('dishonest', 'honest')",0.5360233,0.5259016,0.0176706,0.0391851,0.0215145
25,0.20986457,0.123071514,"('egoistic', 'altruistic')",1.5520473,1.4215782,0.8809559,0.7723249,-0.108631
26,0.6581454,0.48870718,"('hardhearted', 'benevolent')",2.5963986,2.4961042,1.627272,1.4924057,-0.1348663
27,-0.3547219,-0.3500866,"('hardhearted', 'softhearted')",0.6013797,0.3745662,0.1233289,0.0122398,-0.1110891
28,-0.6009507,-0.64468515,"('disloyal', 'loyal')",1.1250634,0.9955351,0.2620564,0.175425,-0.0866314
29,-0.1717458,-0.20974198,"('unfair', 'fair')",-0.30003473,-0.45650023,-0.2358903,-0.3331211,-0.0972308
30,0.2087892,0.22980733,"('intolerant', 'tolerant')",0.48138943,0.5635726,0.3450893,0.39669,0.0516007
31,-0.349679,-0.33973402,"('evil', 'good')",0.16113068,0.036227163,-0.0942742,-0.1517534,-0.0574792
32,-0.51228386,-0.57875335,"('unkind', 'kind')",0.6681387,0.5121484,0.0779274,-0.0333025,-0.1112299
33,0.50682485,0.4167425,"('wrong', 'right')",0.47331765,0.35180968,0.4900712,0.3842761,-0.1057951
34,-0.5386832,-0.44149333,"('mean', 'honorable')",3.4269762,3.6484065,1.4441465,1.6034566,0.1593101
35,0.36604145,0.22434077,"('corrupt', 'incorrupt')",-0.20842174,-0.46589026,0.0788099,-0.1207747,-0.1995846
