,fossil_male,fossil_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.32771748,-0.46596014,"('unsociable', 'sociable')",0.79050523,0.72842014,-0.650541,-0.73975086,-0.0625844,-0.159097,-0.0965126
1,1.1087606,0.85698277,"('unfriendly', 'friendly')",-0.43587914,-0.61518675,2.0670125,1.984483,0.913298,0.742093,-0.171205
2,0.36868855,0.3227537,"('unlikable', 'likable')",1.5015846,1.4842172,0.36843055,0.42900968,0.7462346,0.7453268,-0.0009078
3,-0.27457705,-0.18938963,"('repellent', 'pleasant')",0.9657928,1.0802855,0.18568775,0.22378996,0.2923012,0.371562,0.0792608
4,0.06711396,-0.069821894,"('disliked', 'liked')",-0.28056338,-0.4395672,-6.813869,-6.9246144,-2.3424395,-2.4780011,-0.1355616
5,-0.49189097,-0.5665262,"('distant', 'outgoing')",-1.7288288,-1.8010538,-0.08979887,-0.15363184,-0.7701729,-0.840404,-0.0702311
6,-0.40378428,-0.5119322,"('distant', 'open')",-2.082003,-2.1778018,0.5505578,0.45843714,-0.6450765,-0.7437656,-0.0986891
7,0.8749172,0.88005686,"('insensitive', 'sensitive')",0.34646755,0.47697836,0.75392187,0.75840944,0.6584355,0.7051482,0.0467127
8,0.8095072,0.6301151,"('unaffectionate', 'affectionate')",-0.5415651,-0.6257938,1.1369678,1.0350783,0.4683033,0.3464665,-0.1218368
9,1.059868,0.91486883,"('unaffectionate', 'caring')",-0.5668818,-0.6306141,1.2914615,1.2669076,0.5948159,0.5170541,-0.0777618
10,0.04538838,0.016186036,"('unsympathetic', 'sympathetic')",0.5169918,0.6361159,-0.39601782,-0.3768505,0.0554541,0.0918172,0.0363631
11,-0.44792804,-0.36455548,"('unhelpful', 'helpful')",-0.08421042,0.036118835,1.5326729,1.6509976,0.3335115,0.4408537,0.1073422
12,0.5802984,0.56595105,"('unsupportive', 'supportive')",0.60919535,0.74892116,-1.9241256,-1.9257487,-0.2448773,-0.2036255,0.0412518
13,-0.7187966,-0.67118615,"('impolite', 'polite')",0.013765462,0.09291885,-0.84260714,-0.8324991,-0.5158794,-0.4702555,0.0456239
14,0.60624534,0.60332376,"('antisocial', 'social')",2.0389745,2.1293826,-0.5863905,-0.6198982,0.6862764,0.7042694,0.017993
15,-0.14232689,-0.18885258,"('boring', 'funny')",-1.0689793,-1.1100595,0.4134888,0.35281327,-0.2659391,-0.3153663,-0.0494272
16,-0.8054534,-0.98940563,"('unpopular', 'popular')",-0.561046,-0.66777503,0.47599122,0.43231803,-0.2968361,-0.4082875,-0.1114514
17,-0.86313456,-0.8138228,"('nasty', 'nice')",-0.80655676,-0.7906186,-0.24090305,-0.21432342,-0.6368648,-0.6062549,0.0306099
18,-0.9655539,-1.0641909,"('disagreeable', 'welcoming')",-0.9897778,-0.9897552,-0.48440808,-0.5498308,-0.8132466,-0.8679256,-0.054679
19,-1.6974745,-1.6547056,"('inhospitable', 'hospitable')",-2.009144,-2.0559628,-0.04234916,0.0013385797,-1.2496559,-1.2364434,0.0132125
20,-0.23365957,-0.10997124,"('rough', 'thoughtful')",1.1447214,1.2230879,1.2714692,1.1885848,0.7275104,0.7672338,0.0397234
21,0.33865508,0.34826,"('immoral', 'moral')",1.0610709,1.1670178,-1.0359172,-0.95574695,0.1212696,0.1865103,0.0652407
22,0.3123475,0.22265466,"('untrustworthy', 'trustworthy')",1.1377255,1.1519624,-1.0106813,-1.0498239,0.1464639,0.1082644,-0.0381995
23,-0.07673431,-0.108158305,"('insincere', 'sincere')",0.25088564,0.33215123,5.9597373,5.929689,2.0446296,2.0512273,0.0065977
24,1.2667195,1.2092533,"('dishonest', 'honest')",-0.01929678,0.016411997,0.6581404,0.5688601,0.6351877,0.5981751,-0.0370126
25,0.58842874,0.43817228,"('egoistic', 'altruistic')",-0.47887024,-0.5846095,1.764946,1.6916702,0.6248348,0.5150777,-0.1097571
26,1.0981854,0.9624117,"('hardhearted', 'benevolent')",1.0366381,1.0160992,1.7981839,1.7764416,1.3110025,1.2516508,-0.0593517
27,-0.014617499,0.0041762954,"('hardhearted', 'softhearted')",-0.6410063,-0.62035,1.6447837,1.4869225,0.32972,0.2902496,-0.0394704
28,1.0603782,0.82108295,"('disloyal', 'loyal')",0.37937075,0.2938294,0.99572355,0.9360563,0.8118242,0.6836562,-0.128168
29,0.28612313,0.3030101,"('unfair', 'fair')",-0.17097664,-0.1576695,-0.4214222,-0.58918685,-0.1020919,-0.1479487,-0.0458568
30,-0.019465579,-0.022547651,"('intolerant', 'tolerant')",0.527379,0.533537,0.83436567,0.820654,0.4474264,0.4438811,-0.0035453
31,-0.6460232,-0.67181325,"('evil', 'good')",-1.6403252,-1.7407467,-0.60483795,-0.7095602,-0.9637287,-1.0407067,-0.076978
