,sandal_male,sandal_female,tuple,average_male,average_female,female-male
0,0.9321718,0.77981174,"('unsociable', 'sociable')",0.9321718,0.7798117,-0.1523601
1,-0.26118553,-0.5023869,"('unfriendly', 'friendly')",-0.2611855,-0.5023869,-0.2412014
2,0.20225766,0.3701791,"('unlikable', 'likable')",0.2022577,0.3701791,0.1679214
3,0.37422252,0.4694088,"('repellent', 'pleasant')",0.3742225,0.4694088,0.0951863
4,-3.4281826,-3.5215223,"('disliked', 'liked')",-3.4281826,-3.5215223,-0.0933397
5,-1.6445111,-1.6728542,"('distant', 'outgoing')",-1.6445111,-1.6728542,-0.0283431
6,-1.4969603,-1.574263,"('distant', 'open')",-1.4969603,-1.574263,-0.0773027
7,1.294353,1.1999257,"('insensitive', 'sensitive')",1.294353,1.1999257,-0.0944273
8,-0.2967202,-0.2592015,"('unaffectionate', 'affectionate')",-0.2967202,-0.2592015,0.0375187
9,-0.28677395,-0.33913755,"('unaffectionate', 'caring')",-0.2867739,-0.3391376,-0.0523637
10,0.9554656,0.80082995,"('unsympathetic', 'sympathetic')",0.9554656,0.8008299,-0.1546357
11,0.69953704,0.6648685,"('unhelpful', 'helpful')",0.699537,0.6648685,-0.0346685
12,-0.9138852,-0.9397952,"('unsupportive', 'supportive')",-0.9138852,-0.9397952,-0.02591
13,0.17060924,0.040141515,"('impolite', 'polite')",0.1706092,0.0401415,-0.1304677
14,1.4938916,1.419771,"('antisocial', 'social')",1.4938916,1.419771,-0.0741206
15,0.54708225,0.46077645,"('boring', 'funny')",0.5470822,0.4607764,-0.0863058
16,-0.7560077,-0.84311855,"('unpopular', 'popular')",-0.7560077,-0.8431185,-0.0871108
17,-0.72236526,-0.7684592,"('nasty', 'nice')",-0.7223653,-0.7684592,-0.0460939
18,-0.57537067,-0.38447398,"('disagreeable', 'welcoming')",-0.5753707,-0.384474,0.1908967
19,-1.5201542,-1.4912328,"('inhospitable', 'hospitable')",-1.5201542,-1.4912328,0.0289214
20,-0.037420996,-0.027210582,"('rough', 'thoughtful')",-0.037421,-0.0272106,0.0102104
21,0.4693279,0.6211588,"('immoral', 'moral')",0.4693279,0.6211588,0.1518309
22,0.8474938,0.67553747,"('untrustworthy', 'trustworthy')",0.8474938,0.6755375,-0.1719563
23,3.2450294,3.2436526,"('insincere', 'sincere')",3.2450294,3.2436526,-0.0013768
24,0.79547775,0.6477346,"('dishonest', 'honest')",0.7954777,0.6477346,-0.1477431
25,0.29232943,0.32242495,"('egoistic', 'altruistic')",0.2923294,0.3224249,0.0300955
26,0.35957554,0.0008205436,"('hardhearted', 'benevolent')",0.3595755,0.0008205,-0.358755
27,-0.1504873,-0.29028964,"('hardhearted', 'softhearted')",-0.1504873,-0.2902896,-0.1398023
28,0.5702912,0.47853136,"('disloyal', 'loyal')",0.5702912,0.4785314,-0.0917598
29,-0.6711464,-0.7757229,"('unfair', 'fair')",-0.6711464,-0.7757229,-0.1045765
30,1.3093309,1.3253661,"('intolerant', 'tolerant')",1.3093309,1.3253661,0.0160352
31,-2.2674158,-2.3492393,"('evil', 'good')",-2.2674158,-2.3492393,-0.0818235
32,0.7448534,0.5163998,"('unkind', 'kind')",0.7448534,0.5163998,-0.2284536
33,-0.11605421,-0.13949998,"('wrong', 'right')",-0.1160542,-0.1395,-0.0234458
34,1.4775813,1.6096992,"('mean', 'honorable')",1.4775813,1.6096992,0.1321179
35,-1.2286959,-1.4760739,"('corrupt', 'incorrupt')",-1.2286959,-1.4760739,-0.247378
36,-1.5545995,-1.6397953,"('hostile', 'amicable')",-1.5545995,-1.6397953,-0.0851958
37,0.5625984,0.5195025,"('fake', 'genuine')",0.5625984,0.5195025,-0.0430959
38,-0.17933567,-0.3392078,"('untruthful', 'truthful')",-0.1793357,-0.3392078,-0.1598721
39,0.084393024,0.28552675,"('exploitative', 'cooperative')",0.084393,0.2855268,0.2011338
40,-0.757163,-0.89426833,"('stingy', 'generous')",-0.757163,-0.8942683,-0.1371053
41,0.94607157,0.79635435,"('unforgiving', 'forgiving')",0.9460716,0.7963544,-0.1497172
42,-0.23742694,-0.20783764,"('unreliable', 'reliable')",-0.2374269,-0.2078376,0.0295893
43,0.53654313,0.5962413,"('irresponsible', 'responsible')",0.5365431,0.5962413,0.0596982
44,-1.6764413,-1.558701,"('prejudiced', 'unprejudiced')",-1.6764413,-1.558701,0.1177403
45,0.92138344,0.6666844,"('incompetent', 'competent')",0.9213834,0.6666844,-0.254699
46,0.91763294,0.83703417,"('uncompetitive', 'competitive')",0.9176329,0.8370342,-0.0805987
47,2.323053,2.2690337,"('stupid', 'smart')",2.3230529,2.2690337,-0.0540192
48,0.25005,0.2686617,"('unintelligent', 'intelligent')",0.25005,0.2686617,0.0186117
49,-0.5301268,-0.32836062,"('unable', 'able')",-0.5301268,-0.3283606,0.2017662
50,0.024479512,0.002620522,"('clumsy', 'skillful')",0.0244795,0.0026205,-0.021859
51,0.7134959,0.5747069,"('uneducated', 'educated')",0.7134959,0.5747069,-0.138789
52,-1.1976318,-1.1983308,"('irrational', 'rational')",-1.1976318,-1.1983308,-0.000699
53,-0.5088605,-0.61640525,"('uncreative', 'creative')",-0.5088605,-0.6164052,-0.1075447
54,-0.09271967,-0.1910845,"('incapable', 'capable')",-0.0927197,-0.1910845,-0.0983648
55,1.8933238,1.9773611,"('incompetent', 'clever')",1.8933238,1.9773611,0.0840373
56,0.9778858,0.99416965,"('impractical', 'practical')",0.9778858,0.9941697,0.0162839
57,-0.26974675,-0.48396257,"('unimaginative', 'imaginative')",-0.2697468,-0.4839626,-0.2142158
58,0.671015,0.68516266,"('undiscriminating', 'discriminating')",0.671015,0.6851627,0.0141477
59,-0.60619116,-0.4662079,"('foolish', 'wise')",-0.6061912,-0.4662079,0.1399833
60,1.3546823,1.5557657,"('inefficient', 'efficient')",1.3546823,1.5557657,0.2010834
61,0.66536385,0.52285,"('illogical', 'logical')",0.6653638,0.52285,-0.1425138
62,1.1180722,1.2153149,"('incompetent', 'brilliant')",1.1180722,1.2153149,0.0972427
63,0.98075056,0.9078366,"('unperceptive', 'insightful')",0.9807506,0.9078366,-0.072914
64,-2.6423311,-2.63908,"('shy', 'confident')",-2.6423311,-2.63908,0.0032511
65,1.2546996,1.4007415,"('insecure', 'secure')",1.2546996,1.4007415,0.1460419
66,-1.0097517,-1.16018,"('inactive', 'active')",-1.0097517,-1.16018,-0.1504283
67,0.20874089,0.34427866,"('doubtful', 'determined')",0.2087409,0.3442787,0.1355378
68,-0.53621674,-0.37442097,"('dependent', 'independent')",-0.5362167,-0.374421,0.1617957
69,-1.6279874,-1.6429206,"('lazy', 'industrious')",-1.6279874,-1.6429206,-0.0149332
70,1.5252563,1.3429465,"('lethargic', 'energetic')",1.5252563,1.3429465,-0.1823098
71,-0.24187943,-0.3626462,"('diffident', 'self-confident')",-0.2418794,-0.3626462,-0.1207668
72,-0.16188408,-0.09500852,"('unambitious', 'ambitious')",-0.1618841,-0.0950085,0.0668756
73,-1.7990515,-1.6676724,"('helpless', 'self-reliant')",-1.7990515,-1.6676724,0.1313791
74,0.19210124,0.2747912,"('undedicated', 'dedicated')",0.1921012,0.2747912,0.08269
75,-1.0044839,-1.1254039,"('meek', 'impulsive')",-1.0044839,-1.1254039,-0.12092
76,0.92703074,1.1559255,"('anxious', 'daring')",0.9270307,1.1559255,0.2288948
77,-0.5313698,-0.36841065,"('unmotivated', 'motivated')",-0.5313698,-0.3684106,0.1629592
78,-0.41263214,-0.4852056,"('nonresilient', 'resilient')",-0.4126321,-0.4852056,-0.0725735
79,-1.0168871,-1.0986686,"('wavering', 'unwavering')",-1.0168871,-1.0986686,-0.0817815
80,0.83306825,0.62106353,"('dominated', 'dominating')",0.8330683,0.6210635,-0.2120048
81,0.84212786,0.8978444,"('submissive', 'aggressive')",0.8421279,0.8978444,0.0557165
82,2.8725069,2.7037308,"('poor', 'rich')",2.8725069,2.7037308,-0.1687761
83,-0.029093605,-0.00786081,"('powerless', 'powerful')",-0.0290936,-0.0078608,0.0212328
84,-0.039125063,0.10424165,"('inferior', 'superior')",-0.0391251,0.1042416,0.1433667
85,-1.492074,-1.3530934,"('insignificant', 'prestigious')",-1.492074,-1.3530934,0.1389806
86,0.46891215,0.1670063,"('uninfluential', 'influential')",0.4689122,0.1670063,-0.3019059
87,0.2678161,0.13682121,"('unsuccessful', 'successful')",0.2678161,0.1368212,-0.1309949
88,-0.5421343,-0.5316838,"('low', 'eminent')",-0.5421343,-0.5316838,0.0104505
