,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
31,0.54561543,0.6464523,"('evil', 'good')",-0.628127,-0.765357,-0.0412558,-0.0594524,-0.0181966
32,-1.0984894,-1.1789148,"('unkind', 'kind')",0.58543605,0.4914751,-0.2565267,-0.3437198,-0.0871931
33,0.35159808,0.33190912,"('wrong', 'right')",-0.426924,-0.4442767,-0.037663,-0.0561838,-0.0185208
34,-1.1132056,-0.997993,"('mean', 'honorable')",5.575567,5.790579,2.2311807,2.3962929,0.1651122
35,1.9174395,1.9117683,"('corrupt', 'incorrupt')",-0.15090863,-0.2674536,0.8832654,0.8221574,-0.061108
36,0.3163586,0.3417636,"('hostile', 'amicable')",-0.16363496,-0.33924714,0.0763618,0.0012582,-0.0751036
37,-0.41451547,-0.38973683,"('fake', 'genuine')",0.18917361,0.19889197,-0.1126709,-0.0954224,0.0172485
38,-1.3572847,-1.358943,"('untruthful', 'truthful')",-0.34085837,-0.26176825,-0.8490715,-0.8103556,0.0387159
39,0.44763643,0.4738847,"('exploitative', 'cooperative')",0.17197579,0.24410674,0.3098061,0.3589957,0.0491896
40,-0.49231485,-0.5270206,"('stingy', 'generous')",-1.8417459,-1.9777474,-1.1670303,-1.2523839,-0.0853536
41,-1.070425,-1.1360255,"('unforgiving', 'forgiving')",-0.32874793,-0.4299682,-0.6995865,-0.7829969,-0.0834104
42,-0.28905156,-0.219647,"('unreliable', 'reliable')",-3.504421,-3.5907362,-1.8967363,-1.9051915,-0.0084552
43,-2.0383918,-2.054599,"('irresponsible', 'responsible')",0.43995866,0.43965828,-0.7992166,-0.8074704,-0.0082538
44,1.1416426,1.1596289,"('prejudiced', 'unprejudiced')",-1.4235935,-1.4692354,-0.1409755,-0.1548033,-0.0138278
45,-2.289171,-2.3255494,"('incompetent', 'competent')",-0.09890147,-0.16370578,-1.1940362,-1.2446276,-0.0505914
46,-2.0997117,-2.1447985,"('uncompetitive', 'competitive')",-1.1911553,-1.2032268,-1.6454334,-1.6740127,-0.0285793
47,-0.7254713,-0.7176323,"('stupid', 'smart')",5.6650915,5.8108835,2.46981,2.5466256,0.0768156
48,-1.6761024,-1.6673917,"('unintelligent', 'intelligent')",0.83273435,0.9335857,-0.421684,-0.366903,0.054781
49,-0.4821736,-0.3583045,"('unable', 'able')",-0.21124229,-0.17167962,-0.3467079,-0.2649921,0.0817158
50,0.20487252,0.249945,"('clumsy', 'skillful')",-0.0781706,-0.19300316,0.063351,0.0284709,-0.0348801
51,-1.3273122,-1.4228517,"('uneducated', 'educated')",0.0603,0.049764685,-0.6335061,-0.6865435,-0.0530374
52,0.45936084,0.41000584,"('irrational', 'rational')",0.29696682,0.14669935,0.3781638,0.2783526,-0.0998112
53,-0.6177498,-0.61299664,"('uncreative', 'creative')",0.53102005,0.41973504,-0.0433649,-0.0966308,-0.0532659
54,-0.72748864,-0.73499024,"('incapable', 'capable')",0.8526873,0.83135474,0.0625993,0.0481822,-0.0144171
55,-1.9017578,-1.9196037,"('incompetent', 'clever')",0.25392613,0.3027208,-0.8239158,-0.8084415,0.0154743
56,-1.0999637,-1.133499,"('impractical', 'practical')",-0.5777245,-0.53811705,-0.8388441,-0.835808,0.0030361
57,-1.4434019,-1.5121878,"('unimaginative', 'imaginative')",-3.218311,-3.3153093,-2.3308566,-2.4137485,-0.0828919
58,-0.11448459,-0.17933533,"('undiscriminating', 'discriminating')",0.24036995,0.15162143,0.0629427,-0.0138569,-0.0767996
59,0.80657554,0.846103,"('foolish', 'wise')",0.31307086,0.29734534,0.5598232,0.5717242,0.011901
60,-1.6660149,-1.6505802,"('inefficient', 'efficient')",-0.127487,0.087552294,-0.8967509,-0.7815139,0.115237
61,-1.0619513,-1.1614994,"('illogical', 'logical')",0.59490097,0.46878648,-0.2335252,-0.3463565,-0.1128313
62,-1.7648805,-1.703677,"('incompetent', 'brilliant')",0.25441143,0.39198703,-0.7552345,-0.655845,0.0993895
63,-1.4296545,-1.3987734,"('unperceptive', 'insightful')",0.30247802,0.30953127,-0.5635883,-0.5446211,0.0189672
64,-0.33749154,-0.40399116,"('shy', 'confident')",-6.7954082,-6.9292164,-3.5664499,-3.6666038,-0.1001539
65,-1.380176,-1.4893867,"('insecure', 'secure')",-0.41042426,-0.31269947,-0.8953001,-0.9010431,-0.005743
66,-0.20795383,-0.19495912,"('inactive', 'active')",0.19559047,0.12236171,-0.0061817,-0.0362987,-0.030117
67,0.149506,0.16789423,"('doubtful', 'determined')",-0.5155696,-0.50892144,-0.1830318,-0.1705136,0.0125182
68,-0.18730614,-0.19130465,"('dependent', 'independent')",-0.8489453,-0.9209946,-0.5181257,-0.5561496,-0.0380239
69,1.5221382,1.6135375,"('lazy', 'industrious')",-0.6994305,-0.7527881,0.4113539,0.4303747,0.0190208
70,-1.7615626,-1.8240033,"('lethargic', 'energetic')",-0.15831958,-0.186748,-0.9599411,-1.0053756,-0.0454345
71,0.047889113,0.031252015,"('diffident', 'self-confident')",0.65308404,0.61384684,0.3504866,0.3225494,-0.0279372
72,-0.54795563,-0.55993515,"('unambitious', 'ambitious')",-0.3146362,-0.23234057,-0.4312959,-0.3961379,0.035158
73,1.3878032,1.4053731,"('helpless', 'self-reliant')",-3.1787577,-3.24909,-0.8954772,-0.9218584,-0.0263812
74,-0.82287747,-0.8386453,"('undedicated', 'dedicated')",-0.34380227,-0.46418834,-0.5833399,-0.6514168,-0.0680769
75,1.2364472,1.2616954,"('meek', 'impulsive')",-0.8274361,-0.81732726,0.2045056,0.2221841,0.0176785
76,-0.59747726,-0.5773758,"('anxious', 'daring')",-0.41891813,-0.35893023,-0.5081977,-0.468153,0.0400447
77,-1.2267659,-1.1633499,"('unmotivated', 'motivated')",-1.2915726,-1.1028597,-1.2591692,-1.1331048,0.1260644
78,-1.0249107,-0.9339358,"('nonresilient', 'resilient')",0.020887654,0.0032373583,-0.5020115,-0.4653492,0.0366623
79,-0.45457852,-0.41466123,"('wavering', 'unwavering')",-0.49980024,-0.51749474,-0.4771894,-0.466078,0.0111114
80,-0.7839878,-0.7823011,"('dominated', 'dominating')",-1.1878883,-0.990385,-0.9859381,-0.8863431,0.099595
81,-1.8668057,-1.9438256,"('submissive', 'aggressive')",-0.95652336,-0.78551453,-1.4116645,-1.36467,0.0469945
82,-0.7359471,-0.74144906,"('poor', 'rich')",6.415637,6.475094,2.8398449,2.8668225,0.0269776
83,-0.51072735,-0.5287252,"('powerless', 'powerful')",-1.0638249,-1.045955,-0.7872761,-0.78734,-6.39e-05
84,0.15258941,0.0828877,"('inferior', 'superior')",0.9613943,0.85614073,0.5569919,0.4695142,-0.0874777
85,1.3884598,1.4383687,"('insignificant', 'prestigious')",0.37480855,0.2616043,0.8816342,0.8499865,-0.0316477
86,-2.6616476,-2.7681284,"('uninfluential', 'influential')",-0.35973403,-0.42767805,-1.5106908,-1.5979033,-0.0872125
87,-0.25034297,-0.31145734,"('unsuccessful', 'successful')",0.6685401,0.6751326,0.2090986,0.1818376,-0.027261
88,-0.78607965,-0.815676,"('low', 'eminent')",-0.17381492,-0.1813581,-0.4799473,-0.498517,-0.0185697
