,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,female-male
0,0.39459437,0.38183042,"('unsociable', 'sociable')",1.0039724,1.2679869,0.123411864,0.06340679,-1.0815339,-1.0798936,0.1101112,0.1583326,0.0482214
1,-0.034334578,-0.17739631,"('unfriendly', 'friendly')",-1.064124,-1.1790735,-0.64699143,-0.5058957,-1.0583018,-1.1040963,-0.700938,-0.7416154,-0.0406774
2,0.51469386,0.4868957,"('unlikable', 'likable')",1.4019717,1.3611329,1.3785065,1.4497659,0.40648678,0.4946832,0.9254147,0.9481194,0.0227047
3,-0.36815703,-0.30259404,"('repellent', 'pleasant')",0.94390416,1.1416252,0.27520204,0.32216388,0.31023595,0.32219392,0.2902963,0.3708472,0.0805509
4,-1.2118722,-1.3116888,"('disliked', 'liked')",-1.2669271,-1.4448997,-0.6258888,-0.5897688,-2.2221076,-2.28424,-1.3316989,-1.4076493,-0.0759504
5,-1.4838439,-1.5827777,"('distant', 'outgoing')",-2.2116337,-2.3301287,-1.0119226,-0.89355356,-1.2045329,-1.1680655,-1.4779832,-1.4936314,-0.0156482
6,-1.2912339,-1.3580511,"('distant', 'open')",-3.0260496,-3.1648977,-1.0259852,-0.825659,-0.9701858,-0.9185004,-1.5783637,-1.566777,0.0115867
7,0.41459334,0.49096185,"('insensitive', 'sensitive')",0.844819,1.0909135,0.2662598,0.27860367,-0.44421187,-0.4080438,0.2703651,0.3631088,0.0927437
8,0.15488762,0.05170395,"('unaffectionate', 'affectionate')",-1.7068404,-1.9226089,0.022130333,0.080999866,-0.96974385,-1.0528067,-0.6248916,-0.710678,-0.0857864
9,-0.05965288,-0.13566062,"('unaffectionate', 'caring')",-0.5137279,-0.6441206,0.25840133,0.31323949,-0.71345395,-0.7603035,-0.2571083,-0.3067113,-0.049603
10,-0.045780815,-0.06137546,"('unsympathetic', 'sympathetic')",-0.4523314,-0.14755006,-0.06203176,0.010194493,-1.1662589,-1.148716,-0.4316007,-0.3368618,0.0947389
11,0.3068018,0.30961958,"('unhelpful', 'helpful')",0.5694698,0.6868819,0.90880114,0.8968343,0.27944356,0.28892112,0.5161291,0.5455642,0.0294351
12,0.3282966,0.4057381,"('unsupportive', 'supportive')",0.6821172,0.8598405,0.65164435,0.74648756,-0.8705843,-0.8347298,0.1978685,0.2943341,0.0964656
13,0.7676589,0.833202,"('impolite', 'polite')",0.5556835,0.6637491,1.2258952,1.1568738,-0.27319553,-0.22460249,0.5690105,0.6073056,0.0382951
14,1.3570595,1.4486485,"('antisocial', 'social')",1.762282,1.9651022,0.8199372,0.69272494,0.08636394,0.075274676,1.0064106,1.0454376,0.039027
15,0.54463327,0.51683265,"('boring', 'funny')",-0.91659296,-1.0224899,-0.042248942,-0.13467874,-0.08197226,-0.08523929,-0.1240452,-0.1813938,-0.0573486
16,-0.29077387,-0.34609455,"('unpopular', 'popular')",-1.3234236,-1.4371272,-0.60508955,-0.5995425,0.006617237,-0.022411441,-0.5531674,-0.6012939,-0.0481265
17,-0.3856121,-0.37083724,"('nasty', 'nice')",-0.15181673,-0.1346198,-0.66459197,-0.5863532,-0.36707196,-0.30237553,-0.3922732,-0.3485464,0.0437268
18,0.023522638,-0.005576752,"('disagreeable', 'welcoming')",-0.6483199,-0.6165899,0.91606534,1.0696533,-0.49392357,-0.46792415,-0.0506639,-0.0051094,0.0455545
19,-1.6488262,-1.71213,"('inhospitable', 'hospitable')",-1.9744722,-2.088715,-0.53122205,-0.37089828,-0.69890267,-0.62822837,-1.2133558,-1.1999929,0.0133629
20,1.6598687,1.6805044,"('rough', 'thoughtful')",0.5855025,0.6074026,-0.15304586,-0.22133867,-0.28029656,-0.3150931,0.4530072,0.4378688,-0.0151384
21,1.0465181,1.0537629,"('immoral', 'moral')",1.8623713,2.1356099,0.8365295,0.80577004,-0.21592312,-0.16347736,0.8823739,0.9579164,0.0755425
22,1.0375005,1.0372406,"('untrustworthy', 'trustworthy')",1.482439,1.5992291,0.7601039,0.7304695,0.09365839,0.13545127,0.8434255,0.8755977,0.0321722
23,0.1341324,0.0889719,"('insincere', 'sincere')",0.17962837,0.34596506,0.4894646,0.47519222,1.7163033,1.7043699,0.6298822,0.6536248,0.0237426
24,0.18008734,0.1908726,"('dishonest', 'honest')",-0.3404604,-0.26898775,0.9230858,0.94609267,0.07509455,0.033832863,0.2094518,0.2254526,0.0160008
25,0.12364872,0.09698593,"('egoistic', 'altruistic')",-0.8710002,-0.96913207,0.482948,0.53902006,-0.20361088,-0.2953997,-0.1170036,-0.1571314,-0.0401278
26,1.2025326,1.138082,"('hardhearted', 'benevolent')",0.84002745,0.7767413,0.6891911,0.75614196,0.18016107,0.1419096,0.7279781,0.7032187,-0.0247594
27,-0.64092225,-0.61086226,"('hardhearted', 'softhearted')",-1.121816,-1.1362183,0.062061593,0.050462812,-0.10519351,-0.18451594,-0.4514675,-0.4702834,-0.0188159
28,0.3917713,0.3053472,"('disloyal', 'loyal')",-0.3874125,-0.37946534,-0.09591776,-0.10509397,-0.6574332,-0.79336506,-0.1872481,-0.2431443,-0.0558962
29,0.061826985,0.07463531,"('unfair', 'fair')",-0.67379284,-0.74141455,-1.2066636,-1.2687509,-0.3939697,-0.4261049,-0.5531498,-0.5904088,-0.037259
30,0.31896675,0.26321495,"('intolerant', 'tolerant')",1.2979114,1.458667,0.954118,0.9763488,-0.548518,-0.5272479,0.5056196,0.5427457,0.0371261
31,-1.0991398,-1.1579999,"('evil', 'good')",-2.175442,-2.3512852,-1.2558848,-1.0748576,-1.1895319,-1.1427476,-1.4299996,-1.4317226,-0.001723
