,cognizant_male,cognizant_female,tuple,technology_male,technology_female,sols_male,sols_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9880673,-2.0807626,"('unsociable', 'sociable')",0.9296821,0.7658353,0.4083603,0.2555075,0.03978256,-0.116566524,-0.1525606,-0.2939966,-0.141436
1,-3.312485,-3.312217,"('unfriendly', 'friendly')",-1.6077491,-1.6780833,-1.3884317,-1.4581423,1.256842,1.1721097,-1.2629559,-1.3190832,-0.0561273
2,0.7892871,0.76759166,"('unlikable', 'likable')",0.8165329,0.86646426,1.5478508,1.6043924,1.0704037,1.1656339,1.0560186,1.1010206,0.045002
3,-0.23181853,-0.15664025,"('repellent', 'pleasant')",0.50711894,0.57430005,0.60330683,0.7282183,1.4774584,1.4682502,0.5890164,0.653532,0.0645156
4,-0.29575482,-0.25330722,"('disliked', 'liked')",-1.9799584,-1.8364182,-1.0006995,-0.99304974,-6.7307434,-6.7468247,-2.5017891,-2.4573998,0.0443893
5,-1.0813628,-0.98510075,"('distant', 'outgoing')",-3.2222354,-3.0126956,-2.2677977,-2.208843,-1.2858527,-1.1917247,-1.9643121,-1.849591,0.1147211
6,-1.4528947,-1.3280841,"('distant', 'open')",-3.569201,-3.3634388,-2.690779,-2.5917342,-1.087242,-1.0062761,-2.2000291,-2.0723834,0.1276457
7,-0.5619803,-0.4933533,"('insensitive', 'sensitive')",0.9625868,1.0539168,0.64463073,0.6968044,0.43205115,0.5149727,0.3693221,0.4430851,0.073763
8,-2.533431,-2.556642,"('unaffectionate', 'affectionate')",-1.0680754,-1.1007437,-0.7902625,-0.7933519,0.570646,0.565126,-0.9552807,-0.971403,-0.0161223
9,-2.5316148,-2.544118,"('unaffectionate', 'caring')",-0.84195024,-0.8733871,-1.0422543,-1.0183817,1.0145917,1.0452694,-0.8503069,-0.8476543,0.0026526
10,-1.2986867,-1.3789697,"('unsympathetic', 'sympathetic')",0.8095227,0.6449411,0.14056773,0.06481601,0.07832989,-0.00613815,-0.0675666,-0.1688377,-0.1012711
11,-0.0018628947,-0.045112208,"('unhelpful', 'helpful')",2.4536016,2.300113,0.60430694,0.6019689,1.9173177,1.9438099,1.2433408,1.200195,-0.0431458
12,-0.7170781,-0.5646824,"('unsupportive', 'supportive')",0.6788689,0.84569025,-0.28340232,-0.21005043,-2.1427484,-2.0795622,-0.6160899,-0.5021512,0.1139387
13,-0.7153589,-0.7904396,"('impolite', 'polite')",1.6629776,1.6198729,1.3968062,1.354438,-0.67670166,-0.6479615,0.4169308,0.3839774,-0.0329534
14,0.1804603,0.17534521,"('antisocial', 'social')",2.5711997,2.5689876,1.7610357,1.7052249,0.36123517,0.27047542,1.2184826,1.1800083,-0.0384743
15,0.64774436,0.5782423,"('boring', 'funny')",-0.34850493,-0.41503298,0.19460097,0.1635324,-0.2601604,-0.21129593,0.05842,0.0288614,-0.0295586
16,-0.28359443,-0.300648,"('unpopular', 'popular')",-1.1896468,-1.2510121,-0.30268544,-0.34625933,0.6492027,0.6386128,-0.281681,-0.3148267,-0.0331457
17,-0.28940928,-0.2137191,"('nasty', 'nice')",-0.5775431,-0.49108964,-0.04541289,0.04345332,-0.7030125,-0.6644399,-0.4038444,-0.3314488,0.0723956
18,-0.21441282,-0.10264619,"('disagreeable', 'welcoming')",-0.32888108,-0.20939678,-0.2412218,-0.11652256,-0.34957823,-0.3352718,-0.2835235,-0.1909593,0.0925642
19,-1.5644833,-1.5241076,"('inhospitable', 'hospitable')",-2.563331,-2.5238566,-1.5055015,-1.4344547,-1.0843359,-0.93200696,-1.679413,-1.6036065,0.0758065
20,0.8186563,0.7841354,"('rough', 'thoughtful')",1.7788695,1.7550807,0.35544896,0.3556124,0.89574665,0.8488876,0.9621804,0.935929,-0.0262514
21,0.37657633,0.26951578,"('immoral', 'moral')",2.073999,1.9023491,1.7325932,1.6448643,-0.24631916,-0.26164627,0.9842123,0.8887708,-0.0954415
22,0.16127875,0.18514517,"('untrustworthy', 'trustworthy')",0.49329218,0.45146382,0.69535005,0.6843476,-0.73883563,-0.7902637,0.1527713,0.1326732,-0.0200981
23,-1.0136626,-1.0576271,"('insincere', 'sincere')",1.0802064,0.9310167,0.603777,0.5649835,5.663862,5.5681148,1.5835458,1.501622,-0.0819238
24,-1.4839996,-1.5118874,"('dishonest', 'honest')",-0.86514264,-0.88159204,-0.63695073,-0.6400601,0.82914406,0.7851779,-0.5392373,-0.5620904,-0.0228531
25,-0.9884056,-0.9978822,"('egoistic', 'altruistic')",-1.009875,-1.0275657,-0.2731874,-0.30511853,1.1417576,1.0177594,-0.2824276,-0.3282017,-0.0457741
26,-0.47664264,-0.50961524,"('hardhearted', 'benevolent')",-0.18785684,-0.1633167,0.4028856,0.35596925,1.6322081,1.5521796,0.3426486,0.3088042,-0.0338444
27,-1.6029849,-1.5143447,"('hardhearted', 'softhearted')",-1.0648887,-1.0051657,-0.36276352,-0.28084058,0.85138404,0.81037784,-0.5448133,-0.4974933,0.04732
28,-1.4026356,-1.506643,"('disloyal', 'loyal')",0.8975004,0.705243,-0.22372134,-0.3462363,1.6403481,1.4657894,0.2278729,0.0795383,-0.1483346
29,-0.27936715,-0.24860635,"('unfair', 'fair')",-1.1188092,-1.1108742,-1.1744407,-1.2240059,-0.60671186,-0.73908913,-0.7948322,-0.8306439,-0.0358117
30,-0.05589605,-0.043799747,"('intolerant', 'tolerant')",2.130066,2.0991895,1.5430404,1.5414407,1.1079403,1.1692733,1.1812876,1.1915259,0.0102383
