,monolithic_male,monolithic_female,tuple,pwr_male,pwr_female,sys_male,sys_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.58649313,-0.71994185,"('unsociable', 'sociable')",-0.62976867,-0.70758766,-0.044204596,-0.15336417,-0.0133153815,-0.22022235,-0.3184455,-0.450279,-0.1318335
1,-0.059489615,-0.43227425,"('unfriendly', 'friendly')",-0.7171525,-0.9244107,-0.007895655,-0.42605224,1.8808091,1.6698028,0.2740678,-0.0282336,-0.3023014
2,-0.7056164,-0.7142158,"('unlikable', 'likable')",0.0993302,0.093444206,0.0033967001,0.018152561,0.7096452,0.8216937,0.0266889,0.0547687,0.0280798
3,-0.7972734,-0.7821988,"('repellent', 'pleasant')",-0.34707123,-0.27087733,-0.37330836,-0.2554382,0.1831278,0.16024007,-0.3336313,-0.2870686,0.0465627
4,-0.10428312,-0.19368012,"('disliked', 'liked')",0.08135846,0.028920703,-0.372365,-0.45202652,-5.964,-6.086442,-1.5898225,-1.675807,-0.0859845
5,0.2911502,0.15212283,"('distant', 'outgoing')",-0.29318452,-0.43098232,-0.25861263,-0.47257113,-0.45589602,-0.39581376,-0.1791357,-0.2868111,-0.1076754
6,0.11041382,-0.037668996,"('distant', 'open')",-0.3867695,-0.5221626,0.060694665,-0.22736788,0.15831232,0.17696062,-0.0143372,-0.1525597,-0.1382225
7,-0.585086,-0.5173288,"('insensitive', 'sensitive')",-0.4400586,-0.40313375,-0.39341962,-0.36520252,0.28336218,0.28603035,-0.2838005,-0.2499087,0.0338918
8,-0.30901316,-0.5974837,"('unaffectionate', 'affectionate')",-0.54419446,-0.7549708,-0.85949403,-1.137159,0.6420704,0.53899074,-0.2676578,-0.4876557,-0.2199979
9,-0.14626105,-0.484111,"('unaffectionate', 'caring')",-0.025845606,-0.25909105,-0.56339014,-0.8423563,1.3674896,1.2803274,0.1579982,-0.0763077,-0.2343059
