,realty_male,realty_female,tuple,income_male,income_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.9468004,-1.1377988,"('unsociable', 'sociable')",0.82156897,0.7386669,0.263094,0.13365503,0.0459542,-0.0884923,-0.1344465
1,-1.1288015,-1.1532845,"('unfriendly', 'friendly')",-0.019836057,-0.042628918,1.4593147,1.4353462,0.1035591,0.0798109,-0.0237482
2,0.6201242,0.7198926,"('unlikable', 'likable')",1.0842016,1.1605268,1.0334492,1.0782043,0.9125916,0.9862079,0.0736163
3,-0.6594341,-0.57770073,"('repellent', 'pleasant')",0.2420733,0.35668427,0.9409346,0.9789585,0.1745246,0.2526473,0.0781227
4,0.29114607,0.3181673,"('disliked', 'liked')",0.035256244,0.057133436,-6.6296816,-6.654935,-2.1010931,-2.0932113,0.0078818
5,-0.1999806,-0.07667256,"('distant', 'outgoing')",-0.44885233,-0.3973729,-0.79894644,-0.7327409,-0.4825931,-0.4022621,0.080331
6,-0.33395594,-0.16505058,"('distant', 'open')",-0.9986593,-0.93589115,-0.66792315,-0.59590495,-0.6668461,-0.5656156,0.1012305
7,-0.3575812,-0.36534142,"('insensitive', 'sensitive')",1.2750645,1.3415314,0.9923304,1.0420247,0.6366045,0.6727382,0.0361337
8,-0.4078767,-0.40782434,"('unaffectionate', 'affectionate')",-0.031728137,0.03350441,0.7667448,0.7668947,0.1090466,0.1308583,0.0218117
9,-0.5056071,-0.5202005,"('unaffectionate', 'caring')",0.9173665,1.000781,1.4844753,1.5388361,0.6320782,0.6731389,0.0410607
10,-1.4776167,-1.5511061,"('unsympathetic', 'sympathetic')",0.89763886,0.938578,0.32056376,0.37331703,-0.0864713,-0.079737,0.0067343
11,-0.07899532,-0.10881874,"('unhelpful', 'helpful')",1.1927196,1.2764693,2.433388,2.5293403,1.1823707,1.2323303,0.0499596
12,0.16356683,0.26513103,"('unsupportive', 'supportive')",1.8533567,2.0586874,-1.3828462,-1.3081716,0.2113591,0.3385489,0.1271898
13,-0.20967242,-0.35152203,"('impolite', 'polite')",0.77328575,0.69647604,-0.196581,-0.23935801,0.1223441,0.0351987,-0.0871454
14,0.045812212,-0.038722042,"('antisocial', 'social')",1.5162779,1.5206833,0.29094803,0.17378917,0.6176794,0.5519168,-0.0657626
15,0.9305186,0.8656918,"('boring', 'funny')",0.5101378,0.43661413,-0.15594813,-0.20719741,0.4282361,0.3650362,-0.0631999
16,0.09691031,0.07062229,"('unpopular', 'popular')",-1.3634118,-1.3627864,-0.02553875,-0.038905494,-0.4306801,-0.4436899,-0.0130098
17,0.7117453,0.85056275,"('nasty', 'nice')",1.2375053,1.2674876,-0.44169545,-0.34404355,0.5025184,0.5913356,0.0888172
18,-0.3200646,-0.18898901,"('disagreeable', 'welcoming')",-0.7848911,-0.6532754,-0.70104367,-0.6684399,-0.6019998,-0.5035681,0.0984317
19,-0.8098105,-0.70483804,"('inhospitable', 'hospitable')",-0.28342724,-0.26380837,-0.4650752,-0.32410067,-0.5194376,-0.4309157,0.0885219
20,-0.45062256,-0.3580385,"('rough', 'thoughtful')",-0.07753165,-0.07898213,0.30298853,0.3128735,-0.0750552,-0.0413824,0.0336728
21,-0.06564839,-0.107943416,"('immoral', 'moral')",2.0973916,2.0921814,0.19612303,0.23192126,0.7426221,0.7387198,-0.0039023
22,-1.0845981,-1.0542783,"('untrustworthy', 'trustworthy')",0.0041320287,0.050038733,-0.26953867,-0.24318267,-0.4500016,-0.4158074,0.0341942
23,-0.1378267,-0.25112194,"('insincere', 'sincere')",1.5705713,1.5654851,6.3684607,6.3433204,2.6004017,2.5525611,-0.0478406
24,-0.3865869,-0.35735387,"('dishonest', 'honest')",1.4422843,1.4663022,1.3380982,1.3627747,0.7979318,0.8239077,0.0259759
25,0.059765488,0.061336517,"('egoistic', 'altruistic')",-0.3680727,-0.38904795,0.9147632,0.89750195,0.202152,0.1899302,-0.0122218
26,0.93308663,0.84468526,"('hardhearted', 'benevolent')",2.085803,2.137065,2.06597,2.0451498,1.6949533,1.6756334,-0.0193199
27,-0.48536813,-0.38872096,"('hardhearted', 'softhearted')",1.2022976,1.2762986,0.90149534,0.8741091,0.5394749,0.5872289,0.047754
28,-0.32078388,-0.49138132,"('disloyal', 'loyal')",0.6095322,0.5493095,1.4256419,1.4128767,0.5714634,0.4902683,-0.0811951
29,-0.99534655,-0.96459216,"('unfair', 'fair')",-1.5406274,-1.4946802,-0.6098275,-0.6777634,-1.0486005,-1.0456786,0.0029219
30,0.02036076,-0.001478333,"('intolerant', 'tolerant')",1.4785143,1.5287328,0.9163071,0.9068323,0.8050607,0.8113623,0.0063016
31,-0.45943087,-0.25769472,"('evil', 'good')",-2.3223436,-2.1973805,-1.5116527,-1.4880066,-1.4311425,-1.3143606,0.1167819
32,-0.36911452,-0.45868793,"('unkind', 'kind')",0.94934773,1.0060709,1.6440105,1.6025329,0.7414145,0.7166386,-0.0247759
33,0.89398044,0.9148264,"('wrong', 'right')",0.07804606,0.07084609,-0.76138496,-0.8006523,0.0702139,0.0616734,-0.0085405
34,0.25544944,0.41428307,"('mean', 'honorable')",1.1722343,1.2552828,5.519585,5.7033973,2.3157563,2.4576543,0.141898
35,0.5382848,0.5501081,"('corrupt', 'incorrupt')",-0.92570454,-1.0518332,-1.0923622,-1.1830598,-0.4932606,-0.561595,-0.0683344
36,0.2585679,0.2669448,"('hostile', 'amicable')",-0.3091096,-0.36226723,-0.77749616,-0.88493913,-0.2760126,-0.3267539,-0.0507413
37,-0.53608334,-0.52110004,"('fake', 'genuine')",0.5541271,0.5365521,0.05019743,0.097381875,0.0227471,0.0376113,0.0148642
38,0.5567923,0.5538996,"('untruthful', 'truthful')",0.7912677,0.8573265,0.29569322,0.398768,0.5479178,0.6033313,0.0554135
39,-0.012027809,0.053087287,"('exploitative', 'cooperative')",0.0067968816,0.02907218,0.6584436,0.67946804,0.2177376,0.2538758,0.0361382
40,-0.15619348,-0.10367982,"('stingy', 'generous')",0.22067243,0.2726065,-2.0996876,-2.1470037,-0.6784029,-0.659359,0.0190439
41,-0.61758107,-0.640152,"('unforgiving', 'forgiving')",0.42764544,0.4997968,0.1772147,0.14745815,-0.0042403,0.0023677,0.006608
42,0.57017726,0.7000957,"('unreliable', 'reliable')",0.9488648,1.1051407,-2.1806805,-2.0906622,-0.2205462,-0.095142,0.1254042
43,-0.7648532,-0.6877999,"('irresponsible', 'responsible')",1.0089135,1.1741712,1.1615248,1.2169629,0.4685284,0.5677781,0.0992497
