,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9395911,-1.087916,"('unsociable', 'sociable')",0.35090503,0.2099696,-0.6418278,-0.8694989,-0.4101713,-0.5824818,-0.1723105
1,0.0024495162,-0.14813855,"('unfriendly', 'friendly')",0.721933,0.5042741,1.8693525,1.7204225,0.8645783,0.692186,-0.1723923
2,0.41585737,0.51573116,"('unlikable', 'likable')",0.6352385,0.7114938,0.7854177,0.9543402,0.6121712,0.7271884,0.1150172
3,-0.46229446,-0.39568642,"('repellent', 'pleasant')",0.3588706,0.5010362,0.036037806,0.06954488,-0.022462,0.0582982,0.0807602
4,-0.10919235,-0.10947176,"('disliked', 'liked')",-0.7848539,-0.8715302,-5.690736,-5.8056364,-2.1949274,-2.2622128,-0.0672854
5,0.2796736,0.29597247,"('distant', 'outgoing')",-0.625928,-0.637918,0.12793063,0.21532768,-0.0727746,-0.0422059,0.0305687
6,0.02571959,0.06162051,"('distant', 'open')",-1.0754278,-1.0860294,0.5457931,0.6396803,-0.1679717,-0.1282429,0.0397288
7,-0.37904635,-0.41841656,"('insensitive', 'sensitive')",-0.18100111,-0.14066105,-0.132541,-0.1318288,-0.2308628,-0.2303021,0.0005607
8,-0.0063947346,-0.056271996,"('unaffectionate', 'affectionate')",-0.45849928,-0.46927977,0.5241943,0.520755,0.0197668,-0.0015989,-0.0213657
9,-0.1462457,-0.19321874,"('unaffectionate', 'caring')",0.026868027,0.0086871255,1.0889971,1.0941119,0.3232065,0.3031934,-0.0200131
10,-1.4507133,-1.5253894,"('unsympathetic', 'sympathetic')",-1.0880747,-1.0658067,-1.0630686,-1.1424062,-1.2006188,-1.2445341,-0.0439153
11,-0.5198642,-0.4601904,"('unhelpful', 'helpful')",0.64621705,0.7078781,1.4072498,1.457338,0.5112009,0.5683419,0.057141
12,-0.56212664,-0.4747802,"('unsupportive', 'supportive')",-0.16790596,-0.0017624758,-2.1384623,-2.1162274,-0.956165,-0.8642567,0.0919083
13,-0.9494496,-1.0236832,"('impolite', 'polite')",-0.18355696,-0.17840731,-0.5316706,-0.6064534,-0.5548924,-0.602848,-0.0479556
14,-0.16459861,-0.1967373,"('antisocial', 'social')",0.30592224,0.36018154,-1.0645288,-1.1211131,-0.3077351,-0.3192229,-0.0114878
15,0.15743694,0.129676,"('boring', 'funny')",-0.7231579,-0.78568906,0.76675445,0.7031157,0.0670112,0.0157009,-0.0513103
16,-0.29112807,-0.23718788,"('unpopular', 'popular')",-0.47970507,-0.45645103,0.8895336,0.9081565,0.0395668,0.0715059,0.0319391
17,-0.06176617,-0.036472578,"('nasty', 'nice')",-0.19777793,-0.13548052,-0.2835059,-0.23454657,-0.1810167,-0.1354999,0.0455168
18,-0.10151456,-0.16001116,"('disagreeable', 'welcoming')",-0.14907792,-0.08842084,-0.42974636,-0.42617112,-0.2267796,-0.2248677,0.0019119
19,-0.826384,-0.8071405,"('inhospitable', 'hospitable')",-1.0055782,-1.0424544,0.08202061,0.25802064,-0.5833138,-0.5305247,0.0527891
20,0.13361578,0.112964675,"('rough', 'thoughtful')",0.3328695,0.4294772,1.0806853,1.0432413,0.5157235,0.528561,0.0128375
21,-0.40208307,-0.45529786,"('immoral', 'moral')",0.5510055,0.46378216,-0.98926,-1.0555214,-0.2801125,-0.3490124,-0.0688999
22,-0.46215785,-0.50011957,"('untrustworthy', 'trustworthy')",0.22231835,0.10704877,-1.002263,-1.1383202,-0.4140341,-0.5104637,-0.0964296
23,-0.42452556,-0.51018894,"('insincere', 'sincere')",0.6785896,0.6565802,4.9457226,4.896096,1.7332622,1.6808292,-0.052433
24,-0.24121332,-0.21574888,"('dishonest', 'honest')",-1.4016721,-1.3796307,0.43361536,0.37956485,-0.40309,-0.4052716,-0.0021816
25,0.38916567,0.38788652,"('egoistic', 'altruistic')",0.6436466,0.64878744,1.4868611,1.4182713,0.8398911,0.8183151,-0.021576
26,0.3942745,0.31188264,"('hardhearted', 'benevolent')",0.3875662,0.37421417,1.5432992,1.3975599,0.7750467,0.6945523,-0.0804944
27,-0.73288745,-0.76316446,"('hardhearted', 'softhearted')",-0.13728042,-0.09847066,1.1518244,1.1111358,0.0938855,0.0831669,-0.0107186
28,-0.56955606,-0.71656436,"('disloyal', 'loyal')",-0.11916953,-0.22340526,0.6645289,0.529535,-0.0080656,-0.1368115,-0.1287459
29,-0.23509982,-0.19501767,"('unfair', 'fair')",-0.42611355,-0.41797587,-0.26203853,-0.37653083,-0.3077506,-0.3298415,-0.0220909
30,-0.4021787,-0.4219343,"('intolerant', 'tolerant')",1.1584252,1.1347059,0.84766436,0.7658516,0.534637,0.4928744,-0.0417626
31,-0.5406676,-0.46711284,"('evil', 'good')",-0.5044123,-0.5105118,-0.40692908,-0.4345245,-0.484003,-0.4707164,0.0132866
32,-0.51028645,-0.5593871,"('unkind', 'kind')",-0.5060514,-0.51995856,0.46865696,0.32871988,-0.1825603,-0.2502086,-0.0676483
33,0.5235464,0.4588386,"('wrong', 'right')",-0.09786512,-0.09870534,-0.07974014,-0.13624969,0.1153137,0.0746279,-0.0406858
34,-0.043388374,0.11541641,"('mean', 'honorable')",0.3603306,0.4973639,5.637545,5.8530517,1.9848291,2.1552773,0.1704482
35,0.045297474,0.043569267,"('corrupt', 'incorrupt')",-0.7417595,-0.7712693,0.335554,0.2683232,-0.1203027,-0.1531256,-0.0328229
36,0.17328474,0.07483116,"('hostile', 'amicable')",-0.9523054,-1.0973407,1.0251727,0.8325907,0.0820507,-0.0633063,-0.145357
37,-0.1223965,-0.11602953,"('fake', 'genuine')",-0.35654873,-0.31363705,-0.06855733,-0.026627587,-0.1825009,-0.1520981,0.0304028
38,-0.99768615,-0.898086,"('untruthful', 'truthful')",-0.9231283,-0.83466274,-0.11630716,-0.035296235,-0.6790406,-0.5893483,0.0896923
39,1.1469519,1.1342317,"('exploitative', 'cooperative')",1.9355023,1.9805467,0.2246974,0.1983019,1.1023839,1.1043601,0.0019762
40,0.7022732,0.6647444,"('stingy', 'generous')",-0.102531575,-0.057941683,-1.5334393,-1.696949,-0.3112325,-0.3633821,-0.0521496
41,-0.50762814,-0.5463654,"('unforgiving', 'forgiving')",-0.62138474,-0.6673232,0.3281811,0.15587272,-0.2669439,-0.3526053,-0.0856614
42,-0.8253793,-0.68468654,"('unreliable', 'reliable')",-1.6989416,-1.5678179,-3.2269893,-3.182911,-1.9171034,-1.8118051,0.1052983
43,-1.2546475,-1.1955328,"('irresponsible', 'responsible')",-0.8899856,-0.8148897,-0.30135587,-0.2604955,-0.8153296,-0.7569726,0.058357
44,-0.01814631,0.0107822735,"('prejudiced', 'unprejudiced')",-0.76697016,-0.76970506,-1.2702252,-1.2401845,-0.6851139,-0.6663691,0.0187448
45,-1.2017566,-1.1439174,"('incompetent', 'competent')",-0.4776169,-0.4800929,-0.58051,-0.6216799,-0.7532945,-0.7485634,0.0047311
46,-0.73736906,-0.74088717,"('uncompetitive', 'competitive')",0.50914496,0.5193689,-1.12811,-1.2247956,-0.4521114,-0.4821046,-0.0299932
47,-0.08891884,0.06100308,"('stupid', 'smart')",0.7530813,0.81776136,5.3637695,5.502282,2.0093107,2.1270156,0.1177049
48,0.327307,0.26598844,"('unintelligent', 'intelligent')",0.13135448,0.16737677,0.45251802,0.3517041,0.3037265,0.2616898,-0.0420367
49,0.3551137,0.43011558,"('unable', 'able')",0.44724527,0.5658022,0.10315066,0.25785258,0.3018366,0.4179235,0.1160869
50,-0.5048543,-0.45866308,"('clumsy', 'skillful')",-0.76435804,-0.7550041,0.11193685,0.13923362,-0.3857585,-0.3581445,0.027614
51,-0.9433716,-0.9930753,"('uneducated', 'educated')",-0.7288162,-0.8437641,0.05538479,-0.0388919,-0.5389344,-0.6252438,-0.0863094
52,0.6624867,0.5227101,"('irrational', 'rational')",0.3113623,0.13853973,0.83909345,0.7010017,0.6043141,0.4540838,-0.1502303
53,0.6488968,0.6112781,"('uncreative', 'creative')",0.91034573,0.873664,1.151512,1.0925089,0.9035848,0.8591504,-0.0444344
54,-0.036857985,-0.070329234,"('incapable', 'capable')",-0.097980365,-0.24079087,1.0161093,1.1062678,0.293757,0.2650492,-0.0287078
55,-0.2560037,-0.26600537,"('incompetent', 'clever')",-0.33726823,-0.29791173,-0.5512343,-0.5967834,-0.3815021,-0.3869002,-0.0053981
56,-0.42825463,-0.44235516,"('impractical', 'practical')",0.16648579,0.21862835,-0.36573628,-0.35476312,-0.2091684,-0.19283,0.0163384
57,-0.50818396,-0.5811088,"('unimaginative', 'imaginative')",-0.31643265,-0.38667867,-2.3521876,-2.4865992,-1.0589348,-1.1514622,-0.0925274
58,-0.9305513,-0.9687668,"('undiscriminating', 'discriminating')",0.31494763,0.25008202,-0.16571985,-0.16972399,-0.2604412,-0.2961363,-0.0356951
59,0.74660593,0.8000813,"('foolish', 'wise')",0.16176173,0.13219215,0.7192556,0.7165843,0.5425411,0.5496193,0.0070782
60,-0.5079126,-0.4937905,"('inefficient', 'efficient')",1.0831673,1.2415363,-0.6654345,-0.59417146,-0.0300599,0.0511914,0.0812513
61,-0.04312545,-0.17979936,"('illogical', 'logical')",1.0288446,0.88451016,0.22360578,0.07029245,0.4031083,0.2583344,-0.1447739
62,-0.022598602,0.13896415,"('incompetent', 'brilliant')",0.4444141,0.6637053,-0.34969026,-0.15573938,0.0240418,0.2156433,0.1916015
63,-0.8334714,-0.74090856,"('unperceptive', 'insightful')",0.20154513,0.29526353,0.47139493,0.5782531,-0.0535105,0.0442027,0.0977132
64,-0.53973615,-0.57766104,"('shy', 'confident')",-0.06622314,-0.1385757,-6.2535605,-6.3686056,-2.2865067,-2.3616141,-0.0751074
65,-0.6182819,-0.7351667,"('insecure', 'secure')",0.2177737,0.12633748,-0.5692829,-0.66064197,-0.3232637,-0.4231571,-0.0998934
66,-0.45256823,-0.39853305,"('inactive', 'active')",-1.6386359,-1.5682511,0.91526306,0.9897809,-0.3919804,-0.3256678,0.0663126
67,0.59973097,0.650651,"('doubtful', 'determined')",0.5127094,0.5633322,-0.41673222,-0.35171625,0.2319027,0.2874223,0.0555196
68,-0.26848435,-0.3188214,"('dependent', 'independent')",0.4312325,0.41977048,-0.39823794,-0.40926537,-0.0784966,-0.1027721,-0.0242755
69,0.87333804,0.95290124,"('lazy', 'industrious')",0.33055842,0.4674269,-0.11239612,0.004152704,0.3638335,0.4748269,0.1109934
70,-0.99138,-0.9526265,"('lethargic', 'energetic')",-1.0365095,-0.99534667,-0.108027786,-0.070340365,-0.7119724,-0.6727712,0.0392012
71,0.23793688,0.2901876,"('diffident', 'self-confident')",0.8816698,0.9158851,0.6265406,0.62699133,0.5820491,0.6110214,0.0289723
72,-0.58981615,-0.5770366,"('unambitious', 'ambitious')",-1.3653033,-1.2928406,-1.1776363,-1.1057155,-1.0442519,-0.9918642,0.0523877
73,0.6806897,0.70414454,"('helpless', 'self-reliant')",-0.055108216,-0.09965524,-2.82963,-2.792378,-0.7346828,-0.7292962,0.0053866
74,-1.014523,-1.0001572,"('undedicated', 'dedicated')",0.18938425,0.27813214,-0.14238136,-0.12339807,-0.3225067,-0.2818077,0.040699
75,0.6779144,0.78852725,"('meek', 'impulsive')",-1.3261896,-1.3463025,-0.0033351863,0.15259539,-0.2172035,-0.13506,0.0821435
76,-0.2693067,-0.17941548,"('anxious', 'daring')",-1.032078,-0.9672126,-0.16613732,-0.08001547,-0.489174,-0.4088812,0.0802928
77,-0.21719581,-0.3177165,"('unmotivated', 'motivated')",0.54021424,0.51311475,-1.1734849,-1.163838,-0.2834888,-0.3228133,-0.0393245
78,-0.9550181,-0.9402634,"('nonresilient', 'resilient')",0.9378354,1.0384208,0.0142294,0.08988091,-0.0009844,0.0626794,0.0636638
79,-0.28111437,-0.26110595,"('wavering', 'unwavering')",-1.3983204,-1.4277993,0.2215999,0.28595847,-0.4859449,-0.4676489,0.018296
80,-0.71419483,-0.6517425,"('dominated', 'dominating')",-0.3684733,-0.23642382,-1.6714401,-1.6400541,-0.9180361,-0.8427401,0.075296
81,-0.6176512,-0.62586457,"('submissive', 'aggressive')",-0.9397629,-1.0097313,-1.3222799,-1.3783615,-0.959898,-1.0046524,-0.0447544
82,-0.38217795,-0.3678892,"('poor', 'rich')",-0.8368229,-0.8728027,5.6382294,5.753675,1.4730762,1.5043278,0.0312516
83,0.6570138,0.6675049,"('powerless', 'powerful')",0.15338093,0.25251222,-1.0216286,-1.055536,-0.0704113,-0.045173,0.0252383
84,0.89107525,0.80060816,"('inferior', 'superior')",0.44181544,0.383987,0.9840454,0.8945322,0.772312,0.6930424,-0.0792696
85,1.3509514,1.3923476,"('insignificant', 'prestigious')",0.27380362,0.19914085,1.1953496,1.2490944,0.9400349,0.9468609,0.006826
86,-0.7648636,-0.9253639,"('uninfluential', 'influential')",-0.112379104,-0.24859573,-0.29355788,-0.49313435,-0.3902669,-0.555698,-0.1654311
87,-0.12287457,-0.090618,"('unsuccessful', 'successful')",0.39209723,0.38011804,0.6194237,0.7032375,0.2962155,0.3309125,0.034697
88,-0.14892308,-0.17191564,"('low', 'eminent')",-0.46423805,-0.53858495,-0.05532636,-0.056344613,-0.2228292,-0.2556151,-0.0327859
