,dominion_male,dominion_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1240455,-1.0600911,"('unsociable', 'sociable')",-0.38166156,-0.44368446,-0.5283143,-0.62425697,-0.6780071,-0.7093442,-0.0313371
1,-0.27131096,-0.4573477,"('unfriendly', 'friendly')",0.41176072,0.20272368,1.3104106,1.171372,0.4836201,0.3055827,-0.1780374
2,-0.41560763,-0.44951922,"('unlikable', 'likable')",0.96125126,0.9152032,0.3475968,0.38506657,0.2977468,0.2835835,-0.0141633
3,-0.8571074,-0.6918732,"('repellent', 'pleasant')",-0.2455144,-0.1545147,0.33975366,0.3813085,-0.2542894,-0.1550265,0.0992629
4,0.56816447,0.41750118,"('disliked', 'liked')",0.50169426,0.37308854,-6.1694326,-6.10634,-1.699858,-1.7719167,-0.0720587
5,0.42104843,0.14900927,"('distant', 'outgoing')",-0.18960203,-0.3449344,-0.30979785,-0.34910667,-0.0261172,-0.1816773,-0.1555601
6,-0.13119762,-0.4133255,"('distant', 'open')",-0.6412174,-0.85169387,0.116634525,0.04611867,-0.2185935,-0.4063003,-0.1877068
7,0.59859324,0.7440961,"('insensitive', 'sensitive')",0.70668334,0.81027544,1.1170082,1.1381402,0.8074283,0.8975039,0.0900756
8,0.39091182,0.22976263,"('unaffectionate', 'affectionate')",-0.8634718,-1.0416815,0.39056247,0.2774722,-0.0273325,-0.1781489,-0.1508164
9,0.9679523,0.8459324,"('unaffectionate', 'caring')",0.112792164,0.015528426,0.9006815,0.83359617,0.6604753,0.565019,-0.0954563
10,-0.6193105,-0.4261707,"('unsympathetic', 'sympathetic')",-0.73576415,-0.7513583,-0.15008351,-0.22669247,-0.5017194,-0.4680738,0.0336456
11,-0.84040284,-0.7039963,"('unhelpful', 'helpful')",0.031839937,0.09634404,1.8169355,1.8162731,0.3361242,0.4028736,0.0667494
12,0.7182628,0.737723,"('unsupportive', 'supportive')",0.3821119,0.36109754,-1.785198,-1.7645867,-0.2282744,-0.221922,0.0063524
13,-0.56392866,-0.42764413,"('impolite', 'polite')",0.16098943,0.25660777,-0.123695746,-0.13599357,-0.175545,-0.1023433,0.0732017
