,entergy_male,entergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.61131966,-0.736399,"('unsociable', 'sociable')",-0.23742154,-0.45032772,-0.4243706,-0.5933633,-0.1689927
1,-1.6610174,-1.6618235,"('unfriendly', 'friendly')",1.1613818,1.0611473,-0.2498178,-0.3003381,-0.0505203
2,0.4842477,0.43361503,"('unlikable', 'likable')",0.8593642,0.86352324,0.671806,0.6485691,-0.0232369
3,-0.7474387,-0.79154515,"('repellent', 'pleasant')",0.8573514,0.7699332,0.0549563,-0.010806,-0.0657623
4,-0.16065046,-0.1636295,"('disliked', 'liked')",-7.181555,-7.1682568,-3.6711025,-3.6659431,0.0051594
5,0.20119257,0.42628762,"('distant', 'outgoing')",-0.5905515,-0.4068492,-0.1946795,0.0097192,0.2043987
6,-0.13208383,0.15264148,"('distant', 'open')",-0.6793252,-0.49625644,-0.4057045,-0.1718075,0.233897
7,-0.63004345,-0.5912708,"('insensitive', 'sensitive')",0.018021936,0.001221139,-0.3060108,-0.2950248,0.010986
8,-1.230743,-1.3039162,"('unaffectionate', 'affectionate')",0.6822779,0.6866627,-0.2742326,-0.3086268,-0.0343942
9,-1.2742773,-1.2797313,"('unaffectionate', 'caring')",1.1133187,1.256525,-0.0804793,-0.0116031,0.0688762
10,-1.3151346,-1.3815126,"('unsympathetic', 'sympathetic')",-0.33337736,-0.316494,-0.824256,-0.8490033,-0.0247473
11,0.8074387,0.6892614,"('unhelpful', 'helpful')",2.0452638,2.1006958,1.4263512,1.3949786,-0.0313726
12,-0.24382754,-0.12780452,"('unsupportive', 'supportive')",-2.319529,-2.2492433,-1.2816783,-1.1885239,0.0931544
13,-0.14308055,-0.22044659,"('impolite', 'polite')",-0.546605,-0.59289265,-0.3448428,-0.4066696,-0.0618268
14,0.25440338,0.1321941,"('antisocial', 'social')",-0.07154645,-0.39887497,0.0914285,-0.1333404,-0.2247689
15,0.4383486,0.33883289,"('boring', 'funny')",-0.08817852,-0.14758274,0.175085,0.0956251,-0.0794599
16,-0.6363852,-0.70104706,"('unpopular', 'popular')",0.38717973,0.32896075,-0.1246027,-0.1860432,-0.0614405
17,-0.49762657,-0.43708286,"('nasty', 'nice')",-0.48862073,-0.48168293,-0.4931237,-0.4593829,0.0337408
18,-0.4842303,-0.47319123,"('disagreeable', 'welcoming')",-0.5477669,-0.6569415,-0.5159986,-0.5650663,-0.0490677
19,-0.9073922,-0.8424108,"('inhospitable', 'hospitable')",-0.51132125,-0.3232925,-0.7093567,-0.5828516,0.1265051
20,-0.10061929,-0.10815268,"('rough', 'thoughtful')",0.72884023,0.7121808,0.3141105,0.3020141,-0.0120964
21,0.093645535,-0.103149384,"('immoral', 'moral')",-0.2783902,-0.34335214,-0.0923723,-0.2232508,-0.1308785
22,-1.0343388,-1.0672255,"('untrustworthy', 'trustworthy')",-1.257688,-1.2743111,-1.1460135,-1.1707683,-0.0247548
23,-0.28020027,-0.43944088,"('insincere', 'sincere')",6.1698093,6.028505,2.9448044,2.7945321,-0.1502723
24,-0.3089697,-0.34249622,"('dishonest', 'honest')",0.7066357,0.7621058,0.198833,0.2098048,0.0109718
25,-0.9382593,-0.9828724,"('egoistic', 'altruistic')",0.91348195,0.77085143,-0.0123887,-0.1060105,-0.0936218
26,0.20933256,-0.04371787,"('hardhearted', 'benevolent')",1.5511386,1.3010647,0.8802356,0.6286734,-0.2515622
27,-0.71770215,-0.54288095,"('hardhearted', 'softhearted')",0.95949835,0.9156243,0.1208981,0.1863717,0.0654736
28,-0.599522,-0.74551606,"('disloyal', 'loyal')",1.2669439,1.1398613,0.333711,0.1971726,-0.1365384
29,-0.93079656,-0.8138157,"('unfair', 'fair')",-0.6549357,-0.7884354,-0.7928661,-0.8011255,-0.0082594
30,0.35613155,0.18736735,"('intolerant', 'tolerant')",0.90991753,0.8207707,0.6330246,0.504069,-0.1289556
31,-1.551343,-1.3694007,"('evil', 'good')",-1.2388508,-1.2570242,-1.3950969,-1.3132124,0.0818845
32,-0.30277842,-0.51513946,"('unkind', 'kind')",0.94059056,0.6579521,0.3189061,0.0714063,-0.2474998
33,0.39181688,0.4786389,"('wrong', 'right')",-0.81166726,-0.77173066,-0.2099252,-0.1465459,0.0633793
34,0.664412,0.7113701,"('mean', 'honorable')",5.947758,6.1437974,3.3060851,3.4275837,0.1214986
35,-0.92423236,-0.79781497,"('corrupt', 'incorrupt')",-0.6331071,-0.599636,-0.7786697,-0.6987255,0.0799442
36,-1.1523086,-1.2140528,"('hostile', 'amicable')",-0.37022114,-0.45531186,-0.7612649,-0.8346823,-0.0734174
37,-0.34638005,-0.21787798,"('fake', 'genuine')",-0.073607475,0.05037203,-0.2099938,-0.083753,0.1262408
38,0.11821698,0.12382559,"('untruthful', 'truthful')",0.12617162,0.36006576,0.1221943,0.2419457,0.1197514
39,0.40225488,0.39589635,"('exploitative', 'cooperative')",0.07315342,0.08746575,0.2377042,0.241681,0.0039768
40,-0.97331494,-0.84212214,"('stingy', 'generous')",-2.5001082,-2.535026,-1.7367116,-1.6885741,0.0481375
41,-0.23441336,-0.27578667,"('unforgiving', 'forgiving')",0.022904325,-0.11679078,-0.1057545,-0.1962887,-0.0905342
42,0.21776792,0.26030982,"('unreliable', 'reliable')",-3.25603,-3.1898198,-1.5191311,-1.4647551,0.054376
43,-0.01843099,0.007912874,"('irresponsible', 'responsible')",0.5416062,0.4957677,0.2615876,0.2518403,-0.0097473
44,0.93811536,0.9149484,"('prejudiced', 'unprejudiced')",-1.4624053,-1.5248593,-0.262145,-0.3049555,-0.0428105
45,-0.74366003,-0.8136903,"('incompetent', 'competent')",0.10469777,0.06467077,-0.3194811,-0.3745098,-0.0550287
46,-0.34473133,-0.46618396,"('uncompetitive', 'competitive')",-0.73956263,-0.7384427,-0.542147,-0.6023133,-0.0601663
47,-0.08507187,-0.018358234,"('stupid', 'smart')",5.7598834,5.9265823,2.8374057,2.9541121,0.1167064
48,-0.33242422,-0.40226877,"('unintelligent', 'intelligent')",0.6733661,0.70687985,0.170471,0.1523055,-0.0181655
49,-0.17044652,-0.016289078,"('unable', 'able')",-0.08860797,0.059924204,-0.1295272,0.0218176,0.1513448
50,-0.032327697,-0.03163904,"('clumsy', 'skillful')",0.22833675,0.24218172,0.0980045,0.1052713,0.0072668
51,-0.28564373,-0.46738738,"('uneducated', 'educated')",0.38849655,0.27554095,0.0514264,-0.0959232,-0.1473496
52,-0.6389897,-0.80084515,"('irrational', 'rational')",-0.07685986,-0.16602051,-0.3579248,-0.4834328,-0.125508
53,-2.0686903,-2.1014361,"('uncreative', 'creative')",0.29246834,0.23800538,-0.888111,-0.9317154,-0.0436044
54,-0.7888241,-0.8599908,"('incapable', 'capable')",0.78928924,0.96030754,0.0002326,0.0501584,0.0499258
55,-0.12965894,-0.2234008,"('incompetent', 'clever')",0.41652697,0.3478633,0.143434,0.0622312,-0.0812028
56,1.2298384,1.0259669,"('impractical', 'practical')",-0.1053525,-0.14702827,0.5622429,0.4394693,-0.1227736
57,-1.194269,-1.3599949,"('unimaginative', 'imaginative')",-3.4214818,-3.3800843,-2.3078754,-2.3700395,-0.0621641
58,-0.69299746,-0.7614979,"('undiscriminating', 'discriminating')",0.12459499,0.14569563,-0.2842012,-0.3079011,-0.0236999
59,-0.122754976,-0.065730706,"('foolish', 'wise')",0.029943585,0.17219253,-0.0464057,0.0532309,0.0996366
60,0.6567538,0.67438847,"('inefficient', 'efficient')",0.22911882,0.382389,0.4429363,0.5283887,0.0854524
61,-0.446813,-0.5140877,"('illogical', 'logical')",0.5049119,0.2918005,0.0290495,-0.1111436,-0.1401931
62,0.27954346,0.32791597,"('incompetent', 'brilliant')",0.70746344,0.95249194,0.4935035,0.640204,0.1467005
63,-0.029811554,-0.0031388886,"('unperceptive', 'insightful')",0.5957005,0.68345946,0.2829445,0.3401603,0.0572158
64,-0.18358305,-0.14583766,"('shy', 'confident')",-6.5716014,-6.489565,-3.3775923,-3.3177013,0.059891
65,-0.4320457,-0.63348305,"('insecure', 'secure')",-0.28153217,-0.27879098,-0.3567889,-0.456137,-0.0993481
66,-0.22851977,-0.14522675,"('inactive', 'active')",0.28885856,0.32990432,0.0301694,0.0923388,0.0621694
67,0.9416298,0.9875587,"('doubtful', 'determined')",-0.28271204,-0.42232093,0.3294589,0.2826189,-0.04684
68,-0.17723556,-0.17673893,"('dependent', 'independent')",-0.72719824,-0.6173444,-0.4522169,-0.3970416,0.0551753
69,0.7175366,0.96495116,"('lazy', 'industrious')",-0.9941818,-0.8530875,-0.1383226,0.0559318,0.1942544
70,-0.47514087,-0.4762778,"('lethargic', 'energetic')",-0.045328658,0.024451727,-0.2602348,-0.225913,0.0343218
71,0.03813585,0.16759764,"('diffident', 'self-confident')",0.3713954,0.36787283,0.2047656,0.2677352,0.0629696
72,-0.7300849,-0.76325625,"('unambitious', 'ambitious')",-0.1948451,-0.063968934,-0.462465,-0.4136126,0.0488524
73,1.0097519,0.95495397,"('helpless', 'self-reliant')",-3.470327,-3.31411,-1.2302876,-1.1795781,0.0507095
74,-0.04127007,-0.14454037,"('undedicated', 'dedicated')",-0.38527548,-0.53704756,-0.2132728,-0.340794,-0.1275212
75,-0.08667495,-0.0538401,"('meek', 'impulsive')",-0.707246,-0.5213505,-0.3969605,-0.2875953,0.1093652
76,0.0050707906,-0.027130384,"('anxious', 'daring')",-0.2618643,-0.26568198,-0.1283967,-0.1464062,-0.0180095
77,-0.46626735,-0.4285882,"('unmotivated', 'motivated')",-1.1437829,-0.9622503,-0.8050251,-0.6954193,0.1096058
78,-0.46150178,-0.3189968,"('nonresilient', 'resilient')",0.06905357,0.13045248,-0.1962241,-0.0942722,0.1019519
79,-0.62550056,-0.6900753,"('wavering', 'unwavering')",-0.48743108,-0.34919366,-0.5564658,-0.5196345,0.0368313
80,0.6417591,0.57128716,"('dominated', 'dominating')",-0.76618624,-0.78947216,-0.0622136,-0.1090925,-0.0468789
81,0.7948357,0.6381875,"('submissive', 'aggressive')",-0.3994096,-0.3354873,0.197713,0.1513501,-0.0463629
82,-0.2888782,-0.47959372,"('poor', 'rich')",6.9935346,6.9545145,3.3523283,3.2374604,-0.1148679
83,0.35615993,0.31352296,"('powerless', 'powerful')",-0.7824288,-0.8191382,-0.2131344,-0.2528076,-0.0396732
84,0.09612273,0.088700324,"('inferior', 'superior')",0.72552514,0.73522323,0.4108239,0.4119618,0.0011379
85,-0.48228398,-0.63439935,"('insignificant', 'prestigious')",-0.18745354,-0.31257352,-0.3348688,-0.4734864,-0.1386176
86,-1.3273492,-1.4081277,"('uninfluential', 'influential')",-0.15879852,-0.2643612,-0.7430738,-0.8362445,-0.0931707
87,0.71604455,0.5846196,"('unsuccessful', 'successful')",0.7387513,0.7793609,0.7273979,0.6819903,-0.0454076
88,-0.037276227,-0.3344104,"('low', 'eminent')",-0.12458544,-0.2554383,-0.0809308,-0.2949243,-0.2139935
