,american_male,american_female,tuple,electric_male,electric_female,power_male,power_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.90362585,-0.9442999,"('unsociable', 'sociable')",-1.994248,-2.1489732,-1.2489102,-1.2699724,-0.30374858,-0.4566852,-0.8165001,-0.88826704,-1.0534065,-1.1416395,-0.088233
1,-0.66492045,-0.74491924,"('unfriendly', 'friendly')",-0.48856995,-0.5315852,0.40469053,0.38924113,-0.2888736,-0.4508495,2.4203582,2.2898498,0.2765369,0.1903474,-0.0861895
2,0.44472784,0.4782713,"('unlikable', 'likable')",0.22546647,0.22014032,0.13719296,0.074874535,1.0729067,1.0999151,1.0155617,1.0580243,0.5791712,0.5862452,0.007074
3,-0.475341,-0.36745554,"('repellent', 'pleasant')",-1.324728,-1.2839857,-0.8116917,-0.62337565,0.6889381,0.7864558,0.2888954,0.31577188,-0.3267854,-0.2345179,0.0922675
4,-0.2597654,-0.3083753,"('disliked', 'liked')",1.4197402,1.313743,1.106282,0.9753372,0.36841184,0.23677808,-6.3290176,-6.382462,-0.7388698,-0.8329958,-0.094126
5,-0.6966754,-0.69469976,"('distant', 'outgoing')",0.68732244,0.7403444,0.7518661,0.7016142,-0.633802,-0.60666054,-0.038738035,-0.026321432,0.0139946,0.0228554,0.0088608
6,-0.4340601,-0.33924264,"('distant', 'open')",0.29457387,0.35879183,0.14747117,0.12179066,-0.969451,-0.9323202,0.60060847,0.6376792,-0.0721715,-0.0306602,0.0415113
7,0.26674184,0.33809656,"('insensitive', 'sensitive')",-0.9966229,-0.97556686,-0.49369588,-0.34641483,-0.976468,-0.97780675,0.74331903,0.73322237,-0.2913452,-0.2456939,0.0456513
8,-0.66501284,-0.6285592,"('unaffectionate', 'affectionate')",-0.27919516,-0.27200598,-0.33895013,-0.41676867,-1.1106505,-1.2181649,1.1711656,1.092717,-0.2445287,-0.2885563,-0.0440276
9,-0.16092715,-0.14308989,"('unaffectionate', 'caring')",-0.7674994,-0.78239113,0.21107751,0.1902131,-0.9432407,-1.0661746,1.7490474,1.6946658,0.0176915,-0.0213554,-0.0390469
10,0.564319,0.6920333,"('unsympathetic', 'sympathetic')",-2.7397807,-2.8153558,-1.6715122,-1.567017,-1.4336016,-1.4657466,-0.71551746,-0.6306657,-1.1992187,-1.1573503,0.0418684
11,0.6781306,0.69169635,"('unhelpful', 'helpful')",-0.95216805,-0.9946451,-0.5005069,-0.50627047,-0.48499376,-0.5601034,1.8217093,1.93655,0.1124342,0.1134455,0.0010113
12,1.0473406,1.1902728,"('unsupportive', 'supportive')",-0.018104412,0.072200246,0.43217376,0.5400027,-0.71451783,-0.6924163,-1.8375607,-1.8415548,-0.2181337,-0.1462991,0.0718346
13,-0.2048808,-0.2299735,"('impolite', 'polite')",-0.91912025,-0.8474283,-0.9135451,-0.8340217,-0.23005426,-0.18792014,-0.511596,-0.4825989,-0.5558393,-0.5163885,0.0394508
14,0.12708148,0.13264269,"('antisocial', 'social')",-0.36175478,-0.35489294,-0.03477688,0.03897968,0.35734904,0.41862082,-0.61265355,-0.66706866,-0.1049509,-0.0863437,0.0186072
15,0.16825972,0.05520856,"('boring', 'funny')",0.6489681,0.54409796,0.0015898645,-0.16441911,0.30423024,0.22571658,0.8420259,0.838377,0.3930148,0.2997962,-0.0932186
16,-1.2863128,-1.3020142,"('unpopular', 'popular')",0.1013246,0.039813913,-0.28880036,-0.3368019,-0.43799388,-0.47695154,0.75578356,0.72218394,-0.2311998,-0.270754,-0.0395542
17,-0.11378679,-0.05247245,"('nasty', 'nice')",-0.40250307,-0.30626503,-0.6270007,-0.5884523,0.061281975,0.16975732,-0.5619338,-0.44388834,-0.3287885,-0.2442641,0.0845244
18,0.39676887,0.5439746,"('disagreeable', 'welcoming')",-0.2787227,-0.10814637,-1.3097434,-1.2133161,-0.46349284,-0.38848102,-0.30314502,-0.3374319,-0.391667,-0.3006802,0.0909868
19,-0.019412434,0.08373744,"('inhospitable', 'hospitable')",0.38661742,0.4416346,0.09291875,0.045417935,-0.44120586,-0.46078852,0.46704713,0.46769822,0.097193,0.1155399,0.0183469
20,0.27767158,0.32759777,"('rough', 'thoughtful')",-0.812858,-0.7555495,-0.58387285,-0.47764006,-0.36263508,-0.31437233,0.59505945,0.5844249,-0.177327,-0.1271078,0.0502192
21,0.43297023,0.39731646,"('immoral', 'moral')",-1.1653205,-1.2333535,-0.4083137,-0.37631482,-0.46358308,-0.45270813,-1.0785978,-1.0052446,-0.536569,-0.5340609,0.0025081
22,-0.31923568,-0.35406744,"('untrustworthy', 'trustworthy')",-1.6313965,-1.7114785,-1.4212837,-1.3948723,-0.1481666,-0.18873227,-1.1877154,-1.1543114,-0.9415596,-0.9606924,-0.0191328
23,-0.13015682,-0.049929373,"('insincere', 'sincere')",-2.164403,-2.1663938,-1.0501261,-0.9866001,-1.7453516,-1.8113817,5.9474473,5.8872166,0.171482,0.1745823,0.0031003
24,0.95989865,0.9724032,"('dishonest', 'honest')",-1.2005051,-1.1063415,-0.87106717,-0.8020736,-0.7837472,-0.78651327,1.1825771,1.1340443,-0.1425687,-0.1176962,0.0248725
25,-0.34778416,-0.41720754,"('egoistic', 'altruistic')",0.80729145,0.8452863,1.1553929,1.182371,1.0060402,0.9941451,1.7165818,1.6354046,0.8675044,0.848,-0.0195044
26,1.4713823,1.3416829,"('hardhearted', 'benevolent')",2.0337815,1.9757369,1.7051982,1.6279018,2.3624597,2.2688081,2.0353649,1.9072334,1.9216373,1.8242725,-0.0973648
27,0.7264989,0.805321,"('hardhearted', 'softhearted')",-0.27959368,-0.21369217,-0.121506885,-0.082791686,-0.41313905,-0.36806026,1.6875966,1.5909355,0.3199712,0.3463425,0.0263713
28,0.67104423,0.549333,"('disloyal', 'loyal')",-1.004557,-1.1144588,-0.3098475,-0.35027975,-0.5478958,-0.6901685,1.3194287,1.1726074,0.0256345,-0.0865933,-0.1122278
29,-1.1539825,-1.2234704,"('unfair', 'fair')",-0.45304582,-0.4869914,-0.19590646,-0.21383026,-0.9750875,-0.9534894,-0.22173418,-0.37425894,-0.5999513,-0.6504081,-0.0504568
30,-0.1276821,-0.05959419,"('intolerant', 'tolerant')",-1.3451947,-1.3522774,-0.7598113,-0.7734934,0.27403617,0.23118915,0.86512876,0.8625482,-0.2187046,-0.2183255,0.0003791
31,-0.8342061,-0.7078414,"('evil', 'good')",0.5375158,0.6264564,0.20343848,0.26005566,0.055539854,0.12925461,-0.6545312,-0.755581,-0.1384486,-0.0895312,0.0489174
32,0.6270663,0.54811305,"('unkind', 'kind')",-1.0736098,-1.2340635,-0.31802708,-0.38356733,0.14827935,-0.013077728,1.3391479,1.1712953,0.1445713,0.0177399,-0.1268314
33,-0.121585146,-0.23858508,"('wrong', 'right')",1.1559283,1.1797782,1.5083262,1.4537607,0.13120887,0.12383966,0.06314872,-0.13790247,0.5474054,0.4761782,-0.0712272
34,-0.47399652,-0.31033087,"('mean', 'honorable')",-0.7779517,-0.63424766,-0.79241675,-0.6662563,-0.35960838,-0.2362823,6.0722866,6.1775846,0.7336627,0.8660934,0.1324307
35,-0.0051792357,-0.15920617,"('corrupt', 'incorrupt')",1.0008943,0.94803274,-0.03955943,-0.1842304,-0.21677035,-0.24020243,0.47822842,0.24827024,0.2435227,0.1225328,-0.1209899
36,-1.2570438,-1.3187156,"('hostile', 'amicable')",0.67660004,0.56127614,-0.047485918,-0.090685666,-0.1005479,-0.22640693,0.89988154,0.69774145,0.0342808,-0.0753581,-0.1096389
37,-0.06299138,0.010702981,"('fake', 'genuine')",-0.24327736,-0.18305364,-0.09771369,-0.06591182,-1.0604318,-0.9960066,0.30570984,0.30355936,-0.2317409,-0.186142,0.0455989
38,0.23827067,0.2798761,"('untruthful', 'truthful')",-0.29902244,-0.3080601,0.23470724,0.20301071,-0.982813,-1.0571071,0.20222251,0.20275481,-0.121327,-0.1359051,-0.0145781
39,0.8413285,0.8670576,"('exploitative', 'cooperative')",-0.7196428,-0.63064396,-0.4718301,-0.39359128,0.71477896,0.80970585,0.19835013,0.22968787,0.1125969,0.1764432,0.0638463
40,1.2901158,1.3978782,"('stingy', 'generous')",0.6746125,0.7455529,0.142004,0.23111852,0.07432046,0.112106085,-1.4619638,-1.544351,0.1438178,0.1884609,0.0446431
41,-0.1635003,-0.05754903,"('unforgiving', 'forgiving')",-1.4544927,-1.4693022,-1.0761616,-1.0674202,0.40221095,0.31715825,0.30479372,0.20337023,-0.39743,-0.4147486,-0.0173186
42,0.51304793,0.6236213,"('unreliable', 'reliable')",-1.1440474,-1.0933326,-0.966533,-0.91784984,-0.34433368,-0.2146952,-3.5457056,-3.449111,-1.0975143,-1.0102735,0.0872408
43,0.22296183,0.34928665,"('irresponsible', 'responsible')",-1.5013711,-1.4455352,-0.81644,-0.7363738,-1.151547,-1.1277237,0.33036342,0.40294915,-0.5832066,-0.5114794,0.0717272
