,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.901446,-0.97821736,"('unsociable', 'sociable')",0.8917662,0.7430191,-0.33689597,-0.48479998,-0.1155253,-0.2399994,-0.1244741
1,-2.5520267,-2.507304,"('unfriendly', 'friendly')",1.0594443,0.89992225,2.1816394,2.0913315,0.2296857,0.1613166,-0.0683691
2,0.92290807,0.9607799,"('unlikable', 'likable')",2.236421,2.3307981,0.82659006,0.9655677,1.3286397,1.4190486,0.0904089
3,-0.56604445,-0.48205918,"('repellent', 'pleasant')",-0.02325285,0.007994907,-0.09179029,-0.030209709,-0.2270292,-0.1680913,0.0589379
4,-0.30443373,-0.2953529,"('disliked', 'liked')",-0.16622972,-0.16699795,-5.4655013,-5.513082,-1.9787216,-1.991811,-0.0130894
5,-0.73659605,-0.70190835,"('distant', 'outgoing')",0.47352806,0.4602589,0.25738558,0.2677677,-0.0018941,0.0087061,0.0106002
6,-0.7985311,-0.72798103,"('distant', 'open')",-0.5674176,-0.5761712,0.56706125,0.55834496,-0.2662958,-0.2486024,0.0176934
7,-0.268956,-0.28080857,"('insensitive', 'sensitive')",0.73809236,0.7512059,0.61505455,0.61098737,0.3613969,0.3604616,-0.0009353
8,-2.2553363,-2.1949701,"('unaffectionate', 'affectionate')",-0.24932493,-0.26320702,0.5767088,0.56204945,-0.6426508,-0.6320426,0.0106082
9,-1.941539,-1.9143581,"('unaffectionate', 'caring')",1.2417511,1.202855,1.0990438,1.1222184,0.1330853,0.1369051,0.0038198
10,-0.8712431,-0.8739753,"('unsympathetic', 'sympathetic')",-0.48957917,-0.45184636,-0.3812935,-0.42609754,-0.5807053,-0.5839731,-0.0032678
11,-0.44259515,-0.43975496,"('unhelpful', 'helpful')",0.7737866,0.781694,2.0015333,2.0633113,0.7775749,0.8017501,0.0241752
12,-1.6203747,-1.5449162,"('unsupportive', 'supportive')",1.1684012,1.2614348,-1.7329035,-1.6893156,-0.7282923,-0.657599,0.0706933
13,0.16605037,0.10238395,"('impolite', 'polite')",0.8601311,0.8752343,-0.11431122,-0.12353611,0.3039567,0.2846941,-0.0192626
14,0.39531624,0.38443193,"('antisocial', 'social')",2.0563314,2.06289,-0.5071595,-0.55212855,0.6481628,0.6317311,-0.0164317
15,0.6048082,0.5288921,"('boring', 'funny')",0.41953468,0.40360838,0.8641766,0.796727,0.6295065,0.5764092,-0.0530973
16,-0.9320626,-0.8457481,"('unpopular', 'popular')",-0.5981421,-0.5846834,0.5039949,0.530155,-0.3420699,-0.3000922,0.0419777
17,0.20338506,0.2489023,"('nasty', 'nice')",-0.067403,0.000850454,-0.2239581,-0.16892067,-0.0293254,0.026944,0.0562694
18,-0.42329752,-0.31810483,"('disagreeable', 'welcoming')",-0.6422174,-0.59769964,-0.22997323,-0.23952776,-0.4318294,-0.3851108,0.0467186
19,-1.1996481,-1.132155,"('inhospitable', 'hospitable')",-0.7509521,-0.7874642,0.047202423,0.12091257,-0.6344659,-0.5995688,0.0348971
20,0.092091076,0.0883988,"('rough', 'thoughtful')",0.032237593,0.01147278,0.6956482,0.6753983,0.2733256,0.2584233,-0.0149023
21,0.19126812,0.097630665,"('immoral', 'moral')",0.9199187,0.93835205,-0.6783931,-0.64507157,0.1442646,0.1303037,-0.0139609
22,-0.069574445,-0.05222958,"('untrustworthy', 'trustworthy')",-0.24124955,-0.29088068,-0.9422617,-0.97714627,-0.4176952,-0.4400855,-0.0223903
23,-0.42825475,-0.47209367,"('insincere', 'sincere')",1.1671815,1.1173077,5.574866,5.5503287,2.1045976,2.0651809,-0.0394167
24,-0.5083947,-0.5228657,"('dishonest', 'honest')",0.15338041,0.1792677,0.9462997,0.9273319,0.1970951,0.194578,-0.0025171
25,-1.0860212,-1.0752646,"('egoistic', 'altruistic')",-0.27216983,-0.2796948,1.5911822,1.5109456,0.0776637,0.0519954,-0.0256683
26,-0.22385143,-0.2141498,"('hardhearted', 'benevolent')",1.1824919,1.1852206,1.7310854,1.6504983,0.8965753,0.8738564,-0.0227189
27,-0.6639128,-0.5798161,"('hardhearted', 'softhearted')",-0.59896994,-0.6288153,1.2875041,1.2063079,0.0082071,-0.0007745,-0.0089816
28,-0.8477194,-0.9407588,"('disloyal', 'loyal')",0.3998753,0.2661425,0.8682195,0.76768374,0.1401251,0.0310225,-0.1091026
29,-0.27229583,-0.31704447,"('unfair', 'fair')",-0.5451502,-0.5877609,-0.81147766,-0.9469075,-0.5429746,-0.6172376,-0.074263
30,1.1036823,1.1067345,"('intolerant', 'tolerant')",0.9737407,0.99219084,1.5603931,1.5043722,1.2126054,1.2010992,-0.0115062
31,-1.6943372,-1.5599203,"('evil', 'good')",-1.151787,-1.1303463,-0.7759087,-0.80289036,-1.2073443,-1.1643856,0.0429587
32,-0.1820506,-0.21729223,"('unkind', 'kind')",0.3875764,0.38814566,1.067768,1.0067192,0.4244312,0.3925242,-0.031907
33,-0.3319015,-0.348697,"('wrong', 'right')",0.76775986,0.75772023,-0.5430575,-0.58883584,-0.035733,-0.0599375,-0.0242045
34,-0.0067338888,0.08523853,"('mean', 'honorable')",0.53651386,0.5929448,5.7510285,5.8787584,2.0936028,2.1856473,0.0920445
35,0.06260434,0.03094453,"('corrupt', 'incorrupt')",-1.2777802,-1.310839,0.031781983,-0.10291544,-0.3944646,-0.4609366,-0.066472
36,-1.0890458,-1.0439371,"('hostile', 'amicable')",-0.35741916,-0.467317,0.23394996,0.054508947,-0.4041716,-0.4855817,-0.0814101
37,0.5135362,0.5255971,"('fake', 'genuine')",-0.97125596,-0.96085984,0.3279063,0.3474275,-0.0432711,-0.0292784,0.0139927
38,-0.7283271,-0.7119764,"('untruthful', 'truthful')",0.73587495,0.7683357,0.3485458,0.45897096,0.1186979,0.1717768,0.0530789
39,0.051947393,0.041487366,"('exploitative', 'cooperative')",1.075168,1.1347177,0.12024448,0.0876223,0.4157866,0.4212758,0.0054892
40,-0.43700585,-0.42119977,"('stingy', 'generous')",0.7661011,0.76333034,-1.6033146,-1.7407556,-0.4247398,-0.4662083,-0.0414685
41,-0.20675679,-0.15744719,"('unforgiving', 'forgiving')",1.0935448,1.0547556,0.10058722,0.018329572,0.3291251,0.3052126,-0.0239125
42,1.43859,1.5188243,"('unreliable', 'reliable')",0.41622657,0.4928472,-2.5622804,-2.470008,-0.2358212,-0.1527788,0.0830424
43,-0.48421228,-0.4537856,"('irresponsible', 'responsible')",1.1755933,1.2098364,0.5413472,0.5510123,0.4109094,0.4356877,0.0247783
44,1.5677015,1.5555186,"('prejudiced', 'unprejudiced')",-0.43822643,-0.36510038,-1.3844411,-1.376463,-0.0849887,-0.0620149,0.0229738
45,-0.515749,-0.46791106,"('incompetent', 'competent')",-0.18407753,-0.20432416,-0.18425004,-0.18411852,-0.2946922,-0.2854513,0.0092409
46,-0.8970838,-0.9115825,"('uncompetitive', 'competitive')",0.8247594,0.83833647,-0.7187659,-0.76066595,-0.2636968,-0.2779707,-0.0142739
47,0.20473242,0.26469615,"('stupid', 'smart')",1.3559228,1.3687242,5.3684626,5.485434,2.3097059,2.3729515,0.0632456
48,-1.1023303,-1.1350217,"('unintelligent', 'intelligent')",-0.71549034,-0.7165953,0.21616761,0.20479369,-0.5338844,-0.5489411,-0.0150567
