,intuitive_male,intuitive_female,tuple,surgical_male,surgical_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.08869777,-0.20532754,"('unsociable', 'sociable')",1.3295689,1.3467659,-0.13279168,-0.30612946,0.3693598,0.2784363,-0.0909235
1,-0.63471663,-0.4955931,"('unfriendly', 'friendly')",0.95649284,0.8685253,1.9111079,1.7955861,0.7442947,0.7228394,-0.0214553
2,0.047800258,0.09391087,"('unlikable', 'likable')",0.43567264,0.51850045,0.5496206,0.68058056,0.3443645,0.4309973,0.0866328
3,-0.3495342,-0.21538557,"('repellent', 'pleasant')",-1.1001768,-0.91408,0.1431989,0.23182912,-0.435504,-0.2992122,0.1362918
4,-1.2097129,-1.0852268,"('disliked', 'liked')",-0.53875196,-0.47483358,-5.9835606,-6.115795,-2.5773417,-2.5586185,0.0187232
5,-0.6451488,-0.48098904,"('distant', 'outgoing')",-0.30355483,-0.3126815,-0.085809134,0.0101641975,-0.3448376,-0.2611688,0.0836688
6,-0.6881557,-0.4822812,"('distant', 'open')",0.0025217682,-0.028510295,0.42314228,0.5126913,-0.0874972,0.0006333,0.0881305
7,0.85058874,0.89929533,"('insensitive', 'sensitive')",0.10870863,0.16791506,0.2824755,0.28379992,0.4139243,0.4503368,0.0364125
8,-0.36125556,-0.268521,"('unaffectionate', 'affectionate')",0.34760758,0.24945696,0.626598,0.62546355,0.2043167,0.2021332,-0.0021835
9,0.96525013,1.0987531,"('unaffectionate', 'caring')",1.130802,1.0892768,1.3499427,1.4086994,1.148665,1.1989098,0.0502448
10,1.260663,1.2904695,"('unsympathetic', 'sympathetic')",0.13599205,0.19100393,-0.49368083,-0.53585654,0.3009914,0.3152056,0.0142142
11,1.3626701,1.4038054,"('unhelpful', 'helpful')",0.41839993,0.49817228,1.8200657,1.9068972,1.2003786,1.2696249,0.0692463
12,1.7342386,1.9714189,"('unsupportive', 'supportive')",1.8001554,1.9384251,-1.4776427,-1.506846,0.6855838,0.8009993,0.1154155
13,0.31644174,0.14081922,"('impolite', 'polite')",1.2392029,1.2270465,-0.14276305,-0.22175477,0.4709605,0.382037,-0.0889235
14,0.0786226,-0.053680368,"('antisocial', 'social')",0.89666784,0.994243,-0.8061105,-0.8668171,0.0563933,0.0245818,-0.0318115
15,0.82172257,0.7824769,"('boring', 'funny')",0.7792924,0.6734878,0.3312564,0.29723924,0.6440905,0.5844013,-0.0596892
16,-1.0676028,-0.9732082,"('unpopular', 'popular')",-1.0860718,-1.0197513,0.6218938,0.61919945,-0.5105936,-0.45792,0.0526736
17,-0.33758065,-0.25749016,"('nasty', 'nice')",-1.1554877,-1.057261,-0.6329044,-0.5774624,-0.7086576,-0.6307379,0.0779197
18,-0.63746846,-0.5914732,"('disagreeable', 'welcoming')",0.39576444,0.49670178,-0.0045313295,-0.04046704,-0.0820784,-0.0450795,0.0369989
19,0.062933855,0.155716,"('inhospitable', 'hospitable')",0.028304758,0.0027855132,0.23083286,0.3323948,0.1073572,0.1636321,0.0562749
20,1.0038447,1.0004946,"('rough', 'thoughtful')",-0.42473358,-0.38535446,0.9689672,0.9373896,0.5160261,0.5175099,0.0014838
21,1.1015171,1.0122226,"('immoral', 'moral')",1.0217795,1.0617151,-0.68893003,-0.7212357,0.4781222,0.4509007,-0.0272215
22,0.46880123,0.46998513,"('untrustworthy', 'trustworthy')",0.017423742,0.019276395,-0.817145,-0.87194574,-0.1103067,-0.1275614,-0.0172547
23,2.0365293,2.056164,"('insincere', 'sincere')",0.7235911,0.7319474,5.684223,5.7356615,2.8147812,2.8412577,0.0264765
24,1.2152799,1.260692,"('dishonest', 'honest')",-0.21090949,-0.19335349,0.72006655,0.7231841,0.5748123,0.5968409,0.0220286
25,-1.1501627,-1.1309704,"('egoistic', 'altruistic')",-0.034368977,-0.09067665,1.4118158,1.3318841,0.0757614,0.0367457,-0.0390157
26,0.019614644,0.0127532855,"('hardhearted', 'benevolent')",2.1651695,2.049983,1.779815,1.6360185,1.321533,1.2329183,-0.0886147
27,1.5554674,1.5888003,"('hardhearted', 'softhearted')",0.9631003,0.88472104,1.637911,1.5447627,1.3854928,1.3394279,-0.0460649
28,-0.44669947,-0.4629634,"('disloyal', 'loyal')",0.088769585,-0.024709847,0.81623185,0.71988946,0.1527673,0.0774054,-0.0753619
