,e_male,e_female,tuple,trade_male,trade_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.19151236,-0.29847914,"('unsociable', 'sociable')",1.4348131,1.4618822,0.21910493,0.1087738,0.1971531,0.12840536,0.4148897,0.3501455,-0.0647442
1,-1.4695283,-1.5028733,"('unfriendly', 'friendly')",-0.5325343,-0.6244504,1.5184553,1.3801727,1.0762116,0.9105264,0.1481511,0.0408439,-0.1073072
2,1.0783795,1.1135999,"('unlikable', 'likable')",0.9010942,0.93190885,2.3521988,2.5195024,0.83240277,0.8592448,1.2910188,1.356064,0.0650452
3,0.2228254,0.2967753,"('repellent', 'pleasant')",0.14156856,0.30534273,-0.42583865,-0.3519643,1.3269075,1.3364698,0.3163657,0.3966559,0.0802902
4,-0.6703336,-0.65045553,"('disliked', 'liked')",-0.2909762,-0.34389928,0.17194103,0.123480216,-6.9968576,-7.1139727,-1.9465566,-1.9962118,-0.0496552
5,-0.759609,-0.65372217,"('distant', 'outgoing')",-0.81920487,-0.87859094,0.7627685,0.7851956,-1.3498574,-1.3514427,-0.5414757,-0.5246401,0.0168356
6,-0.59811133,-0.42634773,"('distant', 'open')",-1.2123158,-1.2046264,-0.060871,-0.012916427,-1.354992,-1.3611794,-0.8065726,-0.7512675,0.0553051
7,1.3858489,1.3911064,"('insensitive', 'sensitive')",0.91069984,1.0254301,0.6428903,0.6412612,1.1196179,1.1021593,1.0147643,1.0399892,0.0252249
8,-1.4923183,-1.4605179,"('unaffectionate', 'affectionate')",-0.7773424,-0.8453238,0.33629018,0.27922344,0.10522126,0.028030626,-0.4570373,-0.4996469,-0.0426096
9,-1.141716,-1.0676533,"('unaffectionate', 'caring')",0.19219163,0.18549791,1.4488115,1.3644395,1.0058875,0.9617879,0.3762937,0.361018,-0.0152757
10,0.5934549,0.5867662,"('unsympathetic', 'sympathetic')",0.40539423,0.5524071,-1.1274801,-1.1185393,0.31695673,0.38583517,0.0470814,0.1016173,0.0545359
11,1.0151788,1.0538731,"('unhelpful', 'helpful')",1.0317832,1.1292763,0.3483595,0.35543534,2.3927927,2.5317829,1.1970286,1.267592,0.0705634
12,0.95734966,1.0954428,"('unsupportive', 'supportive')",0.89166176,1.0260361,0.97073996,1.0465577,-1.8071043,-1.8091761,0.2531617,0.3397152,0.0865535
13,1.1167607,1.0873071,"('impolite', 'polite')",1.8364301,1.9017285,0.33024618,0.39236537,-0.27094778,-0.21898787,0.7531223,0.7906033,0.037481
14,1.8064185,1.6290892,"('antisocial', 'social')",2.5807679,2.586315,1.9711283,1.9588702,0.8099849,0.67330855,1.7920749,1.7118957,-0.0801792
15,0.42439806,0.31390533,"('boring', 'funny')",0.32480854,0.17017704,0.5945385,0.540963,-0.26118016,-0.31766397,0.2706412,0.1768454,-0.0937958
16,-1.8235244,-1.7709684,"('unpopular', 'popular')",-1.0405407,-1.0477619,-0.39338818,-0.3719688,-0.1268906,-0.050416537,-0.846086,-0.8102789,0.0358071
17,-0.28597367,-0.18541923,"('nasty', 'nice')",-0.5789462,-0.53438634,-0.30985004,-0.19203453,-0.7162089,-0.61332357,-0.4727447,-0.3812909,0.0914538
18,-0.828397,-0.6999897,"('disagreeable', 'welcoming')",-0.50018007,-0.43507242,-0.23226151,-0.14209093,-0.8225147,-0.84385645,-0.5958383,-0.5302523,0.065586
19,-0.67055774,-0.51825845,"('inhospitable', 'hospitable')",-0.94816804,-0.97731215,-0.45534578,-0.44128627,-0.86391026,-0.75367093,-0.7344955,-0.672632,0.0618635
