,akamai_male,akamai_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.8697529,-1.9890654,"('unsociable', 'sociable')",-0.20477703,-0.34569156,-0.82031846,-1.0174675,-0.9649494,-1.1174081,-0.1524587
1,-0.33230016,-0.4439665,"('unfriendly', 'friendly')",0.52613,0.3740801,2.0298886,1.9888636,0.7412395,0.639659,-0.1015805
2,0.7938009,0.81580573,"('unlikable', 'likable')",0.26001224,0.3115092,0.8679385,0.9490564,0.6405839,0.6921237,0.0515398
3,-0.56762487,-0.4300045,"('repellent', 'pleasant')",0.6907195,0.7749591,0.18580675,0.17657727,0.1029671,0.1738439,0.0708768
4,1.0544726,1.0252596,"('disliked', 'liked')",-0.62475365,-0.67548853,-5.7540493,-5.8008676,-1.7747768,-1.8170322,-0.0422554
5,-0.3359684,-0.31385872,"('distant', 'outgoing')",-0.9410369,-0.8190147,-0.27491686,-0.06524914,-0.5173074,-0.3993742,0.1179332
6,-0.23601018,-0.18545294,"('distant', 'open')",-1.1989055,-1.1052806,0.265194,0.48961902,-0.3899072,-0.2670382,0.122869
7,-0.5359289,-0.49313244,"('insensitive', 'sensitive')",0.71567065,0.7798347,0.46961948,0.49911052,0.2164538,0.2619376,0.0454838
8,-0.016004257,-0.098208115,"('unaffectionate', 'affectionate')",0.5218656,0.5134304,1.1363391,1.1796403,0.5474002,0.5316209,-0.0157793
9,-0.5036623,-0.59608614,"('unaffectionate', 'caring')",0.41125455,0.33750463,1.3149066,1.3327148,0.4074996,0.3580444,-0.0494552
10,-1.6760092,-1.6084439,"('unsympathetic', 'sympathetic')",-0.2386417,-0.25830838,-0.9885122,-1.0853379,-0.9677211,-0.9840301,-0.016309
11,-0.69428253,-0.696591,"('unhelpful', 'helpful')",1.1215307,1.1329993,1.8969449,1.8432385,0.774731,0.7598823,-0.0148487
