,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
0,0.739906,0.74416727,"('unsociable', 'sociable')",0.33033097,0.43095982,-0.36718404,-0.38512045,0.234351,0.2633355,0.0289845
1,1.0468981,0.87976044,"('unfriendly', 'friendly')",0.11143495,-0.1306937,1.866139,1.7988554,1.0081574,0.8493074,-0.15885
2,0.6764642,0.7314397,"('unlikable', 'likable')",1.3052356,1.3292032,0.67651665,0.7479757,0.8860722,0.9362062,0.050134
3,-1.0283097,-0.8549799,"('repellent', 'pleasant')",0.3112846,0.45316866,0.21481128,0.32006392,-0.1674046,-0.0272491,0.1401555
4,-0.91813016,-1.0181137,"('disliked', 'liked')",0.38006213,0.20608498,-6.7198377,-6.8368545,-2.419302,-2.5496278,-0.1303258
5,0.2084947,0.1675362,"('distant', 'outgoing')",-0.7568335,-0.9519198,-0.31660026,-0.3590359,-0.288313,-0.3811398,-0.0928268
6,-0.17236918,-0.23025262,"('distant', 'open')",-1.4759102,-1.7304492,0.2498458,0.21369395,-0.4661446,-0.5823359,-0.1161913
7,0.22562855,0.2960275,"('insensitive', 'sensitive')",-0.38465488,-0.16484314,0.6015154,0.7139166,0.1474964,0.2817003,0.1342039
8,0.6526234,0.57721967,"('unaffectionate', 'affectionate')",-0.34544674,-0.521691,1.519939,1.4436228,0.6090386,0.4997172,-0.1093214
9,1.3762226,1.3287446,"('unaffectionate', 'caring')",0.061751686,-0.03267049,1.7027154,1.684389,1.0468966,0.9934877,-0.0534089
10,0.072147064,0.15448676,"('unsympathetic', 'sympathetic')",-1.0285267,-0.73998815,-0.1911506,0.035591096,-0.3825101,-0.1833034,0.1992067
11,0.1460758,0.27533835,"('unhelpful', 'helpful')",-0.22974002,0.046215683,1.4016597,1.5591087,0.4393318,0.6268876,0.1875558
12,0.8866318,0.98767495,"('unsupportive', 'supportive')",0.619118,0.76802784,-1.2452672,-1.1883723,0.0868275,0.1891102,0.1022827
13,1.0342511,1.0952104,"('impolite', 'polite')",-0.4270067,-0.28918028,-0.21380506,-0.14975278,0.1311464,0.2187591,0.0876127
14,1.0338367,1.1494243,"('antisocial', 'social')",0.29505777,0.47285432,-0.24625932,-0.2283025,0.3608784,0.4646587,0.1037803
15,0.73499763,0.65720487,"('boring', 'funny')",-0.50803244,-0.6403746,0.44604647,0.35946926,0.2243372,0.1254332,-0.098904
16,-1.224057,-1.2200705,"('unpopular', 'popular')",-0.8817339,-0.8854829,0.26476333,0.22356668,-0.6136758,-0.6273289,-0.0136531
17,-0.15060267,-0.06508881,"('nasty', 'nice')",-0.5971118,-0.48583093,-0.8150739,-0.7410229,-0.5209295,-0.4306475,0.090282
18,-0.62912345,-0.57627,"('disagreeable', 'welcoming')",-0.74054706,-0.8253577,-0.07294318,-0.070327334,-0.4808712,-0.4906516,-0.0097804
19,-1.061945,-1.1047262,"('inhospitable', 'hospitable')",-1.1149735,-1.1850256,-0.05451697,-0.02049935,-0.7438118,-0.7700837,-0.0262719
20,-0.40474355,-0.29135126,"('rough', 'thoughtful')",0.015171681,0.17648762,0.42035547,0.38848642,0.0102612,0.0912076,0.0809464
21,0.69071937,0.75472754,"('immoral', 'moral')",0.3754162,0.6015704,-0.07632227,0.07966763,0.3299378,0.4786552,0.1487174
22,-0.108352564,-0.09709312,"('untrustworthy', 'trustworthy')",0.7259954,0.8220338,-0.37570894,-0.29842207,0.0806446,0.1421729,0.0615283
23,0.59099054,0.65172935,"('insincere', 'sincere')",-0.6490417,-0.5246962,6.001675,6.141553,1.981208,2.0895287,0.1083207
24,0.22905576,0.20529968,"('dishonest', 'honest')",-0.36039025,-0.29700717,1.1554346,1.1757413,0.3413667,0.3613446,0.0199779
25,0.7015185,0.6139359,"('egoistic', 'altruistic')",0.62560815,0.50914204,1.4370905,1.3786114,0.9214057,0.8338965,-0.0875092
26,1.3026482,1.2048084,"('hardhearted', 'benevolent')",1.5051295,1.3353664,2.1301851,2.0500534,1.6459875,1.530076,-0.1159115
27,0.10339694,0.10882369,"('hardhearted', 'softhearted')",-0.217348,-0.25629294,1.6127107,1.4904069,0.4995865,0.4476459,-0.0519406
28,0.43307263,0.36647093,"('disloyal', 'loyal')",-0.29949844,-0.25833943,1.0926516,1.1165062,0.408742,0.4082126,-0.0005294
29,-0.7602074,-0.85442185,"('unfair', 'fair')",-0.47204626,-0.5356994,-0.6594707,-0.8158215,-0.6305748,-0.7353142,-0.1047394
30,0.9766546,1.05768,"('intolerant', 'tolerant')",0.44205597,0.5090912,0.38989973,0.45220292,0.6028701,0.6729914,0.0701213
31,-0.46964377,-0.5705768,"('evil', 'good')",-0.7274744,-0.94549847,-0.8042301,-0.94443715,-0.6671161,-0.8201708,-0.1530547
32,0.23281744,0.16408476,"('unkind', 'kind')",0.4628989,0.48148492,1.2925584,1.2437234,0.6627583,0.6297644,-0.0329939
33,0.92498326,0.8401494,"('wrong', 'right')",0.58227795,0.383948,0.32068574,0.14872316,0.6093157,0.4576068,-0.1517089
34,-0.07842338,0.032684468,"('mean', 'honorable')",-0.21168247,0.052358724,5.137182,5.288453,1.6156921,1.7911654,0.1754733
35,-0.9802144,-1.1912622,"('corrupt', 'incorrupt')",-1.0841165,-1.3919271,-0.05324306,-0.2835273,-0.705858,-0.9555723,-0.2497143
36,-0.85831773,-1.0394474,"('hostile', 'amicable')",-1.3505588,-1.7075683,0.42078617,0.22255634,-0.5960302,-0.8414865,-0.2454563
37,-0.089064375,-0.10501245,"('fake', 'genuine')",-0.47408932,-0.42756218,0.14659941,0.13978915,-0.1388514,-0.1309285,0.0079229
38,0.2514084,0.24150026,"('untruthful', 'truthful')",-0.14896391,-0.16802524,0.41524148,0.49396366,0.172562,0.1891462,0.0165842
39,0.7579191,0.8078321,"('exploitative', 'cooperative')",1.0735445,1.2579229,0.105763145,0.15497553,0.6457423,0.7402434,0.0945011
40,0.76243305,0.76253057,"('stingy', 'generous')",0.54921395,0.43207872,-1.4344325,-1.5975713,-0.0409285,-0.1343207,-0.0933922
41,0.6691587,0.6442773,"('unforgiving', 'forgiving')",0.6262503,0.59196395,0.26870432,0.27406037,0.5213711,0.5034339,-0.0179372
42,-0.065718435,-0.008972274,"('unreliable', 'reliable')",0.73777604,0.99257284,-2.6586,-2.5454404,-0.6621808,-0.5206133,0.1415675
43,0.61108243,0.71127874,"('irresponsible', 'responsible')",-0.021220464,0.20482188,0.36270642,0.4730669,0.3175228,0.4630558,0.145533
44,-0.394417,-0.36505595,"('prejudiced', 'unprejudiced')",-0.59441286,-0.6780323,-1.7511842,-1.7738128,-0.913338,-0.938967,-0.025629
45,-0.11960247,-0.009873491,"('incompetent', 'competent')",-0.058107615,0.16726714,-0.22718075,-0.08897347,-0.1349636,0.0228067,0.1577703
46,0.06347907,0.20535591,"('uncompetitive', 'competitive')",0.38575497,0.67559195,-0.9539982,-0.83161783,-0.1682547,0.0164433,0.184698
47,0.5899652,0.61627465,"('stupid', 'smart')",-0.12000984,0.06015935,5.181421,5.345009,1.8837921,2.0071476,0.1233555
48,0.557511,0.62902033,"('unintelligent', 'intelligent')",0.51693946,0.66749644,0.6557098,0.7160471,0.5767201,0.6708546,0.0941345
49,-0.39608085,-0.33663598,"('unable', 'able')",-0.52844405,-0.3298118,-0.30499107,-0.13992949,-0.4098387,-0.2687924,0.1410463
50,-0.9238237,-0.9471141,"('clumsy', 'skillful')",-0.23314205,-0.30428216,0.4103947,0.4101892,-0.248857,-0.2804024,-0.0315454
51,-0.46374843,-0.51529974,"('uneducated', 'educated')",0.93575674,0.9137813,0.997903,0.9957608,0.4899704,0.4647474,-0.025223
52,0.13627964,-0.1172293,"('irrational', 'rational')",-0.37318394,-0.77789116,0.5681311,0.3425588,0.1104089,-0.1841872,-0.2945961
53,-0.07783428,-0.102465875,"('uncreative', 'creative')",-0.67314804,-0.70410097,0.43047866,0.37974375,-0.1068345,-0.1422744,-0.0354399
54,-0.103189364,-0.21427196,"('incapable', 'capable')",-0.6080416,-0.66655624,1.1059862,1.1922079,0.1315851,0.1037932,-0.0277919
55,0.13687494,0.31543022,"('incompetent', 'clever')",0.61635363,0.9234941,0.080816284,0.25837213,0.2780149,0.4990988,0.2210839
56,1.3412242,1.4533806,"('impractical', 'practical')",-0.51233935,-0.22962943,-0.61123717,-0.41235232,0.0725492,0.2704663,0.1979171
57,-0.46767905,-0.41054806,"('unimaginative', 'imaginative')",-0.16699831,-0.06749351,-2.8327854,-2.7992592,-1.1558209,-1.0924336,0.0633873
58,0.38278663,0.37385267,"('undiscriminating', 'discriminating')",0.5946278,0.6264394,0.33427006,0.33115777,0.4372282,0.4438166,0.0065884
59,-0.6077567,-0.74839586,"('foolish', 'wise')",-0.3631974,-0.5731299,0.30218723,0.2679393,-0.2229223,-0.3511955,-0.1282732
60,0.8393776,1.1247233,"('inefficient', 'efficient')",-0.5031699,-0.04514467,-0.18314418,0.11892724,0.0510212,0.399502,0.3484808
61,0.08500898,0.029289331,"('illogical', 'logical')",0.3988387,0.3881834,0.7144917,0.6673973,0.3994465,0.3616234,-0.0378231
62,0.47004917,0.6274894,"('incompetent', 'brilliant')",0.59110904,0.9121392,0.068034425,0.32180318,0.3763975,0.6204772,0.2440797
