,etsy_male,etsy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.37350106,-0.603176,"('unsociable', 'sociable')",-0.36974624,-0.5669766,-0.3716236,-0.5850763,-0.2134527
1,-0.6502704,-0.6522568,"('unfriendly', 'friendly')",1.8869263,1.7685889,0.618328,0.558166,-0.060162
2,0.50431347,0.41445056,"('unlikable', 'likable')",0.7034647,0.6628966,0.6038891,0.5386736,-0.0652155
3,-0.43225086,-0.46300477,"('repellent', 'pleasant')",0.39611673,0.43901843,-0.0180671,-0.0119932,0.0060739
4,-0.10284749,-0.12420833,"('disliked', 'liked')",-5.9966173,-6.0766153,-3.0497324,-3.1004119,-0.0506795
5,-0.5053599,-0.30233577,"('distant', 'outgoing')",-0.16636227,-0.05283349,-0.3358611,-0.1775846,0.1582765
6,-0.6533894,-0.43081173,"('distant', 'open')",0.0007104017,0.09626348,-0.3263395,-0.1672741,0.1590654
7,-0.68142337,-0.6957638,"('insensitive', 'sensitive')",0.42583954,0.47776037,-0.1277919,-0.1090017,0.0187902
8,-0.82682157,-0.8523578,"('unaffectionate', 'affectionate')",0.70626307,0.60071003,-0.0602793,-0.1258239,-0.0655446
9,-0.9860578,-0.9785627,"('unaffectionate', 'caring')",0.8451542,0.81724703,-0.0704518,-0.0806578,-0.010206
10,-1.9210811,-2.085329,"('unsympathetic', 'sympathetic')",-1.0330765,-1.0656223,-1.4770788,-1.5754757,-0.0983969
11,-0.059747048,-0.13038656,"('unhelpful', 'helpful')",1.7086303,1.7592127,0.8244416,0.8144131,-0.0100285
12,-0.27818835,-0.2017194,"('unsupportive', 'supportive')",-1.7772231,-1.7307875,-1.0277057,-0.9662535,0.0614522
13,-0.8742139,-1.1274241,"('impolite', 'polite')",-0.7149769,-0.75496286,-0.7945954,-0.9411935,-0.1465981
14,0.656166,0.5965092,"('antisocial', 'social')",-0.23405613,-0.33833173,0.211055,0.1290887,-0.0819663
15,0.26445565,0.16230604,"('boring', 'funny')",0.8985009,0.81409156,0.5814783,0.4881988,-0.0932795
16,-0.5264804,-0.57686883,"('unpopular', 'popular')",0.7731601,0.7964563,0.1233399,0.1097937,-0.0135462
17,0.19058514,0.2400696,"('nasty', 'nice')",-0.1528354,-0.13547453,0.0188749,0.0522975,0.0334226
18,-0.312532,-0.32273996,"('disagreeable', 'welcoming')",-0.19474094,-0.250377,-0.2536365,-0.2865585,-0.032922
19,-0.8469868,-0.78818125,"('inhospitable', 'hospitable')",0.08874762,0.11950526,-0.3791196,-0.334338,0.0447816
20,0.5888484,0.5161905,"('rough', 'thoughtful')",0.98994154,0.93964416,0.789395,0.7279173,-0.0614777
21,-0.15306248,-0.39670482,"('immoral', 'moral')",-0.26396215,-0.29668725,-0.2085123,-0.346696,-0.1381837
22,-0.6073017,-0.6960502,"('untrustworthy', 'trustworthy')",-0.81981647,-0.89015627,-0.7135591,-0.7931032,-0.0795441
23,-0.31919762,-0.4154661,"('insincere', 'sincere')",5.73587,5.75648,2.7083361,2.670507,-0.0378291
24,-0.5264979,-0.54063475,"('dishonest', 'honest')",0.5737953,0.5283894,0.0236487,-0.0061227,-0.0297714
25,-0.35589188,-0.36325395,"('egoistic', 'altruistic')",1.7096115,1.6553183,0.6768599,0.6460322,-0.0308277
26,0.5582814,0.4240971,"('hardhearted', 'benevolent')",1.7960147,1.5561181,1.1771481,0.9901076,-0.1870405
27,-0.6804785,-0.6275891,"('hardhearted', 'softhearted')",1.1503547,1.132884,0.2349381,0.2526475,0.0177094
28,-0.51277864,-0.6140168,"('disloyal', 'loyal')",1.0485667,0.85104376,0.267894,0.1185135,-0.1493805
29,-0.27967805,-0.27194816,"('unfair', 'fair')",-0.49636367,-0.61048794,-0.3880209,-0.441218,-0.0531971
30,0.79829305,0.6332027,"('intolerant', 'tolerant')",1.3316339,1.2135212,1.0649635,0.923362,-0.1416015
31,-0.90845805,-0.690343,"('evil', 'good')",-0.6282585,-0.6439284,-0.7683583,-0.6671357,0.1012226
32,-0.004444562,-0.2327287,"('unkind', 'kind')",1.1062194,0.82762307,0.5508874,0.2974472,-0.2534402
33,0.116295345,0.050274312,"('wrong', 'right')",-0.5228349,-0.61515844,-0.2032698,-0.2824421,-0.0791723
34,0.16965397,0.3419618,"('mean', 'honorable')",6.1414604,6.4008555,3.1555572,3.3714087,0.2158515
35,-0.26467705,-0.1368711,"('corrupt', 'incorrupt')",0.011914105,-0.093610935,-0.1263815,-0.115241,0.0111405
36,-0.5627773,-0.5469185,"('hostile', 'amicable')",0.42059365,0.206348,-0.0710918,-0.1702853,-0.0991935
37,-0.28879726,-0.28947753,"('fake', 'genuine')",0.22849765,0.25215128,-0.0301498,-0.0186631,0.0114867
38,-0.96421224,-0.89337015,"('untruthful', 'truthful')",-0.08221761,0.007993251,-0.5232149,-0.4426885,0.0805264
39,0.7538345,0.7552952,"('exploitative', 'cooperative')",0.21216169,0.1565599,0.4829981,0.4559276,-0.0270705
40,-0.49067992,-0.48408866,"('stingy', 'generous')",-1.4261194,-1.4552774,-0.9583997,-0.9696831,-0.0112834
41,-0.3123936,-0.31868905,"('unforgiving', 'forgiving')",0.22835,0.053819858,-0.0420218,-0.1324346,-0.0904128
42,-0.590376,-0.66488975,"('unreliable', 'reliable')",-3.7318807,-3.6684618,-2.1611283,-2.1666758,-0.0055475
