,st_male,st_female,tuple,jude_male,jude_female,medical_male,medical_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6075505,-0.84110785,"('unsociable', 'sociable')",-1.048711,-1.2320589,1.177308,1.1279453,-0.34701684,-0.45839632,-0.2064926,-0.3509045,-0.1444119
1,-0.60024655,-0.8069829,"('unfriendly', 'friendly')",0.9909535,0.88151246,1.0377915,0.91130733,2.250062,2.1469748,0.9196401,0.7832029,-0.1364372
2,0.5519172,0.67190117,"('unlikable', 'likable')",1.096202,1.1808076,1.290628,1.3521615,0.47967622,0.5662775,0.8546059,0.9427869,0.088181
3,-1.3368421,-1.1318018,"('repellent', 'pleasant')",-1.1551913,-0.9515994,-0.7435888,-0.5668371,0.280066,0.3640736,-0.7388891,-0.5715412,0.1673479
4,1.6944221,1.5036238,"('disliked', 'liked')",2.1478012,1.9504269,0.11293162,0.09204836,-6.637704,-6.6808424,-0.6706372,-0.7836858,-0.1130486
5,0.6910215,0.5661604,"('distant', 'outgoing')",1.8999413,1.8051783,-0.32594466,-0.31733793,0.21046096,0.2099283,0.6188698,0.5659822,-0.0528876
6,0.11197785,0.13770412,"('distant', 'open')",1.7954507,1.7645026,-0.2997039,-0.26830226,0.68056184,0.6484608,0.5720716,0.5705913,-0.0014803
7,-0.7069546,-0.67084175,"('insensitive', 'sensitive')",-0.57420206,-0.5118402,-0.07256015,0.028298203,0.81537616,0.8273592,-0.1345852,-0.0817561,0.0528291
8,-0.030176323,-0.06956178,"('unaffectionate', 'affectionate')",1.7842405,1.7804832,0.33879438,0.25056905,1.08948,1.0018872,0.7955847,0.7408445,-0.0547402
9,-0.15114924,-0.13687633,"('unaffectionate', 'caring')",0.97567314,0.9775462,1.5978987,1.581226,1.3928046,1.392731,0.9538068,0.9536567,-0.0001501
10,-1.3103436,-1.2405101,"('unsympathetic', 'sympathetic')",-2.6006298,-2.4230626,-0.30724755,-0.16094716,-0.566329,-0.55025053,-1.1961375,-1.0936925,0.102445
11,-0.18999387,-0.15428007,"('unhelpful', 'helpful')",-1.3444456,-1.2334743,0.95769787,1.0089701,1.7394106,1.8585867,0.2906673,0.3699506,0.0792833
12,0.55040455,0.73278356,"('unsupportive', 'supportive')",0.7988185,0.9131232,2.0764952,2.2786734,-1.8945588,-1.8229109,0.3827899,0.5254173,0.1426274
13,-0.55825275,-0.6483619,"('impolite', 'polite')",-1.5524342,-1.564734,0.731853,0.7439765,-0.18784522,-0.18919222,-0.3916698,-0.4145779,-0.0229081
14,-1.2669202,-1.2094189,"('antisocial', 'social')",-1.6037896,-1.6101742,0.7301432,0.77383167,-0.50780046,-0.55527514,-0.6620919,-0.6502591,0.0118328
15,0.3060942,0.09535177,"('boring', 'funny')",1.0236024,0.7586311,0.6570549,0.534711,0.46437752,0.38762245,0.6127822,0.4440791,-0.1687031
16,-0.34141144,-0.443907,"('unpopular', 'popular')",0.31458345,0.20246086,-0.1933808,-0.17933294,0.4391722,0.4163892,0.0547409,-0.0010975,-0.0558384
17,0.6699449,0.6220317,"('nasty', 'nice')",0.6823465,0.61138946,-0.9097708,-0.8619777,-0.44012532,-0.37786886,0.0005988,-0.0016064,-0.0022052
18,0.92319804,1.2238883,"('disagreeable', 'welcoming')",1.6933788,1.8177102,0.16439673,0.25579992,-0.25912476,-0.21160032,0.6304622,0.7714495,0.1409873
19,0.10220478,0.07034847,"('inhospitable', 'hospitable')",1.0323763,1.0785304,0.26196823,0.32298097,0.23595221,0.34050235,0.4081254,0.4530906,0.0449652
20,-0.34419557,-0.3192415,"('rough', 'thoughtful')",-1.1201293,-1.0696518,-0.22560957,-0.20223811,1.2167174,1.1568396,-0.1183043,-0.108573,0.0097313
21,0.06906176,0.17558874,"('immoral', 'moral')",-0.8590764,-0.7561516,1.1348892,1.2395433,-0.648629,-0.51302886,-0.0759386,0.0364879,0.1124265
22,0.7105518,0.7494164,"('untrustworthy', 'trustworthy')",-0.33321822,-0.3377649,0.20787877,0.19388412,-0.640109,-0.6830199,-0.0137242,-0.0193711,-0.0056469
23,0.19163924,0.19771212,"('insincere', 'sincere')",-0.23524457,-0.16497079,0.72175467,0.73077846,6.1085157,6.0515575,1.6966662,1.7037693,0.0071031
24,-0.408699,-0.33050436,"('dishonest', 'honest')",0.16071627,0.17108172,0.31224364,0.2956748,0.97337174,0.913868,0.2594082,0.26253,0.0031218
25,-0.23722358,-0.26944673,"('egoistic', 'altruistic')",0.29203895,0.25175393,-0.21020103,-0.259316,1.3863921,1.3580372,0.3077516,0.2702571,-0.0374945
26,0.70985234,0.6347619,"('hardhearted', 'benevolent')",1.067831,0.88562405,1.7120857,1.6099397,1.9908439,1.9325337,1.3701532,1.2657149,-0.1044383
27,0.03561934,0.2088338,"('hardhearted', 'softhearted')",1.3391912,1.3579229,0.8003073,0.83437544,1.5578887,1.3970156,0.9332517,0.9495369,0.0162852
28,-0.38683957,-0.51856804,"('disloyal', 'loyal')",-0.6849718,-0.7255624,-0.2924022,-0.41332975,0.8793514,0.7881778,-0.1212156,-0.2173206,-0.096105
29,-0.19093034,-0.22273248,"('unfair', 'fair')",0.44277436,0.28755227,0.24134332,0.24992017,-0.03522987,-0.1869402,0.1144894,0.0319499,-0.0825395
30,-0.7485402,-0.5992269,"('intolerant', 'tolerant')",-1.0942849,-0.9845428,0.10499543,0.13390243,1.111993,1.0943158,-0.1564592,-0.0888879,0.0675713
31,-0.11666902,-0.27713573,"('evil', 'good')",1.2773122,1.2458957,-0.48694468,-0.505175,-0.6415125,-0.72288585,0.0080465,-0.0648252,-0.0728717
32,0.30089188,0.3329064,"('unkind', 'kind')",-0.62301123,-0.6479015,1.9431411,1.963312,1.2537858,1.1299757,0.7187019,0.6945732,-0.0241287
33,-0.03618611,0.04680346,"('wrong', 'right')",1.3003743,1.2668173,0.6554867,0.5845567,-0.37165985,-0.39384288,0.3870037,0.3760837,-0.01092
34,0.048379987,0.14599867,"('mean', 'honorable')",0.48157582,0.57847136,0.16766532,0.27737096,6.135465,6.262425,1.7082715,1.8160665,0.107795
35,1.5133678,1.2739841,"('corrupt', 'incorrupt')",2.903359,2.647736,-1.3209152,-1.4291996,0.21737814,0.006939713,0.8282974,0.624865,-0.2034324
36,1.1798807,0.9509594,"('hostile', 'amicable')",2.4948306,2.3872087,-0.71645904,-0.7936648,0.41488,0.1990914,0.8432831,0.6858987,-0.1573844
37,0.5039875,0.5363527,"('fake', 'genuine')",-0.46795908,-0.46985772,0.10604179,0.09989743,0.6963349,0.6825106,0.2096013,0.2122258,0.0026245
38,-0.016644003,-0.054725558,"('untruthful', 'truthful')",0.83059365,0.8817041,0.34086502,0.36652738,-0.06035664,0.021119919,0.2736145,0.3036565,0.030042
39,0.034440964,0.12592304,"('exploitative', 'cooperative')",-0.053845473,-0.0032481216,0.40001237,0.43195984,0.2541126,0.24080552,0.1586801,0.1988601,0.04018
40,0.7706182,0.7591274,"('stingy', 'generous')",0.92016745,0.91481686,0.6231798,0.6502522,-1.672371,-1.7378205,0.1603986,0.146594,-0.0138046
41,1.7203234,1.5831791,"('unforgiving', 'forgiving')",0.881751,0.9262166,1.3732193,1.4343278,-0.022483885,-0.111591145,0.9882025,0.9580331,-0.0301694
42,0.88664407,1.0947038,"('unreliable', 'reliable')",-0.13492882,0.0081724785,0.62561935,0.73622316,-2.8849483,-2.7574153,-0.3769034,-0.229579,0.1473244
43,-0.5556787,-0.34667262,"('irresponsible', 'responsible')",-0.93797654,-0.73700017,1.363223,1.4932455,0.5956333,0.60257137,0.1163003,0.253036,0.1367357
44,1.2761686,1.4048436,"('prejudiced', 'unprejudiced')",-0.23542769,-0.1632387,-0.8766155,-0.7978587,-1.3251185,-1.3045496,-0.2902483,-0.2152009,0.0750474
45,-0.2980264,-0.24613427,"('incompetent', 'competent')",-1.3894039,-1.3015747,0.573856,0.6914186,-0.23193376,-0.3146971,-0.336377,-0.2927469,0.0436301
46,-1.1233498,-1.0905528,"('uncompetitive', 'competitive')",-2.2867439,-2.1474917,-0.01713302,0.13282524,-0.9895963,-0.9888432,-1.1042057,-1.0235157,0.08069
47,-0.7435541,-0.6489522,"('stupid', 'smart')",-1.0671152,-1.0313805,0.86262804,0.850045,5.693182,5.689087,1.1862851,1.2146999,0.0284148
48,-1.2488428,-1.2008152,"('unintelligent', 'intelligent')",-1.6959546,-1.6528877,0.88101757,0.9321435,0.36435544,0.44761762,-0.4248561,-0.3684855,0.0563706
49,-0.6914613,-0.5708351,"('unable', 'able')",-0.37701726,-0.35673794,-0.16068047,-0.04808238,0.040595606,0.16050014,-0.2971409,-0.2037888,0.0933521
50,-0.11166508,-9.4242394e-05,"('clumsy', 'skillful')",-0.07416455,-0.047641948,0.015212279,0.038368165,-0.058619995,-0.07365391,-0.0573093,-0.0207555,0.0365538
51,-0.73276085,-0.8010063,"('uneducated', 'educated')",-1.3233953,-1.377349,0.38533127,0.40211993,-0.10641255,-0.06392884,-0.4443094,-0.460041,-0.0157316
52,-0.27943128,-0.52730405,"('irrational', 'rational')",1.6468376,1.3955075,-0.20455381,-0.4570688,-0.045040928,-0.2358921,0.2794529,0.0438106,-0.2356423
53,-1.0515482,-1.2013404,"('uncreative', 'creative')",-0.93061316,-0.93503255,-0.33879697,-0.39286444,0.97735685,0.8642375,-0.3359004,-0.41625,-0.0803496
54,-0.039010167,-0.09280769,"('incapable', 'capable')",0.47740987,0.42531928,0.027369982,0.019241244,1.146279,1.2271405,0.4030122,0.3947234,-0.0082888
55,-1.513289,-1.3088056,"('incompetent', 'clever')",-2.9557137,-2.7306845,-0.31269,-0.2160403,-0.3098662,-0.23326486,-1.2728896,-1.1221988,0.1506908
56,-0.14511582,-0.14496225,"('impractical', 'practical')",-1.0405611,-1.0123271,1.5350894,1.6047275,-0.14199921,-0.10934234,0.0518533,0.084524,0.0326707
57,0.43756118,0.14076185,"('unimaginative', 'imaginative')",-2.36516,-2.3743966,0.0708222,0.1108569,-2.5665982,-2.5595098,-1.1058437,-1.1705718,-0.0647281
58,0.2102511,0.039371394,"('undiscriminating', 'discriminating')",-0.40074596,-0.39566883,-0.60259795,-0.5965548,-0.11795089,-0.21153276,-0.2277609,-0.2910962,-0.0633353
59,0.8914579,0.7920318,"('foolish', 'wise')",3.0467365,2.9002964,0.7442872,0.6353531,0.59552497,0.57859015,1.3195015,1.226568,-0.0929335
