,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.2543181,-0.53945124,"('unsociable', 'sociable')",1.5433983,1.2625283,-0.1636747,-0.3159056,0.3751351,0.1357238,-0.2394113
1,-1.9742875,-1.8660727,"('unfriendly', 'friendly')",-1.2194922,-1.3940573,1.24736,1.171552,-0.6488066,-0.6961927,-0.0473861
2,1.100948,1.170903,"('unlikable', 'likable')",1.4764502,1.5322585,0.8924306,1.0416113,1.1566096,1.2482576,0.091648
3,-0.025885962,0.03199617,"('repellent', 'pleasant')",1.1298773,1.1068755,0.40876952,0.42089275,0.5042536,0.5199215,0.0156679
4,0.044569395,0.10591395,"('disliked', 'liked')",-0.19518386,-0.1878623,-5.5002475,-5.533556,-1.8836206,-1.8718348,0.0117858
5,-0.6957362,-0.4270435,"('distant', 'outgoing')",-1.8763424,-1.5895875,-0.24005735,-0.10434403,-0.9373787,-0.7069917,0.230387
6,-1.0175734,-0.67428344,"('distant', 'open')",-2.8110533,-2.4913893,0.19551559,0.31645843,-1.211037,-0.9497381,0.2612989
7,-0.00846763,-0.15028125,"('insensitive', 'sensitive')",0.8474158,0.76643556,0.23281217,0.20535809,0.3572535,0.2738375,-0.083416
8,-1.4715455,-1.3347564,"('unaffectionate', 'affectionate')",-1.1363181,-1.1523176,0.10388179,0.09858218,-0.8346605,-0.7961639,0.0384966
9,-1.3023939,-1.2612741,"('unaffectionate', 'caring')",-0.26629707,-0.35820645,0.8993073,0.9119027,-0.2231279,-0.2358593,-0.0127314
10,-0.72812974,-0.99205893,"('unsympathetic', 'sympathetic')",1.2978408,1.0886068,-0.14068879,-0.24885273,0.1430074,-0.0507683,-0.1937757
11,0.48998597,0.34337118,"('unhelpful', 'helpful')",2.008072,1.8676704,2.5290284,2.5862494,1.6756954,1.5990969,-0.0765985
12,-0.4111527,-0.22645813,"('unsupportive', 'supportive')",0.9708128,1.1760325,-1.8086982,-1.6896466,-0.416346,-0.2466907,0.1696553
13,0.74504447,0.58138794,"('impolite', 'polite')",1.4383107,1.393506,-0.00215742,0.0071054325,0.727066,0.6606665,-0.0663995
14,0.4615604,0.28121516,"('antisocial', 'social')",2.491024,2.3483486,-0.29293513,-0.384508,0.8865498,0.7483519,-0.1381979
15,0.4147867,0.29826394,"('boring', 'funny')",0.00035297684,-0.14548971,0.5478845,0.5099212,0.3210081,0.2208985,-0.1001096
16,-0.008690804,0.078688025,"('unpopular', 'popular')",-0.75798374,-0.75595117,0.99293983,1.0028455,0.0754218,0.1085275,0.0331057
17,0.11365321,0.22415444,"('nasty', 'nice')",-0.49219373,-0.42492592,-0.14589387,-0.14697038,-0.1748115,-0.1159139,0.0588976
18,-0.56806684,-0.4887373,"('disagreeable', 'welcoming')",-0.54788923,-0.40981358,-0.5391252,-0.4935459,-0.5516938,-0.4640323,0.0876615
19,-0.7034229,-0.548627,"('inhospitable', 'hospitable')",-1.2358432,-1.2123382,-0.36086953,-0.23610991,-0.7667119,-0.6656917,0.1010202
20,-0.3406334,-0.33005837,"('rough', 'thoughtful')",0.02419782,0.07440329,0.58854216,0.62373394,0.0907022,0.122693,0.0319908
21,0.92634785,0.65197563,"('immoral', 'moral')",2.3011851,2.0486834,-0.4498267,-0.49335393,0.925902,0.7357684,-0.1901336
22,0.49070182,0.400342,"('untrustworthy', 'trustworthy')",0.99776375,0.84996367,-0.9273002,-0.9362824,0.1870551,0.1046744,-0.0823807
23,-0.28513423,-0.461684,"('insincere', 'sincere')",1.2662708,1.1026034,5.6278024,5.5646977,2.2029797,2.068539,-0.1344407
24,0.32096726,0.27657482,"('dishonest', 'honest')",0.008987442,-0.058915287,0.6864973,0.6734804,0.3388173,0.2970466,-0.0417707
25,-0.8736602,-0.8439825,"('egoistic', 'altruistic')",0.064387254,0.004564725,1.2681253,1.1507515,0.1529508,0.1037779,-0.0491729
26,-1.0184059,-0.97319186,"('hardhearted', 'benevolent')",1.0606753,1.0417001,1.5279914,1.4246671,0.5234203,0.4977251,-0.0256952
27,-0.9706282,-0.708846,"('hardhearted', 'softhearted')",-0.39593425,-0.2847541,0.3091998,0.3192606,-0.3524542,-0.2247798,0.1276744
28,-0.3931128,-0.6351587,"('disloyal', 'loyal')",0.26564357,0.007171279,1.1451907,0.96918684,0.3392405,0.1137331,-0.2255074
