,raspberry_male,raspberry_female,tuple,average_male,average_female,female-male
0,-1.1022817,-1.2207633,"('unsociable', 'sociable')",-1.1022817,-1.2207633,-0.1184816
1,0.76115197,0.2584265,"('unfriendly', 'friendly')",0.761152,0.2584265,-0.5027255
2,-0.09800353,-0.14248978,"('unlikable', 'likable')",-0.0980035,-0.1424898,-0.0444863
3,-1.4641589,-1.4589213,"('repellent', 'pleasant')",-1.4641589,-1.4589213,0.0052376
4,-2.0719326,-2.1006324,"('disliked', 'liked')",-2.0719326,-2.1006324,-0.0286998
5,1.2169276,1.0338084,"('distant', 'outgoing')",1.2169276,1.0338084,-0.1831192
6,1.2483625,0.99628896,"('distant', 'open')",1.2483625,0.996289,-0.2520735
7,-1.2935108,-1.2553718,"('insensitive', 'sensitive')",-1.2935108,-1.2553718,0.038139
8,0.48056784,0.29287603,"('unaffectionate', 'affectionate')",0.4805678,0.292876,-0.1876918
9,0.46199507,0.25163478,"('unaffectionate', 'caring')",0.4619951,0.2516348,-0.2103603
10,-2.2302175,-2.0753865,"('unsympathetic', 'sympathetic')",-2.2302175,-2.0753865,0.154831
11,-0.9164316,-0.77870363,"('unhelpful', 'helpful')",-0.9164316,-0.7787036,0.137728
12,-2.5044844,-2.3992267,"('unsupportive', 'supportive')",-2.5044844,-2.3992267,0.1052577
13,-0.8643197,-0.85422266,"('impolite', 'polite')",-0.8643197,-0.8542227,0.010097
14,-1.800313,-1.7234545,"('antisocial', 'social')",-1.800313,-1.7234545,0.0768585
15,0.9160916,0.79611754,"('boring', 'funny')",0.9160916,0.7961175,-0.1199741
16,0.6705181,0.527306,"('unpopular', 'popular')",0.6705181,0.527306,-0.1432121
17,0.062375166,0.036089886,"('nasty', 'nice')",0.0623752,0.0360899,-0.0262853
18,-0.011231296,-0.20672427,"('disagreeable', 'welcoming')",-0.0112313,-0.2067243,-0.195493
19,-0.42412052,-0.48538712,"('inhospitable', 'hospitable')",-0.4241205,-0.4853871,-0.0612666
20,-0.41878912,-0.49402785,"('rough', 'thoughtful')",-0.4187891,-0.4940279,-0.0752388
21,-1.2448739,-1.131845,"('immoral', 'moral')",-1.2448739,-1.131845,0.1130289
22,-0.55654824,-0.554647,"('untrustworthy', 'trustworthy')",-0.5565482,-0.554647,0.0019012
23,0.3478544,0.35860974,"('insincere', 'sincere')",0.3478544,0.3586097,0.0107553
24,-0.48717123,-0.43055755,"('dishonest', 'honest')",-0.4871712,-0.4305575,0.0566137
25,1.7099166,1.3699163,"('egoistic', 'altruistic')",1.7099166,1.3699163,-0.3400003
26,0.18158063,-0.09493486,"('hardhearted', 'benevolent')",0.1815806,-0.0949349,-0.2765155
27,0.9984779,0.92352414,"('hardhearted', 'softhearted')",0.9984779,0.9235241,-0.0749538
28,-0.33059216,-0.42124104,"('disloyal', 'loyal')",-0.3305922,-0.421241,-0.0906488
29,0.15043819,0.004096795,"('unfair', 'fair')",0.1504382,0.0040968,-0.1463414
30,-0.47802562,-0.3783613,"('intolerant', 'tolerant')",-0.4780256,-0.3783613,0.0996643
31,0.26031837,0.025860883,"('evil', 'good')",0.2603184,0.0258609,-0.2344575
32,0.06579512,0.00042635202,"('unkind', 'kind')",0.0657951,0.0004264,-0.0653687
33,1.1198283,0.93557775,"('wrong', 'right')",1.1198283,0.9355778,-0.1842505
34,1.458935,1.5503062,"('mean', 'honorable')",1.458935,1.5503062,0.0913712
35,2.176206,1.9022926,"('corrupt', 'incorrupt')",2.1762061,1.9022926,-0.2739135
36,1.1547827,0.728194,"('hostile', 'amicable')",1.1547827,0.728194,-0.4265887
37,-0.327817,-0.20401323,"('fake', 'genuine')",-0.327817,-0.2040132,0.1238038
38,-0.54210943,-0.45917976,"('untruthful', 'truthful')",-0.5421094,-0.4591798,0.0829296
39,0.51902586,0.5224892,"('exploitative', 'cooperative')",0.5190259,0.5224892,0.0034633
40,-1.3563871,-1.4944795,"('stingy', 'generous')",-1.3563871,-1.4944795,-0.1380924
41,-0.26480153,-0.33093318,"('unforgiving', 'forgiving')",-0.2648015,-0.3309332,-0.0661317
42,-1.6257694,-1.3458923,"('unreliable', 'reliable')",-1.6257694,-1.3458923,0.2798771
43,-1.9822836,-1.8033367,"('irresponsible', 'responsible')",-1.9822836,-1.8033367,0.1789469
44,0.019436069,0.0679636,"('prejudiced', 'unprejudiced')",0.0194361,0.0679636,0.0485275
45,-1.552856,-1.4215528,"('incompetent', 'competent')",-1.552856,-1.4215528,0.1313032
46,-1.9231099,-1.773948,"('uncompetitive', 'competitive')",-1.9231099,-1.773948,0.1491619
47,1.6523905,1.7718714,"('stupid', 'smart')",1.6523905,1.7718714,0.1194809
48,-0.70938313,-0.7117747,"('unintelligent', 'intelligent')",-0.7093831,-0.7117747,-0.0023916
49,0.46670252,0.6371025,"('unable', 'able')",0.4667025,0.6371025,0.1704
50,0.24399595,0.29033697,"('clumsy', 'skillful')",0.2439959,0.290337,0.0463411
51,-1.4218758,-1.370487,"('uneducated', 'educated')",-1.4218758,-1.370487,0.0513888
52,0.95300245,0.6540716,"('irrational', 'rational')",0.9530025,0.6540716,-0.2989309
53,-0.06944861,-0.41296604,"('uncreative', 'creative')",-0.0694486,-0.412966,-0.3435174
54,0.61887497,0.4936698,"('incapable', 'capable')",0.618875,0.4936698,-0.1252052
55,-0.9710393,-0.88456184,"('incompetent', 'clever')",-0.9710393,-0.8845618,0.0864775
56,-0.8919134,-0.70364124,"('impractical', 'practical')",-0.8919134,-0.7036412,0.1882722
57,-2.4421132,-2.5178912,"('unimaginative', 'imaginative')",-2.4421132,-2.5178912,-0.075778
58,-0.94063437,-1.052937,"('undiscriminating', 'discriminating')",-0.9406344,-1.052937,-0.1123026
59,1.0014247,0.91950333,"('foolish', 'wise')",1.0014247,0.9195033,-0.0819214
60,-0.81207097,-0.5829904,"('inefficient', 'efficient')",-0.812071,-0.5829904,0.2290806
61,-0.13294186,-0.36236727,"('illogical', 'logical')",-0.1329419,-0.3623673,-0.2294254
62,-1.2609458,-0.9586311,"('incompetent', 'brilliant')",-1.2609458,-0.9586311,0.3023147
63,-1.6616449,-1.5077391,"('unperceptive', 'insightful')",-1.6616449,-1.5077391,0.1539058
64,-2.7684438,-2.697796,"('shy', 'confident')",-2.7684438,-2.6977961,0.0706477
65,-1.1961807,-1.0984702,"('insecure', 'secure')",-1.1961807,-1.0984702,0.0977105
66,-0.82077783,-0.98698044,"('inactive', 'active')",-0.8207778,-0.9869804,-0.1662026
67,0.022178963,0.12275757,"('doubtful', 'determined')",0.022179,0.1227576,0.1005786
68,-0.08289629,-0.051419444,"('dependent', 'independent')",-0.0828963,-0.0514194,0.0314769
69,1.2571044,1.1435617,"('lazy', 'industrious')",1.2571044,1.1435617,-0.1135427
70,-1.9897746,-1.8496897,"('lethargic', 'energetic')",-1.9897746,-1.8496897,0.1400849
71,0.9107215,0.7937209,"('diffident', 'self-confident')",0.9107215,0.7937209,-0.1170006
72,-1.4748111,-1.2751415,"('unambitious', 'ambitious')",-1.4748111,-1.2751415,0.1996696
73,-0.41302857,-0.33143875,"('helpless', 'self-reliant')",-0.4130286,-0.3314388,0.0815898
