,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
20,-0.7121036,-0.76989007,"('rough', 'thoughtful')",-0.38252252,-0.39135543,0.1384261,0.11072291,-0.3187334,-0.3501742,-0.0314408
21,-1.0039732,-1.0207638,"('immoral', 'moral')",1.9727069,1.8202183,0.15387066,0.09403477,0.3742015,0.2978298,-0.0763717
22,-0.62261814,-0.5490206,"('untrustworthy', 'trustworthy')",0.85348296,0.7501657,-0.61540276,-0.70164406,-0.1281793,-0.166833,-0.0386537
23,-0.6320947,-0.68238723,"('insincere', 'sincere')",0.9961492,0.91245914,5.435941,5.230776,1.933332,1.8202826,-0.1130494
24,-0.32166684,-0.28236344,"('dishonest', 'honest')",1.6239561,1.6006894,0.19850384,0.21809956,0.5002644,0.5121419,0.0118775
25,0.34673193,0.2138279,"('egoistic', 'altruistic')",0.42869782,0.3751797,0.49128404,0.48003465,0.4222379,0.3563474,-0.0658905
26,-0.010326177,-0.015147347,"('hardhearted', 'benevolent')",1.135518,1.1060311,1.3674226,1.3306841,0.8308714,0.8071893,-0.0236821
27,-0.10357977,-0.14874423,"('hardhearted', 'softhearted')",-0.554152,-0.50721776,0.03999876,-0.0028354228,-0.205911,-0.2195991,-0.0136881
28,-1.1322789,-1.1975769,"('disloyal', 'loyal')",0.84700304,0.6597113,0.60311913,0.4661034,0.1059478,-0.0239207,-0.1298685
29,-0.42727342,-0.46924275,"('unfair', 'fair')",-0.19627705,-0.22818123,-0.4712085,-0.508012,-0.3649197,-0.401812,-0.0368923
30,-0.14893731,-0.08252484,"('intolerant', 'tolerant')",0.76970065,0.76661533,1.242846,1.183827,0.6212031,0.6226392,0.0014361
31,-0.12811466,-0.040145773,"('evil', 'good')",-1.5872767,-1.5524067,-1.7473869,-1.6679739,-1.1542594,-1.0868421,0.0674173
32,-0.44549412,-0.5050665,"('unkind', 'kind')",0.6081383,0.5283987,0.80180675,0.6360585,0.3214837,0.2197969,-0.1016868
33,0.5153451,0.41597092,"('wrong', 'right')",0.99191564,0.9305292,-0.76813257,-0.783498,0.2463761,0.1876674,-0.0587087
34,-0.31638294,-0.23561095,"('mean', 'honorable')",-0.057836667,-0.036510337,4.5868077,4.579002,1.4041961,1.4356268,0.0314307
35,1.0025308,0.9548075,"('corrupt', 'incorrupt')",-2.0094602,-2.04051,-1.2545187,-1.2682005,-0.753816,-0.7846343,-0.0308183
36,-0.1268037,-0.21227169,"('hostile', 'amicable')",-2.2160997,-2.3796563,-1.1735849,-1.2754755,-1.1721628,-1.2891345,-0.1169717
37,-0.28199765,-0.30497655,"('fake', 'genuine')",0.23924264,0.2450043,-0.3913669,-0.40391824,-0.1447073,-0.1546302,-0.0099229
38,-0.9789015,-0.9569082,"('untruthful', 'truthful')",0.39083946,0.31820226,-0.16544758,-0.1471337,-0.2511699,-0.2619466,-0.0107767
39,0.041499227,0.11425813,"('exploitative', 'cooperative')",0.88173693,1.0003475,0.12178084,0.18590145,0.348339,0.4335024,0.0851634
40,1.0524372,0.9938678,"('stingy', 'generous')",0.41679147,0.39126113,-2.2985358,-2.3009055,-0.2764357,-0.3052588,-0.0288231
41,-0.9103813,-0.848502,"('unforgiving', 'forgiving')",0.42920756,0.32592952,-0.26548728,-0.34762806,-0.248887,-0.2900668,-0.0411798
42,0.5037741,0.5175489,"('unreliable', 'reliable')",1.0023052,0.9699662,-2.5901031,-2.588131,-0.3613413,-0.366872,-0.0055307
43,-1.123977,-1.0408608,"('irresponsible', 'responsible')",0.550201,0.56058025,0.4808774,0.46736717,-0.0309662,-0.0043044,0.0266618
44,0.6307178,0.7063498,"('prejudiced', 'unprejudiced')",-0.21207172,-0.11481057,-1.1496234,-1.1264338,-0.2436591,-0.1782982,0.0653609
45,-1.0852902,-1.074946,"('incompetent', 'competent')",0.6714323,0.5513044,0.06870804,-0.037503306,-0.1150499,-0.1870483,-0.0719984
46,-0.89614475,-0.9381354,"('uncompetitive', 'competitive')",1.0812613,0.9958349,-0.26529178,-0.3317132,-0.0267251,-0.0913379,-0.0646128
47,-0.338899,-0.26405555,"('stupid', 'smart')",0.80813736,0.8226105,4.750738,4.700017,1.7399921,1.7528574,0.0128653
48,-0.27747458,-0.297874,"('unintelligent', 'intelligent')",1.3131618,1.2570422,0.77437675,0.7356973,0.6033547,0.5649552,-0.0383995
49,-0.5638388,-0.46096933,"('unable', 'able')",-0.60952425,-0.5555239,-0.56847465,-0.5586009,-0.5806125,-0.5250314,0.0555811
50,-0.17701659,-0.17877236,"('clumsy', 'skillful')",-0.22751078,-0.30993357,-0.37210482,-0.51575905,-0.2588774,-0.3348217,-0.0759443
51,-0.79954726,-0.8654225,"('uneducated', 'educated')",-0.19989857,-0.26556253,0.5150855,0.4417169,-0.1614534,-0.229756,-0.0683026
52,-0.013684422,-0.09123035,"('irrational', 'rational')",-0.38754135,-0.45851925,-0.41889587,-0.46444628,-0.2733739,-0.3380653,-0.0646914
53,-0.16260517,-0.26214558,"('uncreative', 'creative')",0.34987158,0.21577068,-0.30734473,-0.44180122,-0.0400261,-0.1627254,-0.1226993
54,0.18117732,0.067572966,"('incapable', 'capable')",-0.4275085,-0.4671815,0.41610536,0.35692015,0.0565914,-0.0142295,-0.0708209
55,-0.7925979,-0.7650089,"('incompetent', 'clever')",1.0546395,1.0161611,0.7066882,0.66618294,0.3229099,0.3057784,-0.0171315
56,-0.60943735,-0.58428836,"('impractical', 'practical')",1.6008852,1.5577482,0.31284377,0.2471813,0.4347639,0.4068804,-0.0278835
57,-0.17119673,-0.2987089,"('unimaginative', 'imaginative')",0.38908845,0.26098928,-2.338124,-2.3851066,-0.7067441,-0.8076088,-0.1008647
58,-0.5413782,-0.5588765,"('undiscriminating', 'discriminating')",0.49420315,0.43780988,-0.26586452,-0.2631013,-0.1043465,-0.128056,-0.0237095
59,0.45520344,0.4880059,"('foolish', 'wise')",0.18787251,0.18302503,-0.33574352,-0.272611,0.1024441,0.1328066,0.0303625
60,-1.1990598,-1.1441746,"('inefficient', 'efficient')",1.1355609,1.1881738,0.14761353,0.15648855,0.0280382,0.0668292,0.038791
61,-1.1607091,-1.2362934,"('illogical', 'logical')",1.0524939,0.9691134,0.37584388,0.24972524,0.0892096,-0.0058183,-0.0950279
62,-0.28694737,-0.2618729,"('incompetent', 'brilliant')",1.4423001,1.5228932,0.78024316,0.830299,0.6451986,0.6971064,0.0519078
63,-1.0462021,-1.0659056,"('unperceptive', 'insightful')",1.0267664,0.94323725,0.23492214,0.18160628,0.0718288,0.019646,-0.0521828
64,-0.32263002,-0.29616994,"('shy', 'confident')",1.3198972,1.3379433,-4.6453967,-4.587007,-1.2160432,-1.1817446,0.0342986
65,-0.4953255,-0.5070753,"('insecure', 'secure')",1.0834284,1.046617,0.7703565,0.73340344,0.4528198,0.4243151,-0.0285047
66,0.19933915,0.20785946,"('inactive', 'active')",-1.2037216,-1.1851807,-0.020206839,0.0010512099,-0.3415298,-0.3254233,0.0161065
67,0.4285285,0.46598777,"('doubtful', 'determined')",0.054130144,0.08105019,0.13186182,0.13670447,0.2048401,0.2279141,0.023074
68,-0.307185,-0.33286643,"('dependent', 'independent')",-1.24538,-1.2810178,-1.0590223,-1.06206,-0.8705292,-0.8919814,-0.0214522
69,0.7749371,0.8132437,"('lazy', 'industrious')",0.11129573,0.12158907,-0.99754226,-0.93844426,-0.0371031,-0.0012038,0.0358993
70,-0.07027719,-0.047090862,"('lethargic', 'energetic')",0.30522344,0.32811671,0.2201655,0.21455234,0.1517039,0.1651927,0.0134888
71,-0.23868993,-0.2338559,"('diffident', 'self-confident')",0.49357036,0.4761507,-0.22696535,-0.26629674,0.009305,-0.0080007,-0.0173057
72,-0.36069852,-0.3814362,"('unambitious', 'ambitious')",0.6228693,0.6296282,-0.42892137,-0.3926403,-0.0555835,-0.0481494,0.0074341
73,0.6742189,0.69223154,"('helpless', 'self-reliant')",1.1188217,1.1118269,-3.1606514,-3.036918,-0.4558703,-0.4109532,0.0449171
74,-0.37052637,-0.34889218,"('undedicated', 'dedicated')",0.2853552,0.24451558,-0.5652129,-0.6152818,-0.2167947,-0.2398861,-0.0230914
75,0.8955915,0.89008415,"('meek', 'impulsive')",-1.2345866,-1.2645216,-0.6173918,-0.5649465,-0.3187956,-0.313128,0.0056676
76,-0.14702922,-0.06657797,"('anxious', 'daring')",0.5616023,0.6141051,0.000781551,-0.006533826,0.1384515,0.1803311,0.0418796
77,-1.2075353,-1.2249475,"('unmotivated', 'motivated')",0.39401928,0.2699077,-1.0360788,-1.0223652,-0.6165316,-0.659135,-0.0426034
78,-0.7368177,-0.83004767,"('nonresilient', 'resilient')",0.11688984,0.031585734,0.13224803,0.038122166,-0.1625599,-0.2534466,-0.0908867
79,-0.006208662,-0.011588374,"('wavering', 'unwavering')",-1.0170008,-1.1278895,-0.93671095,-0.93509054,-0.6533068,-0.6915228,-0.038216
80,0.10803391,0.05634205,"('dominated', 'dominating')",0.70368266,0.75485706,0.2896716,0.36092198,0.3671294,0.390707,0.0235776
81,0.17698145,0.13797894,"('submissive', 'aggressive')",1.2118304,1.1561247,0.4746999,0.49862054,0.6211706,0.5975747,-0.0235959
82,0.26824155,0.2691877,"('poor', 'rich')",0.4485765,0.334362,5.699375,5.5035777,2.138731,2.0357091,-0.1030219
83,-1.0978662,-1.0316646,"('powerless', 'powerful')",0.27918583,0.30329493,-0.84916514,-0.8137915,-0.5559485,-0.5140537,0.0418948
84,0.27808496,0.13955103,"('inferior', 'superior')",0.80206877,0.72667634,0.73450685,0.6779833,0.6048868,0.5147369,-0.0901499
85,0.6491705,0.57782125,"('insignificant', 'prestigious')",0.104403526,0.051467415,-0.9724554,-0.9824314,-0.0729605,-0.1177142,-0.0447537
86,-1.1280541,-1.1608785,"('uninfluential', 'influential')",0.37729824,0.2807976,-0.57011116,-0.6450065,-0.440289,-0.5083625,-0.0680735
87,-0.43104064,-0.41367066,"('unsuccessful', 'successful')",1.3459984,1.3160946,1.1386383,1.1796114,0.684532,0.6940118,0.0094798
88,0.2611499,0.2191268,"('low', 'eminent')",0.59642565,0.50232315,0.2357302,0.10820965,0.3644352,0.2765532,-0.087882
