,amerisourcebergen_male,amerisourcebergen_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.4132357,-1.4382783,"('unsociable', 'sociable')",-0.3491463,-0.3949815,-0.881191,-0.9166299,-0.0354389
1,-1.8982322,-2.1194255,"('unfriendly', 'friendly')",1.5715196,1.3370498,-0.1633563,-0.3911878,-0.2278315
2,1.0392454,1.0388887,"('unlikable', 'likable')",0.8954404,0.9394027,0.9673429,0.9891457,0.0218028
3,-0.32892483,-0.19000708,"('repellent', 'pleasant')",0.41944805,0.5205141,0.0452616,0.1652535,0.1199919
4,-0.3258618,-0.4472726,"('disliked', 'liked')",-7.2086825,-7.340761,-3.7672722,-3.894017,-0.1267448
5,-0.5838502,-0.68074876,"('distant', 'outgoing')",-0.26736665,-0.4167495,-0.4256084,-0.5487491,-0.1231407
6,-0.66242194,-0.74353665,"('distant', 'open')",-0.058734987,-0.21474883,-0.3605785,-0.4791427,-0.1185642
7,-0.5928303,-0.47711983,"('insensitive', 'sensitive')",0.14834529,0.29169533,-0.2222425,-0.0927123,0.1295302
8,-1.7853396,-1.9043825,"('unaffectionate', 'affectionate')",0.91194,0.7486521,-0.4366998,-0.5778652,-0.1411654
9,-1.7039727,-1.8234456,"('unaffectionate', 'caring')",1.3622984,1.2768201,-0.1708372,-0.2733127,-0.1024755
10,-1.6700141,-1.5637239,"('unsympathetic', 'sympathetic')",-0.5551698,-0.47062692,-1.112592,-1.0171754,0.0954166
11,-0.76458085,-0.73444784,"('unhelpful', 'helpful')",1.7613631,1.8416433,0.4983912,0.5535977,0.0552065
12,-1.3769643,-1.3227997,"('unsupportive', 'supportive')",-2.1757765,-2.1535058,-1.7763704,-1.7381527,0.0382177
13,0.11506533,0.14721061,"('impolite', 'polite')",-0.7717009,-0.67040557,-0.3283178,-0.2615975,0.0667203
14,-0.025316555,0.17916739,"('antisocial', 'social')",0.03042426,0.14270353,0.0025539,0.1609355,0.1583816
15,0.61441904,0.53198403,"('boring', 'funny')",0.39881343,0.39423925,0.5066162,0.4631116,-0.0435046
16,-0.24875538,-0.27328715,"('unpopular', 'popular')",0.22935249,0.19570781,-0.0097014,-0.0387897,-0.0290883
17,0.038058333,0.10995388,"('nasty', 'nice')",-0.2300706,-0.19924626,-0.0960061,-0.0446462,0.0513599
18,-0.57522875,-0.47937715,"('disagreeable', 'welcoming')",-0.56278235,-0.596188,-0.5690055,-0.5377825,0.031223
19,-1.2397561,-1.3016049,"('inhospitable', 'hospitable')",-0.7241529,-0.75441945,-0.9819545,-1.0280122,-0.0460577
20,0.46407276,0.6078049,"('rough', 'thoughtful')",1.0026002,1.0477221,0.7333364,0.8277635,0.0944271
21,-0.34945324,-0.29291153,"('immoral', 'moral')",-0.7956701,-0.6338639,-0.5725617,-0.4633877,0.109174
22,-0.124853484,0.002324324,"('untrustworthy', 'trustworthy')",-1.1068883,-1.0684515,-0.6158709,-0.5330636,0.0828073
23,-0.98396957,-0.9582856,"('insincere', 'sincere')",5.6021986,5.6728587,2.3091145,2.3572865,0.048172
24,-0.9966828,-0.94453764,"('dishonest', 'honest')",0.5877411,0.63987076,-0.2044709,-0.1523334,0.0521375
25,-0.20112279,-0.3284482,"('egoistic', 'altruistic')",1.4287413,1.3239362,0.6138093,0.497744,-0.1160653
26,-0.4438866,-0.48529714,"('hardhearted', 'benevolent')",1.6057692,1.5172217,0.5809413,0.5159622,-0.0649791
27,-0.5463691,-0.44622567,"('hardhearted', 'softhearted')",1.0226351,1.0064683,0.238133,0.2801213,0.0419883
28,-1.2999753,-1.4001437,"('disloyal', 'loyal')",1.0318668,0.9146671,-0.1340542,-0.2427383,-0.1086841
29,-0.45233163,-0.45994735,"('unfair', 'fair')",-0.5567341,-0.6549211,-0.5045329,-0.5574342,-0.0529013
30,0.029120661,0.103743,"('intolerant', 'tolerant')",1.1886481,1.2856728,0.6088844,0.6947079,0.0858235
31,-0.78809786,-0.85791355,"('evil', 'good')",-0.6438752,-0.8281973,-0.7159865,-0.8430554,-0.1270689
32,-0.6874457,-0.66000915,"('unkind', 'kind')",0.5280172,0.49715167,-0.0797142,-0.0814287,-0.0017145
33,0.24149677,0.11295069,"('wrong', 'right')",-0.39896604,-0.4661886,-0.0787346,-0.176619,-0.0978844
34,0.13314888,0.17905091,"('mean', 'honorable')",5.5051594,5.6460285,2.819154,2.9125397,0.0933857
35,0.7713649,0.6263951,"('corrupt', 'incorrupt')",-0.27110544,-0.4565832,0.2501298,0.084906,-0.1652238
36,-0.64424527,-0.8385906,"('hostile', 'amicable')",-0.044985343,-0.27676263,-0.3446153,-0.5576766,-0.2130613
37,0.1688741,0.24417526,"('fake', 'genuine')",0.19490266,0.23719311,0.1818884,0.2406842,0.0587958
38,-1.1379825,-1.2322301,"('untruthful', 'truthful')",-0.20102647,-0.19851638,-0.6695045,-0.7153732,-0.0458687
39,0.54966694,0.5601184,"('exploitative', 'cooperative')",0.49573582,0.49910742,0.5227014,0.5296129,0.0069115
40,-0.18358316,-0.1996619,"('stingy', 'generous')",-1.9140005,-2.0196817,-1.0487919,-1.1096718,-0.0608799
41,-0.93411905,-0.9154361,"('unforgiving', 'forgiving')",-0.29458687,-0.27098608,-0.6143529,-0.5932111,0.0211418
42,0.87131155,1.0285473,"('unreliable', 'reliable')",-3.364874,-3.2499635,-1.2467811,-1.1107081,0.136073
43,-0.7838522,-0.67954236,"('irresponsible', 'responsible')",0.39743,0.49360967,-0.1932111,-0.0929663,0.1002448
44,1.210103,1.2399858,"('prejudiced', 'unprejudiced')",-1.225683,-1.208954,-0.00779,0.0155159,0.0233059
45,-0.7160301,-0.623663,"('incompetent', 'competent')",-0.30356967,-0.16370925,-0.5097999,-0.3936861,0.1161138
46,-0.9906735,-0.8991484,"('uncompetitive', 'competitive')",-1.3017634,-1.1621181,-1.1462184,-1.0306332,0.1155852
47,0.022119053,0.18110807,"('stupid', 'smart')",5.683131,5.8485284,2.8526251,3.0148182,0.1621931
48,-0.5603573,-0.5763867,"('unintelligent', 'intelligent')",0.74635893,0.7798877,0.0930008,0.1017505,0.0087497
49,-0.34897932,-0.18883674,"('unable', 'able')",-0.44272774,-0.33253992,-0.3958535,-0.2606883,0.1351652
50,0.6347358,0.6800061,"('clumsy', 'skillful')",-0.01365155,-0.07256667,0.3105421,0.3037197,-0.0068224
51,-0.6056221,-0.6061534,"('uneducated', 'educated')",-0.3082012,-0.31707007,-0.4569117,-0.4616117,-0.0047
52,-0.41595304,-0.64887303,"('irrational', 'rational')",0.586612,0.40649086,0.0853295,-0.1211911,-0.2065206
53,-1.4007833,-1.4568005,"('uncreative', 'creative')",0.6200762,0.4910001,-0.3903536,-0.4829002,-0.0925466
54,-0.37113953,-0.49664053,"('incapable', 'capable')",0.8570248,0.79291415,0.2429426,0.1481368,-0.0948058
55,-0.37954184,-0.2589159,"('incompetent', 'clever')",-0.05462668,0.12413709,-0.2170843,-0.0673894,0.1496949
56,0.3607547,0.44163796,"('impractical', 'practical')",-0.3315344,-0.22002652,0.0146102,0.1108057,0.0961955
57,-0.90297526,-0.91513085,"('unimaginative', 'imaginative')",-3.1312606,-3.1084387,-2.017118,-2.0117848,0.0053332
58,-0.9218172,-0.9182438,"('undiscriminating', 'discriminating')",0.06613322,0.029489024,-0.427842,-0.4443774,-0.0165354
59,-0.12512775,-0.19487427,"('foolish', 'wise')",0.41928378,0.37837574,0.147078,0.0917507,-0.0553273
60,0.326255,0.5199572,"('inefficient', 'efficient')",-0.20250516,0.05827198,0.0618749,0.2891146,0.2272397
61,-0.5481061,-0.6131786,"('illogical', 'logical')",0.52444917,0.4153304,-0.0118285,-0.0989241,-0.0870956
62,-0.12619314,-0.014542865,"('incompetent', 'brilliant')",0.33786908,0.5297218,0.105838,0.2575895,0.1517515
63,-0.8259853,-0.7777248,"('unperceptive', 'insightful')",0.057672404,0.17222966,-0.3841565,-0.3027476,0.0814089
64,0.38366464,0.36845952,"('shy', 'confident')",-6.5312414,-6.56695,-3.0737884,-3.0992451,-0.0254567
65,0.0678671,0.14849755,"('insecure', 'secure')",-0.32308137,-0.15305904,-0.1276071,-0.0022807,0.1253264
66,0.0929257,-0.03994607,"('inactive', 'active')",0.23939294,0.16418925,0.1661593,0.0621216,-0.1040377
67,0.5161951,0.49979493,"('doubtful', 'determined')",-0.120882004,-0.10973652,0.1976566,0.1950292,-0.0026274
68,-0.1306513,-0.12971348,"('dependent', 'independent')",-1.1915381,-1.160229,-0.6610947,-0.6449713,0.0161234
69,1.5194184,1.4034345,"('lazy', 'industrious')",0.10979554,0.012654493,0.814607,0.7080445,-0.1065625
70,-0.46968478,-0.3046952,"('lethargic', 'energetic')",-0.1777479,-0.023204539,-0.3237163,-0.1639499,0.1597664
71,-0.5321125,-0.63899356,"('diffident', 'self-confident')",0.44463995,0.3778959,-0.0437363,-0.1305488,-0.0868125
72,-0.87205476,-0.9059208,"('unambitious', 'ambitious')",-0.44358778,-0.43616763,-0.6578213,-0.6710442,-0.0132229
73,0.89930856,0.8745496,"('helpless', 'self-reliant')",-3.1234455,-3.1435409,-1.1120684,-1.1344956,-0.0224272
74,-0.61586004,-0.5021959,"('undedicated', 'dedicated')",-0.48882234,-0.47438872,-0.5523412,-0.4882923,0.0640489
75,0.2900733,0.1875098,"('meek', 'impulsive')",-0.5631647,-0.57590127,-0.1365457,-0.1941957,-0.05765
76,0.6226868,0.8148875,"('anxious', 'daring')",-0.35402113,-0.11016447,0.1343328,0.3523615,0.2180287
77,-0.5073345,-0.51881117,"('unmotivated', 'motivated')",-1.177533,-1.0983949,-0.8424338,-0.808603,0.0338308
78,-0.52756274,-0.4977785,"('nonresilient', 'resilient')",-0.10313662,-0.12513281,-0.3153497,-0.3114557,0.003894
79,-0.38732815,-0.52951515,"('wavering', 'unwavering')",-0.21119724,-0.30750656,-0.2992627,-0.4185109,-0.1192482
80,0.665405,0.7069849,"('dominated', 'dominating')",-1.0529923,-0.8079278,-0.1937937,-0.0504715,0.1433222
81,-0.059319925,-0.09138932,"('submissive', 'aggressive')",-0.7725509,-0.5856872,-0.4159354,-0.3385383,0.0773971
82,-0.3796689,-0.30635712,"('poor', 'rich')",5.947223,6.0263543,2.7837772,2.8599987,0.0762215
83,-0.2497407,-0.27738687,"('powerless', 'powerful')",-0.8347008,-0.8618587,-0.5422208,-0.5696228,-0.027402
84,-0.06180821,-0.13206975,"('inferior', 'superior')",0.6061541,0.56714404,0.2721729,0.2175371,-0.0546358
85,-0.3498726,-0.60290015,"('insignificant', 'prestigious')",0.16328964,-0.0520119,-0.0932915,-0.327456,-0.2341645
86,-2.1537058,-2.2072403,"('uninfluential', 'influential')",-0.93299973,-0.99687374,-1.5433528,-1.602057,-0.0587042
87,-0.07003434,-0.15678196,"('unsuccessful', 'successful')",0.59834146,0.7012301,0.2641536,0.2722241,0.0080705
88,-0.6665602,-0.70242655,"('low', 'eminent')",-0.43619415,-0.44118926,-0.5513772,-0.5718079,-0.0204307
