,gamestop_male,gamestop_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.33487996,-0.35612136,"('unsociable', 'sociable')",-0.32358477,-0.4222285,-0.3292324,-0.3891749,-0.0599425
1,0.9460811,0.8444675,"('unfriendly', 'friendly')",1.918419,1.8281405,1.43225,1.3363039,-0.0959461
2,-0.27662656,-0.28209758,"('unlikable', 'likable')",0.3531385,0.3852099,0.038256,0.0515562,0.0133002
3,-1.1464325,-1.0680175,"('repellent', 'pleasant')",0.62659496,0.63462,-0.2599188,-0.2166987,0.0432201
4,0.12577763,0.05724006,"('disliked', 'liked')",-7.182017,-7.387904,-3.5281196,-3.6653321,-0.1372125
5,0.7367334,0.68731457,"('distant', 'outgoing')",-0.14814201,-0.17745383,0.2942957,0.2549304,-0.0393653
6,0.5734165,0.49439138,"('distant', 'open')",-0.075277954,-0.11039694,0.2490693,0.1919972,-0.0570721
7,-1.0899912,-1.0362304,"('insensitive', 'sensitive')",0.16643107,0.23405504,-0.4617801,-0.4010877,0.0606924
8,1.0784879,1.0129011,"('unaffectionate', 'affectionate')",0.8735287,0.82894164,0.9760083,0.9209213,-0.055087
9,0.8685992,0.78620344,"('unaffectionate', 'caring')",1.3146298,1.3263327,1.0916145,1.0562681,-0.0353464
10,-2.050195,-1.9723314,"('unsympathetic', 'sympathetic')",-0.88418704,-0.83802104,-1.467191,-1.4051762,0.0620148
11,-0.23610894,-0.14934756,"('unhelpful', 'helpful')",1.4591081,1.5275618,0.6114996,0.6891071,0.0776075
12,-0.28866068,-0.23818763,"('unsupportive', 'supportive')",-2.3040378,-2.2838783,-1.2963493,-1.2610329,0.0353164
13,-1.2377338,-1.2026999,"('impolite', 'polite')",-1.114156,-1.1077093,-1.1759449,-1.1552045,0.0207404
14,-0.6484552,-0.6029268,"('antisocial', 'social')",-0.45377886,-0.48904362,-0.5511171,-0.5459852,0.0051319
15,1.1258827,1.0709989,"('boring', 'funny')",0.1607281,0.1372928,0.6433054,0.6041459,-0.0391595
16,0.010029553,-0.017977985,"('unpopular', 'popular')",0.46373022,0.4155462,0.2368799,0.1987841,-0.0380958
17,-0.054926347,-0.020643134,"('nasty', 'nice')",-0.36364493,-0.34076434,-0.2092856,-0.1807037,0.0285819
18,-0.73539364,-0.7534108,"('disagreeable', 'welcoming')",-0.6476291,-0.67207015,-0.6915114,-0.7127405,-0.0212291
19,-0.67596066,-0.6903838,"('inhospitable', 'hospitable')",-0.21797638,-0.20819005,-0.4469685,-0.4492869,-0.0023184
20,-0.43017194,-0.3598214,"('rough', 'thoughtful')",1.0199388,1.0139048,0.2948834,0.3270417,0.0321583
21,-0.96173227,-0.9181176,"('immoral', 'moral')",-1.0187027,-0.904743,-0.9902175,-0.9114303,0.0787872
22,-1.1368676,-1.1541754,"('untrustworthy', 'trustworthy')",-1.1434948,-1.1894858,-1.1401813,-1.1718307,-0.0316494
23,-0.6286315,-0.6094876,"('insincere', 'sincere')",6.2231636,6.241336,2.797266,2.8159242,0.0186582
24,-0.6573104,-0.6734857,"('dishonest', 'honest')",0.53688455,0.5598578,-0.0602129,-0.056814,0.0033989
25,0.7098744,0.651853,"('egoistic', 'altruistic')",1.4755484,1.4917567,1.0927114,1.0718049,-0.0209065
26,0.7844291,0.6956951,"('hardhearted', 'benevolent')",1.7416866,1.6959554,1.2630578,1.1958252,-0.0672326
27,0.02955432,0.011109646,"('hardhearted', 'softhearted')",1.4074726,1.3689064,0.7185135,0.690008,-0.0285055
28,0.36500528,0.30021337,"('disloyal', 'loyal')",1.3708335,1.3148812,0.8679194,0.8075473,-0.0603721
29,-0.1774185,-0.1882985,"('unfair', 'fair')",0.04104461,-0.057984833,-0.0681869,-0.1231417,-0.0549548
30,-0.79919493,-0.7425681,"('intolerant', 'tolerant')",0.34364486,0.31088197,-0.227775,-0.2158431,0.0119319
31,-0.011117645,-0.06216649,"('evil', 'good')",-0.45129204,-0.5324416,-0.2312048,-0.2973041,-0.0660993
32,-0.56699175,-0.6325071,"('unkind', 'kind')",0.6411689,0.59631264,0.0370886,-0.0180972,-0.0551858
33,0.44667146,0.3740458,"('wrong', 'right')",-0.53898644,-0.5411343,-0.0461575,-0.0835443,-0.0373868
34,-0.72526765,-0.6009326,"('mean', 'honorable')",5.706697,5.835435,2.4907146,2.6172512,0.1265366
35,0.7149914,0.60210377,"('corrupt', 'incorrupt')",0.026975855,-0.04194855,0.3709836,0.2800776,-0.090906
36,0.6562782,0.5279807,"('hostile', 'amicable')",0.4269728,0.30985415,0.5416255,0.4189174,-0.1227081
37,-0.38656634,-0.3494156,"('fake', 'genuine')",-0.013090612,0.016299352,-0.1998285,-0.1665581,0.0332704
38,-0.8217913,-0.8133169,"('untruthful', 'truthful')",-0.36407697,-0.3208905,-0.5929341,-0.5671037,0.0258304
39,0.5930624,0.6494645,"('exploitative', 'cooperative')",0.010639105,0.079140835,0.3018508,0.3643027,0.0624519
40,-0.2416364,-0.2557305,"('stingy', 'generous')",-1.7317325,-1.8737528,-0.9866844,-1.0647416,-0.0780572
41,-0.16161746,-0.18540998,"('unforgiving', 'forgiving')",0.014340649,-0.07307862,-0.0736384,-0.1292443,-0.0556059
42,-1.5345482,-1.4771162,"('unreliable', 'reliable')",-3.8818812,-3.928259,-2.7082148,-2.7026875,0.0055273
