,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1656976,-0.3055769,"('unsociable', 'sociable')",-2.0861819,-2.2601686,-0.12343481,-0.21440178,-0.24823886,-0.47471386,-0.6558883,-0.8137152,-0.1578269
1,1.4520252,1.4349538,"('unfriendly', 'friendly')",0.8372765,0.92792493,1.0139136,0.9484777,1.869172,1.6916132,1.2930968,1.2507424,-0.0423544
2,1.3325564,1.3825035,"('unlikable', 'likable')",0.76154727,0.90222365,0.73374003,0.7516639,0.80804545,0.94591427,0.9089723,0.9955763,0.086604
3,-0.70375603,-0.67464215,"('repellent', 'pleasant')",-1.3310432,-1.277059,-0.21228845,-0.19848026,0.4326898,0.43867895,-0.4535995,-0.4278756,0.0257239
4,0.17323355,0.22556843,"('disliked', 'liked')",1.186807,1.2124735,0.5778589,0.5459257,-6.072418,-6.0721083,-1.0336297,-1.0220351,0.0115946
5,1.1360657,1.1663383,"('distant', 'outgoing')",1.616014,1.8031201,-0.26672497,-0.24151184,-0.34748957,-0.29938963,0.5344663,0.6071393,0.072673
6,1.2259313,1.2971752,"('distant', 'open')",1.8672832,2.021077,-0.6196757,-0.62793237,0.51524854,0.5428623,0.7471969,0.8082955,0.0610986
7,-0.094267026,-0.12594841,"('insensitive', 'sensitive')",-0.8315316,-0.81551,-0.5969867,-0.5426419,0.6521666,0.57624435,-0.2176547,-0.226964,-0.0093093
8,1.3582206,1.3239285,"('unaffectionate', 'affectionate')",0.8322036,0.81295896,-0.21362245,-0.25025988,0.42737344,0.34299868,0.6010438,0.5574066,-0.0436372
9,1.9869505,1.9816549,"('unaffectionate', 'caring')",0.6612488,0.65971327,0.26602262,0.26836723,0.84873456,0.78954464,0.9407392,0.92482,-0.0159192
10,-0.6989622,-0.77272743,"('unsympathetic', 'sympathetic')",-2.6371334,-2.748369,-1.0797287,-1.0187606,-0.21130458,-0.301175,-1.1567823,-1.210258,-0.0534757
11,-0.8823552,-0.91367084,"('unhelpful', 'helpful')",-1.2616416,-1.2146403,-0.81057155,-0.7565598,1.6759142,1.6995426,-0.3196636,-0.2963321,0.0233315
12,1.3550401,1.3322432,"('unsupportive', 'supportive')",-0.7132038,-0.58937263,0.15166478,0.23944189,-2.0429072,-2.0772371,-0.3123515,-0.2737312,0.0386203
