,frontier_male,frontier_female,tuple,communications_male,communications_female,print_male,print_female,average_male,average_female,female-male
0,-1.1288822,-1.1906266,"('unsociable', 'sociable')",-0.40545738,-0.544502,-0.30883086,-0.3370822,-0.6143901,-0.6907369,-0.0763468
1,1.3417889,1.3556805,"('unfriendly', 'friendly')",0.87971693,0.7910931,0.75939566,0.69359267,0.9936338,0.9467888,-0.046845
2,0.8640586,0.9952547,"('unlikable', 'likable')",1.1325395,1.2114595,0.017950624,0.0693477,0.6715163,0.7586873,0.087171
3,-1.3381621,-1.360012,"('repellent', 'pleasant')",0.06581863,0.0389439,0.75757116,0.75320095,-0.1715907,-0.1892891,-0.0176984
4,0.5997719,0.57590985,"('disliked', 'liked')",-0.84655195,-0.9130732,-7.662239,-7.795099,-2.6363397,-2.7107541,-0.0744144
5,1.4038315,1.4875785,"('distant', 'outgoing')",-0.3177764,-0.29598883,-0.6765463,-0.74433523,0.1365029,0.1490848,0.0125819
6,1.0612658,1.1534777,"('distant', 'open')",-1.0392191,-1.0214783,-0.1494984,-0.21671839,-0.0424839,-0.0282397,0.0142442
7,-0.17672472,-0.15726636,"('insensitive', 'sensitive')",0.33042672,0.38701284,0.31933343,0.4058843,0.1576785,0.2118769,0.0541984
8,1.7698528,1.7850815,"('unaffectionate', 'affectionate')",-0.3751166,-0.40642488,0.44415212,0.39997202,0.6129628,0.5928762,-0.0200866
9,1.634414,1.6770831,"('unaffectionate', 'caring')",0.0980222,0.08013843,0.9242414,0.93443716,0.8855592,0.8972196,0.0116604
10,-1.5718565,-1.6176485,"('unsympathetic', 'sympathetic')",-0.9508103,-1.0150778,0.25355318,0.33593687,-0.7563713,-0.7655965,-0.0092252
11,-0.73307705,-0.7524448,"('unhelpful', 'helpful')",0.46669698,0.4461489,1.089888,1.189928,0.2745026,0.2945441,0.0200415
12,0.6609376,0.7055571,"('unsupportive', 'supportive')",-0.10479213,-0.034517378,-2.0753639,-2.0515037,-0.5064061,-0.4601547,0.0462514
13,-0.932212,-0.964615,"('impolite', 'polite')",-0.042919766,-0.032830194,-0.0033356622,0.0217956,-0.3261558,-0.3252165,0.0009393
14,-0.68537635,-0.7032106,"('antisocial', 'social')",1.224453,1.20061,0.08229722,0.104590945,0.2071246,0.2006635,-0.0064611
15,0.8469028,0.86147475,"('boring', 'funny')",0.46521947,0.46881473,-0.13858931,-0.18810338,0.3911777,0.3807287,-0.010449
16,-0.60841346,-0.68935406,"('unpopular', 'popular')",-0.61262023,-0.64705634,-0.036813866,-0.027666911,-0.4192825,-0.4546924,-0.0354099
17,-0.57300186,-0.588969,"('nasty', 'nice')",-1.0329026,-0.9340061,-0.17704171,-0.13571638,-0.5943154,-0.5528971,0.0414183
18,0.42272285,0.49830434,"('disagreeable', 'welcoming')",0.48083973,0.4792517,-0.76162905,-0.82971156,0.0473112,0.0492815,0.0019703
