,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7667715,-0.86257,"('unsociable', 'sociable')",-0.4953721,-0.6347293,-0.37746954,-0.54397935,-0.5465377,-0.6804262,-0.1338885
1,-1.1206686,-1.1173084,"('unfriendly', 'friendly')",-0.19111979,-0.26746893,1.5282153,1.3870823,0.0721423,0.0007683,-0.071374
2,0.8641076,0.9224134,"('unlikable', 'likable')",1.089299,1.1977876,0.88360775,0.91811144,0.9456714,1.0127708,0.0670994
3,-0.066202104,0.021319427,"('repellent', 'pleasant')",-0.9256449,-0.8294491,0.83820593,0.8093176,-0.0512137,0.000396,0.0516097
4,-0.4688006,-0.38386998,"('disliked', 'liked')",0.7505147,0.7580339,-7.0330434,-7.1233616,-2.2504431,-2.2497325,0.0007106
5,0.074561924,0.14462781,"('distant', 'outgoing')",0.7017768,0.74129844,-0.087995455,-0.061068952,0.2294477,0.2749524,0.0455047
6,-0.52520245,-0.40703908,"('distant', 'open')",0.5858248,0.64643675,0.13329983,0.12260273,0.0646407,0.1206668,0.0560261
7,-0.07580062,-0.025741223,"('insensitive', 'sensitive')",-0.73710734,-0.7022261,0.34162977,0.2932831,-0.1570927,-0.1448947,0.012198
8,-0.48236546,-0.47892523,"('unaffectionate', 'affectionate')",0.020347476,0.035453077,1.0510712,1.0246938,0.1963511,0.1937406,-0.0026105
9,-0.71039057,-0.7034726,"('unaffectionate', 'caring')",0.15762262,0.16795003,1.4929538,1.4790863,0.3133953,0.3145212,0.0011259
10,-0.34140152,-0.31104037,"('unsympathetic', 'sympathetic')",-2.1422532,-2.191688,-0.59308475,-0.6609325,-1.0255798,-1.0545537,-0.0289739
11,0.26762298,0.29266617,"('unhelpful', 'helpful')",-0.71437544,-0.71299595,1.6501226,1.7668227,0.4011234,0.448831,0.0477076
12,-0.024959896,0.13742441,"('unsupportive', 'supportive')",0.14352047,0.25190812,-1.8997896,-1.9305238,-0.593743,-0.5137304,0.0800126
13,0.16353685,0.103781,"('impolite', 'polite')",-0.68182886,-0.7411143,-0.60355955,-0.60806936,-0.3739505,-0.4151342,-0.0411837
14,-0.5992217,-0.55038035,"('antisocial', 'social')",0.027054992,0.033142194,-0.3676604,-0.5082686,-0.3132757,-0.3418356,-0.0285599
15,0.30662516,0.23280367,"('boring', 'funny')",0.8389615,0.784066,-0.16807562,-0.15219249,0.325837,0.2882257,-0.0376113
16,-0.6865958,-0.6131545,"('unpopular', 'popular')",0.6650177,0.67083067,0.64661324,0.5881547,0.2083451,0.215277,0.0069319
17,-0.07717708,0.017710632,"('nasty', 'nice')",0.73843515,0.82419324,-0.57223946,-0.4920843,0.0296729,0.1166065,0.0869336
18,-0.65266144,-0.50668365,"('disagreeable', 'welcoming')",0.12910368,0.2043142,-0.50806504,-0.5840528,-0.3438743,-0.2954741,0.0484002
19,-0.50851077,-0.39700294,"('inhospitable', 'hospitable')",-0.5132214,-0.43914527,-0.37262964,-0.23224851,-0.4647872,-0.3561322,0.108655
20,-0.7459798,-0.65013677,"('rough', 'thoughtful')",-0.05689822,0.0017298777,0.6889205,0.6660301,-0.0379858,0.0058744,0.0438602
21,0.28002724,0.27179858,"('immoral', 'moral')",-0.57033634,-0.6159493,-0.6700327,-0.71748555,-0.3201139,-0.3538787,-0.0337648
22,0.18386158,0.25727916,"('untrustworthy', 'trustworthy')",-1.4914184,-1.4832394,-1.0864073,-1.1526817,-0.797988,-0.7928807,0.0051073
23,-0.08188796,-0.15002888,"('insincere', 'sincere')",-0.41470975,-0.4792987,5.8562913,5.811349,1.7865645,1.7273404,-0.0592241
24,0.792194,0.784875,"('dishonest', 'honest')",-1.2288389,-1.239393,0.5159313,0.55811167,0.0264288,0.0345312,0.0081024
25,-0.41195685,-0.41479212,"('egoistic', 'altruistic')",0.52298796,0.5434967,1.2484533,1.1992623,0.4531615,0.4426556,-0.0105059
26,-0.945548,-0.97059107,"('hardhearted', 'benevolent')",1.5002949,1.4186842,1.4837093,1.3727809,0.6794854,0.606958,-0.0725274
27,0.06611372,0.15619189,"('hardhearted', 'softhearted')",-0.42587793,-0.40206295,1.2922735,1.1699829,0.3108364,0.3080373,-0.0027991
28,-0.4275801,-0.5147896,"('disloyal', 'loyal')",-0.75997436,-0.87065905,0.8593037,0.7957178,-0.1094169,-0.196577,-0.0871601
29,-0.3277877,-0.2829214,"('unfair', 'fair')",-0.7564761,-0.73214895,-0.26194412,-0.37794924,-0.448736,-0.4643399,-0.0156039
30,0.6289213,0.62891686,"('intolerant', 'tolerant')",-0.24509326,-0.25895697,0.75854737,0.7295028,0.3807918,0.3664876,-0.0143042
31,-1.1564748,-0.9550011,"('evil', 'good')",0.19857424,0.26499107,-0.5991412,-0.65602463,-0.5190139,-0.4486783,0.0703356
32,-0.2610068,-0.29420412,"('unkind', 'kind')",-0.58645993,-0.6621884,0.584332,0.4309798,-0.0877116,-0.1751376,-0.087426
33,0.3834772,0.34640718,"('wrong', 'right')",1.1914475,1.202601,-0.42839822,-0.40443507,0.3821755,0.3815244,-0.0006511
