,noble_male,noble_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0752857,0.91741997,"('unsociable', 'sociable')",0.5070654,0.36116287,-0.7027259,-0.8756584,0.2932084,0.1343081,-0.1589003
1,0.5388136,0.47984856,"('unfriendly', 'friendly')",0.39476678,0.14304027,1.7713346,1.6632562,0.9016383,0.7620483,-0.13959
2,1.9396482,2.0361388,"('unlikable', 'likable')",1.5872535,1.60823,0.81822276,0.9017391,1.4483747,1.5153693,0.0669946
3,-0.015741928,0.11258455,"('repellent', 'pleasant')",0.011628635,0.122851245,0.24905096,0.27494684,0.0816459,0.1701276,0.0884817
4,-0.33551678,-0.38917997,"('disliked', 'liked')",0.25515574,0.10040408,-5.9994655,-6.1648784,-2.0266088,-2.1512181,-0.1246093
5,-0.3632888,-0.33195898,"('distant', 'outgoing')",-0.42360455,-0.4409564,-0.07266856,-0.024138756,-0.2865206,-0.2656847,0.0208359
6,-0.15027612,-0.10335281,"('distant', 'open')",-0.9827117,-1.0697036,0.45100617,0.4814801,-0.2273272,-0.2305254,-0.0031982
7,1.6584947,1.6612005,"('insensitive', 'sensitive')",1.0956178,1.1427333,0.6641162,0.6239491,1.1394095,1.1426276,0.0032181
8,0.12993976,0.13727269,"('unaffectionate', 'affectionate')",-0.83332187,-1.0185266,0.67398316,0.63613963,-0.0097997,-0.0817047,-0.071905
9,1.4139067,1.4014121,"('unaffectionate', 'caring')",0.291151,0.1756925,0.94094455,0.9199113,0.8820008,0.8323387,-0.0496621
10,1.6503048,1.6174045,"('unsympathetic', 'sympathetic')",0.21750265,0.15546522,-0.58417726,-0.6979385,0.4278767,0.3583104,-0.0695663
11,0.3097071,0.36339274,"('unhelpful', 'helpful')",0.87568563,0.9593166,1.4504477,1.5241528,0.8786135,0.948954,0.0703405
12,1.6619645,1.7632062,"('unsupportive', 'supportive')",0.92458814,0.9625533,-1.773609,-1.8239244,0.2709812,0.3006117,0.0296305
13,1.3198744,1.2826364,"('impolite', 'polite')",0.1255849,0.23074207,-0.7525639,-0.80078995,0.2309652,0.2375295,0.0065643
14,1.068902,1.0627557,"('antisocial', 'social')",1.2143023,1.235004,-0.9210144,-1.0249815,0.4540633,0.4242593,-0.029804
15,0.19829959,0.102272876,"('boring', 'funny')",-0.3479992,-0.4460285,0.15597239,0.11788316,0.0020909,-0.0752908,-0.0773817
16,-1.3121502,-1.3543456,"('unpopular', 'popular')",-0.2953867,-0.3912279,0.6591598,0.60548705,-0.3161257,-0.3800288,-0.0639031
17,0.96779376,1.0167946,"('nasty', 'nice')",-1.0783906,-0.9985071,-0.69149673,-0.60043406,-0.2673645,-0.1940489,0.0733156
18,0.29941905,0.35373092,"('disagreeable', 'welcoming')",-0.82756495,-0.8552908,-0.39644223,-0.38047355,-0.308196,-0.2940111,0.0141849
19,0.07339117,0.09049173,"('inhospitable', 'hospitable')",-1.0513947,-1.0453045,-0.079700746,0.08201693,-0.3525681,-0.290932,0.0616361
20,1.5655539,1.6263251,"('rough', 'thoughtful')",0.3546672,0.38806581,1.0761714,1.007583,0.9987975,1.0073247,0.0085272
21,1.3173819,1.2627183,"('immoral', 'moral')",1.6448988,1.6335742,-0.6605052,-0.69434154,0.7672585,0.7339837,-0.0332748
22,0.87659836,0.8243667,"('untrustworthy', 'trustworthy')",-0.37597415,-0.47322297,-1.0110105,-1.0511662,-0.1701288,-0.2333408,-0.063212
23,1.0693811,1.0657835,"('insincere', 'sincere')",0.50688887,0.494505,5.1756377,5.1781483,2.2506359,2.2461456,-0.0044903
24,1.9555647,1.952775,"('dishonest', 'honest')",0.69981796,0.64217055,0.535367,0.49119622,1.0635832,1.0287139,-0.0348693
25,0.7371422,0.7290147,"('egoistic', 'altruistic')",0.32678297,0.21492022,1.56044,1.5011171,0.8747884,0.8150174,-0.059771
26,0.34008637,0.26690376,"('hardhearted', 'benevolent')",0.42550713,0.3157356,1.5054085,1.4065624,0.7570007,0.6630673,-0.0939334
27,0.6449583,0.75389016,"('hardhearted', 'softhearted')",0.3876486,0.40488496,1.7173096,1.6017603,0.9166389,0.9201784,0.0035395
28,1.1708525,1.0079055,"('disloyal', 'loyal')",0.24443857,0.009919317,0.7858581,0.67293024,0.7337164,0.563585,-0.1701314
29,0.4403934,0.3846672,"('unfair', 'fair')",-0.34472716,-0.35351807,-0.13321361,-0.24903205,-0.0125158,-0.0726276,-0.0601118
30,1.2635425,1.2526278,"('intolerant', 'tolerant')",1.3406067,1.3181678,0.9306648,0.85184383,1.1782714,1.1408798,-0.0373916
31,-1.7973666,-1.7302796,"('evil', 'good')",-1.8171719,-1.8736401,-0.87082577,-0.90335226,-1.4951215,-1.5024239,-0.0073024
32,1.1082611,1.0887263,"('unkind', 'kind')",0.35628796,0.3449369,0.73012036,0.5708006,0.7315565,0.6681546,-0.0634019
33,0.3834735,0.3533129,"('wrong', 'right')",0.7053214,0.6229382,-0.30482668,-0.36939037,0.2613227,0.2022869,-0.0590358
34,0.36110282,0.46515065,"('mean', 'honorable')",0.32663378,0.42338347,5.576649,5.804356,2.0881286,2.2309634,0.1428348
35,-0.5593363,-0.61228,"('corrupt', 'incorrupt')",-1.2850758,-1.385679,0.07154437,-0.0026103165,-0.5909559,-0.6668564,-0.0759005
36,-1.101144,-1.120611,"('hostile', 'amicable')",-1.4523638,-1.6805979,0.25749305,0.120746285,-0.7653383,-0.8934875,-0.1281492
37,1.784422,1.7644154,"('fake', 'genuine')",0.50949097,0.4289972,0.47292536,0.47744176,0.9222794,0.8902848,-0.0319946
38,0.49189582,0.552347,"('untruthful', 'truthful')",0.26316378,0.23507673,-0.13725281,-0.077789165,0.2059356,0.2365448,0.0306092
39,2.6435142,2.6660254,"('exploitative', 'cooperative')",0.24996123,0.3647453,-0.005783567,-0.02219454,0.9625639,1.0028587,0.0402948
40,1.6429648,1.4952482,"('stingy', 'generous')",0.30314732,0.17346306,-1.2930448,-1.5048921,0.2176891,0.0546064,-0.1630827
41,0.9930288,0.94945055,"('unforgiving', 'forgiving')",-0.063846305,-0.21015242,-0.055757433,-0.20415236,0.2911417,0.1783819,-0.1127598
42,1.0225313,1.136956,"('unreliable', 'reliable')",0.62496585,0.68968314,-2.593702,-2.5539265,-0.3154016,-0.2424291,0.0729725
43,1.2785494,1.3256984,"('irresponsible', 'responsible')",1.5597035,1.6681306,0.2403506,0.26788217,1.0262012,1.087237,0.0610358
44,-0.7894669,-0.82830966,"('prejudiced', 'unprejudiced')",-0.3263132,-0.22627941,-1.1397619,-1.1014397,-0.7518473,-0.7186762,0.0331711
45,0.8822932,0.804529,"('incompetent', 'competent')",0.42307335,0.31017286,-0.2639857,-0.3922554,0.347127,0.2408155,-0.1063115
46,0.7629035,0.7799277,"('uncompetitive', 'competitive')",1.1738994,1.2578441,-0.6840043,-0.7928063,0.4175995,0.4149884,-0.0026111
47,-0.14777435,-0.11373581,"('stupid', 'smart')",1.0505197,1.1414605,5.221852,5.396643,2.0415324,2.141456,0.0999236
48,1.55562,1.5252445,"('unintelligent', 'intelligent')",1.6269048,1.5454811,0.40019745,0.35105425,1.1942407,1.1405932,-0.0536475
49,0.89195263,1.0163904,"('unable', 'able')",0.68257725,0.78874284,-0.11556351,0.08438295,0.4863221,0.6298388,0.1435167
50,0.3081874,0.42729938,"('clumsy', 'skillful')",0.10827186,0.037396003,0.56832635,0.54528147,0.3282619,0.336659,0.0083971
51,0.6039929,0.52942777,"('uneducated', 'educated')",0.19950414,0.15080625,0.10120833,0.009907477,0.3015684,0.2300472,-0.0715212
52,0.22913438,0.11952092,"('irrational', 'rational')",-0.5180429,-0.77323705,0.36126378,0.1929809,0.0241184,-0.1535784,-0.1776968
53,1.0777676,1.1102675,"('uncreative', 'creative')",0.77439433,0.6461033,0.9742764,0.90632045,0.9421461,0.8875637,-0.0545824
54,0.23738092,0.29661235,"('incapable', 'capable')",-0.11093921,-0.051963218,0.98917866,1.1311313,0.3718735,0.4585935,0.08672
55,1.9355928,1.9323521,"('incompetent', 'clever')",0.5512816,0.4924819,-0.21197629,-0.29362047,0.7582994,0.7104046,-0.0478948
56,1.0220572,1.0550997,"('impractical', 'practical')",1.448369,1.4916208,-0.52841115,-0.5153197,0.6473383,0.6771336,0.0297953
57,0.1880138,0.14227645,"('unimaginative', 'imaginative')",1.0260051,0.93745255,-2.3855813,-2.5362165,-0.3905208,-0.4854958,-0.094975
58,0.19096094,0.13834633,"('undiscriminating', 'discriminating')",1.238995,1.1873763,0.17535605,0.08395189,0.535104,0.4698915,-0.0652125
59,0.112589,0.10198857,"('foolish', 'wise')",0.5782032,0.5775352,0.78544337,0.8000513,0.4920785,0.4931917,0.0011132
60,2.1814365,2.2567408,"('inefficient', 'efficient')",2.7496912,2.9172013,-0.24137296,-0.1622808,1.5632515,1.6705538,0.1073023
61,0.9047015,0.8311563,"('illogical', 'logical')",1.3914199,1.2481402,0.17826901,-0.017227266,0.8247968,0.6873565,-0.1374403
62,2.2848077,2.3945532,"('incompetent', 'brilliant')",1.2347848,1.3849478,0.10269619,0.20254827,1.2074296,1.3273497,0.1199201
63,0.59624916,0.6612283,"('unperceptive', 'insightful')",1.2272803,1.2724385,0.7429459,0.7644287,0.8554918,0.8993652,0.0438734
64,0.41346076,0.36423618,"('shy', 'confident')",1.3841587,1.3727574,-6.3072042,-6.4384594,-1.503195,-1.5671552,-0.0639602
