,phillips_male,phillips_female,tuple,66_male,66_female,average_male,average_female,female-male
0,0.66865,0.4266333,"('unsociable', 'sociable')",1.6155273,1.4733961,1.1420887,0.9500147,-0.192074
1,1.0458226,0.8937731,"('unfriendly', 'friendly')",0.054620165,-0.12607002,0.5502214,0.3838515,-0.1663699
2,1.1492578,1.1930615,"('unlikable', 'likable')",0.41937247,0.45451388,0.7843151,0.8237877,0.0394726
3,-0.10960081,0.021378752,"('repellent', 'pleasant')",0.97956496,1.0271825,0.4349821,0.5242806,0.0892985
4,-0.4059835,-0.32108635,"('disliked', 'liked')",-6.6081424,-6.744301,-3.5070629,-3.5326936,-0.0256307
5,-0.78155404,-0.7289768,"('distant', 'outgoing')",-2.4019907,-2.3905694,-1.5917723,-1.5597731,0.0319992
6,-0.36647862,-0.2576431,"('distant', 'open')",-2.0863476,-2.084182,-1.2264131,-1.1709125,0.0555006
7,1.2120788,1.2347498,"('insensitive', 'sensitive')",1.764244,1.7843283,1.4881613,1.5095391,0.0213778
8,-0.1223017,-0.12793466,"('unaffectionate', 'affectionate')",-0.4361617,-0.5386864,-0.2792317,-0.3333105,-0.0540788
9,1.1603006,1.157561,"('unaffectionate', 'caring')",0.68514615,0.6406882,0.9227234,0.8991246,-0.0235988
10,0.06397865,0.08008601,"('unsympathetic', 'sympathetic')",1.6195459,1.5323673,0.8417623,0.8062267,-0.0355356
11,-0.0639187,-0.15786345,"('unhelpful', 'helpful')",3.204978,3.1352932,1.5705297,1.4887149,-0.0818148
12,0.5054616,0.5152539,"('unsupportive', 'supportive')",-1.1371775,-1.1746339,-0.3158579,-0.32969,-0.0138321
13,1.1014447,0.9439392,"('impolite', 'polite')",1.3584411,1.2624673,1.2299429,1.1032033,-0.1267396
14,0.10090722,-0.0038322918,"('antisocial', 'social')",1.1912806,1.1679816,0.6460939,0.5820746,-0.0640193
15,0.123701364,0.0059599504,"('boring', 'funny')",-0.044394072,-0.14055327,0.0396536,-0.0672967,-0.1069503
16,-0.55614424,-0.46252543,"('unpopular', 'popular')",-0.5824811,-0.62177205,-0.5693127,-0.5421487,0.027164
17,-1.0202188,-0.92209667,"('nasty', 'nice')",-0.6330127,-0.56056213,-0.8266158,-0.7413294,0.0852864
18,-0.18531658,-0.2003062,"('disagreeable', 'welcoming')",-1.0288153,-0.98149174,-0.6070659,-0.590899,0.0161669
19,-1.3426487,-1.2545075,"('inhospitable', 'hospitable')",-1.8110658,-1.68219,-1.5768573,-1.4683487,0.1085086
20,0.29117334,0.46385756,"('rough', 'thoughtful')",0.52612424,0.51525337,0.4086488,0.4895555,0.0809067
21,0.6227169,0.6536818,"('immoral', 'moral')",1.4868517,1.5935833,1.0547843,1.1236326,0.0688483
22,0.5182141,0.37409782,"('untrustworthy', 'trustworthy')",0.14461084,0.04647149,0.3314125,0.2102847,-0.1211278
23,0.67328835,0.5153474,"('insincere', 'sincere')",6.6174,6.6182227,3.6453443,3.5667851,-0.0785592
24,0.61994195,0.6269869,"('dishonest', 'honest')",1.5051949,1.4326388,1.0625684,1.0298128,-0.0327556
25,0.07922671,0.13069972,"('egoistic', 'altruistic')",-0.2986486,-0.36149365,-0.1097109,-0.115397,-0.0056861
26,1.1892519,1.0083205,"('hardhearted', 'benevolent')",0.85316384,0.67859405,1.0212078,0.8434572,-0.1777506
27,0.024681086,0.10266051,"('hardhearted', 'softhearted')",0.44733036,0.450189,0.2360057,0.2764248,0.0404191
28,0.56085217,0.4767599,"('disloyal', 'loyal')",0.9526635,0.8253416,0.7567579,0.6510507,-0.1057072
29,-0.19588847,-0.24174663,"('unfair', 'fair')",-0.61695313,-0.813342,-0.4064208,-0.5275443,-0.1211235
30,1.1293983,1.0312414,"('intolerant', 'tolerant')",1.5960559,1.6206679,1.3627272,1.3259547,-0.0367725
31,-1.2103099,-1.0867311,"('evil', 'good')",-3.274945,-3.2910087,-2.2426274,-2.18887,0.0537574
32,1.1462092,1.054779,"('unkind', 'kind')",1.387879,1.1468668,1.2670441,1.1008229,-0.1662212
33,0.5075991,0.49925843,"('wrong', 'right')",-0.09778501,-0.111177914,0.2049071,0.1940403,-0.0108668
34,-0.49479198,-0.38238573,"('mean', 'honorable')",4.17644,4.456458,1.8408239,2.0370362,0.1962123
35,-0.93192154,-0.9530059,"('corrupt', 'incorrupt')",-2.801065,-2.842636,-1.8664932,-1.8978209,-0.0313277
36,-1.2730484,-1.3832536,"('hostile', 'amicable')",-1.9248221,-2.0657904,-1.5989352,-1.724522,-0.1255868
37,0.0063575655,0.066682205,"('fake', 'genuine')",0.65010726,0.6665317,0.3282324,0.366607,0.0383746
38,-0.00014846027,-0.038333945,"('untruthful', 'truthful')",0.58458585,0.6175866,0.2922187,0.2896263,-0.0025924
39,1.1209413,1.2164538,"('exploitative', 'cooperative')",0.8538051,0.88840926,0.9873732,1.0524316,0.0650584
40,0.46892747,0.42696944,"('stingy', 'generous')",-2.4405649,-2.4371529,-0.9858187,-1.0050917,-0.019273
41,0.22396585,0.19315271,"('unforgiving', 'forgiving')",0.5968485,0.5762327,0.4104072,0.3846927,-0.0257145
42,1.306661,1.4922005,"('unreliable', 'reliable')",-1.6339955,-1.7613772,-0.1636673,-0.1345884,0.0290789
43,0.8695135,0.80923074,"('irresponsible', 'responsible')",1.775059,1.7283772,1.3222862,1.268804,-0.0534822
44,-1.316379,-1.101202,"('prejudiced', 'unprejudiced')",-1.3342781,-1.2356896,-1.3253286,-1.1684458,0.1568828
45,-0.095906526,-0.13631888,"('incompetent', 'competent')",1.3398372,1.353417,0.6219653,0.6085491,-0.0134162
46,0.31322542,0.22515485,"('uncompetitive', 'competitive')",1.2371871,1.0238853,0.7752063,0.6245201,-0.1506862
47,0.5458964,0.4677777,"('stupid', 'smart')",5.0515227,5.3098164,2.7987096,2.888797,0.0900874
48,1.1897311,1.1432642,"('unintelligent', 'intelligent')",1.6009306,1.5510392,1.3953309,1.3471518,-0.0481791
49,-0.5330851,-0.34485066,"('unable', 'able')",-0.6659526,-0.46953478,-0.5995189,-0.4071927,0.1923262
50,0.1485884,0.19435649,"('clumsy', 'skillful')",-0.23940983,-0.30549377,-0.0454107,-0.0555686,-0.0101579
51,0.6374246,0.52184707,"('uneducated', 'educated')",1.0904131,0.9712588,0.8639188,0.7465529,-0.1173659
52,0.0554581,0.008457191,"('irrational', 'rational')",-1.2577933,-1.2967743,-0.6011676,-0.6441585,-0.0429909
53,0.35257652,0.23794901,"('uncreative', 'creative')",-0.8175855,-1.0557414,-0.2325045,-0.4088962,-0.1763917
54,0.8524126,0.93428826,"('incapable', 'capable')",0.15984309,0.21566036,0.5061278,0.5749743,0.0688465
55,0.89540046,0.8869714,"('incompetent', 'clever')",1.8336608,1.8389027,1.3645307,1.3629371,-0.0015936
56,1.6716627,1.5329933,"('impractical', 'practical')",2.0095801,1.9160862,1.8406215,1.7245398,-0.1160817
57,-0.47702843,-0.55739427,"('unimaginative', 'imaginative')",-1.9190676,-2.1021686,-1.198048,-1.3297814,-0.1317334
58,0.19710264,0.22062226,"('undiscriminating', 'discriminating')",0.18632874,0.0856383,0.1917157,0.1531303,-0.0385854
59,0.29410705,0.3165755,"('foolish', 'wise')",-0.97362155,-0.86031413,-0.3397573,-0.2718693,0.067888
60,1.4505275,1.4381789,"('inefficient', 'efficient')",2.7584844,2.856834,2.104506,2.1475065,0.0430005
61,1.072739,0.953325,"('illogical', 'logical')",1.0280509,0.88876945,1.050395,0.9210472,-0.1293478
62,1.6219115,1.7274439,"('incompetent', 'brilliant')",2.3842678,2.5797327,2.0030897,2.1535883,0.1504986
63,0.65966684,0.57186353,"('unperceptive', 'insightful')",1.4946849,1.4492701,1.0771759,1.0105668,-0.0666091
64,0.54418665,0.5305937,"('shy', 'confident')",-4.3256974,-4.609764,-1.8907554,-2.0395851,-0.1488297
65,1.4479387,1.4209775,"('insecure', 'secure')",2.234018,2.2100883,1.8409784,1.8155329,-0.0254455
66,-1.2710549,-1.2692069,"('inactive', 'active')",-0.9417066,-0.9598931,-1.1063807,-1.11455,-0.0081693
67,-0.49075174,-0.5239663,"('doubtful', 'determined')",0.036253892,0.07903826,-0.2272489,-0.222464,0.0047849
68,0.47487977,0.41560525,"('dependent', 'independent')",-0.52447075,-0.46192452,-0.0247955,-0.0231596,0.0016359
69,-0.39510137,-0.2587458,"('lazy', 'industrious')",-1.967723,-1.8974787,-1.1814122,-1.0781122,0.1033
70,0.78259975,0.865675,"('lethargic', 'energetic')",1.8312218,1.813133,1.3069108,1.339404,0.0324932
71,0.89008677,0.83941,"('diffident', 'self-confident')",-0.09022432,-0.09832795,0.3999312,0.370541,-0.0293902
72,0.4938239,0.4787829,"('unambitious', 'ambitious')",0.1923607,0.21226904,0.3430923,0.345526,0.0024337
73,0.89791036,1.0152241,"('helpless', 'self-reliant')",-3.5104036,-3.48004,-1.3062466,-1.232408,0.0738386
74,0.75619316,0.73159486,"('undedicated', 'dedicated')",0.48181805,0.33625835,0.6190056,0.5339266,-0.085079
75,-1.626415,-1.6787608,"('meek', 'impulsive')",-1.7867581,-1.7685789,-1.7065866,-1.7236698,-0.0170832
76,0.071098596,0.20903143,"('anxious', 'daring')",1.4152937,1.4033769,0.7431961,0.8062042,0.0630081
77,-0.14700332,-0.15095428,"('unmotivated', 'motivated')",0.12916172,0.21097702,-0.0089208,0.0300114,0.0389322
78,0.039065953,0.15423954,"('nonresilient', 'resilient')",-0.17390312,-0.2768656,-0.0674186,-0.061313,0.0061056
79,-0.9847895,-1.0375214,"('wavering', 'unwavering')",-1.2752498,-1.2559452,-1.1300197,-1.1467333,-0.0167136
80,1.0125059,1.1493518,"('dominated', 'dominating')",1.2384598,1.2354248,1.1254828,1.1923883,0.0669055
81,0.58828187,0.4695882,"('submissive', 'aggressive')",1.3132452,1.4487462,0.9507635,0.9591672,0.0084037
82,-0.2014779,-0.28236964,"('poor', 'rich')",4.557554,4.667377,2.1780379,2.1925037,0.0144658
83,0.17760862,0.07844381,"('powerless', 'powerful')",-0.10223332,-0.27443337,0.0376877,-0.0979948,-0.1356825
84,0.17129958,0.054551836,"('inferior', 'superior')",0.1036473,0.07194611,0.1374734,0.063249,-0.0742244
85,-0.08183749,0.10278343,"('insignificant', 'prestigious')",-2.446359,-2.3639994,-1.2640982,-1.130608,0.1334902
86,0.76724863,0.53530693,"('uninfluential', 'influential')",0.81051326,0.57511574,0.7888809,0.5552113,-0.2336696
87,0.37483394,0.389323,"('unsuccessful', 'successful')",1.1013492,1.1529137,0.7380916,0.7711183,0.0330267
88,0.025497898,-0.05407455,"('low', 'eminent')",0.33010688,0.22759736,0.1778024,0.0867614,-0.091041
