,mascara_male,mascara_female,tuple,average_male,average_female,female-male
30,0.69351834,0.68365777,"('intolerant', 'tolerant')",0.6935183,0.6836578,-0.0098605
31,-1.7089428,-1.5707734,"('evil', 'good')",-1.7089428,-1.5707734,0.1381694
32,1.3821726,1.3465544,"('unkind', 'kind')",1.3821726,1.3465544,-0.0356182
33,-0.33374083,-0.26282609,"('wrong', 'right')",-0.3337408,-0.2628261,0.0709147
34,4.239889,4.475533,"('mean', 'honorable')",4.2398891,4.475533,0.2356439
35,-1.2760962,-1.2768776,"('corrupt', 'incorrupt')",-1.2760962,-1.2768776,-0.0007814
36,-0.99694186,-0.9962686,"('hostile', 'amicable')",-0.9969419,-0.9962686,0.0006733
37,0.8416242,0.8813913,"('fake', 'genuine')",0.8416242,0.8813913,0.0397671
38,-0.023062624,-0.0034915209,"('untruthful', 'truthful')",-0.0230626,-0.0034915,0.0195711
39,-0.08836443,-0.06844772,"('exploitative', 'cooperative')",-0.0883644,-0.0684477,0.0199167
40,-1.7070351,-1.8934023,"('stingy', 'generous')",-1.7070351,-1.8934023,-0.1863672
41,0.059096392,0.04597022,"('unforgiving', 'forgiving')",0.0590964,0.0459702,-0.0131262
42,-1.7408973,-1.82056,"('unreliable', 'reliable')",-1.7408973,-1.82056,-0.0796627
43,1.0608319,1.1077937,"('irresponsible', 'responsible')",1.0608319,1.1077937,0.0469618
44,-0.96463,-1.041084,"('prejudiced', 'unprejudiced')",-0.96463,-1.0410841,-0.0764541
45,0.33033273,0.3474633,"('incompetent', 'competent')",0.3303327,0.3474633,0.0171306
46,-0.24408315,-0.32430238,"('uncompetitive', 'competitive')",-0.2440832,-0.3243024,-0.0802192
47,4.95863,5.200537,"('stupid', 'smart')",4.9586301,5.2005372,0.2419071
48,0.42514858,0.29971,"('unintelligent', 'intelligent')",0.4251486,0.29971,-0.1254386
49,0.23512161,0.48643002,"('unable', 'able')",0.2351216,0.48643,0.2513084
50,-0.022213042,-0.027374938,"('clumsy', 'skillful')",-0.022213,-0.0273749,-0.0051619
51,0.59726477,0.5112985,"('uneducated', 'educated')",0.5972648,0.5112985,-0.0859663
52,-0.56415266,-0.4710113,"('irrational', 'rational')",-0.5641527,-0.4710113,0.0931414
53,-0.1686165,-0.07318868,"('uncreative', 'creative')",-0.1686165,-0.0731887,0.0954278
54,1.1519918,1.3680785,"('incapable', 'capable')",1.1519918,1.3680785,0.2160867
55,0.7116521,0.6313525,"('incompetent', 'clever')",0.7116521,0.6313525,-0.0802996
56,0.76497346,0.75077987,"('impractical', 'practical')",0.7649735,0.7507799,-0.0141936
57,-2.275725,-2.327767,"('unimaginative', 'imaginative')",-2.2757249,-2.3277669,-0.052042
58,-0.16367848,-0.1808675,"('undiscriminating', 'discriminating')",-0.1636785,-0.1808675,-0.017189
59,-0.081563026,0.04209352,"('foolish', 'wise')",-0.081563,0.0420935,0.1236565
60,1.0406157,0.9379581,"('inefficient', 'efficient')",1.0406157,0.9379581,-0.1026576
61,-0.08299251,-0.123881504,"('illogical', 'logical')",-0.0829925,-0.1238815,-0.040889
62,1.306447,1.3273399,"('incompetent', 'brilliant')",1.306447,1.3273399,0.0208929
63,0.5044674,0.515135,"('unperceptive', 'insightful')",0.5044674,0.515135,0.0106676
64,-5.2848473,-5.3666544,"('shy', 'confident')",-5.2848473,-5.3666544,-0.0818071
65,0.69234484,0.5265871,"('insecure', 'secure')",0.6923448,0.5265871,-0.1657577
66,-0.11872164,-0.12838836,"('inactive', 'active')",-0.1187216,-0.1283884,-0.0096668
67,-0.3059731,-0.26527733,"('doubtful', 'determined')",-0.3059731,-0.2652773,0.0406958
68,-0.48515746,-0.44817114,"('dependent', 'independent')",-0.4851575,-0.4481711,0.0369864
69,-1.8735716,-1.7393745,"('lazy', 'industrious')",-1.8735716,-1.7393745,0.1341971
70,1.3084452,1.3089389,"('lethargic', 'energetic')",1.3084452,1.3089389,0.0004937
71,0.38736516,0.52489024,"('diffident', 'self-confident')",0.3873652,0.5248902,0.137525
72,0.9087401,0.94532716,"('unambitious', 'ambitious')",0.9087401,0.9453272,0.0365871
73,-2.7493644,-2.7493796,"('helpless', 'self-reliant')",-2.7493644,-2.7493796,-1.52e-05
74,0.065103814,-0.031724073,"('undedicated', 'dedicated')",0.0651038,-0.0317241,-0.0968279
75,-0.5797756,-0.43392032,"('meek', 'impulsive')",-0.5797756,-0.4339203,0.1458553
76,0.6393485,0.53260684,"('anxious', 'daring')",0.6393485,0.5326068,-0.1067417
77,-1.1209822,-1.0589607,"('unmotivated', 'motivated')",-1.1209822,-1.0589607,0.0620215
78,-0.65749997,-0.67835605,"('nonresilient', 'resilient')",-0.6575,-0.6783561,-0.0208561
79,-0.4314584,-0.18495551,"('wavering', 'unwavering')",-0.4314584,-0.1849555,0.2465029
80,-0.22116114,-0.29082805,"('dominated', 'dominating')",-0.2211611,-0.290828,-0.0696669
81,0.433166,0.3227484,"('submissive', 'aggressive')",0.433166,0.3227484,-0.1104176
82,6.2232947,6.498371,"('poor', 'rich')",6.2232947,6.4983711,0.2750764
83,-0.13031213,-0.1311925,"('powerless', 'powerful')",-0.1303121,-0.1311925,-0.0008804
84,0.08775112,0.23101465,"('inferior', 'superior')",0.0877511,0.2310147,0.1432636
85,-1.4922028,-1.4099096,"('insignificant', 'prestigious')",-1.4922028,-1.4099096,0.0822932
86,0.48811376,0.5306178,"('uninfluential', 'influential')",0.4881138,0.5306178,0.042504
87,-0.22372067,-0.05405099,"('unsuccessful', 'successful')",-0.2237207,-0.054051,0.1696697
88,0.15552652,0.22357859,"('low', 'eminent')",0.1555265,0.2235786,0.0680521
