,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8029226,-0.9859535,"('unsociable', 'sociable')",0.24279866,0.22503325,-0.2625045,-0.34486106,-0.31069097,-0.44720107,-0.06218652,-0.1288808,-0.2391012,-0.3363726,-0.0972714
1,-0.36765504,-0.36791578,"('unfriendly', 'friendly')",-0.48610795,-0.49881706,-1.132594,-1.0813184,-1.5200906,-1.4519135,1.2378914,1.1408191,-0.4537112,-0.4518291,0.0018821
2,1.4498434,1.4910057,"('unlikable', 'likable')",-0.035437312,0.019409701,1.7780174,1.9252965,1.7138437,1.7883316,0.7517545,0.8161061,1.1316044,1.2080299,0.0764255
3,-0.604932,-0.563907,"('repellent', 'pleasant')",-0.6564762,-0.49897644,0.2733836,0.4345294,1.1835136,1.267383,0.7450706,0.80267715,0.1881119,0.2883412,0.1002293
4,0.287772,0.31984782,"('disliked', 'liked')",0.11479068,0.08041081,0.033980012,-0.10836047,0.271216,0.21185954,-6.438948,-6.5716434,-1.1462379,-1.2135771,-0.0673392
5,-0.18288764,0.034196272,"('distant', 'outgoing')",-0.29262757,-0.3152457,-0.46987897,-0.33746976,-1.522261,-1.3853627,-1.0124204,-1.0234483,-0.6960151,-0.6054661,0.090549
6,-0.5219328,-0.31149936,"('distant', 'open')",-0.61129814,-0.5820988,-0.49526882,-0.2876991,-1.5437146,-1.330697,-0.1975525,-0.21869355,-0.6739534,-0.5461376,0.1278158
7,-0.7862323,-0.9337228,"('insensitive', 'sensitive')",-0.4090407,-0.3016379,-0.004878195,0.03181023,-0.2083717,-0.14943756,0.6300514,0.6649141,-0.1556943,-0.1376148,0.0180795
8,-0.3430305,-0.3222787,"('unaffectionate', 'affectionate')",-0.36066306,-0.4400737,-1.6987174,-1.6572404,-2.230166,-2.1429217,-0.048069477,-0.11532356,-0.9361293,-0.9355676,0.0005617
9,0.32175437,0.313067,"('unaffectionate', 'caring')",-0.048611384,-0.06997708,-0.80567616,-0.75431997,-1.2065377,-1.120909,0.713751,0.69697785,-0.205064,-0.1870322,0.0180318
10,-1.2985982,-1.4733354,"('unsympathetic', 'sympathetic')",-1.3485785,-1.1900111,-0.74684346,-0.6121743,-0.45831907,-0.39923504,-0.2804528,-0.24208759,-0.8265584,-0.7833687,0.0431897
