,ims_male,ims_female,tuple,health_male,health_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
14,0.3141269,0.2786717,"('antisocial', 'social')",0.11398248,0.0040238574,1.446742,1.4125075,-0.6002767,-0.6578713,0.3186437,0.259333,-0.0593107
15,-0.12567122,-0.22346063,"('boring', 'funny')",0.5010898,0.35338214,-0.5242734,-0.5572624,0.5533796,0.50972575,0.1011312,0.0205962,-0.080535
16,-0.84093446,-0.76831985,"('unpopular', 'popular')",-0.0664482,0.02968359,-0.8253851,-0.7586569,0.39330542,0.40437764,-0.3348656,-0.2732289,0.0616367
17,-0.49128273,-0.4392165,"('nasty', 'nice')",-0.3883151,-0.18876275,-0.788741,-0.72147566,-0.34070343,-0.28747356,-0.5022606,-0.4092321,0.0930285
18,-0.6428829,-0.57939595,"('disagreeable', 'welcoming')",-0.33307025,-0.24881727,0.23855868,0.32636946,-0.30065233,-0.31257758,-0.2595117,-0.2036053,0.0559064
19,-0.28710994,-0.17155015,"('inhospitable', 'hospitable')",0.13160928,0.21406832,-0.6200168,-0.5246373,0.073099904,0.16968918,-0.1756044,-0.0781075,0.0974969
20,-0.08562799,-0.10595271,"('rough', 'thoughtful')",-0.4712123,-0.39381248,-0.37671286,-0.27960172,0.91832113,0.8833311,-0.003808,0.0259911,0.0297991
21,0.09379167,0.031900425,"('immoral', 'moral')",0.9525529,0.86031973,0.26846662,0.19955316,-0.6218093,-0.61748505,0.1732505,0.1185721,-0.0546784
22,-0.34777853,-0.3395215,"('untrustworthy', 'trustworthy')",0.17363228,0.095586956,-0.024184087,-0.016433079,-1.0150361,-1.0480837,-0.3033416,-0.3271128,-0.0237712
23,-0.07176967,-0.13073745,"('insincere', 'sincere')",-0.008353034,-0.024713524,-0.43053183,-0.52824205,5.5527864,5.4805536,1.260533,1.1992152,-0.0613178
24,0.12139223,0.110523194,"('dishonest', 'honest')",0.74943924,0.69658136,-0.6263064,-0.6788997,0.7276332,0.6721959,0.2430396,0.2001002,-0.0429394
25,-1.1089774,-1.0705184,"('egoistic', 'altruistic')",0.20079437,0.21000418,0.83943427,0.8268456,1.6083896,1.5592736,0.3849102,0.3814012,-0.003509
26,-0.08489138,-0.063083224,"('hardhearted', 'benevolent')",1.7994888,1.8030368,1.9905815,1.9936109,1.9221354,1.8757981,1.4068286,1.4023407,-0.0044879
27,-0.6963131,-0.63078284,"('hardhearted', 'softhearted')",0.6129707,0.6933395,0.07986965,0.074919134,1.5407544,1.4308753,0.3843204,0.3920878,0.0077674
28,-0.7594618,-0.858006,"('disloyal', 'loyal')",0.2898382,0.12820697,-0.022309719,-0.2017295,1.370888,1.2405697,0.2197387,0.0772603,-0.1424784
29,-0.82620484,-0.9051615,"('unfair', 'fair')",-0.13531497,-0.06630798,-0.78350246,-0.7684429,-0.5329726,-0.6553386,-0.5694987,-0.5988128,-0.0293141
30,0.6814016,0.63843346,"('intolerant', 'tolerant')",0.31712595,0.29571635,1.2282007,1.187896,1.2148924,1.1500156,0.8604051,0.8180153,-0.0423898
31,-1.0171416,-0.8289212,"('evil', 'good')",-0.348802,-0.09300091,-1.237161,-1.1185883,-0.9522119,-1.0013613,-0.8888291,-0.7604679,0.1283612
32,0.48409158,0.4211843,"('unkind', 'kind')",1.8026592,1.6954732,0.7467614,0.6113583,1.3377265,1.2708306,1.0928097,0.9997116,-0.0930981
33,0.17590281,0.13780907,"('wrong', 'right')",0.71961176,0.675535,0.37717426,0.4147807,-0.6234642,-0.6592611,0.1623062,0.1422159,-0.0200903
34,0.35261747,0.5059509,"('mean', 'honorable')",0.6470221,0.8508257,-0.14456262,-0.00010935217,6.0813904,6.1928697,1.7341168,1.8873843,0.1532675
35,-0.33499748,-0.35868832,"('corrupt', 'incorrupt')",-0.81989896,-0.7500415,-0.8071052,-0.7730973,0.23753104,0.076674156,-0.4311177,-0.4512883,-0.0201706
36,-1.0873263,-1.0357093,"('hostile', 'amicable')",-0.2047917,-0.010925204,-0.69709396,-0.711947,0.57080144,0.41622412,-0.3546026,-0.3355893,0.0190133
37,0.4153418,0.41697115,"('fake', 'genuine')",0.203844,0.23834968,-0.0038063526,0.06564916,0.4909275,0.51970506,0.2765767,0.3101687,0.033592
38,-0.49165285,-0.46036267,"('untruthful', 'truthful')",0.56246626,0.6262614,-0.69198656,-0.66780704,0.15825047,0.18460724,-0.1157307,-0.0793253,0.0364054
39,1.0079468,1.0238453,"('exploitative', 'cooperative')",0.2953446,0.28444856,0.16632208,0.19404691,-0.047196187,-0.061159097,0.3556044,0.3602954,0.004691
40,-0.5321434,-0.50592613,"('stingy', 'generous')",0.50140643,0.54575706,0.27378547,0.27441043,-1.253456,-1.3905764,-0.2526019,-0.2690837,-0.0164818
41,-0.1189671,-0.0928708,"('unforgiving', 'forgiving')",0.4722826,0.5071929,0.05976554,0.064523324,0.44635034,0.37591884,0.2148578,0.2136911,-0.0011667
42,0.93613476,0.95534706,"('unreliable', 'reliable')",1.2972515,1.3844509,1.3168215,1.4032296,-2.6556568,-2.6457984,0.2236377,0.2743073,0.0506696
43,0.36547965,0.43364307,"('irresponsible', 'responsible')",1.1008463,1.1644763,-0.59705853,-0.5441308,0.39934656,0.4174044,0.3171535,0.3678482,0.0506947
44,0.3291986,0.31574017,"('prejudiced', 'unprejudiced')",-0.6488572,-0.5934434,-0.00036762655,0.065161005,-1.4346179,-1.4187557,-0.438661,-0.4078245,0.0308365
45,-0.47134238,-0.39156434,"('incompetent', 'competent')",-0.02640739,0.18095952,-0.34320718,-0.40540487,-0.4671539,-0.52963465,-0.3270277,-0.2864111,0.0406166
46,-0.35474303,-0.31618991,"('uncompetitive', 'competitive')",-0.16418052,-0.13903636,0.49782297,0.50674933,-0.47077972,-0.49435836,-0.1229701,-0.1107088,0.0122613
47,0.4680806,0.5302826,"('stupid', 'smart')",1.6034135,1.6380446,0.16164652,0.30956858,5.3255672,5.4450817,1.889677,1.9807444,0.0910674
48,-0.56428367,-0.5869747,"('unintelligent', 'intelligent')",0.21725161,0.16215533,-0.57373744,-0.61757743,0.35671467,0.33570787,-0.1410137,-0.1766722,-0.0356585
49,-0.31520647,-0.23562852,"('unable', 'able')",-0.19544509,-0.092264794,-0.38255924,-0.29601535,-0.23978125,-0.12568516,-0.283248,-0.1873984,0.0958496
50,0.7962381,0.78746057,"('clumsy', 'skillful')",0.6440186,0.65208584,-0.013863886,0.05173383,0.09910363,0.07553081,0.3813741,0.3917027,0.0103286
51,0.058535747,-0.08595166,"('uneducated', 'educated')",0.20631476,0.033076175,0.7730707,0.66946316,0.6394012,0.5635033,0.4193306,0.2950227,-0.1243079
52,-0.39971954,-0.5294916,"('irrational', 'rational')",0.3267524,0.25817367,-0.6897636,-0.77674896,0.11849334,0.0003426969,-0.1610593,-0.261931,-0.1008717
53,-1.6366234,-1.5977548,"('uncreative', 'creative')",-0.71190673,-0.7154398,-0.17693032,-0.19367883,1.005201,0.9307808,-0.3800649,-0.3940232,-0.0139583
54,-0.23946111,-0.21642138,"('incapable', 'capable')",0.53235734,0.4773748,0.38997743,0.4550831,1.0162567,1.1078348,0.4247826,0.4559678,0.0311852
55,-0.3655415,-0.3200696,"('incompetent', 'clever')",-1.0944382,-1.1298566,-0.12133698,-0.1558168,-0.12862165,-0.15129752,-0.4274846,-0.4392601,-0.0117755
56,0.85011363,0.830635,"('impractical', 'practical')",0.7704544,0.788886,0.085129976,0.053640813,-0.25457066,-0.2549382,0.3627818,0.3545559,-0.0082259
57,-1.2863528,-1.3205256,"('unimaginative', 'imaginative')",-0.40835595,-0.4177622,-0.50639164,-0.5160883,-2.3937812,-2.4631906,-1.1487204,-1.1793916,-0.0306712
58,-1.2353652,-1.2553998,"('undiscriminating', 'discriminating')",-1.0355879,-0.93357426,0.48167023,0.5157508,0.15345153,0.11785591,-0.4089578,-0.3888418,0.020116
59,0.4220872,0.41773647,"('foolish', 'wise')",1.8968897,1.8533232,-0.090587296,-0.06011596,0.44694263,0.4377151,0.668833,0.6621647,-0.0066683
60,0.43684402,0.44668517,"('inefficient', 'efficient')",-0.2609889,-0.22857293,0.17967288,0.13606603,-0.35708347,-0.2533737,-0.0003889,0.0252011,0.02559
61,-0.09621392,-0.21814802,"('illogical', 'logical')",-0.03930949,-0.11899136,-0.27548525,-0.40953547,0.29923335,0.16658682,-0.0279438,-0.145022,-0.1170782
62,0.26779667,0.34354317,"('incompetent', 'brilliant')",-0.39868736,-0.3098467,0.056476194,0.096758485,-0.25782162,-0.12918562,-0.083059,0.0003173,0.0833763
63,-0.011793371,0.06262866,"('unperceptive', 'insightful')",0.35363996,0.42250037,0.8867857,0.901895,0.9475182,1.033304,0.5440376,0.605082,0.0610444
64,0.15929201,0.08675626,"('shy', 'confident')",-0.035597794,-0.13982292,0.9108796,0.8391809,-6.650811,-6.659297,-1.4040594,-1.4682957,-0.0642363
65,0.08808839,-0.06303529,"('insecure', 'secure')",-0.8511903,-1.1279212,0.37321016,0.23690149,-0.45862514,-0.51067835,-0.2121292,-0.3661833,-0.1540541
66,-0.22684592,-0.19508639,"('inactive', 'active')",-0.14357403,-0.13672712,0.89962834,0.90455,1.3947358,1.3255167,0.4809861,0.4745633,-0.0064228
67,0.65066206,0.60541403,"('doubtful', 'determined')",-0.046590757,-0.0725548,0.7907688,0.76670504,-0.6628991,-0.59701645,0.1829853,0.1756369,-0.0073484
68,-0.64580154,-0.7140115,"('dependent', 'independent')",-1.125832,-1.1155988,-0.6595665,-0.6816876,-0.5900562,-0.6399895,-0.7553141,-0.7878219,-0.0325078
69,0.23087117,0.27896807,"('lazy', 'industrious')",0.48640487,0.67566794,0.4096099,0.46333,-0.62787086,-0.61464053,0.1247538,0.2008314,0.0760776
70,0.20892912,0.21191749,"('lethargic', 'energetic')",-0.16389462,-0.102538906,0.7529104,0.8149278,0.61275274,0.66407865,0.3526744,0.3970963,0.0444219
71,-0.060333677,0.04060049,"('diffident', 'self-confident')",2.559236,2.6058104,0.97908497,1.0405884,0.8782598,0.8607489,1.0890617,1.136937,0.0478753
72,-0.3779154,-0.38091746,"('unambitious', 'ambitious')",0.4161972,0.26534605,-0.41676095,-0.43667817,-1.3541588,-1.3084528,-0.4331595,-0.4651756,-0.0320161
73,1.1308702,1.0990252,"('helpless', 'self-reliant')",0.73398405,0.7239065,0.38832256,0.45389766,-3.2936187,-3.262519,-0.2601104,-0.2464224,0.013688
74,0.23922479,0.2853557,"('undedicated', 'dedicated')",0.74617696,0.88519406,0.05915812,0.07365497,0.30945605,0.32515246,0.338504,0.3923393,0.0538353
75,-0.47887057,-0.43126568,"('meek', 'impulsive')",0.15592334,0.23109293,-0.07836295,-0.00078027695,-0.2908316,-0.19612429,-0.1730354,-0.0992693,0.0737661
76,0.7015504,0.6894119,"('anxious', 'daring')",-0.8376252,-0.8313679,0.6477957,0.6751546,0.10845555,0.13512817,0.1550441,0.1670817,0.0120376
77,-0.1607905,-0.14268075,"('unmotivated', 'motivated')",-0.3647601,-0.34989703,0.48332056,0.41137627,-1.422312,-1.3242815,-0.3661355,-0.3513708,0.0147647
78,-0.8415567,-0.73494476,"('nonresilient', 'resilient')",0.8299676,0.98103243,-0.027549945,0.012185466,0.16086903,0.24863803,0.0304325,0.1267278,0.0962953
79,-0.049144164,-0.010689847,"('wavering', 'unwavering')",0.39760768,0.5629166,-0.82924324,-0.7973306,0.17149968,0.19785608,-0.07732,-0.011812,0.065508
80,1.0149643,0.92306733,"('dominated', 'dominating')",-0.5605093,-0.7542069,0.7297057,0.6855915,-1.1236385,-1.0831146,0.0151305,-0.0571657,-0.0722962
81,0.2953937,0.1739789,"('submissive', 'aggressive')",0.0025626868,-0.30890965,0.71331716,0.5501644,-0.82945544,-0.8383659,0.0454545,-0.1057831,-0.1512376
82,-0.6847827,-0.63048774,"('poor', 'rich')",-0.3608308,-0.33212695,0.54151213,0.55135775,5.8422294,5.878352,1.334532,1.3667738,0.0322418
83,-0.23697835,-0.21984872,"('powerless', 'powerful')",0.3612048,0.3959336,0.40393063,0.46769372,-0.8630607,-0.8669019,-0.0837259,-0.0557808,0.0279451
84,-0.25119823,-0.34802613,"('inferior', 'superior')",0.9871703,0.8683927,-0.05836344,-0.062046617,0.7584888,0.7173773,0.3590243,0.2939243,-0.0651
85,-0.057267487,-0.03077198,"('insignificant', 'prestigious')",1.6960852,1.8191913,0.57066166,0.64724743,1.201929,1.2242967,0.8528521,0.9149909,0.0621388
86,-0.9719867,-0.98800063,"('uninfluential', 'influential')",0.102758795,0.050753664,-0.35174364,-0.44441575,-0.15502045,-0.27756393,-0.343998,-0.4148067,-0.0708087
87,0.28926665,0.23132706,"('unsuccessful', 'successful')",0.16505978,0.009450138,0.5877999,0.5520611,0.54453176,0.6293777,0.3966645,0.355554,-0.0411105
88,0.025502853,-0.095976695,"('low', 'eminent')",-0.071451366,-0.1256109,0.3112094,0.22987805,0.5758317,0.58133143,0.2102731,0.1474055,-0.0628676
