,wells_male,wells_female,tuple,fargo_male,fargo_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.7673713,-1.9063213,"('unsociable', 'sociable')",-1.1790215,-1.2690561,-0.78400296,-0.83981806,-0.5896657,-0.6984515,-1.0800154,-1.1784117,-0.0983963
1,1.8932422,1.7825822,"('unfriendly', 'friendly')",1.8054309,1.7505882,1.5075908,1.4798025,1.5161108,1.3577383,1.6805937,1.5926778,-0.0879159
2,1.3841528,1.5157202,"('unlikable', 'likable')",0.7028403,0.7786062,1.6994284,1.7708187,0.9329893,1.0512886,1.1798527,1.2791084,0.0992557
3,-0.73672456,-0.7707379,"('repellent', 'pleasant')",-1.2418922,-1.1998193,-0.9088834,-0.88263834,0.51215786,0.4866895,-0.5938355,-0.5916265,0.002209
4,0.6244134,0.6194196,"('disliked', 'liked')",0.46902707,0.46028653,0.73007196,0.72580147,-5.459716,-5.200699,-0.9090509,-0.8487978,0.0602531
5,2.0357556,2.089065,"('distant', 'outgoing')",2.4325793,2.4200742,1.918474,1.9324104,0.6915127,0.78277826,1.7695805,1.8060819,0.0365014
6,1.5286503,1.5639337,"('distant', 'open')",2.205807,2.1896865,1.6391968,1.644849,0.5720615,0.58222264,1.4864289,1.4951729,0.008744
7,-0.71409595,-0.7095959,"('insensitive', 'sensitive')",-1.1680362,-1.148596,-1.0307369,-1.0004017,-0.6983307,-0.7152737,-0.9027999,-0.8934668,0.0093331
8,0.4921939,0.4352643,"('unaffectionate', 'affectionate')",1.0561712,0.9911869,0.65306115,0.620384,0.49531192,0.35549337,0.6741846,0.6005821,-0.0736025
9,1.0804439,1.0127192,"('unaffectionate', 'caring')",1.3916959,1.3573829,0.5798609,0.56665176,0.9976003,0.9029713,1.0124003,0.9599313,-0.052469
10,-1.6528864,-1.6858447,"('unsympathetic', 'sympathetic')",-1.8277248,-1.8639991,-1.6457171,-1.7183102,-0.886881,-1.0040964,-1.5033023,-1.5680627,-0.0647604
11,-1.1703581,-1.2087002,"('unhelpful', 'helpful')",-0.83351696,-0.84936327,-1.7168076,-1.7261415,1.2114203,1.1113936,-0.6273156,-0.6682029,-0.0408873
12,0.44104853,0.5228373,"('unsupportive', 'supportive')",0.5527883,0.5813422,0.9991919,1.0775353,-1.6512667,-1.612805,0.0854405,0.1422274,0.0567869
13,-1.45731,-1.5084714,"('impolite', 'polite')",-0.8593341,-0.8991839,-0.89427376,-0.87015796,-0.75929236,-0.7855407,-0.9925526,-1.0158385,-0.0232859
14,-1.7282819,-1.6717242,"('antisocial', 'social')",-1.3009679,-1.2823365,-0.65362936,-0.6386248,-1.4528533,-1.422423,-1.283933,-1.253777,0.030156
15,0.8863466,0.87924474,"('boring', 'funny')",1.1501857,1.1077312,1.0769744,1.05931,0.46320385,0.50211555,0.8941777,0.8871003,-0.0070774
16,1.0632961,1.0629418,"('unpopular', 'popular')",-0.030984454,-0.012790665,1.0144396,1.0711774,0.42964786,0.3813158,0.6190998,0.625661,0.0065612
17,0.79894406,0.8632665,"('nasty', 'nice')",-0.23160642,-0.21749231,0.5980265,0.65614706,0.05833946,0.19112587,0.3059259,0.3732618,0.0673359
18,0.32157922,0.3950749,"('disagreeable', 'welcoming')",-0.028715245,-0.036363196,0.7798905,0.8416821,-1.1898748,-1.2303349,-0.0292801,-0.0074853,0.0217948
19,0.12287214,0.15123557,"('inhospitable', 'hospitable')",0.45709392,0.4511289,0.03353122,0.06173858,0.28282884,0.31066126,0.2240815,0.2436911,0.0196096
20,-0.5710577,-0.48489136,"('rough', 'thoughtful')",-0.8229324,-0.77059644,0.28287032,0.3232764,-0.2056487,-0.24810512,-0.3291921,-0.2950791,0.034113
21,-0.71620893,-0.71981555,"('immoral', 'moral')",-1.0897572,-1.1102382,-0.5342802,-0.5563741,-1.842279,-1.8240337,-1.0456313,-1.0526154,-0.0069841
22,-1.7397394,-1.7319229,"('untrustworthy', 'trustworthy')",-1.5815402,-1.5950623,-1.5584846,-1.5788443,-2.2420607,-2.2474616,-1.7804562,-1.7883227,-0.0078665
23,-0.68980134,-0.76698977,"('insincere', 'sincere')",-0.38401362,-0.4575883,-0.66869485,-0.70945555,4.3121166,3.944855,0.6424017,0.5027053,-0.1396964
