,gap_male,gap_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.73169756,-0.7569564,"('unsociable', 'sociable')",-0.33793688,-0.41358978,-0.5348172,-0.5852731,-0.0504559
1,0.623061,0.6409241,"('unfriendly', 'friendly')",1.6990718,1.5905528,1.1610664,1.1157384,-0.045328
2,-0.64055985,-0.533798,"('unlikable', 'likable')",0.1213561,0.16281277,-0.2596019,-0.1854926,0.0741093
3,0.40336683,0.56459045,"('repellent', 'pleasant')",-0.12740287,-0.05702901,0.137982,0.2537807,0.1157987
4,-1.0808268,-1.1392001,"('disliked', 'liked')",-6.6121974,-6.718629,-3.8465121,-3.9289145,-0.0824024
5,-0.86485094,-0.8287356,"('distant', 'outgoing')",0.028689835,-0.05754585,-0.4180805,-0.4431407,-0.0250602
6,-0.35415393,-0.34519318,"('distant', 'open')",0.40000626,0.29029942,0.0229262,-0.0274469,-0.0503731
7,0.9357988,0.9264347,"('insensitive', 'sensitive')",0.56893635,0.62232894,0.7523676,0.7743818,0.0220142
8,-0.12789129,-0.059020333,"('unaffectionate', 'affectionate')",1.0227817,0.9041636,0.4474452,0.4225716,-0.0248736
9,0.6854487,0.807701,"('unaffectionate', 'caring')",0.9911312,0.9326108,0.83829,0.8701559,0.0318659
10,0.7590774,0.8736289,"('unsympathetic', 'sympathetic')",-0.6570982,-0.6389072,0.0509896,0.1173609,0.0663713
11,0.5310757,0.6573755,"('unhelpful', 'helpful')",1.512707,1.6002967,1.0218914,1.1288362,0.1069448
12,0.47820315,0.66860944,"('unsupportive', 'supportive')",-1.927999,-1.9149556,-0.7248979,-0.6231731,0.1017248
13,-0.28986773,-0.37932804,"('impolite', 'polite')",-0.976867,-0.9829427,-0.6333674,-0.6811354,-0.047768
14,-0.6590302,-0.7470048,"('antisocial', 'social')",-0.53774595,-0.5799635,-0.5983881,-0.6634842,-0.0650961
15,-0.43172884,-0.55722535,"('boring', 'funny')",0.41707817,0.37164366,-0.0073253,-0.0927908,-0.0854655
16,-1.707031,-1.6532155,"('unpopular', 'popular')",0.27428102,0.27170688,-0.716375,-0.6907543,0.0256207
17,-0.1852181,-0.16348858,"('nasty', 'nice')",-0.4584102,-0.44613218,-0.3218141,-0.3048104,0.0170037
18,-1.6406711,-1.6001806,"('disagreeable', 'welcoming')",-0.47795162,-0.5569453,-1.0593114,-1.078563,-0.0192516
19,-1.6108363,-1.4522941,"('inhospitable', 'hospitable')",-0.27107504,-0.2270973,-0.9409556,-0.8396957,0.1012599
20,0.06009764,0.102464005,"('rough', 'thoughtful')",1.1700325,1.1428268,0.6150651,0.6226454,0.0075803
21,-0.35300365,-0.331462,"('immoral', 'moral')",-0.78827494,-0.7118092,-0.5706393,-0.5216356,0.0490037
22,-0.39965945,-0.48786053,"('untrustworthy', 'trustworthy')",-1.0242984,-1.0880835,-0.7119789,-0.787972,-0.0759931
23,0.37532073,0.4393568,"('insincere', 'sincere')",5.7456083,5.7289658,3.0604646,3.0841613,0.0236967
24,0.48370028,0.45016074,"('dishonest', 'honest')",0.4287244,0.35482746,0.4562123,0.4024941,-0.0537182
25,-0.8157733,-0.77339596,"('egoistic', 'altruistic')",1.604698,1.551776,0.3944623,0.38919,-0.0052723
26,0.7727819,0.71517223,"('hardhearted', 'benevolent')",1.6426193,1.6481774,1.2077006,1.1816748,-0.0260258
27,1.4557768,1.5087095,"('hardhearted', 'softhearted')",1.309837,1.2141304,1.3828069,1.3614199,-0.021387
28,-0.24704368,-0.28586996,"('disloyal', 'loyal')",1.1954752,1.0948678,0.4742158,0.4044989,-0.0697169
29,-0.75850827,-0.8355297,"('unfair', 'fair')",-0.42673418,-0.58666533,-0.5926212,-0.7110975,-0.1184763
30,0.5213723,0.4921388,"('intolerant', 'tolerant')",1.0597458,1.0490369,0.7905591,0.7705878,-0.0199713
31,-1.2441319,-1.1532221,"('evil', 'good')",-0.7781496,-0.8617699,-1.0111408,-1.007496,0.0036448
32,0.08508541,0.14125268,"('unkind', 'kind')",0.6844051,0.5633895,0.3847452,0.3523211,-0.0324241
33,0.39708975,0.32966128,"('wrong', 'right')",-0.44188052,-0.5109653,-0.0223954,-0.090652,-0.0682566
34,-0.5591938,-0.3967639,"('mean', 'honorable')",5.627041,5.7562513,2.5339236,2.6797438,0.1458202
35,-1.3923783,-1.5273966,"('corrupt', 'incorrupt')",0.13192976,-0.025099222,-0.6302243,-0.7762479,-0.1460236
36,-1.6294001,-1.6371818,"('hostile', 'amicable')",0.0076595973,-0.14223795,-0.8108703,-0.8897098,-0.0788395
37,-0.7063999,-0.7031599,"('fake', 'genuine')",0.536473,0.5171213,-0.0849635,-0.0930193,-0.0080558
38,-0.52604526,-0.46022063,"('untruthful', 'truthful')",-0.25245592,-0.21500738,-0.3892506,-0.337614,0.0516366
39,1.558324,1.5936186,"('exploitative', 'cooperative')",0.12692514,0.08683546,0.8426245,0.8402271,-0.0023974
40,-0.5683327,-0.6143572,"('stingy', 'generous')",-1.6799113,-1.7731628,-1.1241219,-1.19376,-0.0696381
41,-0.33342025,-0.19810233,"('unforgiving', 'forgiving')",-0.31365544,-0.36770156,-0.3235378,-0.2829019,0.0406359
42,-0.62459075,-0.51043016,"('unreliable', 'reliable')",-3.2515512,-3.2091277,-1.938071,-1.8597789,0.0782921
43,0.7689789,0.9358673,"('irresponsible', 'responsible')",0.70516235,0.6800939,0.7370706,0.8079806,0.07091
44,-1.4005866,-1.4005488,"('prejudiced', 'unprejudiced')",-1.0551453,-1.0589063,-1.2278659,-1.2297275,-0.0018616
45,-1.2342588,-1.1063789,"('incompetent', 'competent')",-0.2622805,-0.2394095,-0.7482696,-0.6728942,0.0753754
46,0.87255025,0.9290878,"('uncompetitive', 'competitive')",-0.82979834,-0.80917454,0.021376,0.0599566,0.0385806
47,0.27264017,0.2874552,"('stupid', 'smart')",5.5239305,5.5808864,2.8982854,2.9341707,0.0358853
48,-0.037727922,0.03843263,"('unintelligent', 'intelligent')",0.53909826,0.62172693,0.2506852,0.3300798,0.0793946
49,-0.8766793,-0.7471949,"('unable', 'able')",-0.18816906,-0.11181856,-0.5324242,-0.4295067,0.1029175
50,-1.8763318,-1.7588599,"('clumsy', 'skillful')",0.15792412,0.15534274,-0.8592038,-0.8017586,0.0574452
51,-1.7142439,-1.8205853,"('uneducated', 'educated')",-0.087658435,-0.119736955,-0.9009511,-0.9701611,-0.06921
52,-0.760209,-0.886722,"('irrational', 'rational')",0.19795989,0.03668543,-0.2811246,-0.4250183,-0.1438937
53,-1.0476307,-1.0435127,"('uncreative', 'creative')",0.5377185,0.48027644,-0.2549561,-0.2816181,-0.026662
54,-1.1160456,-1.0786997,"('incapable', 'capable')",1.0679834,1.0615726,-0.0240311,-0.0085636,0.0154675
55,-0.19720471,-0.15330578,"('incompetent', 'clever')",0.09550413,0.12779233,-0.0508503,-0.0127567,0.0380936
56,0.8336228,0.8518631,"('impractical', 'practical')",-0.25322807,-0.22805768,0.2901974,0.3119027,0.0217053
57,-0.4764303,-0.44059747,"('unimaginative', 'imaginative')",-2.8309245,-2.821017,-1.6536775,-1.6308073,0.0228702
58,0.924787,0.9022852,"('undiscriminating', 'discriminating')",0.15891346,0.093881324,0.5418502,0.4980833,-0.0437669
59,0.11681255,0.09132563,"('foolish', 'wise')",0.48462108,0.42944998,0.3007168,0.2603878,-0.040329
60,0.20003617,0.3061964,"('inefficient', 'efficient')",-0.058022,0.09328155,0.0710071,0.199739,0.1287319
61,0.22274344,0.133929,"('illogical', 'logical')",0.11724301,0.018022528,0.1699932,0.0759758,-0.0940174
62,0.35171837,0.49619797,"('incompetent', 'brilliant')",0.20360403,0.3503939,0.2776612,0.4232959,0.1456347
63,-0.44170386,-0.25174302,"('unperceptive', 'insightful')",0.6193494,0.70636904,0.0888228,0.227313,0.1384902
64,-1.2346284,-1.3011705,"('shy', 'confident')",-6.99509,-7.034063,-4.1148591,-4.1676168,-0.0527577
65,0.3206933,0.24506734,"('insecure', 'secure')",-0.55650693,-0.5435412,-0.1179068,-0.1492369,-0.0313301
66,-1.263005,-1.2411695,"('inactive', 'active')",0.4155355,0.40583864,-0.4237348,-0.4176654,0.0060694
67,-0.33654028,-0.37792277,"('doubtful', 'determined')",-0.5427282,-0.48482925,-0.4396342,-0.431376,0.0082582
68,-0.65755975,-0.72877973,"('dependent', 'independent')",-0.63223183,-0.6807993,-0.6448958,-0.7047895,-0.0598937
69,-1.1375425,-1.1200757,"('lazy', 'industrious')",-0.25276047,-0.27948782,-0.6951514,-0.6997818,-0.0046304
70,-0.078988545,0.04560762,"('lethargic', 'energetic')",0.46458173,0.5041919,0.1927966,0.2748998,0.0821032
71,0.6849545,0.7489261,"('diffident', 'self-confident')",0.876927,0.8351969,0.7809408,0.7920615,0.0111207
72,-0.005237639,0.037052814,"('unambitious', 'ambitious')",-0.94972825,-0.9230164,-0.4774829,-0.4429818,0.0345011
73,0.6490225,0.6136535,"('helpless', 'self-reliant')",-2.7957175,-2.8438635,-1.0733474,-1.115105,-0.0417576
74,1.323181,1.3433822,"('undedicated', 'dedicated')",-0.20445369,-0.22575104,0.5593637,0.5588156,-0.0005481
75,-1.6654696,-1.5903134,"('meek', 'impulsive')",-0.5435789,-0.5009458,-1.1045243,-1.0456296,0.0588947
76,-0.0062982673,0.09430707,"('anxious', 'daring')",0.23106223,0.28815305,0.112382,0.1912301,0.0788481
77,-0.840864,-0.73613,"('unmotivated', 'motivated')",-1.2642642,-1.151922,-1.0525641,-0.944026,0.1085381
78,0.043947957,0.2192544,"('nonresilient', 'resilient')",0.0829573,0.14068238,0.0634526,0.1799684,0.1165158
79,-2.1076484,-2.0795097,"('wavering', 'unwavering')",-0.084142074,-0.061352804,-1.0958952,-1.0704312,0.025464
80,0.47322762,0.42262602,"('dominated', 'dominating')",-1.2556415,-1.140252,-0.3912069,-0.358813,0.0323939
81,0.25563416,0.24973819,"('submissive', 'aggressive')",-0.8073627,-0.6600839,-0.2758642,-0.2051729,0.0706913
82,-1.547369,-1.4969637,"('poor', 'rich')",5.8533726,5.91691,2.1530018,2.2099733,0.0569715
83,-0.6752419,-0.7282976,"('powerless', 'powerful')",-0.8948292,-0.9486141,-0.7850356,-0.8384559,-0.0534203
84,0.675109,0.5637257,"('inferior', 'superior')",0.7011587,0.6729356,0.6881338,0.6183307,-0.0698031
85,-0.8926135,-0.79733115,"('insignificant', 'prestigious')",0.6737338,0.611787,-0.1094398,-0.0927721,0.0166677
86,-0.9121262,-0.88180816,"('uninfluential', 'influential')",-0.3941226,-0.46862555,-0.6531244,-0.6752169,-0.0220925
87,-0.31419608,-0.30669317,"('unsuccessful', 'successful')",0.65170103,0.7413213,0.1687525,0.2173141,0.0485616
88,-0.79844666,-0.8363337,"('low', 'eminent')",0.2622145,0.30386075,-0.2681161,-0.2662365,0.0018796
