,entergy_male,entergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6910092,-0.79115117,"('unsociable', 'sociable')",-0.20234841,-0.291299,-0.4466788,-0.5412251,-0.0945463
1,-1.8568794,-2.056694,"('unfriendly', 'friendly')",1.3071843,1.108184,-0.2748475,-0.474255,-0.1994075
2,0.51673716,0.46593067,"('unlikable', 'likable')",0.6673293,0.6482634,0.5920333,0.557097,-0.0349363
3,-0.5489814,-0.4676378,"('repellent', 'pleasant')",0.56983757,0.6021983,0.0104281,0.0672802,0.0568521
4,-0.03207899,-0.10926876,"('disliked', 'liked')",-6.8171077,-6.775868,-3.4245934,-3.4425683,-0.0179749
5,0.045710336,0.03285353,"('distant', 'outgoing')",-0.31444964,-0.36513487,-0.1343697,-0.1661407,-0.031771
6,-0.27529064,-0.24167386,"('distant', 'open')",-0.35022926,-0.45126826,-0.3127599,-0.3464711,-0.0337112
7,-0.695388,-0.6109004,"('insensitive', 'sensitive')",0.2027951,0.2503592,-0.2462965,-0.1802706,0.0660259
8,-1.4901888,-1.6555626,"('unaffectionate', 'affectionate')",0.6771233,0.5345551,-0.4065328,-0.5605038,-0.153971
9,-1.5667734,-1.6756911,"('unaffectionate', 'caring')",1.1200397,1.0857385,-0.2233669,-0.2949763,-0.0716094
10,-1.6147265,-1.6014999,"('unsympathetic', 'sympathetic')",-0.6274973,-0.61582804,-1.1211119,-1.108664,0.0124479
11,0.4581187,0.4177413,"('unhelpful', 'helpful')",1.6216855,1.6744777,1.0399021,1.0461094,0.0062073
12,-0.40660974,-0.3522063,"('unsupportive', 'supportive')",-2.156147,-2.1248064,-1.2813784,-1.2385063,0.0428721
13,-0.28345782,-0.2986002,"('impolite', 'polite')",-0.5665801,-0.5144032,-0.425019,-0.4065017,0.0185173
14,0.48437485,0.4922727,"('antisocial', 'social')",-0.0075500985,-0.057646476,0.2384124,0.2173131,-0.0210993
15,0.3298318,0.23541051,"('boring', 'funny')",0.10858964,0.068995535,0.2192107,0.152203,-0.0670077
16,-0.4209449,-0.4630782,"('unpopular', 'popular')",0.4487123,0.42668122,0.0138837,-0.0181985,-0.0320822
17,-0.5902427,-0.5356629,"('nasty', 'nice')",-0.47264177,-0.4234524,-0.5314422,-0.4795576,0.0518846
18,-0.42247623,-0.44970363,"('disagreeable', 'welcoming')",-0.40737206,-0.5059384,-0.4149241,-0.477821,-0.0628969
19,-1.1435109,-1.173513,"('inhospitable', 'hospitable')",-0.49605858,-0.49884358,-0.8197848,-0.8361783,-0.0163935
20,-0.099341854,-0.041285202,"('rough', 'thoughtful')",0.6533412,0.6540866,0.2769997,0.3064007,0.029401
21,-0.11269518,-0.18584993,"('immoral', 'moral')",-0.44774422,-0.38090825,-0.2802197,-0.2833791,-0.0031594
22,-0.9645089,-0.9186951,"('untrustworthy', 'trustworthy')",-1.208228,-1.1859185,-1.0863684,-1.0523068,0.0340616
23,-0.5156092,-0.5978446,"('insincere', 'sincere')",5.6866765,5.6275434,2.5855336,2.5148494,-0.0706842
24,-0.58876526,-0.6711425,"('dishonest', 'honest')",0.5550864,0.57150185,-0.0168394,-0.0498203,-0.0329809
25,-0.8746987,-0.9683761,"('egoistic', 'altruistic')",1.1130198,0.99902666,0.1191606,0.0153253,-0.1038353
26,0.14897439,-0.030002024,"('hardhearted', 'benevolent')",1.6899794,1.5620962,0.9194769,0.7660471,-0.1534298
27,-0.8261898,-0.7142967,"('hardhearted', 'softhearted')",0.9893502,0.88577956,0.0815802,0.0857414,0.0041612
28,-0.77825105,-0.9387215,"('disloyal', 'loyal')",0.92020667,0.842092,0.0709778,-0.0483148,-0.1192926
29,-0.606622,-0.5088004,"('unfair', 'fair')",-0.7351873,-0.84135664,-0.6709046,-0.6750785,-0.0041739
30,0.22566473,0.11927921,"('intolerant', 'tolerant')",0.9699557,0.90632665,0.5978102,0.512803,-0.0850072
31,-1.1701113,-1.21848,"('evil', 'good')",-0.80218554,-0.93793803,-0.9861484,-1.078209,-0.0920606
32,-0.6783096,-0.7740229,"('unkind', 'kind')",0.540198,0.38590148,-0.0690558,-0.1940607,-0.1250049
33,0.28412694,0.21490745,"('wrong', 'right')",-0.46400854,-0.4698039,-0.0899408,-0.1274482,-0.0375074
34,0.38834554,0.46822292,"('mean', 'honorable')",5.5627437,5.6919937,2.9755447,3.0801084,0.1045637
35,-0.61902153,-0.6460501,"('corrupt', 'incorrupt')",-0.3554001,-0.44822982,-0.4872108,-0.5471399,-0.0599291
36,-0.96308416,-1.1544876,"('hostile', 'amicable')",-0.18907711,-0.36368892,-0.5760806,-0.7590883,-0.1830077
37,-0.42549974,-0.32215437,"('fake', 'genuine')",-0.31589139,-0.28360042,-0.3706956,-0.3028774,0.0678182
38,-0.09382366,-0.17419167,"('untruthful', 'truthful')",-0.1286386,-0.0051489584,-0.1112311,-0.0896703,0.0215608
39,0.39261007,0.40026528,"('exploitative', 'cooperative')",0.2914192,0.28887814,0.3420146,0.3445717,0.0025571
40,-0.6001669,-0.54548955,"('stingy', 'generous')",-2.0352871,-2.0265164,-1.3177271,-1.286003,0.0317241
41,-0.040617265,-0.1507599,"('unforgiving', 'forgiving')",-0.042353764,-0.14211404,-0.0414855,-0.146437,-0.1049515
42,0.118566,0.22569782,"('unreliable', 'reliable')",-3.2486641,-3.199137,-1.5650491,-1.4867196,0.0783295
43,-0.2812594,-0.22717914,"('irresponsible', 'responsible')",0.34535345,0.34026057,0.032047,0.0565407,0.0244937
44,0.89949775,0.9543582,"('prejudiced', 'unprejudiced')",-1.506333,-1.5625371,-0.3034176,-0.3040894,-0.0006718
45,-0.76566017,-0.7960881,"('incompetent', 'competent')",-0.14893371,-0.14093651,-0.4572969,-0.4685123,-0.0112154
46,-0.665582,-0.6699115,"('uncompetitive', 'competitive')",-1.0721308,-0.97813296,-0.8688564,-0.8240222,0.0448342
47,-0.24199378,-0.14224586,"('stupid', 'smart')",5.451972,5.565291,2.6049891,2.7115226,0.1065335
48,-0.17813809,-0.24717379,"('unintelligent', 'intelligent')",0.7213975,0.74541295,0.2716297,0.2491196,-0.0225101
49,-0.34784123,-0.1877779,"('unable', 'able')",-0.32518694,-0.18860449,-0.3365141,-0.1881912,0.1483229
50,-0.0050115176,0.06493808,"('clumsy', 'skillful')",-0.031953927,-0.070737615,-0.0184827,-0.0028998,0.0155829
51,-0.3147743,-0.43335468,"('uneducated', 'educated')",0.18288648,0.15707222,-0.0659439,-0.1381412,-0.0721973
52,-0.49532533,-0.70454973,"('irrational', 'rational')",0.023903396,-0.08875051,-0.235711,-0.3966501,-0.1609391
53,-2.2039318,-2.3049004,"('uncreative', 'creative')",0.32500517,0.23712574,-0.9394633,-1.0338874,-0.0944241
54,-1.0071847,-1.1613663,"('incapable', 'capable')",0.78473175,0.77480257,-0.1112265,-0.1932819,-0.0820554
55,-0.27145514,-0.26517338,"('incompetent', 'clever')",0.14775808,0.20376816,-0.0618485,-0.0307026,0.0311459
56,0.81877786,0.69867605,"('impractical', 'practical')",-0.33686286,-0.32576,0.2409575,0.186458,-0.0544995
57,-1.3464882,-1.4767711,"('unimaginative', 'imaginative')",-3.51408,-3.5004978,-2.430284,-2.4886346,-0.0583506
58,-0.5814222,-0.66444397,"('undiscriminating', 'discriminating')",0.08339009,0.071994334,-0.2490161,-0.2962248,-0.0472087
59,-0.083045974,-0.115080394,"('foolish', 'wise')",0.067744195,0.14635627,-0.0076509,0.0156379,0.0232888
60,0.5568856,0.63947976,"('inefficient', 'efficient')",-0.08484104,0.059120376,0.2360223,0.3493001,0.1132778
61,-0.39782345,-0.4909159,"('illogical', 'logical')",0.5334194,0.4037069,0.067798,-0.0436045,-0.1114025
62,0.26721644,0.3159345,"('incompetent', 'brilliant')",0.5971152,0.74320793,0.4321658,0.5295712,0.0974054
63,-0.073428564,-0.052454486,"('unperceptive', 'insightful')",0.5946614,0.6952441,0.2606164,0.3213948,0.0607784
64,0.036879823,0.024298305,"('shy', 'confident')",-6.506057,-6.4200635,-3.2345884,-3.1978827,0.0367057
65,-0.45031083,-0.43765137,"('insecure', 'secure')",-0.46392033,-0.34808043,-0.4571156,-0.3928659,0.0642497
66,-0.26904565,-0.25642988,"('inactive', 'active')",0.5418544,0.49385926,0.1364044,0.1187147,-0.0176897
67,0.96697026,0.9705623,"('doubtful', 'determined')",-0.086076766,-0.16142575,0.4404467,0.4045683,-0.0358784
68,-0.1870245,-0.14818184,"('dependent', 'independent')",-0.80071616,-0.7158743,-0.4938703,-0.4320281,0.0618422
69,1.0857396,1.1928687,"('lazy', 'industrious')",-0.38356188,-0.40136093,0.3510889,0.3957539,0.044665
70,-0.39985114,-0.31780717,"('lethargic', 'energetic')",-0.07767981,-0.041608043,-0.2387655,-0.1797076,0.0590579
71,-0.072680995,-0.057698466,"('diffident', 'self-confident')",0.6248532,0.62016696,0.2760861,0.2812342,0.0051481
72,-0.7409646,-0.7893603,"('unambitious', 'ambitious')",-0.28916278,-0.21948649,-0.5150637,-0.5044234,0.0106403
73,0.94934523,0.91668177,"('helpless', 'self-reliant')",-3.1801577,-3.0896442,-1.1154063,-1.0864812,0.0289251
74,-0.12797335,-0.20955871,"('undedicated', 'dedicated')",-0.42374444,-0.49157968,-0.2758589,-0.3505692,-0.0747103
75,0.10136773,0.07049729,"('meek', 'impulsive')",-0.5255576,-0.46598545,-0.2120949,-0.1977441,0.0143508
76,0.058739915,0.179883,"('anxious', 'daring')",-0.3463234,-0.23299827,-0.1437917,-0.0265576,0.1172341
77,-0.45105055,-0.49559924,"('unmotivated', 'motivated')",-1.1166836,-0.99699473,-0.7838671,-0.746297,0.0375701
78,-0.5517271,-0.40413922,"('nonresilient', 'resilient')",-0.079084024,0.031331092,-0.3154056,-0.1864041,0.1290015
79,-0.592553,-0.72160894,"('wavering', 'unwavering')",-0.30887142,-0.31974036,-0.4507122,-0.5206746,-0.0699624
80,0.61820316,0.74645555,"('dominated', 'dominating')",-0.68423027,-0.5245354,-0.0330136,0.1109601,0.1439737
81,0.79768133,0.71534526,"('submissive', 'aggressive')",-0.39386752,-0.2406556,0.2019069,0.2373448,0.0354379
82,-0.70091873,-0.75426894,"('poor', 'rich')",6.1898446,6.198403,2.744463,2.7220669,-0.0223961
83,0.25896722,0.1848714,"('powerless', 'powerful')",-0.8458916,-0.8972497,-0.2934622,-0.3561891,-0.0627269
84,0.13614388,0.10691179,"('inferior', 'superior')",0.7871992,0.8042013,0.4616715,0.4555565,-0.006115
85,-0.5153563,-0.73389864,"('insignificant', 'prestigious')",0.18909879,0.029197928,-0.1631288,-0.3523504,-0.1892216
86,-1.5319892,-1.683257,"('uninfluential', 'influential')",-0.27493423,-0.33684367,-0.9034617,-1.0100503,-0.1065886
87,0.56222695,0.54161084,"('unsuccessful', 'successful')",0.9071338,1.0660737,0.7346804,0.8038422,0.0691618
88,-0.19137375,-0.4287508,"('low', 'eminent')",-0.3372741,-0.437709,-0.2643239,-0.4332299,-0.168906
