,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1889051,-1.252922,"('unsociable', 'sociable')",-0.9646849,-1.0283437,0.30197644,0.30382884,0.037944138,-0.04400004,-0.53777194,-0.66906667,-0.4702883,-0.5381007,-0.0678124
1,0.5220455,0.52171093,"('unfriendly', 'friendly')",-0.25408608,-0.2125593,1.2028618,1.121884,-0.22774377,-0.35745916,2.5354204,2.3309784,0.7556995,0.680911,-0.0747885
2,-0.29577288,-0.25460905,"('unlikable', 'likable')",-0.20035198,-0.06919577,0.030348375,0.12511607,1.0089692,1.105056,0.88068646,0.9449612,0.2847758,0.3702657,0.0854899
3,-0.5557701,-0.4297488,"('repellent', 'pleasant')",0.14639908,0.21351506,-0.025408678,0.033212587,0.9207231,0.93875533,-0.0155336,0.010927565,0.094082,0.1533324,0.0592504
4,0.7760259,0.77567935,"('disliked', 'liked')",0.6228578,0.5962343,0.064841285,0.04817916,-0.23872167,-0.31678194,-6.607216,-6.6236196,-1.0764425,-1.1040617,-0.0276192
5,1.3478689,1.3635393,"('distant', 'outgoing')",0.36903933,0.4720809,0.29880026,0.33835495,-0.3150173,-0.2828019,0.49437135,0.48946512,0.4390125,0.4761276,0.0371151
6,1.0301133,1.0674164,"('distant', 'open')",0.14511274,0.24889016,-0.18737459,-0.17480339,-1.0186237,-0.989519,0.93708694,0.9331809,0.1812629,0.217033,0.0357701
7,-0.5121988,-0.46465003,"('insensitive', 'sensitive')",-0.22829732,-0.1656935,0.2870689,0.3437179,-0.36468956,-0.27042815,0.6687517,0.6199832,-0.029873,0.0125859,0.0424589
8,0.21780159,0.21638212,"('unaffectionate', 'affectionate')",-0.22965471,-0.16398197,0.73420095,0.6700554,-1.3411673,-1.4041026,1.1085786,0.99385846,0.0979518,0.0624423,-0.0355095
9,0.794479,0.80346084,"('unaffectionate', 'caring')",0.3170604,0.39653355,1.4620626,1.4394529,-0.62369776,-0.6239507,1.7320567,1.665594,0.7363922,0.7362181,-0.0001741
10,-1.2755246,-1.2541734,"('unsympathetic', 'sympathetic')",-1.0817506,-1.0380616,-0.609124,-0.56329685,-0.9625187,-0.8689658,-0.6508092,-0.6577051,-0.9159454,-0.8764405,0.0395049
11,-1.0951788,-1.0926348,"('unhelpful', 'helpful')",0.25452444,0.2836665,0.38300514,0.47917905,-0.025469434,0.118426904,1.9946706,2.1094935,0.3023104,0.3796262,0.0773158
12,0.17254496,0.21337761,"('unsupportive', 'supportive')",0.56553346,0.66842204,1.0740806,1.2289783,-0.5655795,-0.38879997,-1.8889717,-1.8949645,-0.1284784,-0.0345973,0.0938811
13,-0.12994665,-0.2032735,"('impolite', 'polite')",-0.60335785,-0.6505952,-0.17106293,-0.14629914,0.14516155,0.15438476,-0.21670684,-0.25508788,-0.1951825,-0.2201742,-0.0249917
14,-0.48148656,-0.50228626,"('antisocial', 'social')",-0.68329936,-0.6860337,0.5080258,0.6019938,0.5495775,0.6001602,-0.94637126,-1.0229733,-0.2107108,-0.2018279,0.0088829
15,0.059733257,0.05027266,"('boring', 'funny')",-0.294594,-0.33574167,0.0077727344,-0.01723593,0.10491024,0.09468363,0.64555484,0.64548,0.1046754,0.0874917,-0.0171837
16,-0.13003397,-0.08474518,"('unpopular', 'popular')",0.3725874,0.40332213,0.555147,0.53497994,0.40930864,0.36887652,1.2779869,1.2094331,0.4969992,0.4863733,-0.0106259
17,0.6920142,0.7276034,"('nasty', 'nice')",-0.08238951,-0.04142888,0.011635691,0.072265044,0.07842462,0.13813971,-0.47236112,-0.39337504,0.0454648,0.1006408,0.055176
18,0.6297521,0.68566906,"('disagreeable', 'welcoming')",0.23778535,0.38441345,-0.22190864,-0.13043845,-0.7866794,-0.72176427,-0.4832894,-0.5400264,-0.124868,-0.0644293,0.0604387
19,-0.43299896,-0.3909277,"('inhospitable', 'hospitable')",-0.9040369,-0.8193452,-1.2539233,-1.2072097,-1.6326386,-1.5609272,-0.06915488,0.009267896,-0.8585505,-0.7938284,0.0647221
20,-0.82721275,-0.7919752,"('rough', 'thoughtful')",-1.2117105,-1.1434245,-0.75039965,-0.6943239,-0.430216,-0.4095388,0.7142443,0.67584085,-0.5010589,-0.4726843,0.0283746
21,-0.8924943,-0.8586617,"('immoral', 'moral')",-0.76351935,-0.6553501,0.5073314,0.5746644,0.23876262,0.31078658,-1.0228477,-1.0056679,-0.3865535,-0.3268458,0.0597077
22,-0.5792677,-0.53551304,"('untrustworthy', 'trustworthy')",0.23484,0.30997637,-0.63234186,-0.6149906,0.4012674,0.44663236,-1.0487256,-1.0435842,-0.3248456,-0.2874958,0.0373498
23,-0.79721904,-0.75040746,"('insincere', 'sincere')",-0.300239,-0.26177996,0.85755444,0.89978904,-0.4065086,-0.3683829,6.000811,5.9033656,1.0708797,1.0845168,0.0136371
24,0.2440861,0.24158826,"('dishonest', 'honest')",-0.27656755,-0.22893074,-0.04942105,0.030807458,-0.3933424,-0.29383212,0.8803268,0.85348535,0.0810164,0.1206236,0.0396072
25,0.5863345,0.5581841,"('egoistic', 'altruistic')",0.108011045,0.085813075,1.2783949,1.2627871,0.8945426,0.8172987,1.7061558,1.6422111,0.9146877,0.8732588,-0.0414289
26,0.31393838,0.27636912,"('hardhearted', 'benevolent')",-0.89801794,-0.9394441,1.0738895,0.9842906,1.2697349,1.1948162,1.6893573,1.5268947,0.6897804,0.6085853,-0.0811951
27,0.043349873,0.01622145,"('hardhearted', 'softhearted')",-0.37310243,-0.33473366,-0.7885186,-0.7350695,-0.9903101,-0.89014167,1.38583,1.2566328,-0.1445502,-0.1374181,0.0071321
28,-0.076303646,-0.11421405,"('disloyal', 'loyal')",0.35018995,0.25572228,0.85814357,0.76210874,-0.10553392,-0.18786846,1.2412668,1.0924153,0.4535525,0.3616328,-0.0919197
29,0.46931788,0.46322817,"('unfair', 'fair')",0.54118973,0.5303918,0.24314949,0.27429625,0.024736524,0.044733644,-0.17214191,-0.29835305,0.2212503,0.2028594,-0.0183909
30,0.14260235,0.12943181,"('intolerant', 'tolerant')",-0.4158401,-0.4188652,0.19968203,0.24190682,0.5010267,0.5690785,0.9777727,0.9609299,0.2810487,0.2964964,0.0154477
31,0.34725362,0.4793263,"('evil', 'good')",-0.15737616,-0.030628245,-0.8532945,-0.8405471,-0.17518446,-0.16434115,-0.6446338,-0.76750445,-0.2966471,-0.2647389,0.0319082
32,-0.72271276,-0.77219373,"('unkind', 'kind')",-0.7660233,-0.77079535,0.37379134,0.3109783,0.15171775,0.1102178,1.0204192,0.84172404,0.0114385,-0.0560138,-0.0674523
33,1.3270347,1.2706655,"('wrong', 'right')",0.4061659,0.403885,1.3644747,1.355292,0.48192275,0.43872696,0.092858054,0.04312955,0.7344912,0.7023397,-0.0321515
34,-1.6286453,-1.582334,"('mean', 'honorable')",-0.7892699,-0.65948826,0.069538005,0.17774601,0.033971146,0.13908377,6.497802,6.558306,0.8366791,0.9266627,0.0899836
35,1.1070439,1.046232,"('corrupt', 'incorrupt')",0.33559534,0.28755423,-0.70218515,-0.81050485,-0.36119613,-0.49751705,0.31524956,0.1839259,0.1389015,0.041938,-0.0969635
36,0.17221278,0.22013626,"('hostile', 'amicable')",-0.7503862,-0.75298333,-0.76119596,-0.9183266,-0.6082952,-0.8300382,1.1944021,0.98152125,-0.1506525,-0.2599381,-0.1092856
37,-0.11018804,-0.09126829,"('fake', 'genuine')",-0.5161987,-0.51278055,-0.74312705,-0.75731474,-0.98501396,-0.92336667,0.04254086,0.021153249,-0.4623974,-0.4527154,0.009682
38,-0.20965365,-0.18761308,"('untruthful', 'truthful')",0.36369258,0.3710539,0.26098064,0.31074762,-0.5878522,-0.55263853,0.3992769,0.43129936,0.0452889,0.0745699,0.029281
39,0.69424856,0.70560974,"('exploitative', 'cooperative')",-0.317122,-0.21223952,0.32725668,0.47790018,0.5994835,0.7767653,-0.12048137,-0.08069992,0.2366771,0.3334671,0.09679
40,0.13401754,0.18813409,"('stingy', 'generous')",0.5735043,0.5926812,0.5371119,0.5104454,0.0019441228,-0.045875613,-1.8964947,-1.9931198,-0.1299834,-0.149547,-0.0195636
41,-0.22989622,-0.19274165,"('unforgiving', 'forgiving')",0.06062722,0.12860917,0.13142131,0.17819814,0.23397934,0.2560286,0.065253206,-0.038937483,0.052277,0.0662314,0.0139544
42,0.2875735,0.3364997,"('unreliable', 'reliable')",0.36616558,0.43845537,0.6213608,0.69954455,0.8327358,0.99132437,-3.0823514,-2.957893,-0.1949031,-0.0984138,0.0964893
43,-1.2262073,-1.1801422,"('irresponsible', 'responsible')",-0.15594026,-0.050558366,1.0055512,1.1500084,0.23987044,0.3867333,0.6075526,0.62359273,0.0941653,0.1859268,0.0917615
44,0.19597706,0.20229623,"('prejudiced', 'unprejudiced')",-0.23559278,-0.1678315,-0.8180401,-0.7301624,-0.4401545,-0.37792584,-1.5993801,-1.5475732,-0.5794381,-0.5242393,0.0551988
45,-0.69433385,-0.5911871,"('incompetent', 'competent')",-0.3167993,-0.23640403,0.15132613,0.21750791,0.045290157,0.13382159,-0.22528633,-0.2982816,-0.2079607,-0.1549087,0.053052
46,-1.4116372,-1.3800614,"('uncompetitive', 'competitive')",0.29311636,0.29148975,-0.06966035,-0.06674982,-0.1942734,-0.179942,-1.1552681,-1.1427876,-0.5075445,-0.4956102,0.0119343
47,-0.8696715,-0.86573964,"('stupid', 'smart')",-0.5269338,-0.4884695,0.467716,0.49180603,0.94796944,0.96465874,6.1636715,6.1690426,1.2365503,1.2542597,0.0177094
48,-0.7925795,-0.787519,"('unintelligent', 'intelligent')",-1.2492812,-1.260031,-0.33607402,-0.3295849,-0.9683783,-0.9690729,0.43938297,0.40176997,-0.581386,-0.5888875,-0.0075015
49,-1.0035251,-0.9352242,"('unable', 'able')",-1.3539257,-1.2554839,-0.72936493,-0.61086464,-1.1563482,-1.044275,-0.45788413,-0.3710941,-0.9402097,-0.8433884,0.0968213
50,-0.71247184,-0.6685181,"('clumsy', 'skillful')",-0.040246256,-0.049937785,0.22638804,0.17586385,0.1971824,0.17921345,0.6239289,0.59986746,0.0589563,0.0472978,-0.0116585
51,-1.6633676,-1.7488853,"('uneducated', 'educated')",-0.73344964,-0.8291722,-0.9540575,-1.0605506,-0.5392331,-0.6037136,-0.03521529,-0.094445914,-0.7850646,-0.8673534,-0.0822888
52,1.3050041,1.266629,"('irrational', 'rational')",0.1443901,0.13990209,0.92709076,0.8545877,-0.21905398,-0.30223235,0.68992615,0.6161522,0.5694714,0.5150077,-0.0544637
53,-0.018477809,0.001601778,"('uncreative', 'creative')",-0.2769041,-0.2500568,2.1184797,1.9651889,0.51290584,0.41794053,1.5400149,1.4064915,0.7752037,0.7082332,-0.0669705
54,-0.16029996,-0.18915032,"('incapable', 'capable')",-0.058517084,-0.06601535,0.34953624,0.3343283,-0.6782199,-0.610665,1.2350577,1.2731993,0.1375114,0.1483394,0.010828
55,-1.1945585,-1.0944568,"('incompetent', 'clever')",-1.0618067,-1.0349705,-1.1264517,-1.0168676,-0.25928298,-0.15413582,-0.65819156,-0.63848126,-0.8600583,-0.7877824,0.0722759
56,-0.70582813,-0.6874936,"('impractical', 'practical')",-0.29740036,-0.27713585,1.4633167,1.5847185,0.32908285,0.3957155,-0.425912,-0.37158173,0.0726518,0.1288446,0.0561928
