,linear_male,linear_female,tuple,technology_male,technology_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.21612614,-0.2895394,"('unsociable', 'sociable')",0.14270069,0.08893162,0.18142483,0.03526865,0.0359998,-0.055113,-0.0911128
1,-0.9298401,-1.0105637,"('unfriendly', 'friendly')",-0.74847513,-0.878851,1.0474329,0.9640946,-0.2102941,-0.3084401,-0.098146
2,-0.6360071,-0.5937358,"('unlikable', 'likable')",0.31747466,0.34576946,0.9425338,0.90085864,0.2080005,0.2176308,0.0096303
3,0.18463022,0.2893514,"('repellent', 'pleasant')",0.5198535,0.59248483,1.4348497,1.3179793,0.7131112,0.7332718,0.0201606
4,-1.0583464,-1.1116567,"('disliked', 'liked')",-0.40168554,-0.41452348,-6.743772,-7.1122093,-2.7346013,-2.8794632,-0.1448619
5,-1.1502225,-1.1887078,"('distant', 'outgoing')",-1.5545567,-1.5432864,-1.1893085,-1.0274004,-1.2980293,-1.2531315,0.0448978
6,-1.7913407,-1.8099538,"('distant', 'open')",-2.1232271,-2.113828,-1.2564754,-1.0224116,-1.7236811,-1.6487312,0.0749499
7,1.081147,1.0464258,"('insensitive', 'sensitive')",0.24747632,0.31296122,0.40881887,0.32701325,0.5791474,0.5621334,-0.017014
8,-0.9181564,-0.938146,"('unaffectionate', 'affectionate')",-0.43652308,-0.5143503,0.17557329,0.25366163,-0.3930354,-0.3996116,-0.0065762
9,0.4413582,0.4287657,"('unaffectionate', 'caring')",-0.654256,-0.70111704,0.896897,1.0284829,0.2279997,0.2520439,0.0240442
10,0.61268467,0.55542344,"('unsympathetic', 'sympathetic')",-0.2385777,-0.17292741,-0.24996455,-0.16768855,0.0413808,0.0716025,0.0302217
11,0.5627009,0.5932092,"('unhelpful', 'helpful')",1.0468078,1.0893568,2.238491,2.2340906,1.2826666,1.3055522,0.0228856
12,0.06670402,0.12950066,"('unsupportive', 'supportive')",0.1029707,0.2606391,-2.1415577,-2.1530428,-0.6572943,-0.5876343,0.06966
13,-0.46698233,-0.505281,"('impolite', 'polite')",0.11616417,0.09229357,-0.34709868,-0.2814573,-0.232639,-0.2314816,0.0011574
14,1.0129185,1.0030359,"('antisocial', 'social')",1.9954565,1.990577,0.50592065,0.23234685,1.1714319,1.0753198,-0.0961121
15,0.52430797,0.43431857,"('boring', 'funny')",-0.46289292,-0.6147814,0.03585174,-0.06144171,0.0324223,-0.0806348,-0.1130571
16,-1.2682258,-1.3331381,"('unpopular', 'popular')",-0.22627696,-0.31293005,0.724453,0.5682142,-0.2566833,-0.3592846,-0.1026013
17,-0.8355925,-0.79690504,"('nasty', 'nice')",-0.450728,-0.4085138,-0.34556517,-0.33963382,-0.5439619,-0.5150175,0.0289444
18,-1.0561422,-1.0524065,"('disagreeable', 'welcoming')",-0.06662925,-0.03893523,-0.7418227,-0.79633677,-0.6215314,-0.6292262,-0.0076948
19,-1.3439046,-1.4069636,"('inhospitable', 'hospitable')",-1.2262276,-1.3107151,-1.1134366,-0.99992234,-1.2278563,-1.2392003,-0.011344
20,1.2357645,1.2764821,"('rough', 'thoughtful')",1.6733474,1.7240213,0.731826,0.6878757,1.213646,1.2294598,0.0158138
21,0.52533334,0.41996536,"('immoral', 'moral')",1.336802,1.3024918,-0.0011680238,-0.037677627,0.6203225,0.5615932,-0.0587293
22,-0.75506383,-0.7324953,"('untrustworthy', 'trustworthy')",-0.19929548,-0.23105611,-0.709056,-0.7353978,-0.5544718,-0.5663164,-0.0118446
23,1.0576322,1.0025519,"('insincere', 'sincere')",-0.37022302,-0.36010453,6.1326647,6.2306232,2.273358,2.2910236,0.0176656
24,0.13921362,0.16110045,"('dishonest', 'honest')",-1.7377881,-1.69566,0.5537341,0.5915987,-0.3482801,-0.3143203,0.0339598
25,0.013760295,0.0045595653,"('egoistic', 'altruistic')",-0.29240906,-0.2993868,0.8775914,0.84213376,0.1996475,0.1824355,-0.017212
26,0.8074768,0.72325426,"('hardhearted', 'benevolent')",0.5628778,0.49160463,1.5654637,1.3084564,0.9786061,0.8411051,-0.137501
27,-0.657829,-0.5699672,"('hardhearted', 'softhearted')",-0.91146916,-0.83504635,0.6856631,0.7808302,-0.294545,-0.2080611,0.0864839
28,0.31113493,0.15378256,"('disloyal', 'loyal')",0.20948698,0.078532666,1.3375561,1.2353755,0.6193927,0.4892302,-0.1301625
29,-0.15972593,-0.16450742,"('unfair', 'fair')",-1.2800881,-1.2820607,-0.6432595,-0.7343716,-0.6943579,-0.7269799,-0.032622
30,1.4921328,1.4949744,"('intolerant', 'tolerant')",1.0260822,1.0086614,0.9463726,0.8568565,1.1548626,1.1201642,-0.0346984
31,-1.7270446,-1.6367985,"('evil', 'good')",-1.3788313,-1.4417363,-1.502383,-1.5606453,-1.5360864,-1.5463934,-0.010307
32,-0.255317,-0.32055387,"('unkind', 'kind')",-0.013918994,-0.027018083,1.2713003,1.0692283,0.3340214,0.2405521,-0.0934693
33,0.3038233,0.22738194,"('wrong', 'right')",-0.15454578,-0.24176404,-0.81854135,-0.78362095,-0.2230879,-0.266001,-0.0429131
34,-0.64079463,-0.5590986,"('mean', 'honorable')",-0.46586135,-0.28035882,5.459854,5.7390184,1.451066,1.633187,0.182121
35,-0.81160605,-0.9299461,"('corrupt', 'incorrupt')",-1.2206137,-1.3995259,-1.159681,-1.1554384,-1.0639669,-1.1616368,-0.0976699
36,-1.4169987,-1.477086,"('hostile', 'amicable')",-1.3314404,-1.5496933,-0.47936827,-0.5609405,-1.0759358,-1.1959066,-0.1199708
37,0.6390174,0.5480486,"('fake', 'genuine')",-0.52998567,-0.5124594,-0.3090588,-0.27606606,-0.0666757,-0.0801589,-0.0134832
38,-0.20748755,-0.23391762,"('untruthful', 'truthful')",-0.79097944,-0.77322686,-0.07268053,-0.041711025,-0.3570491,-0.3496185,0.0074306
