,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,female-male
0,0.57736456,0.58806175,"('unsociable', 'sociable')",-0.65894336,-0.6762567,0.7058423,0.6576728,-0.35753745,-0.4763257,0.0666815,0.023288,-0.0433935
1,-0.90193504,-1.0411878,"('unfriendly', 'friendly')",1.1775093,1.0614182,-0.41154224,-0.52086747,2.3177767,2.167441,0.5454522,0.416701,-0.1287512
2,0.24862388,0.28391325,"('unlikable', 'likable')",0.037446562,0.085446045,0.3900741,0.3798437,0.68661493,0.7375274,0.3406899,0.3716826,0.0309927
3,-0.2410526,-0.092836,"('repellent', 'pleasant')",-1.6477921,-1.6283504,-0.6560267,-0.52010715,0.17118652,0.27373567,-0.5934212,-0.4918894,0.1015318
4,0.009110881,-0.13365,"('disliked', 'liked')",0.9440565,0.83700335,-0.4259788,-0.44383892,-6.174867,-6.2275004,-1.4119196,-1.4919965,-0.0800769
5,-0.19154263,-0.28422186,"('distant', 'outgoing')",1.0737036,1.0616677,-0.6430757,-0.70562637,0.08953448,0.05855585,0.0821549,0.0325938,-0.0495611
6,-0.31727389,-0.39960104,"('distant', 'open')",1.2390773,1.2041225,-0.65556693,-0.7264544,0.6565051,0.64379144,0.2306854,0.1804646,-0.0502208
7,0.50336003,0.5620181,"('insensitive', 'sensitive')",-0.04414105,-0.041322347,0.09720378,0.17931613,1.012465,0.9945395,0.3922219,0.4236378,0.0314159
8,-1.4900216,-1.5440179,"('unaffectionate', 'affectionate')",1.177009,1.1772733,-0.6877517,-0.763031,1.1344929,1.0374949,0.0334321,-0.0230702,-0.0565023
9,-0.13867933,-0.15427856,"('unaffectionate', 'caring')",1.1830478,1.1635443,-0.025540024,-0.09221463,1.5675589,1.5159196,0.6465968,0.6082427,-0.0383541
10,0.798467,0.94211316,"('unsympathetic', 'sympathetic')",-1.6779132,-1.6751438,-0.258852,-0.17767625,-0.25249997,-0.21467651,-0.3476996,-0.2813459,0.0663537
11,0.58428466,0.7118459,"('unhelpful', 'helpful')",-1.2611879,-1.1770275,0.43051752,0.45586312,1.6353056,1.7441211,0.34723,0.4337007,0.0864707
12,1.5452815,1.6591933,"('unsupportive', 'supportive')",0.6629791,0.66772896,0.2670107,0.3519076,-1.5949327,-1.5921696,0.2200846,0.271665,0.0515804
13,0.35922423,0.36966088,"('impolite', 'polite')",-1.0391601,-1.0282711,1.1602229,1.1623727,-0.13105434,-0.17749214,0.0873082,0.0815676,-0.0057406
14,0.26700678,0.34397492,"('antisocial', 'social')",-0.83294654,-0.8068384,0.2992525,0.32033876,-0.54007286,-0.55312145,-0.20169,-0.1739115,0.0277785
15,-0.19721606,-0.31788138,"('boring', 'funny')",0.75993705,0.81996125,-0.8542873,-0.9736349,0.6462953,0.60683405,0.0886822,0.0338197,-0.0548625
16,-0.45231605,-0.4609217,"('unpopular', 'popular')",-0.59726095,-0.60122234,-0.70083696,-0.6794165,0.4620701,0.5003422,-0.3220859,-0.3103046,0.0117813
17,0.13918924,0.20701823,"('nasty', 'nice')",0.8950789,0.89396244,0.44658265,0.46562198,-0.26084557,-0.15873432,0.3050013,0.3519671,0.0469658
