,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.8288172,-1.9557269,"('unsociable', 'sociable')",-1.8095764,-1.9875934,-0.30660704,-0.52248347,-1.3150002,-1.4886012,-0.173601
1,-0.48100546,-0.6439199,"('unfriendly', 'friendly')",-1.1663057,-1.3347849,0.7603939,0.51252615,-0.2956391,-0.4887262,-0.1930871
2,0.7975403,0.7472865,"('unlikable', 'likable')",0.66463816,0.6611156,0.61949843,0.6194354,0.6938923,0.6759458,-0.0179465
3,-0.57319206,-0.5374134,"('repellent', 'pleasant')",-1.2291839,-1.2449493,0.9527876,0.91522944,-0.2831962,-0.2890444,-0.0058482
4,0.23140693,0.13626371,"('disliked', 'liked')",0.2742009,0.22888158,-6.7834773,-6.7409325,-2.0926231,-2.1252624,-0.0326393
5,0.3052086,0.3217765,"('distant', 'outgoing')",1.2769709,1.3082606,-0.92101985,-0.84389967,0.2203865,0.2620458,0.0416593
6,0.19036686,0.19350897,"('distant', 'open')",0.69973916,0.6867896,-0.86915237,-0.8624546,0.0069846,0.005948,-0.0010366
7,-0.89142853,-0.9399152,"('insensitive', 'sensitive')",-1.3380059,-1.4057202,0.11740852,0.035656944,-0.7040087,-0.7699928,-0.0659841
8,-1.2033567,-1.2719693,"('unaffectionate', 'affectionate')",-1.9692436,-2.0344398,0.09996788,0.009414803,-1.0242108,-1.0989981,-0.0747873
9,-0.7774311,-0.89330596,"('unaffectionate', 'caring')",-1.478245,-1.5992695,0.82695264,0.7528575,-0.4762411,-0.579906,-0.1036649
10,-1.6105006,-1.6935649,"('unsympathetic', 'sympathetic')",-2.7370915,-2.9262617,-0.21851952,-0.3449114,-1.5220373,-1.6549126,-0.1328753
11,-1.3049785,-1.3327959,"('unhelpful', 'helpful')",-1.863891,-1.8486247,2.08444,2.1656573,-0.3614765,-0.3385878,0.0228887
12,-0.7599164,-0.84405494,"('unsupportive', 'supportive')",-1.3696337,-1.4097271,-2.2010162,-2.1889558,-1.4435221,-1.4809125,-0.0373904
13,-1.141361,-1.1900489,"('impolite', 'polite')",-1.4789542,-1.5406352,-0.6333453,-0.6759315,-1.0845535,-1.1355386,-0.0509851
14,-1.4388317,-1.4570389,"('antisocial', 'social')",-1.4233689,-1.4261489,-0.12141494,-0.25615624,-0.9945385,-1.046448,-0.0519095
15,-0.18357855,-0.31981885,"('boring', 'funny')",0.14923175,0.2208976,-0.43594587,-0.428699,-0.1567642,-0.1758734,-0.0191092
16,-0.34884235,-0.45195907,"('unpopular', 'popular')",0.95434046,0.84009135,0.40516734,0.3021357,0.3368885,0.2300893,-0.1067992
17,-0.6636321,-0.5583623,"('nasty', 'nice')",-0.22904935,-0.13638204,-0.697591,-0.61610436,-0.5300908,-0.4369496,0.0931412
18,-0.7956034,-0.8694167,"('disagreeable', 'welcoming')",-0.07894124,-0.19299589,-0.91451514,-1.0036621,-0.5963533,-0.6886916,-0.0923383
19,-0.753428,-0.7007011,"('inhospitable', 'hospitable')",-0.25523368,-0.25895834,-0.7314486,-0.5904337,-0.5800367,-0.5166977,0.063339
20,-0.40303916,-0.2921647,"('rough', 'thoughtful')",-0.50485533,-0.53501177,1.0069941,0.99344194,0.0330332,0.0554218,0.0223886
21,-1.1000488,-1.2277374,"('immoral', 'moral')",-1.5234904,-1.6495427,-0.49977145,-0.57455057,-1.0411035,-1.1506103,-0.1095068
22,-0.81376714,-0.89319116,"('untrustworthy', 'trustworthy')",-1.539653,-1.6602672,-1.1554898,-1.2566868,-1.1696366,-1.2700485,-0.1004119
23,-0.9520711,-1.0784483,"('insincere', 'sincere')",-1.5151451,-1.6889503,5.9950976,5.7327795,1.1759605,0.9884603,-0.1875002
24,0.67559814,0.59141487,"('dishonest', 'honest')",-1.4012291,-1.4797226,0.59443444,0.48185673,-0.0437322,-0.1354837,-0.0917515
25,0.072089314,-0.00033573806,"('egoistic', 'altruistic')",0.68358094,0.64223397,0.8881996,0.83284247,0.5479566,0.4915802,-0.0563764
26,0.21378076,0.10701527,"('hardhearted', 'benevolent')",0.14122929,0.0074532554,1.2347009,0.99469566,0.5299037,0.3697214,-0.1601823
27,-0.0062575303,0.061061226,"('hardhearted', 'softhearted')",-1.4210296,-1.4217598,0.83800924,0.6905376,-0.196426,-0.223387,-0.026961
28,-0.6686117,-0.77169836,"('disloyal', 'loyal')",-1.5479643,-1.6354418,1.103887,0.9411865,-0.3708964,-0.4886513,-0.1177549
29,-0.3072791,-0.34326208,"('unfair', 'fair')",0.43518585,0.44530123,-0.19660543,-0.32326657,-0.0228996,-0.0737425,-0.0508429
30,-1.2875881,-1.3161352,"('intolerant', 'tolerant')",-1.4597,-1.477733,0.46546057,0.37574896,-0.7606092,-0.8060397,-0.0454305
31,-0.31928146,-0.31228623,"('evil', 'good')",0.7133093,0.71473646,-1.637859,-1.7017125,-0.4146104,-0.4330874,-0.018477
32,-0.1020694,-0.25298113,"('unkind', 'kind')",-0.9976998,-1.0640944,0.9655682,0.6382798,-0.0447337,-0.2262652,-0.1815315
33,0.39633736,0.26822907,"('wrong', 'right')",1.6873407,1.6191176,-0.976527,-0.97840285,0.3690503,0.3029813,-0.066069
34,-0.40043616,-0.2751366,"('mean', 'honorable')",-0.9532326,-0.9186736,5.601567,5.7656736,1.415966,1.5239544,0.1079884
35,0.52422756,0.55283415,"('corrupt', 'incorrupt')",1.4091841,1.478619,-0.85228866,-0.76504624,0.3603743,0.4221356,0.0617613
36,0.70170534,0.62347096,"('hostile', 'amicable')",0.58494467,0.47475782,-0.5800481,-0.7145624,0.235534,0.1278888,-0.1076452
37,-0.29738742,-0.30089328,"('fake', 'genuine')",-0.4247961,-0.4363016,-0.07903826,0.008877076,-0.2670739,-0.2427726,0.0243013
38,-0.39235997,-0.4802492,"('untruthful', 'truthful')",-1.1015557,-1.1394249,-0.1440951,-0.033234138,-0.5460036,-0.5509694,-0.0049658
39,-0.20284188,-0.14199984,"('exploitative', 'cooperative')",-0.20835039,-0.19102353,0.13911311,0.17492974,-0.0906931,-0.0526979,0.0379952
40,0.100028574,0.0012854189,"('stingy', 'generous')",-0.63547385,-0.67297417,-2.2605755,-2.306715,-0.9320069,-0.9928013,-0.0607944
41,-0.6976257,-0.7761707,"('unforgiving', 'forgiving')",-1.7159326,-1.8340398,-0.30373627,-0.42129272,-0.9057648,-1.0105011,-0.1047363
42,-0.1349667,-0.16304787,"('unreliable', 'reliable')",-0.253873,-0.2811734,-3.0711958,-2.9538512,-1.1533452,-1.1326908,0.0206544
43,-1.3040141,-1.2811816,"('irresponsible', 'responsible')",-2.4454396,-2.4591343,0.26385528,0.21142441,-1.1618661,-1.1762972,-0.0144311
44,0.37395456,0.39906543,"('prejudiced', 'unprejudiced')",0.79680365,0.88134086,-1.4341792,-1.4119918,-0.087807,-0.0438619,0.0439451
45,-1.2135004,-1.2643396,"('incompetent', 'competent')",-1.5681471,-1.7310108,0.028596729,-0.12714522,-0.9176836,-1.0408319,-0.1231483
46,-1.3264824,-1.346071,"('uncompetitive', 'competitive')",-1.3832321,-1.570695,-0.5693667,-0.5888097,-1.093027,-1.1685253,-0.0754983
47,-0.42680502,-0.35288063,"('stupid', 'smart')",-0.18045877,-0.13579698,5.6706314,5.618696,1.6877893,1.7100062,0.0222169
48,-0.9754095,-1.0513349,"('unintelligent', 'intelligent')",-1.6210939,-1.7403104,0.66060805,0.6204921,-0.6452984,-0.7237177,-0.0784193
49,-0.44193727,-0.4051361,"('unable', 'able')",-0.21821687,-0.22320405,-0.27173063,-0.19319463,-0.3106283,-0.2738449,0.0367834
50,-0.21212149,-0.2563119,"('clumsy', 'skillful')",1.0939076,1.0319326,0.26135466,0.2889889,0.3810469,0.3548698,-0.0261771
51,-0.55524755,-0.62065494,"('uneducated', 'educated')",-0.7820995,-0.8525609,1.0254405,0.9479574,-0.1039689,-0.1750861,-0.0711172
52,-0.44333163,-0.67589563,"('irrational', 'rational')",0.15501207,0.10272533,-0.23356329,-0.3465316,-0.1739609,-0.3065673,-0.1326064
53,-0.90208715,-0.9875641,"('uncreative', 'creative')",-1.3154349,-1.4839239,0.27718678,0.10108784,-0.6467785,-0.7901334,-0.1433549
54,-0.833799,-0.93125707,"('incapable', 'capable')",0.2127778,0.11611571,0.56777936,0.5583899,-0.0177473,-0.0855838,-0.0678365
55,-1.5610806,-1.5527197,"('incompetent', 'clever')",-2.6112194,-2.7228765,0.5619958,0.49629295,-1.2034347,-1.2597677,-0.056333
56,-0.27253988,-0.3161398,"('impractical', 'practical')",-0.41486844,-0.4621406,-0.31259543,-0.3186835,-0.3333346,-0.3656546,-0.03232
57,-1.6689098,-1.7498415,"('unimaginative', 'imaginative')",-2.1727147,-2.3128517,-3.3733714,-3.454354,-2.4049986,-2.5056823,-0.1006837
58,-0.5621227,-0.59358686,"('undiscriminating', 'discriminating')",-0.3753118,-0.48267558,0.0902092,0.14107245,-0.2824084,-0.31173,-0.0293216
59,0.84071195,0.7229395,"('foolish', 'wise')",1.1666896,1.1897335,-0.28369436,-0.30145636,0.574569,0.5370722,-0.0374968
60,-1.2628818,-1.1869875,"('inefficient', 'efficient')",-2.005335,-2.057719,0.09481257,0.16941565,-1.0578014,-1.025097,0.0327044
61,-0.32292548,-0.48135096,"('illogical', 'logical')",0.21123654,0.08683394,0.72718084,0.49624076,0.205164,0.0339079,-0.1712561
62,-0.74260134,-0.66215247,"('incompetent', 'brilliant')",-1.1500865,-1.1345286,0.6011428,0.7001302,-0.430515,-0.365517,0.064998
