,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5175792,0.41505095,"('unsociable', 'sociable')",0.1695801,0.15003958,1.3087395,1.1908714,-0.110201515,-0.2593259,-0.08948538,-0.1840266,0.3592424,0.2625219,-0.0967205
1,-0.19980204,-0.16027978,"('unfriendly', 'friendly')",-1.3805431,-1.5189345,-0.8965047,-0.9428016,-1.4723605,-1.6041415,1.3509325,1.0946679,-0.5196555,-0.6262979,-0.1066424
2,1.2857077,1.3264921,"('unlikable', 'likable')",1.062685,1.1137922,1.4435273,1.4722244,0.987037,1.0432516,0.8652953,0.96909034,1.1288506,1.1849701,0.0561195
3,-0.21132874,-0.14002746,"('repellent', 'pleasant')",-0.16832204,-0.10710033,-0.45598498,-0.4691181,0.22932461,0.25385702,0.11959793,0.15520386,-0.0973427,-0.061437,0.0359057
4,-1.275438,-1.3025337,"('disliked', 'liked')",-1.2505336,-1.3181437,-1.7878758,-1.7700477,-0.6434059,-0.66881835,-4.7413387,-4.926256,-1.9397182,-1.99716,-0.0574418
5,-1.141485,-1.0544596,"('distant', 'outgoing')",-2.147228,-2.1398468,-1.5407274,-1.4056402,-1.326561,-1.2409097,-0.6995144,-0.7197716,-1.3711031,-1.3121256,0.0589775
6,-1.3225882,-1.2056785,"('distant', 'open')",-2.2158544,-2.206927,-1.9802438,-1.8312465,-1.605973,-1.5161693,-0.08734717,-0.19137129,-1.4424013,-1.3902785,0.0521228
7,1.4678385,1.4692695,"('insensitive', 'sensitive')",0.5433144,0.6076662,0.6137413,0.60022265,0.436421,0.38924858,0.2576906,0.3143019,0.6638011,0.6761418,0.0123407
8,-0.12909041,-0.15011455,"('unaffectionate', 'affectionate')",-1.477698,-1.5687405,-1.2883292,-1.3179873,-2.3715653,-2.4211771,0.25508827,0.09584679,-1.002319,-1.0724345,-0.0701155
9,1.0059057,0.96553373,"('unaffectionate', 'caring')",-0.63914144,-0.7199644,-0.13107404,-0.17608804,-1.7413335,-1.7927799,0.85839385,0.7510338,-0.1294499,-0.194453,-0.0650031
10,1.6165125,1.6206595,"('unsympathetic', 'sympathetic')",0.80968416,0.8956829,0.32076013,0.235836,-0.3561095,-0.4373513,-0.19166026,-0.2057298,0.4398374,0.4218195,-0.0180179
11,1.5930752,1.5198095,"('unhelpful', 'helpful')",1.1162937,1.1408697,2.8118403,2.714279,0.61888546,0.6071805,2.1450121,2.1980436,1.6570213,1.6360365,-0.0209848
12,1.711559,1.8391241,"('unsupportive', 'supportive')",0.80496866,0.9274333,0.86452764,0.9540368,-0.33740094,-0.21293798,-1.7643552,-1.6962743,0.2558599,0.3622764,0.1064165
13,1.1273835,1.0578539,"('impolite', 'polite')",1.0364145,1.0806755,1.7110133,1.7038883,1.056665,1.0572126,-0.21843743,-0.12018477,0.9426077,0.9558891,0.0132814
14,0.86420244,0.78918296,"('antisocial', 'social')",1.4883391,1.6047018,2.1982257,2.1576018,1.0059433,0.9928076,-0.5968317,-0.5384118,0.9919757,1.0011765,0.0092008
15,-0.3610358,-0.52632296,"('boring', 'funny')",-0.54948115,-0.5729367,-0.047544464,-0.06913843,0.2772771,0.22737277,0.5162094,0.5067968,-0.032915,-0.0868457,-0.0539307
16,-1.05777,-1.0941982,"('unpopular', 'popular')",-0.6037471,-0.6702859,-0.7092309,-0.786775,-1.0688475,-1.0450196,0.36871815,0.36353788,-0.6141755,-0.6465482,-0.0323727
17,0.94249475,1.0136843,"('nasty', 'nice')",-0.8789482,-0.7978397,-0.06857294,0.0107730515,-0.7397576,-0.65654266,-0.7076182,-0.66281676,-0.2904804,-0.2185483,0.0719321
18,-0.4164856,-0.44700125,"('disagreeable', 'welcoming')",0.9084543,0.9426684,0.02239263,0.02683407,-0.32409415,-0.35796925,-0.31459957,-0.39374506,-0.0248665,-0.0458426,-0.0209761
19,-0.6946774,-0.65493387,"('inhospitable', 'hospitable')",-1.1877118,-1.1950209,-1.0095286,-0.974224,-1.0631634,-1.0093563,-0.3133949,-0.26185846,-0.8536953,-0.8190786,0.0346167
20,0.7574076,0.74594545,"('rough', 'thoughtful')",0.29517677,0.36176708,-0.076245,-0.13982047,0.2275563,0.17646,0.5359038,0.50876975,0.3479599,0.3306244,-0.0173355
21,1.1871881,1.1597395,"('immoral', 'moral')",1.5828036,1.6849347,1.2771802,1.2189126,1.2423484,1.1970527,-0.65627015,-0.6163462,0.92665,0.9288586,0.0022086
22,0.4114538,0.41214207,"('untrustworthy', 'trustworthy')",1.0481697,1.0919256,0.893316,0.8240181,1.1371565,1.0601717,-0.671645,-0.6924917,0.5636902,0.5391531,-0.0245371
23,2.0771098,2.0379944,"('insincere', 'sincere')",1.141723,1.1232605,1.8978385,1.720927,0.33275324,0.25662434,4.7974286,4.7416897,2.0493706,1.9760992,-0.0732714
24,1.5182741,1.4741687,"('dishonest', 'honest')",0.7107815,0.72400606,0.34576035,0.34552756,0.25504786,0.18655221,0.7763052,0.7167275,0.7212338,0.6893964,-0.0318374
25,-0.62594223,-0.6380661,"('egoistic', 'altruistic')",-1.1818452,-1.263434,-1.3876083,-1.3887627,-1.279672,-1.2927499,1.1985633,1.074977,-0.6553009,-0.7016071,-0.0463062
26,0.2757089,0.27787495,"('hardhearted', 'benevolent')",0.8543472,0.8091059,-0.04637731,-0.09709595,-0.46392855,-0.5301865,1.4451325,1.309682,0.4129766,0.3538761,-0.0591005
27,0.084212735,0.11254349,"('hardhearted', 'softhearted')",-1.8497883,-1.769083,-1.162187,-1.1159949,-0.53559697,-0.5456903,0.8057827,0.6475915,-0.5315153,-0.5341267,-0.0026114
28,1.2308426,1.0676047,"('disloyal', 'loyal')",0.7835087,0.59827405,0.2131726,0.029773794,-0.53641313,-0.7010147,1.2289649,1.0094426,0.5840152,0.4008161,-0.1831991
29,-1.1364286,-1.2155144,"('unfair', 'fair')",-0.7267048,-0.7194338,-0.70349145,-0.69677943,-0.6645689,-0.683773,-0.80764616,-0.9066729,-0.807768,-0.8444347,-0.0366667
30,1.9651165,1.9549716,"('intolerant', 'tolerant')",0.6588882,0.6677082,1.935062,1.8920423,1.5177064,1.4322826,1.2387877,1.262427,1.4631122,1.4418862,-0.021226
31,-1.7789451,-1.6104292,"('evil', 'good')",-1.2846661,-1.2575296,-2.3243582,-2.171904,-1.4945798,-1.3805887,-1.5815467,-1.6910138,-1.692819,-1.6222931,0.0705259
32,1.0403389,0.8830161,"('unkind', 'kind')",1.2369785,1.202017,0.6666219,0.53329784,0.5645092,0.47233152,1.3813435,1.2719783,0.9779584,0.8725281,-0.1054303
33,0.66828394,0.579905,"('wrong', 'right')",0.108339995,0.06454006,-0.26816207,-0.1936815,0.41675317,0.41656086,-0.7941419,-0.8680852,0.0262146,-0.0001521,-0.0263667
34,1.5300499,1.7067697,"('mean', 'honorable')",0.20608883,0.3259581,0.847337,0.8906589,-0.0023962026,0.10237222,5.015973,5.2119775,1.5194105,1.6475471,0.1281366
35,-1.6101271,-1.7219639,"('corrupt', 'incorrupt')",-1.5010217,-1.6210092,-2.1363802,-2.0978358,-1.0106782,-1.0006305,-0.14616114,-0.38781235,-1.2808737,-1.3658504,-0.0849767
36,-0.2680146,-0.24450059,"('hostile', 'amicable')",-1.6515093,-1.8467168,-1.1647913,-1.2136499,-1.6337932,-1.7066177,0.26719758,0.03432539,-0.8901822,-0.9954319,-0.1052497
37,-0.39492667,-0.4452779,"('fake', 'genuine')",-0.083080836,-0.051043853,-0.30815214,-0.38986498,-0.060437668,-0.066576615,0.19643688,0.1413609,-0.1300321,-0.1622805,-0.0322484
38,1.0961882,1.0657407,"('untruthful', 'truthful')",0.29404518,0.27024966,0.6507007,0.64359784,-0.7095934,-0.68371916,-0.02269835,-0.116876274,0.2617285,0.2357986,-0.0259299
39,2.5141966,2.5194964,"('exploitative', 'cooperative')",1.8881019,1.9661455,1.5237726,1.6118499,1.6701957,1.6831812,0.17773625,0.22142276,1.5548006,1.6004192,0.0456186
40,0.5938274,0.6105268,"('stingy', 'generous')",0.24513881,0.22458345,-1.1629423,-1.1247718,0.25678346,0.22668156,-1.1790042,-1.3659211,-0.2492393,-0.2857802,-0.0365409
41,-0.23482092,-0.21446738,"('unforgiving', 'forgiving')",0.12017459,0.21144798,-0.17928553,-0.19466037,0.119209,0.120164715,0.104981706,0.046904746,-0.0139482,-0.0061221,0.0078261
42,0.78034455,0.74330986,"('unreliable', 'reliable')",1.1300156,1.2512078,0.0042832596,0.052086372,0.7670775,0.8422963,-2.5786324,-2.5458295,0.0206177,0.0686142,0.0479965
43,1.0339326,1.0823015,"('irresponsible', 'responsible')",0.34904087,0.47593164,1.183556,1.2012372,-0.006581992,0.05583819,0.47960445,0.55660915,0.6079103,0.6743835,0.0664732
44,-1.5123444,-1.5172406,"('prejudiced', 'unprejudiced')",0.44405484,0.55424815,-0.037768506,0.024377573,1.3198786,1.3654994,-1.4415468,-1.4313114,-0.2455452,-0.2008854,0.0446598
45,-0.00029396266,0.10648388,"('incompetent', 'competent')",-0.38742355,-0.2801732,0.7019087,0.597311,0.22443162,0.23218615,-0.25892836,-0.2886957,0.0559389,0.0734224,0.0174835
46,0.97854775,0.9891001,"('uncompetitive', 'competitive')",1.5500437,1.5994549,1.6689472,1.5434102,0.8770333,0.8463202,0.0009404011,0.08173168,1.0151024,1.0120034,-0.003099
47,0.6009313,0.7062678,"('stupid', 'smart')",0.46216163,0.58496964,1.2496997,1.2631379,0.70807856,0.78702086,4.3890767,4.5627885,1.4819897,1.5808369,0.0988472
48,0.43596995,0.39355996,"('unintelligent', 'intelligent')",-0.42954087,-0.45380002,0.088976875,0.018073581,-1.1952394,-1.2490041,0.11094831,0.03422656,-0.197777,-0.2513888,-0.0536118
49,-0.40696865,-0.39610308,"('unable', 'able')",-1.3562272,-1.2715092,-0.48917407,-0.5122989,-0.771995,-0.7318149,-0.79612464,-0.7061697,-0.7640979,-0.7235791,0.0405188
50,0.5958679,0.5061149,"('clumsy', 'skillful')",-0.0050564986,-0.07251237,0.76298267,0.63624746,0.264588,0.24365237,0.19152561,0.050297365,0.3619815,0.2727599,-0.0892216
51,0.5187365,0.39662886,"('uneducated', 'educated')",0.9597752,0.8644248,1.0951947,0.95187974,0.058765158,-0.057877593,0.69397706,0.5968165,0.6652897,0.5503745,-0.1149152
52,-0.07077901,-0.19988921,"('irrational', 'rational')",-1.2349972,-1.387207,-0.13542,-0.19492048,-0.2887056,-0.37984386,-0.08697954,-0.3407082,-0.3633762,-0.5005138,-0.1371376
53,-0.470211,-0.44654694,"('uncreative', 'creative')",-1.3756858,-1.4640745,-0.792193,-0.85319155,-0.8888204,-0.94939405,1.1249353,1.0181909,-0.480395,-0.5390032,-0.0586082
54,0.12683088,0.012912679,"('incapable', 'capable')",-0.59109,-0.6562656,0.22043303,0.14697002,-0.07947704,-0.1361043,0.60306585,0.63862556,0.0559525,0.0012277,-0.0547248
